Orthogroup	DSUP.longest_only	DKIK.longest_only
OG0000252	LOC119550762|XP_037715614.1|DSUP, LOC119551434|XP_037716705.1|DSUP, LOC119551436|XP_037716707.1|DSUP	LOC108072268|XP_017018823.1|DKIK
OG0000253	LOC119551554|XP_037716877.1|DSUP	LOC108076608|XP_017025011.1|DKIK
OG0000253	LOC119551555|XP_037716879.1|DSUP	LOC108076610|XP_017025013.1|DKIK
OG0000253	LOC119550969|XP_037715932.1|DSUP, LOC119551547|XP_037716869.1|DSUP	LOC108076796|XP_017025307.1|DKIK, LOC108076797|XP_017025308.1|DKIK, LOC108076600|XP_017025003.1|DKIK
OG0000254	LOC119560305|XP_037729606.1|DSUP	LOC108075387|XP_017023287.1|DKIK
OG0000254	LOC119549467|XP_037713497.1|DSUP	LOC108085076|XP_017037035.1|DKIK
OG0000255	LOC119550178|XP_037714643.1|DSUP	LOC108077954|XP_017026983.1|DKIK, LOC108074698|XP_017022328.1|DKIK
OG0000255	LOC119550177|XP_037714640.1|DSUP	LOC108074697|XP_017022327.1|DKIK
OG0000256	LOC119549631|XP_037713745.1|DSUP	LOC108082489|XP_017033392.1|DKIK
OG0000256	LOC119551040|XP_037716079.1|DSUP	LOC108082589|XP_017033541.1|DKIK
OG0000257	LOC119550632|XP_037715395.1|DSUP, LOC119551882|XP_037717405.1|DSUP	LOC108082626|XP_017033595.1|DKIK
OG0000258	LOC119549787|XP_037713980.1|DSUP	LOC108081327|XP_017031954.1|DKIK
OG0000258	LOC119549786|XP_037713979.1|DSUP	LOC108081326|XP_017031953.1|DKIK
OG0000259	LOC119560325|XP_037729635.1|DSUP, LOC119563485|XP_037732840.1|DSUP, LOC119555674|XP_037723225.1|DSUP	LOC108080958|XP_017031362.1|DKIK
OG0000259	LOC119548270|XP_037711347.1|DSUP, LOC119548268|XP_037711343.1|DSUP	LOC108082696|XP_017033691.1|DKIK
OG0000259	LOC119546190|XP_037708244.1|DSUP	LOC108082884|XP_017033955.1|DKIK
OG0000260	LOC119551806|XP_037717295.1|DSUP	LOC108070845|XP_017016965.1|DKIK
OG0000260	LOC119556961|XP_037725400.1|DSUP	LOC108073169|XP_017020165.1|DKIK
OG0000260	LOC119551812|XP_037717301.1|DSUP	LOC108070849|XP_017016969.1|DKIK
OG0000261	LOC119546031|XP_037707977.1|DSUP, LOC119546035|XP_037707983.1|DSUP	LOC108081381|XP_017032027.1|DKIK
OG0000261	LOC119546033|XP_037707978.1|DSUP	LOC108081380|XP_017032026.1|DKIK
OG0000262	LOC119552515|XP_037718061.1|DSUP	LOC108071577|XP_017017847.1|DKIK
OG0000262	LOC119549115|XP_037712796.1|DSUP, LOC119549114|XP_037712795.1|DSUP	LOC108081794|XP_017032509.1|DKIK
OG0000263	LOC119551478|XP_037716769.1|DSUP	LOC108082318|XP_017033137.1|DKIK
OG0000263	LOC119553936|XP_037720554.1|DSUP	LOC108071576|XP_017017846.1|DKIK
OG0000264	LOC119558277|XP_037727580.1|DSUP	LOC108085934|XP_017038202.1|DKIK
OG0000264	LOC119556362|XP_037724452.1|DSUP	LOC108085920|XP_017038184.1|DKIK
OG0000264	LOC119555380|XP_037722655.1|DSUP	LOC108085319|XP_017037363.1|DKIK
OG0000265	LOC119552038|XP_037717707.1|DSUP, LOC119552036|XP_037717705.1|DSUP, LOC119552706|XP_037718384.1|DSUP, LOC119552707|XP_037718385.1|DSUP, LOC119549934|XP_037714239.1|DSUP, LOC119550282|XP_037714800.1|DSUP, LOC119551445|XP_037716715.1|DSUP, LOC119550439|XP_037715042.1|DSUP, LOC119550283|XP_037714801.1|DSUP, LOC119549870|XP_037714096.1|DSUP, LOC119554801|XP_037721779.1|DSUP, LOC119554803|XP_037721782.1|DSUP	LOC108078453|XP_017027835.1|DKIK
OG0000266	LOC119548603|XP_037711888.1|DSUP	LOC108074791|XP_017022458.1|DKIK
OG0000266	LOC119550151|XP_037714590.1|DSUP	LOC108076822|XP_017025343.1|DKIK
OG0000266	LOC119551043|XP_037716082.1|DSUP	LOC108076581|XP_017024980.1|DKIK
OG0000267	LOC119556078|XP_037723854.1|DSUP	LOC108073743|XP_017020995.1|DKIK
OG0000267	LOC119554298|XP_037721090.1|DSUP	LOC108073671|XP_017020886.1|DKIK
OG0000268	LOC119559990|XP_037729182.1|DSUP	LOC108070643|XP_017016700.1|DKIK
OG0000268	LOC119559982|XP_037729168.1|DSUP	LOC108070637|XP_017016692.1|DKIK
OG0000269	LOC119545773|XP_037707551.1|DSUP	LOC108071277|XP_017017458.1|DKIK
OG0000269	LOC119560426|XP_037729794.1|DSUP	LOC108073190|XP_017020191.1|DKIK
OG0000270	LOC119550202|XP_037714679.1|DSUP, LOC119558806|XP_037727999.1|DSUP	LOC108076210|XP_017024437.1|DKIK
OG0000271	LOC119562583|XP_037731732.1|DSUP	LOC108082245|XP_017033074.1|DKIK
OG0000271	LOC119549441|XP_037713462.1|DSUP	LOC108070856|XP_017016976.1|DKIK
OG0000272	LOC119553078|XP_037719136.1|DSUP	LOC108070586|XP_017016631.1|DKIK
OG0000272	LOC119547069|XP_037709722.1|DSUP	LOC108072385|XP_017018983.1|DKIK
OG0000273	LOC119563192|XP_037732407.1|DSUP	LOC108081046|XP_017031505.1|DKIK
OG0000273	LOC119547220|XP_037709907.1|DSUP	LOC108077044|XP_017025666.1|DKIK
OG0000273	LOC119560514|XP_037729917.1|DSUP	LOC108077753|XP_017026715.1|DKIK
OG0000274	LOC119549030|XP_037712642.1|DSUP, LOC119549029|XP_037712641.1|DSUP, LOC119549031|XP_037712643.1|DSUP	LOC108076378|XP_017024678.1|DKIK
OG0000274	LOC119550987|XP_037715951.1|DSUP	LOC108070911|XP_017017056.1|DKIK
OG0000276	LOC119550386|XP_037714965.1|DSUP	LOC108082549|XP_017033478.1|DKIK
OG0000276	LOC119550698|XP_037715492.1|DSUP, LOC119550720|XP_037715544.1|DSUP, LOC119549544|XP_037713621.1|DSUP	LOC108071987|XP_017018450.1|DKIK, LOC108079570|XP_017029401.1|DKIK
OG0000277	LOC119560314|XP_037729620.1|DSUP	LOC108074492|XP_017022055.1|DKIK
OG0000277	LOC119560424|XP_037729789.1|DSUP	LOC108073283|XP_017020327.1|DKIK
OG0000277	LOC119560422|XP_037729787.1|DSUP	LOC108073371|XP_017020424.1|DKIK
OG0000278	LOC119547591|XP_037710439.1|DSUP, LOC119546304|XP_037708424.1|DSUP, LOC119555913|XP_037723534.1|DSUP, LOC119556492|XP_037724678.1|DSUP, LOC119556724|XP_037725050.1|DSUP, LOC119556006|XP_037723698.1|DSUP, LOC119556955|XP_037725390.1|DSUP, LOC119557898|XP_037726832.1|DSUP, LOC119556005|XP_037723697.1|DSUP, LOC119556851|XP_037725249.1|DSUP, LOC119557793|XP_037726624.1|DSUP, LOC119549222|XP_037713031.1|DSUP, LOC119560102|XP_037729376.1|DSUP, LOC119560142|XP_037729422.1|DSUP, LOC119558342|XP_037727745.1|DSUP, LOC119556979|XP_037725425.1|DSUP, LOC119558345|XP_037727751.1|DSUP, LOC119554224|XP_037720980.1|DSUP, LOC119555957|XP_037723604.1|DSUP, LOC119550482|XP_037715099.1|DSUP, LOC119550867|XP_037715774.1|DSUP, LOC119549504|XP_037713543.1|DSUP, LOC119549503|XP_037713542.1|DSUP, LOC119555907|XP_037723526.1|DSUP, LOC119545648|XP_037707301.1|DSUP, LOC119563511|XP_037732884.1|DSUP, LOC119557029|XP_037725501.1|DSUP, LOC119560830|XP_037730404.1|DSUP, LOC119557798|XP_037726633.1|DSUP, LOC119557783|XP_037726614.1|DSUP, LOC119547789|XP_037710731.1|DSUP, LOC119546887|XP_037709431.1|DSUP, LOC119547628|XP_037710486.1|DSUP, LOC119547529|XP_037710351.1|DSUP, LOC119556943|XP_037725363.1|DSUP, LOC119557195|XP_037725776.1|DSUP, LOC119556523|XP_037724727.1|DSUP	LOC108078516|XP_017027911.1|DKIK
OG0000279	LOC119554005|XP_037720640.1|DSUP	LOC108077546|XP_017026427.1|DKIK
OG0000279	LOC119554006|XP_037720641.1|DSUP	LOC108077549|XP_017026430.1|DKIK
OG0000280	LOC119555128|XP_037722282.1|DSUP	LOC108083747|XP_017035152.1|DKIK
OG0000280	LOC119555129|XP_037722283.1|DSUP	LOC108083748|XP_017035153.1|DKIK
OG0000280	LOC119555127|XP_037722281.1|DSUP	LOC108083645|XP_017035005.1|DKIK
OG0000281	LOC119562376|XP_037731466.1|DSUP, LOC119553767|XP_037720302.1|DSUP	LOC108079108|XP_017028835.1|DKIK
OG0000281	LOC119556996|XP_037725454.1|DSUP	LOC108076576|XP_017024978.1|DKIK
OG0000281	LOC119556544|XP_037724755.1|DSUP	LOC108085220|XP_017037240.1|DKIK
OG0000282	LOC119553486|XP_037719823.1|DSUP	LOC108073291|XP_017020335.1|DKIK
OG0000282	LOC119556718|XP_037725043.1|DSUP	LOC108071670|XP_017017964.1|DKIK
OG0000282	LOC119555257|XP_037722483.1|DSUP	LOC108073266|XP_017020312.1|DKIK
OG0000283	LOC119550607|XP_037715358.1|DSUP	LOC108082387|XP_017033219.1|DKIK
OG0000283	LOC119545703|XP_037707384.1|DSUP	LOC108084994|XP_017036909.1|DKIK
OG0000284	LOC119546200|XP_037708256.1|DSUP	LOC108075930|XP_017024057.1|DKIK
OG0000284	LOC119546678|XP_037709069.1|DSUP	LOC108075953|XP_017024088.1|DKIK
OG0000285	LOC119551646|XP_037717009.1|DSUP	LOC108082613|XP_017033582.1|DKIK
OG0000285	LOC119551247|XP_037716418.1|DSUP	LOC108082604|XP_017033567.1|DKIK
OG0000286	LOC119545967|XP_037707862.1|DSUP	LOC108075409|XP_017023326.1|DKIK
OG0000286	LOC119545969|XP_037707864.1|DSUP	LOC108075432|XP_017023350.1|DKIK
OG0000286	LOC119545970|XP_037707865.1|DSUP	LOC108075434|XP_017023366.1|DKIK
OG0000287	LOC119556617|XP_037724864.1|DSUP	LOC108085928|XP_017038197.1|DKIK
OG0000287	LOC119556620|XP_037724868.1|DSUP	LOC108085930|XP_017038199.1|DKIK
OG0000287	LOC119556621|XP_037724869.1|DSUP	LOC108085932|XP_017038200.1|DKIK
OG0000288	LOC119546165|XP_037708212.1|DSUP	LOC108086151|XP_017038505.1|DKIK
OG0000288	LOC119546931|XP_037709495.1|DSUP	LOC108086171|XP_017038525.1|DKIK
OG0000288	LOC119546166|XP_037708213.1|DSUP	LOC108086143|XP_017038493.1|DKIK
OG0000288	LOC119546930|XP_037709494.1|DSUP	LOC108086134|XP_017038480.1|DKIK
OG0000289	LOC119555278|XP_037722510.1|DSUP	LOC108078570|XP_017027979.1|DKIK
OG0000289	LOC119552544|XP_037718092.1|DSUP	LOC108071869|XP_017018286.1|DKIK
OG0000289	LOC119555271|XP_037722503.1|DSUP	LOC108078571|XP_017027980.1|DKIK
OG0000290	LOC119549464|XP_037713494.1|DSUP	LOC108085079|XP_017037038.1|DKIK
OG0000290	LOC119549667|XP_037713798.1|DSUP, LOC119549664|XP_037713796.1|DSUP, LOC119549466|XP_037713496.1|DSUP	LOC108085077|XP_017037036.1|DKIK
OG0000290	LOC119549465|XP_037713495.1|DSUP	LOC108085078|XP_017037037.1|DKIK
OG0000291	LOC119553903|XP_037720501.1|DSUP	LOC108074013|XP_017021368.1|DKIK
OG0000291	LOC119554806|XP_037721785.1|DSUP	LOC108072699|XP_017019424.1|DKIK, LOC108072665|XP_017019389.1|DKIK, LOC108075134|XP_017022906.1|DKIK
OG0000291	LOC119552658|XP_037718291.1|DSUP	LOC108083020|XP_017034137.1|DKIK
OG0000291	LOC119553762|XP_037720296.1|DSUP	LOC108073813|XP_017021077.1|DKIK, LOC108073814|XP_017021078.1|DKIK, LOC108073811|XP_017021075.1|DKIK
OG0000292	LOC119551580|XP_037716910.1|DSUP	LOC108077952|XP_017026981.1|DKIK
OG0000292	LOC119555309|XP_037722556.1|DSUP	LOC108070424|XP_017016368.1|DKIK
OG0000293	LOC119560571|XP_037730022.1|DSUP	LOC108080970|XP_017031372.1|DKIK
OG0000293	LOC119547401|XP_037710178.1|DSUP	LOC108077233|XP_017025980.1|DKIK
OG0000293	LOC119563029|XP_037732155.1|DSUP	LOC108080907|XP_017031300.1|DKIK
OG0000294	LOC119548346|XP_037711489.1|DSUP	LOC108075867|XP_017023958.1|DKIK
OG0000294	LOC119556226|XP_037724143.1|DSUP	LOC108075232|XP_017023074.1|DKIK
OG0000296	LOC119547676|XP_037710564.1|DSUP	LOC108081851|XP_017032581.1|DKIK
OG0000296	LOC119553390|XP_037719677.1|DSUP	LOC108079091|XP_017028806.1|DKIK
OG0000296	LOC119556856|XP_037725256.1|DSUP	LOC108078406|XP_017027752.1|DKIK
OG0000297	LOC119550568|XP_037715285.1|DSUP, LOC119550931|XP_037715883.1|DSUP	LOC108070805|XP_017016895.1|DKIK
OG0000298	LOC119557563|XP_037726276.1|DSUP	LOC108085760|XP_017037989.1|DKIK, LOC108074277|XP_017021742.1|DKIK
OG0000298	LOC119557565|XP_037726277.1|DSUP	LOC108085761|XP_017037991.1|DKIK
OG0000298	LOC119557214|XP_037725800.1|DSUP	LOC108080677|XP_017030999.1|DKIK
OG0000299	LOC119550548|XP_037715212.1|DSUP	LOC108074087|XP_017021458.1|DKIK
OG0000299	LOC119554628|XP_037721555.1|DSUP	LOC108074108|XP_017021494.1|DKIK
OG0000299	LOC119554618|XP_037721543.1|DSUP	LOC108074100|XP_017021484.1|DKIK
OG0000300	LOC119555430|XP_037722727.1|DSUP	LOC108080622|XP_017030935.1|DKIK
OG0000300	LOC119555517|XP_037722869.1|DSUP	LOC108080562|XP_017030856.1|DKIK
OG0000300	LOC119555516|XP_037722867.1|DSUP	LOC108080561|XP_017030855.1|DKIK
OG0000301	LOC119557972|XP_037727014.1|DSUP	LOC108082627|XP_017033598.1|DKIK
OG0000301	LOC119547423|XP_037710205.1|DSUP	LOC108079664|XP_017029550.1|DKIK
OG0000302	LOC119553035|XP_037719025.1|DSUP	LOC108085812|XP_017038051.1|DKIK
OG0000302	LOC119553036|XP_037719027.1|DSUP	LOC108085813|XP_017038052.1|DKIK
OG0000303	LOC119554469|XP_037721312.1|DSUP	LOC108073832|XP_017021100.1|DKIK
OG0000303	LOC119556702|XP_037725028.1|DSUP	LOC108082962|XP_017034073.1|DKIK
OG0000303	LOC119548434|XP_037711611.1|DSUP	LOC108079673|XP_017029560.1|DKIK
OG0000304	LOC119548725|XP_037712149.1|DSUP	LOC108085056|XP_017037005.1|DKIK
OG0000304	LOC119548727|XP_037712163.1|DSUP	LOC108084904|XP_017036788.1|DKIK
OG0000305	LOC119554163|XP_037720880.1|DSUP	LOC108083033|XP_017034151.1|DKIK
OG0000305	LOC119554470|XP_037721313.1|DSUP	LOC108083039|XP_017034158.1|DKIK
OG0000305	LOC119554561|XP_037721460.1|DSUP	LOC108082983|XP_017034094.1|DKIK
OG0000306	LOC119550377|XP_037714952.1|DSUP	LOC108072241|XP_017018791.1|DKIK
OG0000306	LOC119550280|XP_037714797.1|DSUP	LOC108072394|XP_017018990.1|DKIK
OG0000306	LOC119556224|XP_037724136.1|DSUP	LOC108084476|XP_017036185.1|DKIK
OG0000307	LOC119563457|XP_037732788.1|DSUP	LOC108084833|XP_017036688.1|DKIK
OG0000307	LOC119563134|XP_037732313.1|DSUP	LOC108083682|XP_017035048.1|DKIK
OG0000308	LOC119560637|XP_037730117.1|DSUP	LOC108085728|XP_017037945.1|DKIK
OG0000308	LOC119547663|XP_037710541.1|DSUP	LOC108074846|XP_017022543.1|DKIK
OG0000309	LOC119556877|XP_037725284.1|DSUP	LOC108077646|XP_017026548.1|DKIK
OG0000309	LOC119560028|XP_037729255.1|DSUP, LOC119560022|XP_037729243.1|DSUP, LOC119557476|XP_037726176.1|DSUP	LOC108077643|XP_017026546.1|DKIK, LOC108077853|XP_017026874.1|DKIK
OG0000310	LOC119558410|XP_037727870.1|DSUP, LOC119553995|XP_037720629.1|DSUP	LOC108071755|XP_017018069.1|DKIK, LOC108072532|XP_017019195.1|DKIK, LOC108072535|XP_017019197.1|DKIK
OG0000311	LOC119549100|XP_037712775.1|DSUP	LOC108083694|XP_017035069.1|DKIK
OG0000311	LOC119559754|XP_037728756.1|DSUP	LOC108071302|XP_017017497.1|DKIK
OG0000311	LOC119556049|XP_037723771.1|DSUP	LOC108080140|XP_017030263.1|DKIK
OG0000312	LOC119548754|XP_037712203.1|DSUP	LOC108082222|XP_017033048.1|DKIK
OG0000312	LOC119547235|XP_037709936.1|DSUP	LOC108074344|XP_017021857.1|DKIK
OG0000313	LOC119547230|XP_037709918.1|DSUP	LOC108074817|XP_017022504.1|DKIK
OG0000313	LOC119546767|XP_037709242.1|DSUP, LOC119546766|XP_037709241.1|DSUP	LOC108085300|XP_017037347.1|DKIK
OG0000314	LOC119546240|XP_037708314.1|DSUP	LOC108082107|XP_017032891.1|DKIK, LOC108082217|XP_017033039.1|DKIK
OG0000315	LOC119552129|XP_037717845.1|DSUP, LOC119547563|XP_037710392.1|DSUP, LOC119546320|XP_037708447.1|DSUP, LOC119547967|XP_037710945.1|DSUP, LOC119546318|XP_037708444.1|DSUP	LOC108086123|XP_017038460.1|DKIK
OG0000315	LOC119550577|XP_037715296.1|DSUP, LOC119548123|XP_037711147.1|DSUP	LOC108086048|XP_017038356.1|DKIK, LOC108086121|XP_017038458.1|DKIK
OG0000316	LOC119551732|XP_037717161.1|DSUP	LOC108082363|XP_017033192.1|DKIK
OG0000316	LOC119551733|XP_037717162.1|DSUP	LOC108082364|XP_017033193.1|DKIK
OG0000317	LOC119557210|XP_037725797.1|DSUP	LOC108080283|XP_017030440.1|DKIK
OG0000318	LOC119554771|XP_037721740.1|DSUP	LOC108080832|XP_017031224.1|DKIK
OG0000319	LOC119550402|XP_037714988.1|DSUP, LOC119550410|XP_037715000.1|DSUP, LOC119550427|XP_037715026.1|DSUP, LOC119550419|XP_037715013.1|DSUP	LOC108084870|XP_017036751.1|DKIK, LOC108084877|XP_017036758.1|DKIK
OG0000320	LOC119555629|XP_037723080.1|DSUP	LOC108085002|XP_017036920.1|DKIK
OG0000320	LOC119547495|XP_037710313.1|DSUP	LOC108079589|XP_017029423.1|DKIK
OG0000320	LOC119560473|XP_037729861.1|DSUP	LOC108084924|XP_017036810.1|DKIK
OG0000321	LOC119548734|XP_037712174.1|DSUP	LOC108082006|XP_017032749.1|DKIK
OG0000321	LOC119548735|XP_037712177.1|DSUP	LOC108082007|XP_017032751.1|DKIK
OG0000322	LOC119560924|XP_037730572.1|DSUP	LOC108072283|XP_017018839.1|DKIK
OG0000322	LOC119557233|XP_037725842.1|DSUP	LOC108080532|XP_017030820.1|DKIK
OG0000322	LOC119556485|XP_037724668.1|DSUP	LOC108084375|XP_017036055.1|DKIK
OG0000323	LOC119547612|XP_037710464.1|DSUP	LOC108085289|XP_017037335.1|DKIK
OG0000323	LOC119560269|XP_037729567.1|DSUP	LOC108084533|XP_017036258.1|DKIK
OG0000323	LOC119563462|XP_037732802.1|DSUP	LOC108084527|XP_017036252.1|DKIK
OG0000324	LOC119549257|XP_037713092.1|DSUP	LOC108070858|XP_017016978.1|DKIK
OG0000325	LOC119553256|XP_037719470.1|DSUP	LOC108085496|XP_017037605.1|DKIK
OG0000325	LOC119554358|XP_037721153.1|DSUP	LOC108085492|XP_017037600.1|DKIK
OG0000327	LOC119551896|XP_037717426.1|DSUP	LOC108076592|XP_017024994.1|DKIK
OG0000327	LOC119551833|XP_037717331.1|DSUP	LOC108076806|XP_017025321.1|DKIK
OG0000327	LOC119551879|XP_037717402.1|DSUP	LOC108074476|XP_017022037.1|DKIK
OG0000328	LOC119549853|XP_037714076.1|DSUP	LOC108070748|XP_017016834.1|DKIK, LOC108070870|XP_017016994.1|DKIK, LOC108070747|XP_017016833.1|DKIK
OG0000328	LOC119552536|XP_037718083.1|DSUP	LOC108071872|XP_017018288.1|DKIK
OG0000328	LOC119553612|XP_037719998.1|DSUP	LOC108071873|XP_017018289.1|DKIK
OG0000329	LOC119546773|XP_037709252.1|DSUP	LOC108074775|XP_017022442.1|DKIK
OG0000329	LOC119548430|XP_037711602.1|DSUP	LOC108077359|XP_017026142.1|DKIK, LOC108077337|XP_017026115.1|DKIK, LOC108077327|XP_017026104.1|DKIK
OG0000331	LOC119546909|XP_037709462.1|DSUP	LOC108076947|XP_017025484.1|DKIK
OG0000331	LOC119546916|XP_037709473.1|DSUP	LOC108077184|XP_017025914.1|DKIK
OG0000332	LOC119546804|XP_037709311.1|DSUP	LOC108075150|XP_017022924.1|DKIK
OG0000332	LOC119560276|XP_037729572.1|DSUP, LOC119560281|XP_037729579.1|DSUP, LOC119557897|XP_037726831.1|DSUP	LOC108080185|XP_017030325.1|DKIK, LOC108079516|XP_017029344.1|DKIK, LOC108074710|XP_017022344.1|DKIK
OG0000333	LOC119555289|XP_037722531.1|DSUP	LOC108078789|XP_017028332.1|DKIK
OG0000333	LOC119554137|XP_037720839.1|DSUP	LOC108071648|XP_017017927.1|DKIK
OG0000333	LOC119554240|XP_037721003.1|DSUP	LOC108075191|XP_017023015.1|DKIK
OG0000334	LOC119557988|XP_037727010.1|DSUP	LOC108084521|XP_017036249.1|DKIK, LOC108074433|XP_017021959.1|DKIK
OG0000334	LOC119550790|XP_037715649.1|DSUP	LOC108076452|XP_017024817.1|DKIK
OG0000335	LOC119547445|XP_037710233.1|DSUP	LOC108072517|XP_017019177.1|DKIK
OG0000335	LOC119546863|XP_037709394.1|DSUP	LOC108072562|XP_017019233.1|DKIK
OG0000336	LOC119545643|XP_037707292.1|DSUP	LOC108072032|XP_017018504.1|DKIK
OG0000336	LOC119551123|XP_037716238.1|DSUP	LOC108072108|XP_017018619.1|DKIK
OG0000336	LOC119551114|XP_037716227.1|DSUP	LOC108072107|XP_017018617.1|DKIK
OG0000337	LOC119555125|XP_037722277.1|DSUP, LOC119555126|XP_037722279.1|DSUP	LOC108083617|XP_017034976.1|DKIK
OG0000337	LOC119556819|XP_037725197.1|DSUP	LOC108071688|XP_017017990.1|DKIK
OG0000337	LOC119553769|XP_037720303.1|DSUP	LOC108077472|XP_017026280.1|DKIK
OG0000338	LOC119554236|XP_037720995.1|DSUP	LOC108079873|XP_017029873.1|DKIK
OG0000338	LOC119549111|XP_037712785.1|DSUP	LOC108085131|XP_017037124.1|DKIK
OG0000339	LOC119554320|XP_037721109.1|DSUP	LOC108078672|XP_017028094.1|DKIK
OG0000339	LOC119554498|XP_037721359.1|DSUP	LOC108078640|XP_017028057.1|DKIK
OG0000340	LOC119551447|XP_037716717.1|DSUP	LOC108078314|XP_017027601.1|DKIK
OG0000341	LOC119555188|XP_037722369.1|DSUP, LOC119555196|XP_037722382.1|DSUP	LOC108083043|XP_017034161.1|DKIK, LOC108083040|XP_017034159.1|DKIK
OG0000341	LOC119555221|XP_037722421.1|DSUP	LOC108082965|XP_017034076.1|DKIK
OG0000342	LOC119557920|XP_037726856.1|DSUP	LOC108083351|XP_017034584.1|DKIK
OG0000342	LOC119550627|XP_037715384.1|DSUP	LOC108070776|XP_017016864.1|DKIK
OG0000343	LOC119555857|XP_037723429.1|DSUP, LOC119555862|XP_037723444.1|DSUP	LOC108073419|XP_017020526.1|DKIK
OG0000343	LOC119560936|XP_037730600.1|DSUP	LOC108084328|XP_017035978.1|DKIK
OG0000344	LOC119550929|XP_037715874.1|DSUP	LOC108073061|XP_017020019.1|DKIK
OG0000344	LOC119563417|XP_037732714.1|DSUP	LOC108084949|XP_017036838.1|DKIK
OG0000345	LOC119549289|XP_037713166.1|DSUP	LOC108076701|XP_017025148.1|DKIK
OG0000345	LOC119549838|XP_037714045.1|DSUP	LOC108081793|XP_017032500.1|DKIK
OG0000346	LOC119551013|XP_037715993.1|DSUP	LOC108078285|XP_017027542.1|DKIK
OG0000346	LOC119549611|XP_037713709.1|DSUP, LOC119549609|XP_037713708.1|DSUP, LOC119550259|XP_037714765.1|DSUP, LOC119549714|XP_037713875.1|DSUP, LOC119549559|XP_037713637.1|DSUP, LOC119552051|XP_037717722.1|DSUP, LOC119549626|XP_037713736.1|DSUP, LOC119549622|XP_037713727.1|DSUP	LOC108080433|XP_017030655.1|DKIK
OG0000347	LOC119554451|XP_037721291.1|DSUP	LOC108083140|XP_017034311.1|DKIK
OG0000347	LOC119547755|XP_037710685.1|DSUP	LOC108074444|XP_017021971.1|DKIK
OG0000348	LOC119548541|XP_037711764.1|DSUP	LOC108077443|XP_017026251.1|DKIK
OG0000348	LOC119546670|XP_037709057.1|DSUP	LOC108077313|XP_017026090.1|DKIK
OG0000349	LOC119547767|XP_037710704.1|DSUP, LOC119547766|XP_037710702.1|DSUP	LOC108072608|XP_017019320.1|DKIK
OG0000350	LOC119555541|XP_037722902.1|DSUP	LOC108073774|XP_017021030.1|DKIK
OG0000350	LOC119555372|XP_037722641.1|DSUP	LOC108073805|XP_017021068.1|DKIK
OG0000350	LOC119545693|XP_037707373.1|DSUP	LOC108084987|XP_017036900.1|DKIK
OG0000351	LOC119550250|XP_037714753.1|DSUP	LOC108072382|XP_017018971.1|DKIK
OG0000351	LOC119550738|XP_037715582.1|DSUP	LOC108072383|XP_017018974.1|DKIK
OG0000353	LOC119560509|XP_037729911.1|DSUP	LOC108085031|XP_017036967.1|DKIK
OG0000353	LOC119562713|XP_037731829.1|DSUP	LOC108075892|XP_017023995.1|DKIK
OG0000354	LOC119548388|XP_037711541.1|DSUP	LOC108074538|XP_017022115.1|DKIK
OG0000354	LOC119548389|XP_037711542.1|DSUP	LOC108074545|XP_017022128.1|DKIK
OG0000355	LOC119550656|XP_037715428.1|DSUP	LOC108076779|XP_017025271.1|DKIK
OG0000355	LOC119550325|XP_037714859.1|DSUP	LOC108070928|XP_017017068.1|DKIK
OG0000356	LOC119546574|XP_037708899.1|DSUP	LOC108079649|XP_017029531.1|DKIK
OG0000356	LOC119546573|XP_037708897.1|DSUP	LOC108079534|XP_017029359.1|DKIK
OG0000358	LOC119560224|XP_037729513.1|DSUP	LOC108084142|XP_017035676.1|DKIK
OG0000358	LOC119561002|XP_037730750.1|DSUP	LOC108084114|XP_017035633.1|DKIK
OG0000358	LOC119563475|XP_037732827.1|DSUP	LOC108072954|XP_017019870.1|DKIK
OG0000359	LOC119554558|XP_037721457.1|DSUP	LOC108082980|XP_017034091.1|DKIK, LOC108082967|XP_017034079.1|DKIK
OG0000359	LOC119554901|XP_037721931.1|DSUP	LOC108082964|XP_017034075.1|DKIK
OG0000360	LOC119563409|XP_037732704.1|DSUP	LOC108071283|XP_017017462.1|DKIK, LOC108071280|XP_017017461.1|DKIK
OG0000360	LOC119553546|XP_037719916.1|DSUP	LOC108071366|XP_017017597.1|DKIK
OG0000360	LOC119552055|XP_037717741.1|DSUP	LOC108071276|XP_017017457.1|DKIK, LOC108071278|XP_017017459.1|DKIK
OG0000361	LOC119555916|XP_037723545.1|DSUP, LOC119560168|XP_037729455.1|DSUP	LOC108083664|XP_017035029.1|DKIK, LOC108072180|XP_017018728.1|DKIK, LOC108074652|XP_017022260.1|DKIK
OG0000361	LOC119559346|XP_037728322.1|DSUP, LOC119548445|XP_037711635.1|DSUP	LOC108076860|XP_017025379.1|DKIK
OG0000362	LOC119552668|XP_037718347.1|DSUP	LOC108085509|XP_017037625.1|DKIK
OG0000362	LOC119552847|XP_037718643.1|DSUP	LOC108083316|XP_017034542.1|DKIK
OG0000363	LOC119547186|XP_037709852.1|DSUP	LOC108081049|XP_017031508.1|DKIK
OG0000363	LOC119553817|XP_037720366.1|DSUP	LOC108078917|XP_017028543.1|DKIK
OG0000365	LOC119550914|XP_037715834.1|DSUP	LOC108076827|XP_017025350.1|DKIK
OG0000365	LOC119548405|XP_037711569.1|DSUP	LOC108076900|XP_017025429.1|DKIK
