Orthogroup	DSUP.longest_only	AAEG.longest_only
OG0000812	LOC119557281|XP_037725896.1|DSUP, LOC119552778|XP_037718517.1|DSUP	LOC5568127|XP_021696627.1|AAEG
OG0000814	LOC119546553|XP_037708840.1|DSUP	LOC5567710|XP_001651876.1|AAEG
OG0000815	LOC119547747|XP_037710671.1|DSUP	LOC5564950|XP_021701900.1|AAEG, LOC5575209|XP_021701902.1|AAEG, LOC5575211|XP_001661846.2|AAEG
OG0000816	LOC119556463|XP_037724638.1|DSUP, LOC119559793|XP_037728801.1|DSUP	LOC5564019|XP_021702806.1|AAEG
OG0000817	LOC119563282|XP_037732534.1|DSUP, LOC119563283|XP_037732536.1|DSUP	LOC5579022|XP_001664202.1|AAEG
OG0000818	LOC119556705|XP_037725030.1|DSUP, LOC119548649|XP_037711992.1|DSUP	LOC5576102|XP_001662447.1|AAEG
OG0000819	LOC119557002|XP_037725461.1|DSUP, LOC119556436|XP_037724597.1|DSUP	LOC5568992|XP_021707431.1|AAEG
OG0000820	LOC119556108|XP_037723907.1|DSUP, LOC119550974|XP_037715936.1|DSUP	LOC5579797|XP_021706989.1|AAEG
OG0000821	LOC119560947|XP_037730617.1|DSUP, LOC119551770|XP_037717225.1|DSUP	LOC5573067|XP_001654398.2|AAEG
OG0000822	LOC119552533|XP_037718080.1|DSUP, LOC119548798|XP_037712301.1|DSUP	LOC5573841|XP_001654866.1|AAEG
OG0000830	LOC119556322|XP_037724337.1|DSUP	LOC5566467|XP_001650849.1|AAEG, LOC5566468|XP_001650850.1|AAEG, LOC5566471|XP_001650855.1|AAEG, LOC5566470|XP_001650852.2|AAEG
OG0000831	LOC119553781|XP_037720316.1|DSUP	LOC5578573|XP_001663963.2|AAEG, LOC5574451|XP_001661466.2|AAEG, LOC5571091|XP_001659531.1|AAEG
OG0000832	LOC119551843|XP_037717344.1|DSUP, LOC119546226|XP_037708293.1|DSUP	LOC5575640|XP_001655787.1|AAEG
OG0000833	LOC119555527|XP_037722880.1|DSUP	LOC5572312|XP_001654001.2|AAEG
OG0000834	LOC119563246|XP_037732484.1|DSUP, LOC119556825|XP_037725212.1|DSUP	LOC5578133|XP_021696267.1|AAEG
OG0000836	LOC119546921|XP_037709480.1|DSUP, LOC119546215|XP_037708280.1|DSUP	LOC5571557|XP_001659779.1|AAEG
OG0000837	LOC119551124|XP_037716235.1|DSUP	LOC110681194|XP_021712664.1|AAEG
OG0000837	LOC119557450|XP_037726143.1|DSUP	LOC5564880|XP_021710587.1|AAEG
OG0000838	LOC119546557|XP_037708849.1|DSUP, LOC119546558|XP_037708850.1|DSUP	LOC5571070|XP_001659510.2|AAEG
OG0000839	LOC119560707|XP_037730228.1|DSUP, LOC119560326|XP_037729636.1|DSUP	LOC5567590|XP_021704529.1|AAEG
OG0000840	LOC119559469|XP_037728507.1|DSUP, LOC119557438|XP_037726128.1|DSUP	LOC5568658|XP_021705463.1|AAEG
OG0000842	LOC119550281|XP_037714798.1|DSUP, LOC119550149|XP_037714587.1|DSUP, LOC119547884|XP_037710853.1|DSUP	LOC5565224|XP_001649557.2|AAEG
OG0000843	LOC119551213|XP_037716376.1|DSUP	LOC5575084|XP_001661802.1|AAEG
OG0000844	LOC119549890|XP_037714125.1|DSUP, LOC119559947|XP_037729102.1|DSUP	LOC5568444|XP_021706258.1|AAEG
OG0000854	LOC119556126|XP_037723941.1|DSUP, LOC119556124|XP_037723938.1|DSUP	LOC5575256|XP_021694868.1|AAEG
OG0000855	LOC119556918|XP_037725333.1|DSUP, LOC119560653|XP_037730146.1|DSUP	LOC5564916|XP_001649261.1|AAEG
OG0000856	LOC119556944|XP_037725364.1|DSUP, LOC119553907|XP_037720506.1|DSUP	LOC5569202|XP_021699577.1|AAEG
OG0000857	LOC119556007|XP_037723699.1|DSUP	LOC5568410|XP_021706344.1|AAEG, LOC5568408|XP_001658060.1|AAEG, LOC5572935|XP_001660658.2|AAEG, LOC110681143|XP_021712605.1|AAEG
OG0000858	LOC119546751|XP_037709186.1|DSUP, LOC119546743|XP_037709172.1|DSUP	LOC5563593|XP_001647843.2|AAEG, LOC5563570|XP_021693065.1|AAEG
OG0000860	LOC119552494|XP_037718024.1|DSUP, LOC119552622|XP_037718216.1|DSUP	LOC23687882|XP_021695499.1|AAEG
OG0000861	LOC119551190|XP_037716320.1|DSUP, LOC119550584|XP_037715306.1|DSUP, LOC119558812|XP_037728006.1|DSUP	LOC5579974|XP_021697396.1|AAEG
OG0000862	LOC119551252|XP_037716425.1|DSUP, LOC119546890|XP_037709438.1|DSUP	LOC5578595|XP_021697871.1|AAEG
OG0000863	LOC119560369|XP_037729703.1|DSUP, LOC119560306|XP_037729607.1|DSUP	LOC5569153|XP_021712379.1|AAEG, LOC5579040|XP_001664217.2|AAEG
OG0000864	LOC119547503|XP_037710323.1|DSUP, LOC119557822|XP_037726690.1|DSUP	LOC5574382|XP_021700100.1|AAEG
OG0000865	LOC119558265|XP_037727544.1|DSUP, LOC119561712|XP_037731140.1|DSUP	LOC110676550|XP_021700543.1|AAEG
OG0000866	LOC119548658|XP_037712000.1|DSUP, LOC119548659|XP_037712002.1|DSUP	LOC5565764|XP_021700881.1|AAEG
OG0000867	LOC119547358|XP_037710103.1|DSUP, LOC119548502|XP_037711709.1|DSUP	LOC5566526|XP_001650903.1|AAEG
OG0000868	LOC119557784|XP_037726611.1|DSUP	LOC5575799|XP_001662225.1|AAEG
OG0000869	LOC119560343|XP_037729667.1|DSUP	LOC110679428|XP_021709657.1|AAEG
OG0000871	LOC119551015|XP_037715997.1|DSUP	LOC5563912|XP_021709764.1|AAEG
OG0000872	LOC119549224|XP_037713034.1|DSUP	LOC5579795|XP_001648107.1|AAEG
OG0000873	LOC119553214|XP_037719399.1|DSUP	LOC5570660|XP_021705398.1|AAEG, LOC5578723|XP_021705681.1|AAEG, LOC5574699|XP_021710974.1|AAEG
OG0000874	LOC119556963|XP_037725398.1|DSUP, LOC119549428|XP_037713439.1|DSUP	LOC5568583|XP_021711564.1|AAEG
OG0000875	LOC119553249|XP_037719454.1|DSUP	LOC5569144|XP_021704184.1|AAEG
OG0000882	LOC119556981|XP_037725428.1|DSUP, LOC119547657|XP_037710533.1|DSUP	LOC5574255|XP_001661310.1|AAEG
OG0000883	LOC119556418|XP_037724558.1|DSUP	LOC5572260|XP_021706275.1|AAEG, LOC5577890|XP_001663596.2|AAEG, LOC5576983|XP_001663083.2|AAEG, LOC110681455|XP_021712908.1|AAEG, LOC5564732|XP_001649072.2|AAEG
OG0000884	LOC119547630|XP_037710488.1|DSUP, LOC119558338|XP_037727730.1|DSUP	LOC5578384|XP_021707387.1|AAEG
OG0000885	LOC119560244|XP_037729534.1|DSUP	LOC5576671|XP_021712970.1|AAEG, LOC5576669|XP_001662811.1|AAEG, LOC5576675|XP_001662810.2|AAEG, LOC5576677|XP_001662809.2|AAEG, LOC5576673|XP_001662808.1|AAEG
OG0000887	LOC119556695|XP_037725020.1|DSUP	LOC5574709|XP_021697236.1|AAEG, LOC110675781|XP_021697241.1|AAEG, LOC5574710|XP_001661611.2|AAEG, LOC5564321|XP_001648679.1|AAEG
OG0000888	LOC119553388|XP_037719673.1|DSUP	LOC5577573|XP_021697247.1|AAEG
OG0000889	LOC119554130|XP_037720832.1|DSUP	LOC5565345|XP_001649691.2|AAEG, LOC5569614|XP_001652895.2|AAEG, LOC5569613|XP_001652894.2|AAEG, LOC5569626|XP_001652896.2|AAEG, LOC5569611|XP_001652892.2|AAEG, LOC5569610|XP_001652891.1|AAEG, LOC5569609|XP_001652890.1|AAEG
OG0000890	LOC119562479|XP_037731601.1|DSUP, LOC119551169|XP_037716295.1|DSUP	LOC5572876|XP_001660628.1|AAEG
OG0000891	LOC119546926|XP_037709489.1|DSUP, LOC119547849|XP_037710807.1|DSUP	LOC5571677|XP_021701172.1|AAEG
OG0000892	LOC119555231|XP_037722439.1|DSUP, LOC119555435|XP_037722732.1|DSUP	LOC5573804|XP_001661052.1|AAEG
OG0000893	LOC119560177|XP_037729465.1|DSUP	LOC5577455|XP_021710131.1|AAEG, LOC110679543|XP_021710135.1|AAEG
OG0000894	LOC119560741|XP_037730283.1|DSUP, LOC119559946|XP_037729100.1|DSUP	LOC5572954|XP_001654283.2|AAEG
OG0000895	LOC119551844|XP_037717345.1|DSUP	LOC5578431|XP_021704726.1|AAEG
OG0000907	LOC119551214|XP_037716378.1|DSUP	LOC5569936|XP_001658828.2|AAEG
OG0000909	LOC119547375|XP_037710127.1|DSUP, LOC119563414|XP_037732710.1|DSUP	LOC5580100|XP_001654851.1|AAEG
OG0000910	LOC119556290|XP_037724275.1|DSUP, LOC119555638|XP_037723092.1|DSUP	LOC5570090|XP_021696583.1|AAEG
OG0000911	LOC119551874|XP_037717396.1|DSUP	LOC5568878|XP_021698401.1|AAEG
OG0000912	LOC119555476|XP_037722812.1|DSUP, LOC119555477|XP_037722813.1|DSUP	LOC5569590|XP_001652874.1|AAEG
OG0000913	LOC119552939|XP_037718820.1|DSUP	LOC5572905|XP_021699829.1|AAEG
OG0000914	LOC119550754|XP_037715605.1|DSUP	LOC5565692|XP_001650041.1|AAEG, LOC5577609|XP_001656603.1|AAEG, LOC5577610|XP_001656604.1|AAEG, LOC5577605|XP_001656599.2|AAEG, LOC5577607|XP_001656601.2|AAEG
OG0000915	LOC119551017|XP_037715999.1|DSUP, LOC119557018|XP_037725482.1|DSUP	LOC110675850|XP_021697446.1|AAEG, LOC110681284|XP_021712741.1|AAEG
OG0000916	LOC119546262|XP_037708351.1|DSUP	LOC5563777|XP_021702027.1|AAEG
OG0000917	LOC119560884|XP_037730489.1|DSUP, LOC119548724|XP_037712157.1|DSUP	LOC5567991|XP_021703538.1|AAEG
OG0000918	LOC119562707|XP_037731821.1|DSUP, LOC119548676|XP_037712047.1|DSUP	LOC5565834|XP_021703643.1|AAEG
OG0000920	LOC119558006|XP_037727041.1|DSUP	LOC5567191|XP_021707974.1|AAEG, LOC5567193|XP_021707701.1|AAEG, LOC5567194|XP_001651623.2|AAEG, LOC5571093|XP_021706131.1|AAEG
OG0000921	LOC119556415|XP_037724538.1|DSUP, LOC119556149|XP_037723974.1|DSUP	LOC23687653|XP_021704447.1|AAEG, LOC110677691|XP_021704448.1|AAEG
OG0000922	LOC119553367|XP_037719640.1|DSUP, LOC119553366|XP_037719639.1|DSUP	LOC5573598|XP_001654732.1|AAEG
OG0000923	LOC119553619|XP_037720012.1|DSUP, LOC119559886|XP_037728951.1|DSUP, LOC119558281|XP_037727587.1|DSUP	LOC5564768|XP_001649141.1|AAEG
OG0000924	LOC119556173|XP_037724021.1|DSUP	LOC5574190|XP_021707483.1|AAEG
OG0000925	LOC119554725|XP_037721672.1|DSUP, LOC119553857|XP_037720439.1|DSUP	LOC5564141|XP_001648436.1|AAEG
OG0000935	LOC119556611|XP_037724919.1|DSUP	LOC5570105|XP_021693271.1|AAEG
OG0000936	LOC119559037|XP_037728092.1|DSUP, LOC119557557|XP_037726270.1|DSUP	LOC5574975|XP_001655445.1|AAEG
OG0000937	LOC119561248|XP_037730977.1|DSUP	LOC5577955|XP_021703650.1|AAEG, LOC5577953|XP_021703600.1|AAEG
OG0000938	LOC119550759|XP_037715611.1|DSUP, LOC119556470|XP_037724646.1|DSUP	LOC23687618|XP_011493218.1|AAEG
OG0000939	LOC119548744|XP_037712187.1|DSUP, LOC119546082|XP_037708087.1|DSUP	LOC5575294|XP_001655660.2|AAEG
OG0000940	LOC119556967|XP_037725405.1|DSUP, LOC119554614|XP_037721536.1|DSUP	LOC5568539|XP_001652369.2|AAEG
OG0000941	LOC119560101|XP_037729372.1|DSUP, LOC119557678|XP_037726475.1|DSUP	LOC5568465|XP_001652294.1|AAEG
OG0000942	LOC119552580|XP_037718139.1|DSUP	LOC5575951|XP_021697898.1|AAEG
OG0000944	LOC119557307|XP_037725947.1|DSUP, LOC119547313|XP_037710038.1|DSUP	LOC5564895|XP_021698610.1|AAEG
OG0000945	LOC119555578|XP_037722977.1|DSUP, LOC119555579|XP_037722979.1|DSUP	LOC5567118|XP_001651535.2|AAEG
OG0000946	LOC119547898|XP_037710862.1|DSUP	LOC5563808|XP_001648088.2|AAEG, LOC5563807|XP_021701297.1|AAEG
OG0000947	LOC119549382|XP_037713350.1|DSUP	LOC5573138|XP_001660754.1|AAEG, LOC5573170|XP_021703267.1|AAEG, LOC5573169|XP_001660785.1|AAEG
OG0000948	LOC119553954|XP_037720576.1|DSUP	LOC5570305|XP_001653129.2|AAEG
OG0000949	LOC119558032|XP_037727093.1|DSUP	LOC5577433|XP_021706252.1|AAEG
OG0000950	LOC119560419|XP_037729784.1|DSUP	LOC5570062|XP_021710514.1|AAEG
OG0000951	LOC119560429|XP_037729793.1|DSUP	LOC5567383|XP_001651784.1|AAEG
OG0000963	LOC119556831|XP_037725217.1|DSUP	LOC5578882|XP_001664091.2|AAEG, LOC5565507|XP_001649836.2|AAEG
OG0000964	LOC119557012|XP_037725474.1|DSUP, LOC119551585|XP_037716913.1|DSUP	LOC5570125|XP_021694878.1|AAEG, LOC5572710|XP_001660530.2|AAEG, LOC110679470|XP_021709836.1|AAEG
OG0000965	LOC119558131|XP_037727291.1|DSUP	LOC5580119|XP_021699182.1|AAEG, LOC110674016|XP_021711922.1|AAEG
OG0000966	LOC119559404|XP_037728400.1|DSUP, LOC119548757|XP_037712216.1|DSUP	LOC5564065|XP_001648396.2|AAEG
OG0000968	LOC119553492|XP_037719828.1|DSUP	LOC5565995|XP_021697516.1|AAEG, LOC5574905|XP_021697282.1|AAEG
OG0000969	LOC119549956|XP_037714267.1|DSUP, LOC119557232|XP_037725846.1|DSUP	LOC5572867|XP_001660626.1|AAEG
OG0000970	LOC119562064|XP_037731321.1|DSUP	LOC5577323|XP_001656398.1|AAEG, LOC5578971|XP_001664152.2|AAEG
OG0000971	LOC119548340|XP_037711475.1|DSUP, LOC119548170|XP_037711210.1|DSUP	LOC5574512|XP_021701876.1|AAEG
OG0000972	LOC119555624|XP_037723072.1|DSUP, LOC119557926|XP_037726862.1|DSUP	LOC5570688|XP_001659285.2|AAEG
OG0000973	LOC119557255|XP_037725867.1|DSUP	LOC5566318|XP_001650701.1|AAEG, LOC110677834|XP_021705147.1|AAEG, LOC5576015|XP_021712722.1|AAEG
OG0000974	LOC119553488|XP_037719825.1|DSUP	LOC5563607|XP_021706393.1|AAEG, LOC5563653|XP_001647877.2|AAEG
OG0000975	LOC119548237|XP_037711307.1|DSUP	LOC5567322|XP_021711286.1|AAEG
OG0000977	LOC119562210|XP_037731338.1|DSUP, LOC119562196|XP_037731331.1|DSUP	LOC5572481|XP_001660429.2|AAEG
OG0000978	LOC119549669|XP_037713802.1|DSUP, LOC119550444|XP_037715050.1|DSUP	LOC5570996|XP_001653423.1|AAEG
OG0000988	LOC119547538|XP_037710363.1|DSUP	LOC5574742|XP_021708813.1|AAEG
OG0000990	LOC119545778|XP_037707572.1|DSUP, LOC119556106|XP_037723904.1|DSUP	LOC5573413|XP_001654587.1|AAEG
OG0000991	LOC119558339|XP_037727736.1|DSUP	LOC110676690|XP_021701229.1|AAEG
OG0000992	LOC119549663|XP_037713795.1|DSUP, LOC119545774|XP_037707552.1|DSUP	LOC110680585|XP_021712076.1|AAEG, LOC5574605|XP_001655224.2|AAEG
OG0000993	LOC119554359|XP_037721157.1|DSUP, LOC119554348|XP_037721146.1|DSUP	LOC5568340|XP_001657995.2|AAEG
OG0000994	LOC119557994|XP_037727025.1|DSUP	LOC5565293|XP_021693612.1|AAEG
OG0000995	LOC119557430|XP_037726110.1|DSUP, LOC119547817|XP_037710768.1|DSUP	LOC5570516|XP_001659204.1|AAEG
OG0000996	LOC119549374|XP_037713339.1|DSUP	LOC5570524|XP_001659180.1|AAEG
OG0000997	LOC119551566|XP_037716892.1|DSUP	LOC5572107|XP_021699025.1|AAEG
OG0000998	LOC119552704|XP_037718373.1|DSUP	LOC5574213|XP_021699075.1|AAEG, LOC5574214|XP_021699069.1|AAEG
OG0000999	LOC119550660|XP_037715434.1|DSUP, LOC119556084|XP_037723863.1|DSUP	LOC5569582|XP_011492944.1|AAEG
OG0001000	LOC119559635|XP_037728606.1|DSUP	LOC5565618|XP_021700536.1|AAEG
OG0001001	LOC119549775|XP_037713962.1|DSUP	LOC5574039|XP_021712731.1|AAEG, LOC5570957|XP_021701483.1|AAEG, LOC5568887|XP_021701482.1|AAEG
OG0001002	LOC119548230|XP_037711297.1|DSUP	LOC5572439|XP_021702436.1|AAEG, LOC5572427|XP_001660379.1|AAEG, LOC5572436|XP_021702424.1|AAEG, LOC110676920|XP_021702428.1|AAEG
OG0001003	LOC119559049|XP_037728103.1|DSUP, LOC119552167|XP_037717918.1|DSUP	LOC5573879|XP_001654917.1|AAEG
OG0001004	LOC119560807|XP_037730368.1|DSUP, LOC119560570|XP_037730017.1|DSUP	LOC5577327|XP_001656404.1|AAEG
OG0001005	LOC119546353|XP_037708509.1|DSUP, LOC119555975|XP_037723630.1|DSUP	LOC5574438|XP_001661452.2|AAEG
OG0001006	LOC119556886|XP_037725296.1|DSUP, LOC119554336|XP_037721129.1|DSUP	LOC5577478|XP_001656504.1|AAEG
OG0001007	LOC119550014|XP_037714365.1|DSUP, LOC119552714|XP_037718391.1|DSUP	LOC5579111|XP_021709409.1|AAEG, LOC110680228|XP_021711736.1|AAEG
OG0001008	LOC119561990|XP_037731310.1|DSUP, LOC119556484|XP_037724667.1|DSUP	LOC5569738|XP_001652964.1|AAEG
OG0001019	LOC119545695|XP_037707375.1|DSUP	LOC23687425|XP_021696098.1|AAEG, LOC5570400|XP_021694766.1|AAEG
OG0001020	LOC119558186|XP_037727393.1|DSUP	LOC5571386|XP_001659667.2|AAEG, LOC5571385|XP_021694971.1|AAEG, LOC5571381|XP_021694972.1|AAEG
OG0001021	LOC119547177|XP_037709838.1|DSUP	LOC5569206|XP_021698876.1|AAEG
OG0001022	LOC119560567|XP_037730013.1|DSUP, LOC119557296|XP_037725931.1|DSUP	LOC5564053|XP_001648383.1|AAEG
OG0001024	LOC119553813|XP_037720364.1|DSUP	LOC5563729|XP_001648014.1|AAEG, LOC5572673|XP_001660495.2|AAEG
OG0001025	LOC119554755|XP_037721711.1|DSUP, LOC119554632|XP_037721557.1|DSUP	LOC5566344|XP_021696749.1|AAEG
OG0001026	LOC119549014|XP_037712584.1|DSUP	LOC5563943|XP_021698255.1|AAEG, LOC110675339|XP_021695627.1|AAEG
OG0001027	LOC119554074|XP_037720745.1|DSUP	LOC5572532|XP_021698700.1|AAEG, LOC5572539|XP_001654056.2|AAEG, LOC5572530|XP_021698692.1|AAEG
OG0001028	LOC119546935|XP_037709500.1|DSUP	LOC5578865|XP_021699358.1|AAEG, LOC5578864|XP_001664073.1|AAEG, LOC5566028|XP_001650394.1|AAEG
OG0001029	LOC119549982|XP_037714313.1|DSUP	LOC110675155|XP_021695234.1|AAEG, LOC110678123|XP_021706417.1|AAEG
OG0001031	LOC119558475|XP_037727916.1|DSUP, LOC119562801|XP_037731895.1|DSUP, LOC119562800|XP_037731894.1|DSUP	LOC5564557|XP_021702651.1|AAEG
OG0001032	LOC119562522|XP_037731642.1|DSUP, LOC119562525|XP_037731646.1|DSUP	LOC5568797|XP_021703170.1|AAEG
OG0001033	LOC119555217|XP_037722408.1|DSUP, LOC119558066|XP_037727163.1|DSUP	LOC5572990|XP_021705665.1|AAEG
OG0001042	LOC119549879|XP_037714115.1|DSUP	LOC5569920|XP_021695787.1|AAEG, LOC5569919|XP_021695812.1|AAEG, LOC5569917|XP_001658816.2|AAEG
OG0001043	LOC119556843|XP_037725242.1|DSUP	LOC5580112|XP_001655052.2|AAEG, LOC5580113|XP_001655051.2|AAEG
OG0001044	LOC119551817|XP_037717306.1|DSUP	LOC5574123|XP_001661192.2|AAEG, LOC5574477|XP_021699627.1|AAEG
OG0001045	LOC119551240|XP_037716409.1|DSUP	LOC5569642|XP_001658665.2|AAEG, LOC5569640|XP_001658664.2|AAEG, LOC5573336|XP_021693470.1|AAEG
OG0001046	LOC119550093|XP_037714500.1|DSUP, LOC119550091|XP_037714499.1|DSUP	LOC5572371|XP_001660329.1|AAEG
OG0001047	LOC119549018|XP_037712590.1|DSUP	LOC110680988|XP_021712449.1|AAEG, LOC5571772|XP_021695747.1|AAEG
OG0001048	LOC119551904|XP_037717446.1|DSUP, LOC119551765|XP_037717221.1|DSUP, LOC119550268|XP_037714775.1|DSUP	LOC5571275|XP_021695905.1|AAEG
OG0001049	LOC119554088|XP_037720760.1|DSUP	LOC110675977|XP_021697855.1|AAEG
OG0001050	LOC119555681|XP_037723232.1|DSUP	LOC5573704|XP_021698920.1|AAEG
OG0001051	LOC119548578|XP_037711824.1|DSUP	LOC5573846|XP_001654884.2|AAEG
OG0001052	LOC119548448|XP_037711639.1|DSUP	LOC5568617|XP_001652449.1|AAEG
OG0001053	LOC119557250|XP_037725863.1|DSUP	LOC5571894|XP_001653808.2|AAEG
OG0001054	LOC119549047|XP_037712674.1|DSUP, LOC119549062|XP_037712699.1|DSUP	LOC5574413|XP_001655120.1|AAEG
OG0001055	LOC119553797|XP_037720341.1|DSUP	LOC5567606|XP_001657583.2|AAEG
OG0001056	LOC119547384|XP_037710148.1|DSUP, LOC119557142|XP_037725653.1|DSUP	LOC5570986|XP_001659451.2|AAEG
OG0001057	LOC119548755|XP_037712207.1|DSUP	LOC5571397|XP_001653648.2|AAEG
OG0001058	LOC119557790|XP_037726618.1|DSUP	LOC5570053|XP_021707851.1|AAEG
OG0001059	LOC119553522|XP_037719873.1|DSUP	LOC5577278|XP_021706770.1|AAEG, LOC5577282|XP_001663322.2|AAEG
OG0001072	LOC119556991|XP_037725451.1|DSUP	LOC110674795|XP_021694845.1|AAEG
OG0001073	LOC119549234|XP_037713058.1|DSUP	LOC5563637|XP_021708988.1|AAEG, LOC5569408|XP_021703075.1|AAEG, LOC5578273|XP_021694310.1|AAEG, LOC5564186|XP_021708718.1|AAEG
OG0001074	LOC119549333|XP_037713241.1|DSUP	LOC5568441|XP_001652273.1|AAEG
OG0001076	LOC119557799|XP_037726630.1|DSUP, LOC119557279|XP_037725892.1|DSUP, LOC119556795|XP_037725159.1|DSUP, LOC119558375|XP_037727820.1|DSUP, LOC119560160|XP_037729444.1|DSUP, LOC119562579|XP_037731724.1|DSUP	LOC110676868|XP_021702024.1|AAEG, LOC110675167|XP_021695246.1|AAEG, LOC110675148|XP_021695222.1|AAEG, LOC110676784|XP_021701631.1|AAEG, LOC5575444|XP_021700366.1|AAEG, LOC110674309|XP_021694287.1|AAEG, LOC110679183|XP_021708974.1|AAEG
OG0001077	LOC119561876|XP_037731279.1|DSUP	LOC5578932|XP_021693197.1|AAEG, LOC110680824|XP_021712296.1|AAEG
OG0001078	LOC119556798|XP_037725164.1|DSUP	LOC5565588|XP_001649970.1|AAEG, LOC5573424|XP_021697821.1|AAEG
OG0001079	LOC119554807|XP_037721786.1|DSUP	LOC5575758|XP_001662179.2|AAEG
OG0001080	LOC119555342|XP_037722606.1|DSUP	LOC5563731|XP_001648022.2|AAEG
OG0001081	LOC119561093|XP_037730914.1|DSUP	LOC5571775|XP_001659906.2|AAEG, LOC5568116|XP_001652055.1|AAEG
OG0001082	LOC119549994|XP_037714332.1|DSUP	LOC5572898|XP_001654240.1|AAEG
OG0001083	LOC119556924|XP_037725338.1|DSUP, LOC119552780|XP_037718525.1|DSUP	LOC5566297|XP_001650674.2|AAEG
OG0001084	LOC119551413|XP_037716680.1|DSUP	LOC5567273|XP_021707529.1|AAEG, LOC5565651|XP_021696900.1|AAEG
OG0001085	LOC119562453|XP_037731568.1|DSUP	LOC5574897|XP_021697029.1|AAEG
OG0001086	LOC119560274|XP_037729569.1|DSUP, LOC119550273|XP_037714780.1|DSUP	LOC5573548|XP_001654683.1|AAEG
OG0001087	LOC119547288|XP_037710001.1|DSUP, LOC119546319|XP_037708445.1|DSUP	LOC110681082|XP_021712548.1|AAEG, LOC110681081|XP_021712547.1|AAEG, LOC5578606|XP_021697940.1|AAEG, LOC5565122|XP_021712549.1|AAEG
OG0001088	LOC119553071|XP_037719125.1|DSUP	LOC5574153|XP_001655060.1|AAEG, LOC5574154|XP_021698437.1|AAEG, LOC110676121|XP_021698436.1|AAEG, LOC5566830|XP_001651230.2|AAEG
OG0001089	LOC119555712|XP_037723318.1|DSUP, LOC119555713|XP_037723322.1|DSUP, LOC119555714|XP_037723324.1|DSUP, LOC119553088|XP_037719168.1|DSUP, LOC119553089|XP_037719170.1|DSUP	LOC5573682|XP_001661004.2|AAEG
OG0001090	LOC119553264|XP_037719481.1|DSUP	LOC5577314|XP_021699017.1|AAEG, LOC5578577|XP_021699015.1|AAEG, LOC5574562|XP_021699013.1|AAEG
OG0001092	LOC119548458|XP_037711653.1|DSUP	LOC5570895|XP_021700677.1|AAEG
OG0001093	LOC119548450|XP_037711640.1|DSUP	LOC110680777|XP_021712253.1|AAEG, LOC110676568|XP_021700678.1|AAEG, LOC5572918|XP_001654252.1|AAEG
OG0001094	LOC119546686|XP_037709090.1|DSUP	LOC5565811|XP_021695262.1|AAEG
OG0001095	LOC119550387|XP_037714966.1|DSUP	LOC23687873|XP_021701025.1|AAEG, LOC5565367|XP_001649745.1|AAEG, LOC5565366|XP_021701024.1|AAEG
OG0001096	LOC119557461|XP_037726154.1|DSUP, LOC119546004|XP_037707933.1|DSUP	LOC5571654|XP_021701198.1|AAEG
OG0001097	LOC119562554|XP_037731687.1|DSUP, LOC119562216|XP_037731346.1|DSUP	LOC5570690|XP_001659280.2|AAEG
OG0001098	LOC119553616|XP_037720009.1|DSUP	LOC5567389|XP_001651791.1|AAEG
OG0001099	LOC119554645|XP_037721573.1|DSUP	LOC5579278|XP_001647586.2|AAEG
OG0001100	LOC119562334|XP_037731425.1|DSUP	LOC5575334|XP_001655711.1|AAEG
OG0001101	LOC119552181|XP_037717954.1|DSUP	LOC5578976|XP_021704495.1|AAEG
OG0001102	LOC119554024|XP_037720668.1|DSUP	LOC5572716|XP_021705283.1|AAEG, LOC5577310|XP_021711284.1|AAEG
OG0001103	LOC119555175|XP_037722356.1|DSUP	LOC5578111|XP_001656809.1|AAEG, LOC5578112|XP_001656810.1|AAEG
OG0001104	LOC119550030|XP_037714385.1|DSUP	LOC5566543|XP_001650938.1|AAEG, LOC110680201|XP_021711712.1|AAEG
OG0001105	LOC119551356|XP_037716605.1|DSUP, LOC119557505|XP_037726206.1|DSUP	LOC5566551|XP_001650928.1|AAEG
OG0001106	LOC119547349|XP_037710130.1|DSUP	LOC5565423|XP_001649806.1|AAEG, LOC5565437|XP_021710521.1|AAEG
OG0001118	LOC119557973|XP_037726968.1|DSUP	LOC5576587|XP_001656164.1|AAEG
OG0001119	LOC119562596|XP_037731746.1|DSUP	LOC5578575|XP_001663964.2|AAEG, LOC5578993|XP_001664172.2|AAEG
OG0001120	LOC119563183|XP_037732383.1|DSUP	LOC5579964|XP_021694051.1|AAEG, LOC5579967|XP_021694034.1|AAEG
OG0001122	LOC119554914|XP_037721945.1|DSUP	LOC5580002|XP_021696287.1|AAEG
OG0001124	LOC119545845|XP_037707739.1|DSUP	LOC5566358|XP_011493024.2|AAEG
OG0001125	LOC119563244|XP_037732481.1|DSUP	LOC5564459|XP_001648807.1|AAEG, LOC5564448|XP_021697773.1|AAEG
OG0001127	LOC119555374|XP_037722645.1|DSUP	LOC110676270|XP_021699174.1|AAEG, LOC5577767|XP_001663540.2|AAEG
OG0001128	LOC119551736|XP_037717165.1|DSUP	LOC5569022|XP_021699805.1|AAEG, LOC5568978|XP_001658266.2|AAEG, LOC110680432|XP_021711921.1|AAEG
