Orthogroup	DSUP.longest_only	DMEL.longest_only
OG0001016	LOC119561837|XP_037731250.1|DSUP	CG5107|NP_651401.1|DMEL
OG0001016	LOC119558182|XP_037727376.1|DSUP	CG8664|NP_573211.1|DMEL
OG0001017	LOC119552139|XP_037717863.1|DSUP	CG34189|NP_001097347.1|DMEL
OG0001017	LOC119554164|XP_037720881.1|DSUP	Acp62F|NP_523892.1|DMEL, CG33259|NP_996090.1|DMEL
OG0001018	LOC119563413|XP_037732709.1|DSUP	tbrd-1|NP_001369030.1|DMEL
OG0001019	LOC119545695|XP_037707375.1|DSUP	RYa-R|NP_001287552.1|DMEL
OG0001020	LOC119558186|XP_037727393.1|DSUP	GstT3|NP_001162808.1|DMEL
OG0001021	LOC119547177|XP_037709838.1|DSUP	Tsp|NP_001137802.1|DMEL
OG0001022	LOC119560567|XP_037730013.1|DSUP	ATPsynepsilonL|NP_001097736.1|DMEL
OG0001022	LOC119557296|XP_037725931.1|DSUP	sun|NP_524682.1|DMEL
OG0001024	LOC119553813|XP_037720364.1|DSUP	CG31075|NP_001247324.1|DMEL
OG0001025	LOC119554755|XP_037721711.1|DSUP, LOC119554632|XP_037721557.1|DSUP	CAH2|NP_648555.1|DMEL
OG0001026	LOC119549014|XP_037712584.1|DSUP	CG14763|NP_610340.1|DMEL
OG0001027	LOC119554074|XP_037720745.1|DSUP	Indy|NP_730363.2|DMEL
OG0001028	LOC119546935|XP_037709500.1|DSUP	UK114|NP_609747.1|DMEL
OG0001029	LOC119549982|XP_037714313.1|DSUP	cag|NP_477207.1|DMEL
OG0001031	LOC119562800|XP_037731894.1|DSUP	CG42748|NP_001260684.1|DMEL
OG0001032	LOC119562525|XP_037731646.1|DSUP	klhl10|NP_001015100.2|DMEL
OG0001033	LOC119555217|XP_037722408.1|DSUP, LOC119558066|XP_037727163.1|DSUP	BoYb|NP_649430.1|DMEL
OG0001034	LOC119555373|XP_037722642.1|DSUP	Hml|NP_524060.2|DMEL
OG0001035	LOC119556584|XP_037724812.1|DSUP	CG40486|NP_001036312.1|DMEL
OG0001035	LOC119557772|XP_037726598.1|DSUP	CG40485|NP_001036313.1|DMEL
OG0001036	LOC119547323|XP_037710049.1|DSUP	CG31819|NP_723954.1|DMEL
OG0001036	LOC119559851|XP_037728888.1|DSUP	CG14316|NP_650676.2|DMEL
OG0001037	LOC119553784|XP_037720320.1|DSUP	CG32081|NP_729646.1|DMEL
OG0001038	LOC119560704|XP_037730223.1|DSUP	CG33934|NP_001163660.1|DMEL
OG0001038	LOC119560703|XP_037730219.1|DSUP	Indy-2|NP_001027201.1|DMEL
OG0001039	LOC119563149|XP_037732336.1|DSUP	CG14850|NP_650371.1|DMEL, CG8087|NP_731917.1|DMEL
OG0001040	LOC119563376|XP_037732655.1|DSUP	CG17197|NP_651425.2|DMEL
OG0001040	LOC119554154|XP_037720871.1|DSUP	CG13029|NP_648928.1|DMEL
OG0001040	LOC119563375|XP_037732654.1|DSUP	CG17196|NP_651426.1|DMEL
OG0001040	LOC119563374|XP_037732653.1|DSUP	CG17195|NP_651427.2|DMEL
OG0001041	LOC119553427|XP_037719742.1|DSUP	TotA|NP_536778.2|DMEL, TotC|NP_536779.2|DMEL
OG0001041	LOC119553421|XP_037719729.1|DSUP	TotB|NP_524422.1|DMEL
OG0001042	LOC119549879|XP_037714115.1|DSUP	Cyp4c3|NP_524598.1|DMEL
OG0001043	LOC119556843|XP_037725242.1|DSUP	CG7860|NP_573039.1|DMEL
OG0001044	LOC119551817|XP_037717306.1|DSUP	tor|NP_476762.1|DMEL
OG0001045	LOC119551240|XP_037716409.1|DSUP	ADPS|NP_611006.1|DMEL
OG0001046	LOC119550093|XP_037714500.1|DSUP	CG30108|NP_725705.2|DMEL
OG0001046	LOC119550091|XP_037714499.1|DSUP	CG30109|NP_725706.1|DMEL
OG0001047	LOC119549018|XP_037712590.1|DSUP	cid|NP_523730.2|DMEL
OG0001048	LOC119550268|XP_037714775.1|DSUP	CG13492|NP_726121.3|DMEL
OG0001049	LOC119554088|XP_037720760.1|DSUP	CG11357|NP_001097505.1|DMEL
OG0001050	LOC119555681|XP_037723232.1|DSUP	Apl|NP_730182.1|DMEL, Arts|NP_001261957.1|DMEL
OG0001051	LOC119548578|XP_037711824.1|DSUP	ppk16|NP_001334673.1|DMEL
OG0001052	LOC119548448|XP_037711639.1|DSUP	CG17292|NP_609216.1|DMEL
OG0001053	LOC119557250|XP_037725863.1|DSUP	NO66|NP_572160.1|DMEL
OG0001054	LOC119549047|XP_037712674.1|DSUP	rumi|NP_651095.1|DMEL
OG0001054	LOC119549062|XP_037712699.1|DSUP	CG31139|NP_732797.1|DMEL
OG0001055	LOC119553797|XP_037720341.1|DSUP	CG6830|NP_650103.1|DMEL
OG0001056	LOC119547384|XP_037710148.1|DSUP	Slc25A46b|NP_609864.1|DMEL
OG0001056	LOC119557142|XP_037725653.1|DSUP	Slc25A46a|NP_573096.1|DMEL
OG0001057	LOC119548755|XP_037712207.1|DSUP	Aldh|NP_609285.1|DMEL
OG0001058	LOC119557790|XP_037726618.1|DSUP	CG2556|NP_572805.1|DMEL
OG0001059	LOC119554607|XP_037721527.1|DSUP	Mi-2|NP_001014591.1|DMEL
OG0001059	LOC119553522|XP_037719873.1|DSUP	Chd3|NP_649111.1|DMEL
OG0001060	LOC119563004|XP_037732121.1|DSUP	Arl6IP1|NP_650570.1|DMEL
OG0001061	LOC119560300|XP_037729599.1|DSUP	CG33630|NP_001027166.1|DMEL
OG0001061	LOC119561020|XP_037730771.1|DSUP	CG33631|NP_001027167.1|DMEL
OG0001062	LOC119560437|XP_037729807.1|DSUP	glob3|NP_649597.3|DMEL
OG0001062	LOC119560549|XP_037729982.1|DSUP	glob2|NP_649669.3|DMEL
OG0001063	LOC119558347|XP_037727756.1|DSUP	CG32642|NP_727651.2|DMEL
OG0001063	LOC119556757|XP_037725106.1|DSUP	CG12716|NP_572845.1|DMEL
OG0001064	LOC119558390|XP_037727846.1|DSUP	Ir11a|NP_572795.2|DMEL
OG0001064	LOC119558208|XP_037727434.1|DSUP	Ir7a|NP_572406.1|DMEL
OG0001065	LOC119559945|XP_037729103.1|DSUP	tea|NP_724855.2|DMEL
OG0001066	LOC119558077|XP_037727184.1|DSUP	et|NP_001245761.1|DMEL
OG0001067	LOC119547814|XP_037710764.1|DSUP	CG13245|NP_652575.1|DMEL
OG0001067	LOC119547816|XP_037710767.1|DSUP	CG43816|NP_001260478.1|DMEL
OG0001068	LOC119552549|XP_037718097.1|DSUP	CG4835|NP_647965.3|DMEL
OG0001068	LOC119555379|XP_037722650.1|DSUP	CG7248|NP_648530.1|DMEL
OG0001069	LOC119550778|XP_037715636.1|DSUP	Ssl|NP_523848.2|DMEL
OG0001070	LOC119560774|XP_037730327.1|DSUP	CG31482|NP_731097.1|DMEL
OG0001072	LOC119553609|XP_037719995.1|DSUP	CG14130|NP_648511.2|DMEL
OG0001073	LOC119549234|XP_037713058.1|DSUP	Tl|NP_001262995.1|DMEL
OG0001074	LOC119549333|XP_037713241.1|DSUP	Mp20|NP_001014522.2|DMEL
OG0001075	LOC119555054|XP_037722176.1|DSUP	Idh|NP_001137910.2|DMEL
OG0001077	LOC119561876|XP_037731279.1|DSUP	CG40228|NP_001104426.1|DMEL
OG0001078	LOC119556798|XP_037725164.1|DSUP	Cyp18a1|NP_728191.1|DMEL
OG0001079	LOC119554807|XP_037721786.1|DSUP	pav|NP_477025.1|DMEL
OG0001080	LOC119555342|XP_037722606.1|DSUP	Klp61F|NP_476818.1|DMEL
OG0001081	LOC119561093|XP_037730914.1|DSUP	CG4572|NP_650836.1|DMEL
OG0001082	LOC119549994|XP_037714332.1|DSUP	exu|NP_725995.1|DMEL
OG0001083	LOC119556924|XP_037725338.1|DSUP, LOC119552780|XP_037718525.1|DSUP	mkg-p|NP_648219.1|DMEL
OG0001084	LOC119551413|XP_037716680.1|DSUP	chk|NP_001163063.1|DMEL
OG0001085	LOC119562453|XP_037731568.1|DSUP	Gp210|NP_610184.2|DMEL
OG0001086	LOC119560274|XP_037729569.1|DSUP	gammaSnap2|NP_649980.1|DMEL
OG0001086	LOC119550273|XP_037714780.1|DSUP	gammaSnap1|NP_477469.1|DMEL
OG0001087	LOC119547288|XP_037710001.1|DSUP	cmet|NP_524993.3|DMEL
OG0001087	LOC119546319|XP_037708445.1|DSUP	cana|NP_001027247.1|DMEL
OG0001088	LOC119553071|XP_037719125.1|DSUP	CG13313|NP_648267.1|DMEL
OG0001089	LOC119555712|XP_037723318.1|DSUP, LOC119555713|XP_037723322.1|DSUP, LOC119555714|XP_037723324.1|DSUP, LOC119553088|XP_037719168.1|DSUP, LOC119553089|XP_037719170.1|DSUP	CG1316|NP_647887.1|DMEL
OG0001090	LOC119553264|XP_037719481.1|DSUP	Awh|NP_001261379.1|DMEL
OG0001092	LOC119557689|XP_037726488.1|DSUP	CG8117|NP_573049.2|DMEL
OG0001092	LOC119548458|XP_037711653.1|DSUP	TfIIS|NP_476967.1|DMEL
OG0001093	LOC119548450|XP_037711640.1|DSUP	l_2_34Fc|NP_609710.1|DMEL
OG0001094	LOC119546686|XP_037709090.1|DSUP	CG46301|NP_001334737.1|DMEL
OG0001095	LOC119550387|XP_037714966.1|DSUP	CG7461|NP_611409.2|DMEL
OG0001096	LOC119546004|XP_037707933.1|DSUP	Irk3|NP_001137835.2|DMEL
OG0001097	LOC119562216|XP_037731346.1|DSUP	l_2_41Ab|NP_001104357.1|DMEL
OG0001098	LOC119553616|XP_037720009.1|DSUP	CG14135|NP_001261721.1|DMEL
OG0001099	LOC119554645|XP_037721573.1|DSUP	AsnS|NP_996132.1|DMEL
OG0001100	LOC119562334|XP_037731425.1|DSUP	CG40160|NP_001015213.3|DMEL
OG0001101	LOC119552181|XP_037717954.1|DSUP	CG30460|NP_611186.2|DMEL
OG0001102	LOC119554024|XP_037720668.1|DSUP	fz|NP_001261836.1|DMEL
OG0001103	LOC119555175|XP_037722356.1|DSUP	Decay|NP_477462.1|DMEL
OG0001104	LOC119550030|XP_037714385.1|DSUP	Den1|NP_001163126.1|DMEL
OG0001105	LOC119551356|XP_037716605.1|DSUP, LOC119557505|XP_037726206.1|DSUP	Sec61gamma|NP_608337.1|DMEL
OG0001106	LOC119547349|XP_037710130.1|DSUP	pan|NP_726528.2|DMEL
OG0001108	LOC119563469|XP_037732809.1|DSUP	CG33342|NP_001097904.1|DMEL
OG0001108	LOC119556971|XP_037725413.1|DSUP	CG17784|NP_651254.1|DMEL
OG0001109	LOC119550305|XP_037714832.1|DSUP	Obp50d|NP_725388.2|DMEL
OG0001109	LOC119550302|XP_037714830.1|DSUP	Obp50c|NP_725387.3|DMEL
OG0001110	LOC119557207|XP_037725791.1|DSUP	CG32641|NP_727675.1|DMEL, CG32640|NP_727674.1|DMEL
OG0001110	LOC119554083|XP_037720755.1|DSUP	CG7130|NP_649380.1|DMEL
OG0001111	LOC119549681|XP_037713818.1|DSUP	CG9825|NP_611723.3|DMEL
OG0001111	LOC119549693|XP_037713844.1|DSUP, LOC119550702|XP_037715505.1|DSUP	CG12490|NP_611722.2|DMEL, CG30265|NP_611721.2|DMEL
OG0001112	LOC119550545|XP_037715203.1|DSUP	ord|NP_726303.1|DMEL
OG0001113	LOC119547813|XP_037710763.1|DSUP	CG34167|NP_001097165.1|DMEL
OG0001113	LOC119547815|XP_037710765.1|DSUP	CG31820|NP_723947.1|DMEL
OG0001114	LOC119546265|XP_037708366.1|DSUP	CG17139|NP_001033898.1|DMEL
OG0001114	LOC119546264|XP_037708365.1|DSUP	CG17140|NP_001033896.1|DMEL
OG0001115	LOC119546832|XP_037709352.1|DSUP	CG43339|NP_001163009.2|DMEL
OG0001115	LOC119548775|XP_037712248.1|DSUP	Mst36Fa|NP_724121.3|DMEL
OG0001115	LOC119546831|XP_037709351.1|DSUP	Mst36Fb|NP_001163010.1|DMEL
OG0001116	LOC119549670|XP_037713803.1|DSUP	CG12902|NP_610578.1|DMEL
OG0001116	LOC119549668|XP_037713799.1|DSUP	CG46298|NP_610577.3|DMEL
OG0001117	LOC119553844|XP_037720417.1|DSUP	CG16775|NP_649022.2|DMEL
OG0001118	LOC119557973|XP_037726968.1|DSUP	Rrp47|NP_573092.1|DMEL
OG0001119	LOC119562596|XP_037731746.1|DSUP	scro|NP_001015473.1|DMEL
OG0001120	LOC119563183|XP_037732383.1|DSUP	p53|NP_996267.1|DMEL
OG0001122	LOC119554914|XP_037721945.1|DSUP	Aplip1|NP_728573.1|DMEL
OG0001124	LOC119545845|XP_037707739.1|DSUP	MESK4|NP_525017.1|DMEL, CG31274|NP_732186.1|DMEL
OG0001125	LOC119563244|XP_037732481.1|DSUP	MFS9|NP_650889.1|DMEL
OG0001126	LOC119555572|XP_037722953.1|DSUP	sif|NP_001261446.1|DMEL
OG0001127	LOC119555374|XP_037722645.1|DSUP	obst-G|NP_648529.1|DMEL
OG0001128	LOC119551736|XP_037717165.1|DSUP	dpr13|NP_001033956.2|DMEL
OG0001129	LOC119561763|XP_037731168.1|DSUP, LOC119561749|XP_037731156.1|DSUP, LOC119561750|XP_037731157.1|DSUP, LOC119561754|XP_037731162.1|DSUP, LOC119561752|XP_037731160.1|DSUP, LOC119561751|XP_037731159.1|DSUP, LOC119561753|XP_037731161.1|DSUP, LOC119561755|XP_037731163.1|DSUP, LOC119561742|XP_037731152.1|DSUP, LOC119561757|XP_037731165.1|DSUP, LOC119561756|XP_037731164.1|DSUP, LOC119561766|XP_037731174.1|DSUP	CG9044|NP_001260114.1|DMEL
OG0001130	LOC119548086|XP_037711100.1|DSUP	TbCMF46|NP_609325.2|DMEL
OG0001131	LOC119563240|XP_037732477.1|DSUP	gw|NP_726596.1|DMEL
OG0001133	LOC119548843|XP_037712389.1|DSUP	spir|NP_724254.1|DMEL
OG0001134	LOC119550736|XP_037715579.1|DSUP	hrg|NP_001261097.1|DMEL
OG0001135	LOC119560746|XP_037730291.1|DSUP	CG3061|NP_650328.1|DMEL
OG0001136	LOC119559875|XP_037728937.1|DSUP	pum|NP_731314.1|DMEL
OG0001137	LOC119560670|XP_037730171.1|DSUP	CG11693|NP_001246985.1|DMEL
OG0001138	LOC119555343|XP_037722607.1|DSUP	galene|NP_612084.1|DMEL
OG0001139	LOC119553410|XP_037719712.1|DSUP	CG11263|NP_648618.1|DMEL
OG0001140	LOC119560806|XP_037730371.1|DSUP	CG31161|NP_732772.2|DMEL
OG0001141	LOC119557555|XP_037726269.1|DSUP, LOC119563522|XP_037732918.1|DSUP	CG15695|NP_650920.3|DMEL
OG0001142	LOC119545757|XP_037707532.1|DSUP	GluRIID|NP_651982.1|DMEL
OG0001142	LOC119545758|XP_037707533.1|DSUP	GluRIIE|NP_001036733.1|DMEL
OG0001143	LOC119548607|XP_037711893.1|DSUP	Adh|NP_001027266.1|DMEL
OG0001144	LOC119560484|XP_037729874.1|DSUP	CG15498|NP_650974.1|DMEL
OG0001144	LOC119549429|XP_037713441.1|DSUP	CG34457|NP_001097339.1|DMEL
OG0001145	LOC119549885|XP_037714118.1|DSUP	GstT2|NP_724816.3|DMEL
OG0001146	LOC119547059|XP_037709668.1|DSUP	CG10859|NP_609651.1|DMEL
OG0001146	LOC119556802|XP_037725168.1|DSUP	CG1571|NP_572435.1|DMEL
OG0001147	LOC119553790|XP_037720328.1|DSUP, LOC119554000|XP_037720635.1|DSUP, LOC119553725|XP_037720239.1|DSUP	CG34002|NP_001034029.2|DMEL
OG0001148	LOC119547254|XP_037709962.1|DSUP, LOC119547253|XP_037709961.1|DSUP, LOC119547252|XP_037709960.1|DSUP	CG16704|NP_608797.1|DMEL
OG0001149	LOC119553152|XP_037719300.1|DSUP	CG8539|NP_648130.2|DMEL
OG0001150	LOC119550740|XP_037715584.1|DSUP, LOC119550817|XP_037715686.1|DSUP, LOC119551366|XP_037716616.1|DSUP, LOC119550310|XP_037714839.1|DSUP, LOC119551365|XP_037716614.1|DSUP, LOC119550344|XP_037714892.1|DSUP, LOC119551367|XP_037716617.1|DSUP, LOC119551368|XP_037716618.1|DSUP	CG4250|NP_001246468.1|DMEL
OG0001151	LOC119560238|XP_037729529.1|DSUP, LOC119560068|XP_037729303.1|DSUP	CG17751|NP_650816.3|DMEL
OG0001151	LOC119560962|XP_037730641.1|DSUP	CG17752|NP_650817.1|DMEL
OG0001152	LOC119550339|XP_037714887.1|DSUP, LOC119558551|XP_037727948.1|DSUP	CG16898|NP_611452.2|DMEL
OG0001152	LOC119560580|XP_037730031.1|DSUP	CG33301|NP_001285793.1|DMEL
OG0001153	LOC119549851|XP_037714075.1|DSUP	TBPH|NP_477400.1|DMEL
OG0001154	LOC119547578|XP_037710409.1|DSUP	Ndf|NP_001188767.1|DMEL
OG0001155	LOC119557049|XP_037725523.1|DSUP	Pat1|NP_572328.1|DMEL
OG0001157	LOC119563437|XP_037732751.1|DSUP	Ace|NP_476953.1|DMEL
OG0001158	LOC119547969|XP_037710948.1|DSUP	cl|NP_608930.1|DMEL
OG0001159	LOC119545752|XP_037707514.1|DSUP	Ptp99A|NP_651691.4|DMEL
OG0001160	LOC119559966|XP_037729130.1|DSUP	CG2767|NP_649757.1|DMEL
OG0001161	LOC119560895|XP_037730516.1|DSUP	rdx|NP_650326.3|DMEL
OG0001162	LOC119556777|XP_037725137.1|DSUP	by|NP_649901.1|DMEL
OG0001163	LOC119560077|XP_037729313.1|DSUP	B52|NP_788671.2|DMEL
OG0001164	LOC119560239|XP_037729530.1|DSUP	CG13408|NP_651007.1|DMEL
OG0001165	LOC119550326|XP_037714860.1|DSUP, LOC119550795|XP_037715655.1|DSUP, LOC119550794|XP_037715654.1|DSUP	yellow-d|NP_523820.2|DMEL
OG0001166	LOC119554215|XP_037720948.1|DSUP	Svil|NP_001286919.1|DMEL
OG0001167	LOC119550509|XP_037715142.1|DSUP	CG12911|NP_001286280.1|DMEL
OG0001168	LOC119550591|XP_037715323.1|DSUP	CG5726|NP_611304.1|DMEL
OG0001169	LOC119556874|XP_037725278.1|DSUP	CG5162|NP_573202.1|DMEL
OG0001170	LOC119556867|XP_037725272.1|DSUP	CG17083|NP_651139.1|DMEL
OG0001171	LOC119555163|XP_037722319.1|DSUP	Fhos|NP_001261599.1|DMEL
OG0001172	LOC119551048|XP_037716092.1|DSUP	clt|NP_536784.1|DMEL
OG0001173	LOC119547643|XP_037710514.1|DSUP	CG11550|NP_651882.1|DMEL
OG0001174	LOC119554871|XP_037721882.1|DSUP	CG8219|NP_648038.1|DMEL
OG0001174	LOC119552970|XP_037718909.1|DSUP	Tnpo|NP_477368.1|DMEL
OG0001175	LOC119551880|XP_037717403.1|DSUP	P32|NP_611243.1|DMEL
OG0001176	LOC119550673|XP_037715460.1|DSUP	tej|NP_610950.2|DMEL
OG0001177	LOC119546160|XP_037708198.1|DSUP	dl|NP_724054.1|DMEL
OG0001178	LOC119551163|XP_037716289.1|DSUP	Cib2|NP_611523.3|DMEL
OG0001179	LOC119552002|XP_037717653.1|DSUP	qvr|NP_001137646.1|DMEL
OG0001180	LOC119556218|XP_037724178.1|DSUP	Crk|NP_651908.1|DMEL
OG0001181	LOC119555661|XP_037723172.1|DSUP	FucTA|NP_648754.2|DMEL
OG0001182	LOC119559020|XP_037728080.1|DSUP	Irk2|NP_001287485.1|DMEL
OG0001183	LOC119559053|XP_037728117.1|DSUP	Jupiter|NP_731599.1|DMEL
OG0001184	LOC119557015|XP_037725480.1|DSUP	sr|NP_001262693.1|DMEL
OG0001185	LOC119546047|XP_037708134.1|DSUP	Tm1|NP_732006.2|DMEL
OG0001186	LOC119560046|XP_037729280.1|DSUP	Taf7|NP_649748.1|DMEL
OG0001187	LOC119549027|XP_037712638.1|DSUP	CG10151|NP_001137670.1|DMEL
OG0001188	LOC119550216|XP_037714705.1|DSUP	CG8785|NP_610804.1|DMEL
OG0001189	LOC119562276|XP_037731377.1|DSUP, LOC119551390|XP_037716643.1|DSUP, LOC119562257|XP_037731358.1|DSUP	CG9896|NP_611745.1|DMEL
OG0001190	LOC119558911|XP_037728035.1|DSUP	CG17167|NP_001015257.2|DMEL
OG0001191	LOC119548442|XP_037711629.1|DSUP	borr|NP_723450.1|DMEL
OG0001192	LOC119546145|XP_037708181.1|DSUP	CG17376|NP_001285690.1|DMEL
OG0001192	LOC119546142|XP_037708180.1|DSUP	CG17377|NP_723220.2|DMEL
OG0001193	LOC119563355|XP_037732633.1|DSUP	RpS20|NP_524421.1|DMEL
OG0001194	LOC119557092|XP_037725579.1|DSUP	CG3176|NP_569842.1|DMEL, CG32817|NP_726668.1|DMEL, CG13373|NP_001096858.1|DMEL
OG0001195	LOC119550056|XP_037714443.1|DSUP	CG30371|NP_610370.1|DMEL
OG0001196	LOC119560606|XP_037730065.1|DSUP, LOC119556736|XP_037725070.1|DSUP	CG2694|NP_726827.1|DMEL, CG11322|NP_609071.2|DMEL
OG0001197	LOC119555480|XP_037722818.1|DSUP	CG13978|NP_651562.2|DMEL
OG0001197	LOC119547311|XP_037710040.1|DSUP	CG4907|NP_651086.1|DMEL
OG0001198	LOC119559881|XP_037728945.1|DSUP, LOC119560313|XP_037729617.1|DSUP	Qsox3|NP_650997.1|DMEL
OG0001198	LOC119559880|XP_037728944.1|DSUP	Qsox2|NP_650998.1|DMEL
OG0001200	LOC119546344|XP_037708482.1|DSUP	ApepP|NP_477409.1|DMEL
OG0001201	LOC119550092|XP_037714503.1|DSUP	tobi|NP_651391.1|DMEL
OG0001202	LOC119556539|XP_037724751.1|DSUP	FucTC|NP_001036320.3|DMEL
OG0001203	LOC119545759|XP_037707576.1|DSUP	toy|NP_001368990.1|DMEL
OG0001204	LOC119546870|XP_037709404.1|DSUP	DNApol-gamma35|NP_001027262.1|DMEL
OG0001205	LOC119560988|XP_037730694.1|DSUP	Snm1|NP_649548.1|DMEL
OG0001206	LOC119563474|XP_037732813.1|DSUP	Stat92E|NP_001262760.1|DMEL
OG0001207	LOC119555914|XP_037723535.1|DSUP	Trf2|NP_001096905.1|DMEL
OG0001208	LOC119557619|XP_037726366.1|DSUP	Cht6|NP_001245598.1|DMEL
OG0001209	LOC119552935|XP_037718817.1|DSUP	beat-Vc|NP_001356887.1|DMEL
OG0001210	LOC119557774|XP_037726600.1|DSUP	NetA|NP_511154.3|DMEL
OG0001211	LOC119560832|XP_037730407.1|DSUP	ETHR|NP_650960.2|DMEL
OG0001212	LOC119558023|XP_037727078.1|DSUP	CtsB1|NP_572920.1|DMEL
OG0001213	LOC119563120|XP_037732293.1|DSUP	Pxt|NP_650648.3|DMEL
OG0001214	LOC119551352|XP_037716604.1|DSUP	Nup133|NP_651080.2|DMEL
OG0001215	LOC119560409|XP_037729770.1|DSUP	CG1213|NP_649599.1|DMEL
OG0001216	LOC119545805|XP_037707617.1|DSUP	Meltrin|NP_001027575.1|DMEL
OG0001217	LOC119562328|XP_037731414.1|DSUP	Ir40a|NP_610140.4|DMEL
OG0001218	LOC119554891|XP_037721918.1|DSUP	bb8|NP_651140.1|DMEL
OG0001220	LOC119549950|XP_037714262.1|DSUP	Gadd45|NP_610264.1|DMEL
OG0001221	LOC119550158|XP_037714599.1|DSUP	CG11159|NP_611505.1|DMEL
OG0001222	LOC119562932|XP_037732012.1|DSUP	wat|NP_651652.2|DMEL
OG0001223	LOC119559609|XP_037728561.1|DSUP	CG3107|NP_001036470.1|DMEL
OG0001224	LOC119551707|XP_037717107.1|DSUP	Sod2|NP_476925.1|DMEL
OG0001225	LOC119549056|XP_037712682.1|DSUP	Aldh-III|NP_724562.2|DMEL
OG0001226	LOC119550442|XP_037715045.1|DSUP	Fpps|NP_477380.1|DMEL
OG0001227	LOC119547158|XP_037709807.1|DSUP	Gr28b|NP_995642.1|DMEL
OG0001228	LOC119556908|XP_037725323.1|DSUP	CG8952|NP_573072.1|DMEL
OG0001229	LOC119559702|XP_037728690.1|DSUP	CG41520|NP_001104019.1|DMEL
OG0001230	LOC119549514|XP_037713553.1|DSUP	CG8060|NP_611117.2|DMEL
OG0001231	LOC119561872|XP_037731277.1|DSUP, LOC119562502|XP_037731640.1|DSUP, LOC119562573|XP_037731714.1|DSUP, LOC119562497|XP_037731633.1|DSUP, LOC119562496|XP_037731631.1|DSUP, LOC119562499|XP_037731635.1|DSUP, LOC119562495|XP_037731629.1|DSUP, LOC119561858|XP_037731267.1|DSUP	Tif-IA|NP_788084.1|DMEL
OG0001232	LOC119546722|XP_037709139.1|DSUP	CG12560|NP_609173.2|DMEL
OG0001233	LOC119547015|XP_037709612.1|DSUP	CG46025|NP_001303313.1|DMEL
OG0001234	LOC119550863|XP_037715770.1|DSUP	Prosbeta1|NP_652031.2|DMEL
OG0001235	LOC119547903|XP_037710869.1|DSUP	nAChRbeta3|NP_525098.1|DMEL
OG0001236	LOC119553005|XP_037718956.1|DSUP	Spn77Ba|NP_649205.3|DMEL
OG0001237	LOC119561033|XP_037730788.1|DSUP	CG4538|NP_001287413.1|DMEL
OG0001238	LOC119546860|XP_037709393.1|DSUP	gro|NP_996298.1|DMEL
OG0001240	LOC119563461|XP_037732798.1|DSUP	CG6142|NP_651466.1|DMEL
OG0001241	LOC119549832|XP_037714039.1|DSUP	CG8501|NP_610771.2|DMEL
OG0001242	LOC119556422|XP_037724566.1|DSUP	Pp4-19C|NP_524803.1|DMEL
OG0001243	LOC119553073|XP_037719130.1|DSUP	Lon|NP_730435.2|DMEL
OG0001244	LOC119562918|XP_037731994.1|DSUP	CG7886|NP_650378.1|DMEL
OG0001245	LOC119558556|XP_037727949.1|DSUP	Ir92a|NP_001097845.2|DMEL
OG0001246	LOC119549519|XP_037713560.1|DSUP	Fmo-1|NP_611859.1|DMEL
OG0001247	LOC119562619|XP_037731772.1|DSUP	p120ctn|NP_001036444.1|DMEL
OG0001248	LOC119553839|XP_037720407.1|DSUP	GNBP3|NP_523986.2|DMEL
OG0001249	LOC119557215|XP_037725801.1|DSUP	mof|NP_511051.1|DMEL
OG0001251	LOC119559787|XP_037728796.1|DSUP	alpha-Est4|NP_524266.1|DMEL
OG0001252	LOC119556553|XP_037724774.1|DSUP	Nepl21|NP_651646.2|DMEL
OG0001253	LOC119550120|XP_037714531.1|DSUP	CG8490|NP_610762.2|DMEL
OG0001254	LOC119551947|XP_037717565.1|DSUP	CG13438|NP_611510.1|DMEL
OG0001255	LOC119549301|XP_037713188.1|DSUP	CG11125|NP_610280.1|DMEL
OG0001256	LOC119554306|XP_037721095.1|DSUP	CG32271|NP_728833.1|DMEL
OG0001256	LOC119551954|XP_037717577.1|DSUP	CG3650|NP_611971.1|DMEL
OG0001257	LOC119546202|XP_037708383.1|DSUP	unc-13|NP_001245427.1|DMEL
OG0001258	LOC119560373|XP_037729707.1|DSUP	Ctr1B|NP_649790.1|DMEL
OG0001259	LOC119557181|XP_037725723.1|DSUP	Klp3A|NP_525053.1|DMEL
OG0001260	LOC119560515|XP_037729918.1|DSUP	CAH7|NP_649979.1|DMEL
OG0001261	LOC119556009|XP_037723704.1|DSUP	Ntf-2|NP_608422.1|DMEL
OG0001262	LOC119552656|XP_037718288.1|DSUP	FoxK|NP_001261701.1|DMEL
OG0001263	LOC119562902|XP_037731956.1|DSUP	CycB3|NP_651303.2|DMEL
OG0001264	LOC119547259|XP_037709966.1|DSUP	CG10019|NP_001368961.1|DMEL
OG0001265	LOC119556657|XP_037724927.1|DSUP	prage|NP_001188528.1|DMEL
OG0001266	LOC119551094|XP_037716201.1|DSUP	rad50|NP_001246461.1|DMEL
OG0001267	LOC119560443|XP_037729815.1|DSUP	CG7084|NP_651016.1|DMEL
OG0001268	LOC119552175|XP_037717938.1|DSUP	CG7691|NP_650728.1|DMEL
OG0001269	LOC119549170|XP_037712897.1|DSUP	wal|NP_476975.1|DMEL
