Orthogroup	DSUP.longest_only	DSEC.longest_only
OG0000509	LOC119550700|XP_037715502.1|DSUP	LOC6609457|XP_032571018.1|DSEC
OG0000509	LOC119550270|XP_037714777.1|DSUP	LOC6609443|XP_032571271.1|DSEC
OG0000510	LOC119551511|XP_037716819.1|DSUP, LOC119551510|XP_037716818.1|DSUP	LOC6609096|XP_002033799.1|DSEC
OG0000510	LOC119549746|XP_037713916.1|DSUP, LOC119551508|XP_037716817.1|DSUP	LOC6609097|XP_002033800.1|DSEC
OG0000511	LOC119548081|XP_037711094.1|DSUP	LOC6614426|XP_002038859.1|DSEC
OG0000511	LOC119548492|XP_037711695.1|DSUP	LOC6614427|XP_002038860.1|DSEC
OG0000512	LOC119547590|XP_037710438.1|DSUP	LOC6612123|XP_002036640.1|DSEC
OG0000512	LOC119554658|XP_037721587.1|DSUP	LOC6605330|XP_002030167.1|DSEC
OG0000513	LOC119551414|XP_037716682.1|DSUP	LOC6607878|XP_002032632.1|DSEC
OG0000513	LOC119548877|XP_037712436.1|DSUP	LOC6614637|XP_002039064.1|DSEC
OG0000514	LOC119547752|XP_037710680.1|DSUP	LOC6617758|XP_002042070.1|DSEC
OG0000514	LOC119548472|XP_037711668.1|DSUP	LOC6617757|XP_032576400.1|DSEC
OG0000515	LOC119555701|XP_037723330.1|DSUP	LOC6620106|XP_002044318.2|DSEC
OG0000515	LOC119553084|XP_037719161.1|DSUP	LOC6605870|XP_002030684.1|DSEC
OG0000516	LOC119558233|XP_037727481.1|DSUP	LOC6619563|XP_002043778.1|DSEC
OG0000516	LOC119558230|XP_037727477.1|DSUP	LOC6619562|XP_002043777.1|DSEC
OG0000517	LOC119555469|XP_037722803.1|DSUP	LOC6605846|XP_002030660.1|DSEC
OG0000517	LOC119555471|XP_037722805.1|DSUP	LOC6605847|XP_002030661.1|DSEC
OG0000518	LOC119552830|XP_037718613.1|DSUP	LOC116801260|XP_032575509.1|DSEC
OG0000519	LOC119555356|XP_037722622.1|DSUP, LOC119555216|XP_037722407.1|DSUP	LOC6605279|XP_002030117.1|DSEC, LOC6605278|XP_002030116.1|DSEC
OG0000521	LOC119556751|XP_037725100.1|DSUP	LOC6614904|XP_002039321.2|DSEC
OG0000521	LOC119558358|XP_037727791.1|DSUP	LOC6614900|XP_032581553.1|DSEC
OG0000522	LOC119560425|XP_037729790.1|DSUP	LOC6614237|XP_032577627.1|DSEC
OG0000522	LOC119557792|XP_037726623.1|DSUP	LOC6617905|XP_002042216.1|DSEC
OG0000523	LOC119563249|XP_037732490.1|DSUP	LOC6619646|XP_002043861.1|DSEC
OG0000523	LOC119557999|XP_037727029.1|DSUP	LOC6615183|XP_002039599.2|DSEC
OG0000524	LOC119561854|XP_037731265.1|DSUP	LOC6607484|XP_032579526.1|DSEC
OG0000524	LOC119560864|XP_037730465.1|DSUP	LOC6606951|XP_002031745.2|DSEC
OG0000525	LOC119552131|XP_037717847.1|DSUP	LOC6608312|XP_032570378.1|DSEC
OG0000525	LOC119552130|XP_037717846.1|DSUP	LOC6608310|XP_002033047.1|DSEC
OG0000526	LOC119546880|XP_037709422.1|DSUP	LOC6614723|XP_002039147.1|DSEC
OG0000526	LOC119550025|XP_037714376.1|DSUP	LOC6610043|XP_002034659.1|DSEC
OG0000527	LOC119546043|XP_037707992.1|DSUP	LOC6613308|XP_002037785.1|DSEC
OG0000527	LOC119548336|XP_037711466.1|DSUP	LOC6613302|XP_032570029.1|DSEC
OG0000528	LOC119548148|XP_037711176.1|DSUP	LOC6613230|XP_002037707.1|DSEC
OG0000529	LOC119547312|XP_037710037.1|DSUP	LOC6613100|XP_002037583.1|DSEC
OG0000529	LOC119546038|XP_037707987.1|DSUP	LOC6613459|XP_002037931.2|DSEC
OG0000530	LOC119554244|XP_037721007.1|DSUP	LOC6605204|XP_032574036.1|DSEC
OG0000530	LOC119553729|XP_037720245.1|DSUP	LOC6610437|XP_002035018.1|DSEC
OG0000531	LOC119559722|XP_037728712.1|DSUP	LOC6620648|XP_002044850.1|DSEC
OG0000531	LOC119546234|XP_037708307.1|DSUP	LOC6614537|XP_002038968.1|DSEC
OG0000532	LOC119560247|XP_037729539.1|DSUP, LOC119560248|XP_037729540.1|DSUP	LOC6619285|XP_032579013.1|DSEC
OG0000532	LOC119563214|XP_037732439.1|DSUP	LOC6619283|XP_002043500.1|DSEC
OG0000533	LOC119556958|XP_037725394.1|DSUP	LOC6615221|XP_002039627.1|DSEC
OG0000533	LOC119560535|XP_037729950.1|DSUP	LOC6607240|XP_002032021.1|DSEC
OG0000534	LOC119556759|XP_037725109.1|DSUP	LOC6618644|XP_032580736.1|DSEC
OG0000534	LOC119547090|XP_037709717.1|DSUP	LOC6611318|XP_032579051.1|DSEC
OG0000535	LOC119549463|XP_037713493.1|DSUP	LOC6608516|XP_032570853.1|DSEC
OG0000535	LOC119550511|XP_037715145.1|DSUP	LOC6608137|XP_002032883.1|DSEC
OG0000536	LOC119553534|XP_037719887.1|DSUP	LOC6610883|XP_002035446.2|DSEC
OG0000537	LOC119551656|XP_037717021.1|DSUP	LOC6607975|XP_002032723.1|DSEC
OG0000538	LOC119550241|XP_037714739.1|DSUP	LOC6609627|XP_032572257.1|DSEC
OG0000538	LOC119549074|XP_037712710.1|DSUP	LOC6608245|XP_032572515.1|DSEC
OG0000539	LOC119558272|XP_037727577.1|DSUP	LOC6617004|XP_002041332.1|DSEC
OG0000539	LOC119563390|XP_037732674.1|DSUP	LOC6617005|XP_002041333.1|DSEC
OG0000540	LOC119548197|XP_037711254.1|DSUP	LOC6618213|XP_002042488.2|DSEC
OG0000540	LOC119548537|XP_037711758.1|DSUP	LOC6618211|XP_002042486.1|DSEC
OG0000541	LOC119550902|XP_037715821.1|DSUP	LOC6609774|XP_002034428.1|DSEC
OG0000542	LOC119550102|XP_037714514.1|DSUP	LOC6619725|XP_032578121.1|DSEC
OG0000542	LOC119558078|XP_037727227.1|DSUP	LOC6619466|XP_002043681.1|DSEC
OG0000543	LOC119549645|XP_037713761.1|DSUP	LOC6607571|XP_002032340.2|DSEC
OG0000543	LOC119551229|XP_037716396.1|DSUP	LOC6608089|XP_002032837.2|DSEC
OG0000544	LOC119553676|XP_037720148.1|DSUP	LOC6611067|XP_002035624.1|DSEC
OG0000544	LOC119560045|XP_037729278.1|DSUP	LOC6614303|XP_032578744.1|DSEC
OG0000545	LOC119552575|XP_037718133.1|DSUP	LOC6616773|XP_002041110.1|DSEC
OG0000545	LOC119563262|XP_037732504.1|DSUP	LOC6616768|XP_032578046.1|DSEC
OG0000546	LOC119560671|XP_037730172.1|DSUP	LOC6606337|XP_002031142.1|DSEC
OG0000546	LOC119556196|XP_037724072.1|DSUP	LOC6618470|XP_002042740.1|DSEC
OG0000547	LOC119556648|XP_037724908.1|DSUP	LOC6617635|XP_002041948.1|DSEC
OG0000547	LOC119557051|XP_037725525.1|DSUP, LOC119556772|XP_037725125.1|DSUP, LOC119556640|XP_037724897.1|DSUP, LOC119558617|XP_037727956.1|DSUP	LOC6605770|XP_002030585.1|DSEC, LOC6613102|XP_002037585.1|DSEC
OG0000548	LOC119555668|XP_037723203.1|DSUP	LOC6616417|XP_002040777.1|DSEC
OG0000548	LOC119555109|XP_037722260.1|DSUP	LOC6616416|XP_032574201.1|DSEC
OG0000549	LOC119558815|XP_037728011.1|DSUP, LOC119551191|XP_037716321.1|DSUP	LOC6615753|XP_002040124.1|DSEC
OG0000550	LOC119552676|XP_037718313.1|DSUP	LOC6610148|XP_032574525.1|DSEC
OG0000550	LOC119554777|XP_037721748.1|DSUP	LOC116800986|XP_032573901.1|DSEC
OG0000551	LOC119550040|XP_037714421.1|DSUP	LOC6609348|XP_032570533.1|DSEC
OG0000552	LOC119563510|XP_037732883.1|DSUP, LOC119554107|XP_037720794.1|DSUP	LOC6612820|XP_032577155.1|DSEC
OG0000552	LOC119552699|XP_037718367.1|DSUP	LOC6612819|XP_032578341.1|DSEC
OG0000553	LOC119547272|XP_037709982.1|DSUP	LOC6611853|XP_002036375.2|DSEC
OG0000554	LOC119545854|XP_037707757.1|DSUP	LOC6607596|XP_002032364.1|DSEC
OG0000554	LOC119555424|XP_037722723.1|DSUP	LOC6607597|XP_002032365.1|DSEC
OG0000555	LOC119555182|XP_037722362.1|DSUP	LOC6610192|XP_002034800.1|DSEC
OG0000555	LOC119554855|XP_037721863.1|DSUP	LOC6610605|XP_032575778.1|DSEC
OG0000556	LOC119556933|XP_037725352.1|DSUP	LOC6618031|XP_002042339.2|DSEC
OG0000556	LOC119563045|XP_037732178.1|DSUP	LOC6606203|XP_002031011.1|DSEC
OG0000557	LOC119551964|XP_037717597.1|DSUP	LOC6606713|XP_002031512.1|DSEC
OG0000557	LOC119557950|XP_037726913.1|DSUP	LOC6606714|XP_002031513.1|DSEC
OG0000558	LOC119554608|XP_037721532.1|DSUP	LOC6606187|XP_032578203.1|DSEC
OG0000558	LOC119557290|XP_037725909.1|DSUP	LOC116802198|XP_032581738.1|DSEC
OG0000559	LOC119557176|XP_037725721.1|DSUP	LOC6606980|XP_032576993.1|DSEC
OG0000559	LOC119553494|XP_037719831.1|DSUP	LOC6605764|XP_002030579.1|DSEC
OG0000560	LOC119549305|XP_037713192.1|DSUP	LOC6607994|XP_002032742.1|DSEC
OG0000560	LOC119549304|XP_037713191.1|DSUP	LOC6607993|XP_002032741.1|DSEC
OG0000561	LOC119555023|XP_037722096.1|DSUP	LOC6605441|XP_002030274.1|DSEC
OG0000561	LOC119555031|XP_037722104.1|DSUP	LOC6605438|XP_002030271.1|DSEC
OG0000562	LOC119552742|XP_037718435.1|DSUP	LOC6605276|XP_002030114.1|DSEC
OG0000562	LOC119553638|XP_037720040.1|DSUP	LOC6605253|XP_002030091.2|DSEC
OG0000563	LOC119555484|XP_037722819.1|DSUP	LOC6605508|XP_032574444.1|DSEC
OG0000564	LOC119554140|XP_037720846.1|DSUP	LOC6616424|XP_002040784.1|DSEC
OG0000564	LOC119553637|XP_037720039.1|DSUP	LOC6616426|XP_032573202.1|DSEC
OG0000565	LOC119560191|XP_037729483.1|DSUP, LOC119558267|XP_037727545.1|DSUP, LOC119558933|XP_037728058.1|DSUP, LOC119558932|XP_037728056.1|DSUP, LOC119556934|XP_037725353.1|DSUP	LOC6619827|XP_032580862.1|DSEC
OG0000566	LOC119563384|XP_037732664.1|DSUP	LOC6616820|XP_002041157.1|DSEC
OG0000566	LOC119553056|XP_037719100.1|DSUP	LOC6610518|XP_032575381.1|DSEC
OG0000567	LOC119557794|XP_037726625.1|DSUP	LOC6612325|XP_032581791.1|DSEC
OG0000567	LOC119557882|XP_037726810.1|DSUP	LOC6612323|XP_002036833.2|DSEC
OG0000568	LOC119556926|XP_037725342.1|DSUP	LOC6612590|XP_032580416.1|DSEC
OG0000568	LOC119560858|XP_037730449.1|DSUP	LOC6613821|XP_002038290.1|DSEC
OG0000569	LOC119560297|XP_037729596.1|DSUP	LOC6607045|XP_002031833.2|DSEC
OG0000569	LOC119558776|XP_037727992.1|DSUP	LOC6620432|XP_032574758.1|DSEC
OG0000570	LOC119563330|XP_037732602.1|DSUP	LOC6607716|XP_002032479.2|DSEC
OG0000570	LOC119563105|XP_037732275.1|DSUP	LOC6607717|XP_002032480.1|DSEC
OG0000571	LOC119562897|XP_037731944.1|DSUP	LOC6618748|XP_032577689.1|DSEC
OG0000572	LOC119555588|XP_037723003.1|DSUP	LOC6606607|XP_002031408.1|DSEC
OG0000572	LOC119563091|XP_037732250.1|DSUP	LOC6606609|XP_032578338.1|DSEC
OG0000573	LOC119553735|XP_037720257.1|DSUP	LOC6610491|XP_002035071.1|DSEC
OG0000573	LOC119552032|XP_037717699.1|DSUP	LOC6615762|XP_002040133.1|DSEC
OG0000574	LOC119554151|XP_037720867.1|DSUP	LOC6606020|XP_002030831.1|DSEC
OG0000574	LOC119560014|XP_037729226.1|DSUP	LOC6620402|XP_002044591.1|DSEC
OG0000575	LOC119554674|XP_037721604.1|DSUP	LOC6605471|XP_002030304.2|DSEC
OG0000575	LOC119553127|XP_037719247.1|DSUP	LOC6605468|XP_032574696.1|DSEC
OG0000576	LOC119560366|XP_037729700.1|DSUP	LOC6614220|XP_002038665.1|DSEC
OG0000576	LOC119560201|XP_037729492.1|DSUP	LOC6614219|XP_002038664.2|DSEC
OG0000577	LOC119546576|XP_037708900.1|DSUP	LOC6614595|XP_032583460.1|DSEC
OG0000577	LOC119546139|XP_037708173.1|DSUP	LOC6614596|XP_032583456.1|DSEC
OG0000578	LOC119546980|XP_037709557.1|DSUP	LOC6612020|XP_002036537.1|DSEC
OG0000578	LOC119551660|XP_037717026.1|DSUP	LOC6615641|XP_032570854.1|DSEC
OG0000579	LOC119560442|XP_037729813.1|DSUP	LOC6606445|XP_002031249.1|DSEC
OG0000579	LOC119554913|XP_037721944.1|DSUP	LOC6605521|XP_002030354.1|DSEC
OG0000580	LOC119563049|XP_037732185.1|DSUP	LOC6606903|XP_002031697.1|DSEC
OG0000580	LOC119563050|XP_037732186.1|DSUP	LOC6606902|XP_002031696.1|DSEC
OG0000581	LOC119559900|XP_037728991.1|DSUP	LOC6620066|XP_032578066.1|DSEC
OG0000581	LOC119557007|XP_037725465.1|DSUP	LOC6617938|XP_032581098.1|DSEC
OG0000582	LOC119552793|XP_037718553.1|DSUP	LOC6605366|XP_002030200.1|DSEC
OG0000582	LOC119549725|XP_037713891.1|DSUP	LOC6609931|XP_032572133.1|DSEC
OG0000583	LOC119550799|XP_037715660.1|DSUP	LOC116800289|XP_032570065.1|DSEC
OG0000583	LOC119550798|XP_037715658.1|DSUP	LOC6615700|XP_002040071.1|DSEC
OG0000584	LOC119547497|XP_037710317.1|DSUP	LOC6611777|XP_002036300.1|DSEC
OG0000584	LOC119547602|XP_037710451.1|DSUP	LOC6611776|XP_002036299.1|DSEC
OG0000585	LOC119554081|XP_037720753.1|DSUP	LOC6604842|XP_002029687.1|DSEC
OG0000586	LOC119551197|XP_037716327.1|DSUP	LOC6615423|XP_002039805.1|DSEC
OG0000586	LOC119551847|XP_037717348.1|DSUP	LOC6608258|XP_002033002.2|DSEC
OG0000586	LOC119551298|XP_037716505.1|DSUP	LOC6608991|XP_032571730.1|DSEC
OG0000587	LOC119551787|XP_037717259.1|DSUP	LOC116800580|XP_032572226.1|DSEC
OG0000587	LOC119551569|XP_037716896.1|DSUP	LOC116800702|XP_032573051.1|DSEC
OG0000587	LOC119549160|XP_037712875.1|DSUP	LOC6609596|XP_032570090.1|DSEC
OG0000587	LOC119549632|XP_037713746.1|DSUP	LOC6615623|XP_032570820.1|DSEC
OG0000589	LOC119556116|XP_037723915.1|DSUP	LOC6619871|XP_032582545.1|DSEC
OG0000590	LOC119560881|XP_037730490.1|DSUP	LOC6607543|XP_032576226.1|DSEC
OG0000590	LOC119557405|XP_037726080.1|DSUP	LOC6612556|XP_002037064.1|DSEC
OG0000592	LOC119549721|XP_037713887.1|DSUP	LOC6608064|XP_002032812.1|DSEC
OG0000592	LOC119550800|XP_037715661.1|DSUP	LOC6609140|XP_032571403.1|DSEC
OG0000593	LOC119561141|XP_037730971.1|DSUP	LOC6612700|XP_032577481.1|DSEC
OG0000593	LOC119557143|XP_037725654.1|DSUP	LOC6620721|XP_032581189.1|DSEC
OG0000594	LOC119557200|XP_037725786.1|DSUP	LOC6612663|XP_002037167.1|DSEC
OG0000594	LOC119555682|XP_037723237.1|DSUP	LOC6606711|XP_002031510.1|DSEC
OG0000595	LOC119560478|XP_037729865.1|DSUP	LOC6606503|XP_032577326.1|DSEC
OG0000595	LOC119556221|XP_037724137.1|DSUP	LOC6618772|XP_032577256.1|DSEC
OG0000596	LOC119557996|XP_037727027.1|DSUP	LOC6615928|XP_032582255.1|DSEC
OG0000596	LOC119563033|XP_037732162.1|DSUP	LOC6606926|XP_002031720.1|DSEC
OG0000597	LOC119551077|XP_037716164.1|DSUP	LOC6607819|XP_032576365.1|DSEC
OG0000597	LOC119563479|XP_037732831.1|DSUP	LOC6612972|XP_002037463.2|DSEC
OG0000598	LOC119563508|XP_037732885.1|DSUP	LOC6606600|XP_002031401.1|DSEC
OG0000599	LOC119553487|XP_037719824.1|DSUP	LOC6610697|XP_002035263.1|DSEC
OG0000599	LOC119555413|XP_037722699.1|DSUP	LOC6610239|XP_002034834.1|DSEC
OG0000600	LOC119550130|XP_037714554.1|DSUP	LOC6608928|XP_002033642.1|DSEC
OG0000600	LOC119551468|XP_037716749.1|DSUP	LOC6608927|XP_002033641.1|DSEC
OG0000601	LOC119546803|XP_037709310.1|DSUP	LOC6611488|XP_002036029.1|DSEC
OG0000601	LOC119547122|XP_037709760.1|DSUP	LOC6613148|XP_002037629.1|DSEC
OG0000602	LOC119547301|XP_037710021.1|DSUP	LOC6617829|XP_002042139.1|DSEC
OG0000602	LOC119547302|XP_037710022.1|DSUP	LOC6617830|XP_002042140.1|DSEC
OG0000603	LOC119553292|XP_037719539.1|DSUP	LOC6616774|XP_032578290.1|DSEC
OG0000603	LOC119548848|XP_037712397.1|DSUP	LOC6611632|XP_002036168.1|DSEC
OG0000604	LOC119547125|XP_037709763.1|DSUP	LOC6613147|XP_002037628.1|DSEC
OG0000604	LOC119548324|XP_037711433.1|DSUP	LOC6613146|XP_002037627.1|DSEC
OG0000605	LOC119546270|XP_037708371.1|DSUP	LOC6618235|XP_002042510.1|DSEC
OG0000606	LOC119557328|XP_037725981.1|DSUP	LOC6607508|XP_002032277.2|DSEC
OG0000607	LOC119553787|XP_037720329.1|DSUP, LOC119559274|XP_037728270.1|DSUP	LOC6616806|XP_002041143.1|DSEC
OG0000607	LOC119559931|XP_037729066.1|DSUP	LOC6620049|XP_002044261.1|DSEC
OG0000608	LOC119555935|XP_037723569.1|DSUP	LOC6617043|XP_002041371.1|DSEC
OG0000608	LOC119545687|XP_037707360.1|DSUP	LOC6617037|XP_032576248.1|DSEC
OG0000609	LOC119546810|XP_037709321.1|DSUP	LOC6617369|XP_032576435.1|DSEC
OG0000610	LOC119554927|XP_037721961.1|DSUP	LOC6618353|XP_002042624.2|DSEC
OG0000610	LOC119550951|XP_037715905.1|DSUP	LOC6615435|XP_002039817.1|DSEC
OG0000611	LOC119551644|XP_037717003.1|DSUP	LOC6615298|XP_032571738.1|DSEC
OG0000611	LOC119551866|XP_037717385.1|DSUP	LOC6609440|XP_002034125.1|DSEC
OG0000612	LOC119555438|XP_037722738.1|DSUP	LOC6618320|XP_002042593.2|DSEC
OG0000612	LOC119554410|XP_037721227.1|DSUP	LOC6618319|XP_002042592.2|DSEC
OG0000612	LOC119554409|XP_037721226.1|DSUP	LOC6618318|XP_032574021.1|DSEC
OG0000614	LOC119546621|XP_037708991.1|DSUP	LOC6612778|XP_002037279.1|DSEC
OG0000615	LOC119557045|XP_037725518.1|DSUP	LOC6614877|XP_002039295.1|DSEC
OG0000615	LOC119560796|XP_037730356.1|DSUP	LOC6607044|XP_032579098.1|DSEC
OG0000616	LOC119556396|XP_037724502.1|DSUP	LOC6614865|XP_002039283.1|DSEC
OG0000616	LOC119558362|XP_037727793.1|DSUP, LOC119557817|XP_037726684.1|DSUP	LOC6614866|XP_032581721.1|DSEC
OG0000617	LOC119546006|XP_037707940.1|DSUP	LOC6618692|XP_002042951.1|DSEC
OG0000617	LOC119560427|XP_037729791.1|DSUP	LOC6606661|XP_002031461.1|DSEC
OG0000618	LOC119560682|XP_037730184.1|DSUP	LOC6607350|XP_002032123.1|DSEC
OG0000618	LOC119554052|XP_037720719.1|DSUP	LOC6616519|XP_002040879.1|DSEC
OG0000619	LOC119549093|XP_037712752.1|DSUP	LOC6609844|XP_002034496.1|DSEC
OG0000620	LOC119556992|XP_037725452.1|DSUP	LOC6615075|XP_002039492.1|DSEC
OG0000620	LOC119555388|XP_037722660.1|DSUP	LOC6605026|XP_032574267.1|DSEC
OG0000621	LOC119545750|XP_037707512.1|DSUP	LOC6619270|XP_002043487.1|DSEC
OG0000621	LOC119556062|XP_037723798.1|DSUP	LOC6616166|XP_002040531.1|DSEC
OG0000622	LOC119554820|XP_037721822.1|DSUP	LOC6620777|XP_032575104.1|DSEC
OG0000622	LOC119554213|XP_037720946.1|DSUP	LOC6604995|XP_002029838.1|DSEC
OG0000623	LOC119554687|XP_037721617.1|DSUP	LOC6610295|XP_032574147.1|DSEC
OG0000623	LOC119552919|XP_037718787.1|DSUP	LOC6611146|XP_032574003.1|DSEC
OG0000624	LOC119551109|XP_037716217.1|DSUP	LOC6609819|XP_002034473.1|DSEC
OG0000624	LOC119551108|XP_037716216.1|DSUP	LOC6609820|XP_002034474.1|DSEC
OG0000625	LOC119555376|XP_037722647.1|DSUP	LOC6610942|XP_002035499.1|DSEC
OG0000625	LOC119555378|XP_037722649.1|DSUP	LOC6610941|XP_002035498.1|DSEC
OG0000626	LOC119550611|XP_037715363.1|DSUP	LOC6608393|XP_002033127.1|DSEC
OG0000626	LOC119550825|XP_037715697.1|DSUP	LOC6615733|XP_002040104.1|DSEC
OG0000627	LOC119554654|XP_037721583.1|DSUP	LOC6606089|XP_002030898.1|DSEC
OG0000627	LOC119557968|XP_037726941.1|DSUP	LOC6612455|XP_002036963.1|DSEC
OG0000628	LOC119546971|XP_037709547.1|DSUP	LOC6617827|XP_032577487.1|DSEC
OG0000628	LOC119546127|XP_037708151.1|DSUP	LOC6611930|XP_002036447.1|DSEC
OG0000629	LOC119555619|XP_037723070.1|DSUP	LOC6606885|XP_032578484.1|DSEC
OG0000629	LOC119548807|XP_037712320.1|DSUP	LOC6618254|XP_002042528.1|DSEC
OG0000630	LOC119548358|XP_037711501.1|DSUP	LOC6614668|XP_002039095.1|DSEC
OG0000630	LOC119548258|XP_037711331.1|DSUP	LOC6614662|XP_002039089.1|DSEC
OG0000631	LOC119546519|XP_037708777.1|DSUP	LOC116801946|XP_032580013.1|DSEC
OG0000631	LOC119548347|XP_037711490.1|DSUP	LOC6611340|XP_032580847.1|DSEC
OG0000632	LOC119548395|XP_037711549.1|DSUP	LOC6613373|XP_032583111.1|DSEC
OG0000632	LOC119546376|XP_037708536.1|DSUP	LOC6617337|XP_032569887.1|DSEC
OG0000633	LOC119555543|XP_037722904.1|DSUP	LOC6605379|XP_032576104.1|DSEC
OG0000633	LOC119555537|XP_037722897.1|DSUP	LOC116801314|XP_032576072.1|DSEC
OG0000635	LOC119552173|XP_037717932.1|DSUP	LOC6610037|XP_002034653.1|DSEC
OG0000635	LOC119557515|XP_037726216.1|DSUP	LOC6619978|XP_002044190.2|DSEC
OG0000636	LOC119547478|XP_037710290.1|DSUP	LOC6614665|XP_002039092.1|DSEC
OG0000636	LOC119547486|XP_037710303.1|DSUP	LOC6614666|XP_002039093.1|DSEC
OG0000637	LOC119557510|XP_037726210.1|DSUP	LOC6612398|XP_032582026.1|DSEC
OG0000637	LOC119557508|XP_037726209.1|DSUP	LOC6612397|XP_032581836.1|DSEC
OG0000638	LOC119554816|XP_037721821.1|DSUP	LOC6607650|XP_032576979.1|DSEC
OG0000638	LOC119557901|XP_037726835.1|DSUP	LOC6617963|XP_002042271.2|DSEC
OG0000639	LOC119555690|XP_037723269.1|DSUP	LOC6616394|XP_032575362.1|DSEC
OG0000641	LOC119546188|XP_037708242.1|DSUP	LOC6611782|XP_002036305.2|DSEC
OG0000641	LOC119560174|XP_037729462.1|DSUP	LOC6614245|XP_032578534.1|DSEC
OG0000642	LOC119549827|XP_037714032.1|DSUP	LOC6608831|XP_032572022.1|DSEC
OG0000642	LOC119547557|XP_037710385.1|DSUP	LOC6611297|XP_002035844.2|DSEC
OG0000643	LOC119561046|XP_037730808.1|DSUP	LOC116801663|XP_032578459.1|DSEC
OG0000643	LOC119549155|XP_037712873.1|DSUP	LOC6618687|XP_032578466.1|DSEC
OG0000643	LOC119552675|XP_037718316.1|DSUP	LOC6617188|XP_002041515.2|DSEC
OG0000644	LOC119553941|XP_037720560.1|DSUP	LOC6605295|XP_002030133.1|DSEC
OG0000644	LOC119553531|XP_037719885.1|DSUP	LOC6605292|XP_002030130.1|DSEC
OG0000644	LOC119553532|XP_037719886.1|DSUP	LOC6605291|XP_002030129.2|DSEC
OG0000645	LOC119545964|XP_037707857.1|DSUP	LOC116801525|XP_032577643.1|DSEC
OG0000645	LOC119550765|XP_037715618.1|DSUP	LOC116800506|XP_032571782.1|DSEC
OG0000646	LOC119556923|XP_037725341.1|DSUP	LOC6607697|XP_002032461.1|DSEC
OG0000646	LOC119546358|XP_037708517.1|DSUP	LOC6612615|XP_002037119.1|DSEC
OG0000647	LOC119560456|XP_037729831.1|DSUP	LOC6614066|XP_002038520.1|DSEC
OG0000647	LOC119557890|XP_037726819.1|DSUP	LOC6612589|XP_032580413.1|DSEC
OG0000648	LOC119556461|XP_037724636.1|DSUP	LOC6618076|XP_002042374.1|DSEC
OG0000648	LOC119556488|XP_037724673.1|DSUP	LOC6618080|XP_032581792.1|DSEC
OG0000649	LOC119556268|XP_037724246.1|DSUP	LOC6614832|XP_032581206.1|DSEC
OG0000649	LOC119558303|XP_037727630.1|DSUP	LOC6614835|XP_032581120.1|DSEC
OG0000650	LOC119558876|XP_037728028.1|DSUP	LOC6607677|XP_002032442.2|DSEC
OG0000650	LOC119558700|XP_037727987.1|DSUP	LOC6619451|XP_002043666.1|DSEC
OG0000651	LOC119554191|XP_037720915.1|DSUP	LOC6606046|XP_002030857.1|DSEC
OG0000651	LOC119555631|XP_037723078.1|DSUP	LOC6610717|XP_002035283.1|DSEC
OG0000652	LOC119549577|XP_037713662.1|DSUP	LOC6608054|XP_002032802.1|DSEC
OG0000652	LOC119557194|XP_037725774.1|DSUP	LOC6612417|XP_032581215.1|DSEC
OG0000653	LOC119561053|XP_037730814.1|DSUP	LOC6606673|XP_002031473.1|DSEC
OG0000653	LOC119560391|XP_037729745.1|DSUP	LOC6613909|XP_002038374.1|DSEC
OG0000654	LOC119552625|XP_037718221.1|DSUP	LOC6610352|XP_032573521.1|DSEC
OG0000654	LOC119555106|XP_037722253.1|DSUP	LOC6606038|XP_002030849.2|DSEC
OG0000655	LOC119551292|XP_037716498.1|DSUP	LOC6608900|XP_002033614.1|DSEC
OG0000655	LOC119548308|XP_037711410.1|DSUP	LOC6617327|XP_002041652.1|DSEC
OG0000656	LOC119551546|XP_037716870.1|DSUP	LOC6606749|XP_002031546.1|DSEC
OG0000656	LOC119551567|XP_037716897.1|DSUP	LOC6606748|XP_002031545.1|DSEC
OG0000657	LOC119552712|XP_037718389.1|DSUP	LOC6610129|XP_032573536.1|DSEC
OG0000657	LOC119548214|XP_037711275.1|DSUP	LOC6613251|XP_002037728.2|DSEC
OG0000658	LOC119557221|XP_037725818.1|DSUP	LOC6618039|XP_002042347.1|DSEC
OG0000658	LOC119560634|XP_037730114.1|DSUP	LOC6606334|XP_002031139.1|DSEC
OG0000659	LOC119546362|XP_037708519.1|DSUP	LOC6613178|XP_002037659.1|DSEC
OG0000659	LOC119546796|XP_037709298.1|DSUP	LOC6614660|XP_002039087.1|DSEC
OG0000660	LOC119548113|XP_037711135.1|DSUP	LOC6613189|XP_002037670.1|DSEC
OG0000661	LOC119553002|XP_037718950.1|DSUP	LOC6611122|XP_002035679.1|DSEC
OG0000661	LOC119546097|XP_037708108.1|DSUP	LOC6613385|XP_002037859.2|DSEC
OG0000662	LOC119554314|XP_037721103.1|DSUP	LOC6610664|XP_002035231.1|DSEC
OG0000662	LOC119559921|XP_037729052.1|DSUP	LOC6619069|XP_002043309.1|DSEC
OG0000663	LOC119549412|XP_037713412.1|DSUP	LOC6618904|XP_002043152.1|DSEC
OG0000664	LOC119560198|XP_037729488.1|DSUP	LOC6614347|XP_002038786.1|DSEC
OG0000664	LOC119556153|XP_037723982.1|DSUP	LOC6612480|XP_002036988.2|DSEC
