Orthogroup	DSUP.longest_only	DMAU.longest_only
OG0002712	LOC119550465|XP_037715080.1|DSUP	LOC117136508|XP_033153343.1|DMAU
OG0002713	LOC119549431|XP_037713444.1|DSUP	LOC117136529|XP_033153364.1|DMAU
OG0002714	LOC119549183|XP_037712927.1|DSUP	LOC117136045|XP_033152575.1|DMAU
OG0002715	LOC119555894|XP_037723488.1|DSUP	LOC117146751|XP_033169122.1|DMAU
OG0002716	LOC119549411|XP_037713402.1|DSUP	LOC117137677|XP_033155137.1|DMAU
OG0002717	LOC119559574|XP_037728521.1|DSUP, LOC119561097|XP_037730918.1|DSUP	LOC117144356|XP_033165363.1|DMAU
OG0002718	LOC119553852|XP_037720427.1|DSUP	LOC117139981|XP_033158575.1|DMAU
OG0002719	LOC119563079|XP_037732232.1|DSUP	LOC117143156|XP_033163553.1|DMAU
OG0002720	LOC119553455|XP_037719785.1|DSUP	LOC117139244|XP_033157346.1|DMAU
OG0002721	LOC119548685|XP_037712062.1|DSUP	LOC117135196|XP_033151162.1|DMAU
OG0002722	LOC119550366|XP_037714935.1|DSUP	LOC117136734|XP_033153655.1|DMAU
OG0002723	LOC119550398|XP_037714977.1|DSUP	LOC117136315|XP_033153054.1|DMAU
OG0002724	LOC119551301|XP_037716522.1|DSUP	LOC117142280|XP_033162053.1|DMAU
OG0002725	LOC119553216|XP_037719402.1|DSUP	LOC117139399|XP_033157557.1|DMAU
OG0002726	LOC119555722|XP_037723344.1|DSUP	LOC117141763|XP_033161281.1|DMAU
OG0002727	LOC119555320|XP_037722573.1|DSUP	LOC117141406|XP_033160720.1|DMAU
OG0002728	LOC119550068|XP_037714460.1|DSUP	LOC117138306|XP_033156200.1|DMAU
OG0002729	LOC119552667|XP_037718303.1|DSUP	LOC117139966|XP_033158557.1|DMAU
OG0002730	LOC119559377|XP_037728349.1|DSUP	LOC117135624|XP_033151877.1|DMAU
OG0002731	LOC119552661|XP_037718295.1|DSUP	LOC117139257|XP_033157364.1|DMAU
OG0002732	LOC119550438|XP_037715040.1|DSUP	LOC117137225|XP_033154473.1|DMAU
OG0002733	LOC119550928|XP_037715873.1|DSUP	LOC117137353|XP_033154642.1|DMAU
OG0002734	LOC119559353|XP_037728323.1|DSUP	LOC117135818|XP_033152216.1|DMAU
OG0002735	LOC119550034|XP_037714389.1|DSUP	LOC117138312|XP_033156211.1|DMAU
OG0002736	LOC119549407|XP_037713392.1|DSUP	LOC117138314|XP_033156218.1|DMAU
OG0002737	LOC119554287|XP_037721072.1|DSUP	LOC117139559|XP_033157845.1|DMAU
OG0002738	LOC119552855|XP_037718659.1|DSUP	LOC117139908|XP_033158480.1|DMAU
OG0002739	LOC119554114|XP_037720809.1|DSUP	LOC117140583|XP_033159478.1|DMAU
OG0002740	LOC119554113|XP_037720808.1|DSUP	LOC117140581|XP_033159477.1|DMAU
OG0002741	LOC119549200|XP_037712958.1|DSUP	LOC117135443|XP_033151511.1|DMAU
OG0002742	LOC119551058|XP_037716107.1|DSUP	LOC117137163|XP_033154366.1|DMAU
OG0002743	LOC119552638|XP_037718257.1|DSUP	LOC117139789|XP_033158294.1|DMAU
OG0002744	LOC119552578|XP_037718136.1|DSUP	LOC117140513|XP_033159381.1|DMAU
OG0002745	LOC119553607|XP_037719993.1|DSUP	LOC117141827|XP_033161371.1|DMAU
OG0002746	LOC119549886|XP_037714119.1|DSUP	LOC117137733|XP_033155202.1|DMAU
OG0002747	LOC119563157|XP_037732344.1|DSUP	LOC117145558|XP_033167152.1|DMAU
OG0002748	LOC119550807|XP_037715672.1|DSUP	LOC117137357|XP_033154648.1|DMAU
OG0002749	LOC119549569|XP_037713649.1|DSUP	LOC117135722|XP_033152051.1|DMAU
OG0002750	LOC119549799|XP_037713993.1|DSUP	LOC117138167|XP_033155939.1|DMAU
OG0002751	LOC119550631|XP_037715392.1|DSUP	LOC117137367|XP_033154660.1|DMAU
OG0002752	LOC119550007|XP_037714358.1|DSUP	LOC117138070|XP_033155785.1|DMAU
OG0002753	LOC119551200|XP_037716330.1|DSUP	LOC117136817|XP_033153777.1|DMAU
OG0002754	LOC119555248|XP_037722460.1|DSUP	LOC117141778|XP_033161301.1|DMAU
OG0002755	LOC119549490|XP_037713521.1|DSUP	LOC117136803|XP_033153758.1|DMAU
OG0002756	LOC119552619|XP_037718212.1|DSUP	LOC117141754|XP_033161267.1|DMAU
OG0002757	LOC119553101|XP_037719186.1|DSUP	LOC117141019|XP_033160173.1|DMAU
OG0002758	LOC119550407|XP_037714993.1|DSUP	LOC117137192|XP_033154409.1|DMAU
OG0002759	LOC119549395|XP_037713375.1|DSUP	LOC117135771|XP_033152129.1|DMAU
OG0002760	LOC119550057|XP_037714444.1|DSUP	LOC117137811|XP_033155381.1|DMAU
OG0002761	LOC119550756|XP_037715606.1|DSUP	LOC117137493|XP_033154863.1|DMAU
OG0002762	LOC119550715|XP_037715524.1|DSUP	LOC117136956|XP_033153999.1|DMAU
OG0002763	LOC119554323|XP_037721113.1|DSUP	LOC117141139|XP_033160361.1|DMAU
OG0002764	LOC119554549|XP_037721439.1|DSUP	LOC117141564|XP_033160962.1|DMAU
OG0002765	LOC119549966|XP_037714286.1|DSUP	LOC117135861|XP_033152278.1|DMAU
OG0002766	LOC119549968|XP_037714291.1|DSUP	LOC117137542|XP_033154930.1|DMAU
OG0002767	LOC119552197|XP_037717981.1|DSUP	LOC117135850|XP_033152258.1|DMAU
OG0002768	LOC119550837|XP_037715731.1|DSUP	LOC117137663|XP_033155113.1|DMAU
OG0002769	LOC119550842|XP_037715737.1|DSUP	LOC117136159|XP_033152773.1|DMAU
OG0002770	LOC119547711|XP_037710614.1|DSUP	LOC117150842|XP_033173805.1|DMAU
OG0002771	LOC119552782|XP_037718534.1|DSUP	LOC117140410|XP_033159175.1|DMAU
OG0002772	LOC119553400|XP_037719700.1|DSUP	LOC117139594|XP_033157900.1|DMAU
OG0002773	LOC119551779|XP_037717236.1|DSUP	LOC117136318|XP_033153059.1|DMAU
OG0002774	LOC119549921|XP_037714177.1|DSUP	LOC117136542|XP_033153385.1|DMAU
OG0002775	LOC119554387|XP_037721195.1|DSUP	LOC117139427|XP_033157612.1|DMAU
OG0002776	LOC119554640|XP_037721564.1|DSUP	LOC117141891|XP_033161478.1|DMAU
OG0002777	LOC119554944|XP_037721981.1|DSUP	LOC117139440|XP_033157631.1|DMAU
OG0002778	LOC119552840|XP_037718630.1|DSUP	LOC117139188|XP_033157247.1|DMAU
OG0002779	LOC119553038|XP_037719029.1|DSUP	LOC117141668|XP_033161153.1|DMAU
OG0002780	LOC119560087|XP_037729332.1|DSUP	LOC117143212|XP_033163651.1|DMAU
OG0002781	LOC119551225|XP_037716390.1|DSUP	LOC117137155|XP_033154356.1|DMAU
OG0002782	LOC119555122|XP_037722274.1|DSUP	LOC117142053|XP_033161819.1|DMAU
OG0002783	LOC119554076|XP_037720747.1|DSUP	LOC117139994|XP_033158595.1|DMAU
OG0002784	LOC119550797|XP_037715657.1|DSUP	LOC117135751|XP_033152098.1|DMAU
OG0002785	LOC119553019|XP_037719003.1|DSUP	LOC117139301|XP_033157432.1|DMAU
OG0002786	LOC119553740|XP_037720264.1|DSUP	LOC117140323|XP_033159062.1|DMAU
OG0002787	LOC119553901|XP_037720499.1|DSUP	LOC117141315|XP_033160592.1|DMAU
OG0002788	LOC119553902|XP_037720500.1|DSUP	LOC117141317|XP_033160602.1|DMAU
OG0002789	LOC119553446|XP_037719764.1|DSUP	LOC117139882|XP_033158441.1|DMAU
OG0002790	LOC119552983|XP_037718928.1|DSUP	LOC117139871|XP_033158419.1|DMAU
OG0002791	LOC119555526|XP_037722879.1|DSUP	LOC117139942|XP_033158519.1|DMAU
OG0002792	LOC119549117|XP_037712799.1|DSUP	LOC117136032|XP_033152540.1|DMAU
OG0002793	LOC119555596|XP_037723014.1|DSUP	LOC117141577|XP_033160980.1|DMAU
OG0002794	LOC119555716|XP_037723326.1|DSUP	LOC117141933|XP_033161562.1|DMAU
OG0002795	LOC119554197|XP_037720923.1|DSUP	LOC117140452|XP_033159272.1|DMAU
OG0002796	LOC119554905|XP_037721935.1|DSUP	LOC117140834|XP_033159834.1|DMAU
OG0002797	LOC119552985|XP_037718930.1|DSUP	LOC117139873|XP_033158421.1|DMAU
OG0002798	LOC119546617|XP_037708982.1|DSUP	LOC117148332|XP_033171560.1|DMAU
OG0002799	LOC119553713|XP_037720221.1|DSUP	LOC117140522|XP_033159392.1|DMAU
OG0002800	LOC119552628|XP_037718228.1|DSUP	LOC117141490|XP_033160860.1|DMAU
OG0002801	LOC119549232|XP_037713048.1|DSUP	LOC117135560|XP_033151755.1|DMAU
OG0002802	LOC119552013|XP_037717672.1|DSUP	LOC117135534|XP_033151696.1|DMAU
OG0002803	LOC119546185|XP_037708238.1|DSUP	LOC117141126|XP_033160345.1|DMAU
OG0002804	LOC119550875|XP_037715789.1|DSUP	LOC117136003|XP_033152509.1|DMAU
OG0002805	LOC119550380|XP_037714958.1|DSUP	LOC117136853|XP_033153843.1|DMAU
OG0002806	LOC119555528|XP_037722882.1|DSUP	LOC117139072|XP_033157073.1|DMAU
OG0002807	LOC119550769|XP_037715627.1|DSUP	LOC117135724|XP_033152058.1|DMAU
OG0002808	LOC119552083|XP_037717786.1|DSUP	LOC117135945|XP_033152422.1|DMAU
OG0002809	LOC119553824|XP_037720383.1|DSUP	LOC117140681|XP_033159628.1|DMAU
OG0002810	LOC119554948|XP_037721986.1|DSUP	LOC117141611|XP_033161019.1|DMAU
OG0002811	LOC119554053|XP_037720721.1|DSUP	LOC117139895|XP_033158465.1|DMAU
OG0002812	LOC119549338|XP_037713246.1|DSUP	LOC117135760|XP_033152109.1|DMAU
OG0002813	LOC119549088|XP_037712746.1|DSUP	LOC117136883|XP_033153880.1|DMAU
OG0002814	LOC119550452|XP_037715056.1|DSUP	LOC117135486|XP_033151597.1|DMAU
OG0002815	LOC119550164|XP_037714627.1|DSUP	LOC117138675|XP_033156817.1|DMAU
OG0002816	LOC119551652|XP_037717016.1|DSUP	LOC117137261|XP_033154514.1|DMAU
OG0002817	LOC119559629|XP_037728594.1|DSUP	LOC117137958|XP_033155612.1|DMAU
OG0002818	LOC119550403|XP_037714987.1|DSUP	LOC117138449|XP_033156454.1|DMAU
OG0002819	LOC119552642|XP_037718259.1|DSUP	LOC117139613|XP_033157948.1|DMAU
OG0002820	LOC119554529|XP_037721407.1|DSUP	LOC117139525|XP_033157778.1|DMAU
OG0002821	LOC119554422|XP_037721240.1|DSUP	LOC117139385|XP_033157538.1|DMAU
OG0002822	LOC119550652|XP_037715421.1|DSUP	LOC117136590|XP_033153454.1|DMAU
OG0002823	LOC119549210|XP_037712990.1|DSUP	LOC117136039|XP_033152565.1|DMAU
OG0002824	LOC119551236|XP_037716403.1|DSUP	LOC117136460|XP_033153278.1|DMAU
OG0002825	LOC119552603|XP_037718194.1|DSUP	LOC117142062|XP_033161831.1|DMAU
OG0002826	LOC119549933|XP_037714238.1|DSUP	LOC117138424|XP_033156420.1|DMAU
OG0002827	LOC119562948|XP_037732041.1|DSUP	LOC117146290|XP_033168193.1|DMAU
OG0002828	LOC119549712|XP_037713872.1|DSUP	LOC117138335|XP_033156263.1|DMAU
OG0002829	LOC119551062|XP_037716113.1|DSUP	LOC117136757|XP_033153684.1|DMAU
OG0002830	LOC119552007|XP_037717663.1|DSUP	LOC117137436|XP_033154760.1|DMAU
OG0002831	LOC119545945|XP_037707822.1|DSUP	LOC117138521|XP_033156551.1|DMAU
OG0002832	LOC119546790|XP_037709276.1|DSUP	LOC117137678|XP_033155136.1|DMAU
OG0002833	LOC119550089|XP_037714495.1|DSUP	LOC117137041|XP_033154138.1|DMAU
OG0002834	LOC119549080|XP_037712720.1|DSUP	LOC117136583|XP_033153447.1|DMAU
OG0002835	LOC119550021|XP_037714373.1|DSUP	LOC117136415|XP_033153214.1|DMAU
OG0002836	LOC119550160|XP_037714610.1|DSUP	LOC117135659|XP_033151934.1|DMAU
OG0002837	LOC119551174|XP_037716300.1|DSUP	LOC117138467|XP_033156485.1|DMAU
OG0002838	LOC119551098|XP_037716205.1|DSUP	LOC117136007|XP_033152514.1|DMAU
OG0002839	LOC119549695|XP_037713846.1|DSUP	LOC117137360|XP_033154652.1|DMAU
OG0002840	LOC119546962|XP_037709534.1|DSUP	LOC117146097|XP_033167969.1|DMAU
OG0002841	LOC119548256|XP_037711327.1|DSUP	LOC117135294|XP_033151359.1|DMAU
OG0002842	LOC119546016|XP_037707952.1|DSUP	LOC117146328|XP_033168304.1|DMAU
OG0002843	LOC119549720|XP_037713882.1|DSUP	LOC117138481|XP_033156501.1|DMAU
OG0002844	LOC119554711|XP_037721650.1|DSUP	LOC117141862|XP_033161433.1|DMAU
OG0002845	LOC119546611|XP_037708975.1|DSUP	LOC117135213|XP_033151193.1|DMAU
OG0002846	LOC119549288|XP_037713165.1|DSUP	LOC117138266|XP_033156120.1|DMAU
OG0002847	LOC119546608|XP_037708973.1|DSUP	LOC117135210|XP_033151189.1|DMAU
OG0002848	LOC119546881|XP_037709423.1|DSUP	LOC117141061|XP_033160244.1|DMAU
OG0002849	LOC119562575|XP_037731716.1|DSUP	LOC117135152|XP_033151103.1|DMAU
OG0002850	LOC119547611|XP_037710463.1|DSUP	LOC117139886|XP_033158452.1|DMAU
OG0002851	LOC119547449|XP_037710238.1|DSUP	LOC117145993|XP_033167838.1|DMAU
OG0002852	LOC119552000|XP_037717652.1|DSUP	LOC117137471|XP_033154810.1|DMAU
OG0002853	LOC119546565|XP_037708866.1|DSUP	LOC117148675|XP_033172108.1|DMAU
OG0002854	LOC119546452|XP_037708655.1|DSUP	LOC117150270|XP_033172971.1|DMAU
OG0002855	LOC119545936|XP_037707804.1|DSUP	LOC117140836|XP_033159840.1|DMAU
OG0002856	LOC119548756|XP_037712208.1|DSUP	LOC117144513|XP_033165626.1|DMAU
OG0002857	LOC119546440|XP_037708643.1|DSUP	LOC117135339|XP_033151434.1|DMAU
OG0002858	LOC119548825|XP_037712366.1|DSUP	LOC117135246|XP_033151281.1|DMAU
OG0002859	LOC119547154|XP_037709800.1|DSUP	LOC117136011|XP_033152521.1|DMAU
OG0002860	LOC119561769|XP_037731183.1|DSUP, LOC119561768|XP_037731179.1|DSUP, LOC119561770|XP_037731185.1|DSUP	LOC117137368|XP_033154703.1|DMAU
OG0002861	LOC119546267|XP_037708368.1|DSUP	LOC117144474|XP_033165542.1|DMAU
OG0002862	LOC119547355|XP_037710097.1|DSUP	LOC117145338|XP_033166844.1|DMAU
OG0002863	LOC119547733|XP_037710647.1|DSUP	LOC117150338|XP_033173077.1|DMAU
OG0002864	LOC119547735|XP_037710648.1|DSUP	LOC117150343|XP_033173081.1|DMAU
OG0002865	LOC119551336|XP_037716565.1|DSUP	LOC117137610|XP_033155027.1|DMAU
OG0002866	LOC119552896|XP_037718744.1|DSUP	LOC117140590|XP_033159488.1|DMAU
OG0002867	LOC119546842|XP_037709364.1|DSUP	LOC117145385|XP_033166913.1|DMAU
OG0002868	LOC119546759|XP_037709220.1|DSUP	LOC117150276|XP_033172983.1|DMAU
OG0002869	LOC119548764|XP_037712235.1|DSUP	LOC117150314|XP_033173040.1|DMAU
OG0002871	LOC119546805|XP_037709313.1|DSUP	LOC117148603|XP_033171978.1|DMAU
OG0002872	LOC119546205|XP_037708259.1|DSUP	LOC117136274|XP_033152999.1|DMAU
OG0002873	LOC119547194|XP_037709861.1|DSUP	LOC117140224|XP_033158916.1|DMAU
OG0002874	LOC119546297|XP_037708410.1|DSUP	LOC117147675|XP_033170547.1|DMAU
OG0002875	LOC119546816|XP_037709331.1|DSUP	LOC117150581|XP_033173426.1|DMAU
OG0002876	LOC119556311|XP_037724323.1|DSUP, LOC119547594|XP_037710442.1|DSUP	LOC117146895|XP_033169391.1|DMAU
OG0002877	LOC119548165|XP_037711203.1|DSUP	LOC117150717|XP_033173622.1|DMAU
OG0002878	LOC119547579|XP_037710411.1|DSUP	LOC117144506|XP_033165611.1|DMAU
OG0002879	LOC119552750|XP_037718466.1|DSUP	LOC117139032|XP_033157024.1|DMAU
OG0002880	LOC119557158|XP_037725686.1|DSUP	LOC117146469|XP_033168596.1|DMAU
OG0002881	LOC119548190|XP_037711246.1|DSUP	LOC117150323|XP_033173052.1|DMAU
OG0002882	LOC119551712|XP_037717114.1|DSUP	LOC117137675|XP_033155125.1|DMAU
OG0002883	LOC119548752|XP_037712198.1|DSUP	LOC117135178|XP_033151134.1|DMAU
OG0002884	LOC119548323|XP_037711432.1|DSUP	LOC117138166|XP_033155942.1|DMAU
OG0002885	LOC119553178|XP_037719346.1|DSUP	LOC117140905|XP_033159966.1|DMAU
OG0002886	LOC119546488|XP_037708712.1|DSUP	LOC117136096|XP_033152673.1|DMAU
OG0002887	LOC119546489|XP_037708713.1|DSUP	LOC117136101|XP_033152688.1|DMAU
OG0002888	LOC119546057|XP_037708051.1|DSUP	LOC117150524|XP_033173336.1|DMAU
OG0002889	LOC119555499|XP_037722843.1|DSUP	LOC117140807|XP_033159799.1|DMAU
OG0002890	LOC119547193|XP_037709859.1|DSUP	LOC117140219|XP_033158905.1|DMAU
OG0002891	LOC119547739|XP_037710655.1|DSUP	LOC117143269|XP_033163742.1|DMAU
OG0002892	LOC119548732|XP_037712165.1|DSUP	LOC117150874|XP_033173888.1|DMAU
OG0002893	LOC119546447|XP_037708649.1|DSUP	LOC117138498|XP_033156522.1|DMAU
OG0002894	LOC119555394|XP_037722671.1|DSUP	LOC117141870|XP_033161446.1|DMAU
OG0002895	LOC119551456|XP_037716732.1|DSUP	LOC117137812|XP_033155382.1|DMAU
OG0002896	LOC119548610|XP_037711899.1|DSUP	LOC117150954|XP_033174020.1|DMAU
OG0002897	LOC119547963|XP_037710941.1|DSUP	LOC117138956|XP_033156890.1|DMAU
OG0002898	LOC119547164|XP_037709818.1|DSUP	LOC117150393|XP_033173147.1|DMAU
OG0002899	LOC119545984|XP_037707891.1|DSUP	LOC117135238|XP_033151267.1|DMAU
OG0002900	LOC119548810|XP_037712323.1|DSUP	LOC117135236|XP_033151249.1|DMAU
OG0002901	LOC119547715|XP_037710616.1|DSUP	LOC117151023|XP_033174123.1|DMAU
OG0002902	LOC119548743|XP_037712186.1|DSUP	LOC117151024|XP_033174124.1|DMAU
OG0002903	LOC119546283|XP_037708391.1|DSUP	LOC117135282|XP_033151341.1|DMAU
OG0002904	LOC119555335|XP_037722598.1|DSUP	LOC117141733|XP_033161241.1|DMAU
OG0002905	LOC119546869|XP_037709403.1|DSUP	LOC117139767|XP_033158259.1|DMAU
OG0002906	LOC119547731|XP_037710645.1|DSUP	LOC117137012|XP_033154097.1|DMAU
OG0002907	LOC119546494|XP_037708721.1|DSUP	LOC117136986|XP_033154055.1|DMAU
OG0002908	LOC119550428|XP_037715023.1|DSUP	LOC117136480|XP_033153307.1|DMAU
OG0002909	LOC119550201|XP_037714675.1|DSUP	LOC117136445|XP_033153254.1|DMAU
OG0002910	LOC119546975|XP_037709551.1|DSUP	LOC117143111|XP_033163489.1|DMAU
OG0002911	LOC119550727|XP_037715555.1|DSUP	LOC117137189|XP_033154403.1|DMAU
OG0002912	LOC119556048|XP_037723769.1|DSUP	LOC117147474|XP_033170258.1|DMAU
OG0002913	LOC119550776|XP_037715634.1|DSUP	LOC117137253|XP_033154507.1|DMAU
OG0002914	LOC119548413|XP_037711579.1|DSUP	LOC117150980|XP_033174066.1|DMAU
OG0002915	LOC119547948|XP_037710926.1|DSUP	LOC117135695|XP_033151992.1|DMAU
OG0002916	LOC119548712|XP_037712105.1|DSUP	LOC117150727|XP_033173640.1|DMAU
OG0002917	LOC119551706|XP_037717106.1|DSUP	LOC117136093|XP_033152663.1|DMAU
OG0002918	LOC119549052|XP_037712676.1|DSUP	LOC117138517|XP_033156542.1|DMAU
OG0002919	LOC119549489|XP_037713520.1|DSUP	LOC117136800|XP_033153754.1|DMAU
OG0002920	LOC119548803|XP_037712308.1|DSUP	LOC117150509|XP_033173306.1|DMAU
OG0002921	LOC119546706|XP_037709113.1|DSUP	LOC117138038|XP_033155780.1|DMAU
OG0002922	LOC119547932|XP_037710906.1|DSUP	LOC117143092|XP_033163464.1|DMAU
OG0002923	LOC119547930|XP_037710903.1|DSUP	LOC117143055|XP_033163398.1|DMAU
OG0002924	LOC119547931|XP_037710905.1|DSUP	LOC117143079|XP_033163443.1|DMAU
OG0002925	LOC119550770|XP_037715628.1|DSUP	LOC117135725|XP_033152059.1|DMAU
OG0002926	LOC119547330|XP_037710065.1|DSUP	LOC117150755|XP_033173682.1|DMAU
OG0002927	LOC119548770|XP_037712241.1|DSUP	LOC117151027|XP_033174134.1|DMAU
OG0002928	LOC119548718|XP_037712122.1|DSUP	LOC117141501|XP_033160882.1|DMAU
OG0002929	LOC119546965|XP_037709539.1|DSUP	LOC117149334|XP_033172658.1|DMAU
OG0002930	LOC119546812|XP_037709323.1|DSUP	LOC117150226|XP_033172913.1|DMAU
OG0002931	LOC119545933|XP_037707794.1|DSUP	LOC117140792|XP_033159797.1|DMAU
OG0002932	LOC119549106|XP_037712771.1|DSUP	LOC117136212|XP_033152867.1|DMAU
OG0002933	LOC119551489|XP_037716781.1|DSUP	LOC117136519|XP_033153353.1|DMAU
OG0002934	LOC119549932|XP_037714237.1|DSUP	LOC117137761|XP_033155267.1|DMAU
OG0002935	LOC119546893|XP_037709442.1|DSUP	LOC117138614|XP_033156717.1|DMAU
OG0002936	LOC119551180|XP_037716309.1|DSUP	LOC117138475|XP_033156497.1|DMAU
OG0002937	LOC119559603|XP_037728546.1|DSUP	LOC117136502|XP_033153337.1|DMAU
OG0002938	LOC119548167|XP_037711206.1|DSUP	LOC117150626|XP_033173487.1|DMAU
OG0002939	LOC119551284|XP_037716478.1|DSUP	LOC117136550|XP_033153394.1|DMAU
OG0002940	LOC119563026|XP_037732152.1|DSUP	LOC117144963|XP_033166313.1|DMAU
OG0002941	LOC119562268|XP_037731370.1|DSUP	LOC117135446|XP_033151514.1|DMAU
OG0002942	LOC119547103|XP_037709733.1|DSUP	LOC117150570|XP_033173413.1|DMAU
OG0002943	LOC119546592|XP_037708933.1|DSUP	LOC117143517|XP_033164134.1|DMAU
OG0002944	LOC119546594|XP_037708940.1|DSUP	LOC117150410|XP_033173166.1|DMAU
OG0002945	LOC119548687|XP_037712064.1|DSUP	LOC117151065|XP_033174189.1|DMAU
OG0002946	LOC119549445|XP_037713465.1|DSUP	LOC117138290|XP_033156161.1|DMAU
OG0002947	LOC119547383|XP_037710146.1|DSUP	LOC117147406|XP_033170175.1|DMAU
OG0002948	LOC119553885|XP_037720472.1|DSUP	LOC117139386|XP_033157539.1|DMAU
OG0002949	LOC119553968|XP_037720598.1|DSUP	LOC117141978|XP_033161677.1|DMAU
OG0002950	LOC119548782|XP_037712274.1|DSUP	LOC117142275|XP_033162048.1|DMAU
OG0002951	LOC119548495|XP_037711699.1|DSUP	LOC117150852|XP_033173872.1|DMAU
OG0002952	LOC119547359|XP_037710104.1|DSUP	LOC117139302|XP_033157435.1|DMAU
OG0002953	LOC119547319|XP_037710046.1|DSUP	LOC117148301|XP_033171515.1|DMAU
OG0002954	LOC119562313|XP_037731396.1|DSUP	LOC117135445|XP_033151512.1|DMAU
OG0002955	LOC119549366|XP_037713321.1|DSUP	LOC117137890|XP_033155513.1|DMAU
OG0002956	LOC119550599|XP_037715342.1|DSUP	LOC117137561|XP_033154955.1|DMAU
OG0002957	LOC119552178|XP_037717940.1|DSUP	LOC117136541|XP_033153383.1|DMAU
OG0002958	LOC119548730|XP_037712162.1|DSUP	LOC117150572|XP_033173415.1|DMAU
OG0002959	LOC119545944|XP_037707819.1|DSUP	LOC117150433|XP_033173202.1|DMAU
OG0002960	LOC119553879|XP_037720466.1|DSUP	LOC117141549|XP_033160945.1|DMAU
OG0002961	LOC119551484|XP_037716774.1|DSUP	LOC117138165|XP_033155938.1|DMAU
OG0002962	LOC119548297|XP_037711392.1|DSUP	LOC117147450|XP_033170228.1|DMAU
OG0002963	LOC119546126|XP_037708148.1|DSUP	LOC117135897|XP_033152339.1|DMAU
OG0002964	LOC119550159|XP_037714600.1|DSUP	LOC117135951|XP_033152428.1|DMAU
OG0002965	LOC119545949|XP_037707833.1|DSUP	LOC117150647|XP_033173520.1|DMAU
OG0002966	LOC119559666|XP_037728650.1|DSUP	LOC117150896|XP_033173928.1|DMAU
OG0002967	LOC119554659|XP_037721588.1|DSUP	LOC117139930|XP_033158506.1|DMAU
OG0002968	LOC119554660|XP_037721590.1|DSUP	LOC117139931|XP_033158507.1|DMAU
OG0002969	LOC119546030|XP_037707975.1|DSUP	LOC117150194|XP_033172871.1|DMAU
OG0002970	LOC119548758|XP_037712214.1|DSUP	LOC117135823|XP_033152227.1|DMAU
OG0002971	LOC119547159|XP_037709813.1|DSUP	LOC117150872|XP_033173887.1|DMAU
OG0002972	LOC119547912|XP_037710882.1|DSUP	LOC117142659|XP_033162676.1|DMAU
OG0002973	LOC119550381|XP_037714959.1|DSUP	LOC117137450|XP_033154780.1|DMAU
OG0002974	LOC119553405|XP_037719705.1|DSUP	LOC117139926|XP_033158501.1|DMAU
OG0002975	LOC119546600|XP_037708957.1|DSUP	LOC117150584|XP_033173430.1|DMAU
OG0002976	LOC119556612|XP_037724853.1|DSUP	LOC117146970|XP_033169529.1|DMAU
OG0002977	LOC119551952|XP_037717571.1|DSUP	LOC117137026|XP_033154119.1|DMAU
OG0002978	LOC119549383|XP_037713351.1|DSUP	LOC117136240|XP_033152916.1|DMAU
OG0002979	LOC119549935|XP_037714242.1|DSUP	LOC117135660|XP_033151943.1|DMAU
OG0002980	LOC119546011|XP_037707942.1|DSUP	LOC117142083|XP_033161859.1|DMAU
OG0002981	LOC119546210|XP_037708273.1|DSUP	LOC117146105|XP_033167981.1|DMAU
OG0002982	LOC119547338|XP_037710076.1|DSUP	LOC117150254|XP_033172945.1|DMAU
OG0002983	LOC119552701|XP_037718368.1|DSUP	LOC117139222|XP_033157312.1|DMAU
OG0002984	LOC119552696|XP_037718350.1|DSUP	LOC117140729|XP_033159691.1|DMAU
OG0002985	LOC119563161|XP_037732352.1|DSUP	LOC117146315|XP_033168258.1|DMAU
OG0002986	LOC119546704|XP_037709111.1|DSUP	LOC117141958|XP_033161616.1|DMAU
OG0002987	LOC119547870|XP_037710834.1|DSUP	LOC117146841|XP_033169291.1|DMAU
OG0002988	LOC119546080|XP_037708084.1|DSUP	LOC117150402|XP_033173157.1|DMAU
OG0002989	LOC119555313|XP_037722566.1|DSUP	LOC117141792|XP_033161323.1|DMAU
OG0002990	LOC119547493|XP_037710311.1|DSUP	LOC117141576|XP_033160983.1|DMAU
OG0002991	LOC119550430|XP_037715025.1|DSUP	LOC117136844|XP_033153819.1|DMAU
OG0002992	LOC119547585|XP_037710419.1|DSUP	LOC117136202|XP_033152846.1|DMAU
OG0002993	LOC119552802|XP_037718567.1|DSUP	LOC117140817|XP_033159813.1|DMAU
OG0002994	LOC119548489|XP_037711691.1|DSUP	LOC117150421|XP_033173184.1|DMAU
OG0002995	LOC119548748|XP_037712193.1|DSUP	LOC117135174|XP_033151131.1|DMAU
OG0002996	LOC119562988|XP_037732095.1|DSUP	LOC117144107|XP_033165016.1|DMAU
OG0002997	LOC119557088|XP_037725571.1|DSUP	LOC117148661|XP_033172065.1|DMAU
OG0002998	LOC119556238|XP_037724200.1|DSUP	LOC117146376|XP_033168428.1|DMAU, LOC117146373|XP_033168423.1|DMAU
OG0002999	LOC119553323|XP_037719580.1|DSUP	LOC117141707|XP_033161212.1|DMAU
OG0003000	LOC119560583|XP_037730035.1|DSUP	LOC117144572|XP_033165716.1|DMAU
