Orthogroup	DSUP.longest_only	DNOV.longest_only
OG0000944	LOC119557307|XP_037725947.1|DSUP	LOC115765134|XP_030564390.1|DNOV
OG0000944	LOC119547313|XP_037710038.1|DSUP	LOC115770673|XP_030571916.1|DNOV
OG0000945	LOC119555578|XP_037722977.1|DSUP, LOC119555579|XP_037722979.1|DSUP	LOC115762566|XP_030560709.1|DNOV
OG0000946	LOC119547898|XP_037710862.1|DSUP	LOC115758970|XP_030555633.1|DNOV
OG0000947	LOC119549382|XP_037713350.1|DSUP	LOC115758051|XP_030554427.1|DNOV
OG0000948	LOC119553954|XP_037720576.1|DSUP	LOC115771061|XP_030572472.1|DNOV
OG0000949	LOC119558032|XP_037727093.1|DSUP	LOC115766829|XP_030566725.1|DNOV
OG0000950	LOC119560419|XP_037729784.1|DSUP	LOC115761729|XP_030559472.1|DNOV
OG0000951	LOC119560429|XP_037729793.1|DSUP	LOC115757725|XP_030553950.1|DNOV
OG0000952	LOC119546764|XP_037709239.1|DSUP	LOC115759288|XP_030556049.1|DNOV
OG0000954	LOC119559396|XP_037728385.1|DSUP	LOC115767411|XP_030567546.1|DNOV, LOC115767412|XP_030567548.1|DNOV
OG0000955	LOC119562923|XP_037732001.1|DSUP	LOC115761492|XP_030559118.1|DNOV
OG0000955	LOC119545672|XP_037707327.1|DSUP	LOC115761493|XP_030559120.1|DNOV
OG0000956	LOC119560908|XP_037730536.1|DSUP	LOC115759481|XP_030556274.1|DNOV
OG0000956	LOC119560361|XP_037729693.1|DSUP	LOC115759660|XP_030556516.1|DNOV
OG0000957	LOC119549860|XP_037714084.1|DSUP	LOC115764069|XP_030562780.1|DNOV
OG0000957	LOC119549859|XP_037714083.1|DSUP	LOC115764102|XP_030562818.1|DNOV
OG0000958	LOC119563534|XP_037732939.1|DSUP, LOC119550645|XP_037715413.1|DSUP	LOC115764524|XP_030563482.1|DNOV
OG0000959	LOC119553624|XP_037720022.1|DSUP, LOC119560159|XP_037729448.1|DSUP	LOC115763421|XP_030561839.1|DNOV
OG0000960	LOC119556989|XP_037725448.1|DSUP	LOC115768905|XP_030569483.1|DNOV, LOC115767670|XP_030567820.1|DNOV, LOC115771279|XP_030572759.1|DNOV, LOC115771280|XP_030572761.1|DNOV
OG0000961	LOC119555468|XP_037722802.1|DSUP	LOC115771500|XP_030573086.1|DNOV
OG0000961	LOC119555470|XP_037722804.1|DSUP	LOC115771497|XP_030573082.1|DNOV
OG0000963	LOC119556831|XP_037725217.1|DSUP	LOC115767101|XP_030567109.1|DNOV
OG0000964	LOC119557012|XP_037725474.1|DSUP, LOC119551585|XP_037716913.1|DSUP	LOC115757851|XP_030554145.1|DNOV
OG0000965	LOC119558131|XP_037727291.1|DSUP	LOC115767305|XP_030567401.1|DNOV
OG0000966	LOC119559404|XP_037728400.1|DSUP, LOC119548757|XP_037712216.1|DSUP	LOC115757834|XP_030554126.1|DNOV
OG0000968	LOC119553492|XP_037719828.1|DSUP	LOC115762588|XP_030560735.1|DNOV, LOC115762711|XP_030560896.1|DNOV
OG0000969	LOC119549956|XP_037714267.1|DSUP	LOC115771782|XP_030573505.1|DNOV
OG0000970	LOC119562064|XP_037731321.1|DSUP	LOC115765057|XP_030564290.1|DNOV
OG0000971	LOC119548340|XP_037711475.1|DSUP, LOC119548170|XP_037711210.1|DSUP	LOC115763091|XP_030561389.1|DNOV
OG0000972	LOC119555624|XP_037723072.1|DSUP	LOC115767644|XP_030567791.1|DNOV
OG0000973	LOC119557255|XP_037725867.1|DSUP	LOC115767875|XP_030568096.1|DNOV
OG0000974	LOC119553488|XP_037719825.1|DSUP	LOC115770491|XP_030571638.1|DNOV
OG0000975	LOC119548237|XP_037711307.1|DSUP	LOC115767892|XP_030568120.1|DNOV
OG0000976	LOC119560845|XP_037730427.1|DSUP, LOC119562645|XP_037731798.1|DSUP	LOC115766187|XP_030565891.1|DNOV
OG0000977	LOC119562210|XP_037731338.1|DSUP	LOC115766262|XP_030565982.1|DNOV, LOC115766215|XP_030565927.1|DNOV
OG0000977	LOC119562196|XP_037731331.1|DSUP	LOC115766246|XP_030565969.1|DNOV, LOC115766032|XP_030565663.1|DNOV
OG0000978	LOC119549669|XP_037713802.1|DSUP, LOC119550444|XP_037715050.1|DSUP	LOC115770945|XP_030572263.1|DNOV
OG0000979	LOC119550096|XP_037714504.1|DSUP	LOC115760923|XP_030558358.1|DNOV
OG0000980	LOC119563369|XP_037732647.1|DSUP	LOC115771863|XP_030573603.1|DNOV
OG0000980	LOC119551410|XP_037716681.1|DSUP	LOC115768646|XP_030569178.1|DNOV
OG0000981	LOC119546845|XP_037709367.1|DSUP	LOC115759927|XP_030556924.1|DNOV
OG0000982	LOC119562519|XP_037731644.1|DSUP, LOC119560321|XP_037729630.1|DSUP, LOC119560695|XP_037730205.1|DSUP	LOC115766146|XP_030565842.1|DNOV
OG0000984	LOC119550071|XP_037714470.1|DSUP	LOC115766609|XP_030566461.1|DNOV
OG0000984	LOC119559169|XP_037728159.1|DSUP	LOC115765544|XP_030565029.1|DNOV, LOC115759322|XP_030556093.1|DNOV
OG0000985	LOC119552201|XP_037717987.1|DSUP	LOC115765030|XP_030564292.1|DNOV, LOC115764897|XP_030564088.1|DNOV
OG0000985	LOC119552203|XP_037717988.1|DSUP, LOC119549857|XP_037714081.1|DSUP	LOC115770351|XP_030571448.1|DNOV
OG0000986	LOC119546712|XP_037709126.1|DSUP	LOC115760282|XP_030557412.1|DNOV
OG0000986	LOC119547085|XP_037709713.1|DSUP	LOC115759122|XP_030555826.1|DNOV
OG0000987	LOC119548242|XP_037711310.1|DSUP	LOC115763182|XP_030561500.1|DNOV
OG0000988	LOC119547538|XP_037710363.1|DSUP	LOC115760203|XP_030557297.1|DNOV
OG0000990	LOC119545778|XP_037707572.1|DSUP, LOC119556106|XP_037723904.1|DSUP	LOC115768138|XP_030568492.1|DNOV
OG0000991	LOC119558339|XP_037727736.1|DSUP	LOC115771305|XP_030572802.1|DNOV
OG0000992	LOC119549663|XP_037713795.1|DSUP, LOC119545774|XP_037707552.1|DSUP	LOC115771830|XP_030573570.1|DNOV
OG0000993	LOC119554359|XP_037721157.1|DSUP, LOC119554348|XP_037721146.1|DSUP	LOC115761545|XP_030559187.1|DNOV
OG0000994	LOC119557994|XP_037727025.1|DSUP	LOC115767620|XP_030567780.1|DNOV
OG0000995	LOC119557430|XP_037726110.1|DSUP, LOC119547817|XP_037710768.1|DSUP	LOC115764352|XP_030563170.1|DNOV
OG0000996	LOC119549374|XP_037713339.1|DSUP	LOC115767070|XP_030567070.1|DNOV, LOC115762299|XP_030560326.1|DNOV
OG0000997	LOC119551566|XP_037716892.1|DSUP	LOC115760733|XP_030558068.1|DNOV
OG0000998	LOC119552704|XP_037718373.1|DSUP	LOC115762950|XP_030561197.1|DNOV
OG0000999	LOC119556084|XP_037723863.1|DSUP	LOC115768360|XP_030568788.1|DNOV
OG0001000	LOC119559635|XP_037728606.1|DSUP	LOC115759730|XP_030556652.1|DNOV
OG0001001	LOC119549775|XP_037713962.1|DSUP	LOC115762352|XP_030560381.1|DNOV
OG0001002	LOC119548230|XP_037711297.1|DSUP	LOC115767715|XP_030567879.1|DNOV
OG0001003	LOC119559049|XP_037728103.1|DSUP, LOC119552167|XP_037717918.1|DSUP	LOC115761908|XP_030559786.1|DNOV
OG0001004	LOC119560570|XP_037730017.1|DSUP	LOC115770581|XP_030571766.1|DNOV
OG0001005	LOC119546353|XP_037708509.1|DSUP, LOC119555975|XP_037723630.1|DSUP	LOC115767970|XP_030568228.1|DNOV
OG0001006	LOC119556886|XP_037725296.1|DSUP, LOC119554336|XP_037721129.1|DSUP	LOC115771542|XP_030573141.1|DNOV
OG0001007	LOC119552714|XP_037718391.1|DSUP	LOC115766795|XP_030566678.1|DNOV, LOC115762644|XP_030560810.1|DNOV
OG0001008	LOC119561990|XP_037731310.1|DSUP, LOC119556484|XP_037724667.1|DSUP	LOC115765122|XP_030564378.1|DNOV
OG0001009	LOC119562921|XP_037731998.1|DSUP, LOC119562911|XP_037731982.1|DSUP	LOC115765712|XP_030565233.1|DNOV
OG0001010	LOC119548577|XP_037711823.1|DSUP	LOC115765542|XP_030565027.1|DNOV
OG0001011	LOC119556839|XP_037725236.1|DSUP	LOC115767852|XP_030568065.1|DNOV
OG0001011	LOC119547965|XP_037710943.1|DSUP	LOC115760236|XP_030557350.1|DNOV
OG0001012	LOC119557789|XP_037726617.1|DSUP, LOC119557739|XP_037726552.1|DSUP	LOC115767772|XP_030567957.1|DNOV, LOC115767752|XP_030567928.1|DNOV
OG0001013	LOC119552797|XP_037718557.1|DSUP	LOC115770296|XP_030571392.1|DNOV
OG0001013	LOC119554379|XP_037721188.1|DSUP	LOC115770074|XP_030571034.1|DNOV
OG0001014	LOC119553332|XP_037719591.1|DSUP	LOC115769330|XP_030569948.1|DNOV
OG0001014	LOC119554682|XP_037721612.1|DSUP	LOC115769336|XP_030569959.1|DNOV
OG0001015	LOC119557704|XP_037726506.1|DSUP	LOC115765392|XP_030564781.1|DNOV
OG0001015	LOC119557501|XP_037726201.1|DSUP	LOC115765303|XP_030564659.1|DNOV
OG0001016	LOC119553054|XP_037719099.1|DSUP, LOC119561837|XP_037731250.1|DSUP, LOC119558182|XP_037727376.1|DSUP	LOC115758921|XP_030555580.1|DNOV, LOC115767291|XP_030567383.1|DNOV
OG0001017	LOC119552139|XP_037717863.1|DSUP	LOC115764481|XP_030563419.1|DNOV
OG0001018	LOC119563413|XP_037732709.1|DSUP	LOC115764663|XP_030563710.1|DNOV
OG0001019	LOC119545695|XP_037707375.1|DSUP	LOC115771891|XP_030573635.1|DNOV
OG0001020	LOC119558186|XP_037727393.1|DSUP	LOC115764381|XP_030563202.1|DNOV
OG0001021	LOC119547178|XP_037709839.1|DSUP	LOC115759300|XP_030556063.1|DNOV
OG0001021	LOC119547177|XP_037709838.1|DSUP	LOC115759299|XP_030556062.1|DNOV
OG0001022	LOC119560567|XP_037730013.1|DSUP, LOC119557296|XP_037725931.1|DSUP	LOC115766271|XP_030565995.1|DNOV
OG0001024	LOC119553813|XP_037720364.1|DSUP	LOC115771783|XP_030573503.1|DNOV
OG0001025	LOC119554755|XP_037721711.1|DSUP, LOC119554632|XP_037721557.1|DSUP	LOC115771104|XP_030572523.1|DNOV
OG0001026	LOC119549014|XP_037712584.1|DSUP	LOC115769629|XP_030570397.1|DNOV, LOC115760702|XP_030558027.1|DNOV
OG0001027	LOC119554074|XP_037720745.1|DSUP	LOC115770134|XP_030571135.1|DNOV
OG0001028	LOC119546935|XP_037709500.1|DSUP	LOC115763130|XP_030561434.1|DNOV
OG0001029	LOC119549982|XP_037714313.1|DSUP	LOC115765907|XP_030565512.1|DNOV
OG0001031	LOC119558475|XP_037727916.1|DSUP	LOC115759343|XP_030556122.1|DNOV
OG0001031	LOC119562801|XP_037731895.1|DSUP, LOC119562800|XP_037731894.1|DSUP	LOC115759029|XP_030555704.1|DNOV
OG0001032	LOC119562522|XP_037731642.1|DSUP, LOC119562525|XP_037731646.1|DSUP	LOC115758458|XP_030554987.1|DNOV
OG0001033	LOC119555217|XP_037722408.1|DSUP, LOC119558066|XP_037727163.1|DSUP	LOC115758269|XP_030554692.1|DNOV
OG0001034	LOC119555373|XP_037722642.1|DSUP	LOC115770297|XP_030571393.1|DNOV
OG0001035	LOC119556584|XP_037724812.1|DSUP	LOC115764280|XP_030563069.1|DNOV
OG0001035	LOC119557772|XP_037726598.1|DSUP	LOC115764347|XP_030563165.1|DNOV
OG0001036	LOC119547323|XP_037710049.1|DSUP	LOC115764406|XP_030563260.1|DNOV
OG0001036	LOC119559851|XP_037728888.1|DSUP	LOC115765752|XP_030565274.1|DNOV
OG0001037	LOC119553784|XP_037720320.1|DSUP, LOC119553802|XP_037720345.1|DSUP	LOC115770422|XP_030571548.1|DNOV, LOC115770423|XP_030571552.1|DNOV
OG0001038	LOC119560704|XP_037730223.1|DSUP	LOC115763813|XP_030562424.1|DNOV
OG0001042	LOC119549879|XP_037714115.1|DSUP	LOC115772074|XP_030573884.1|DNOV
OG0001043	LOC119556843|XP_037725242.1|DSUP	LOC115764278|XP_030563067.1|DNOV
OG0001044	LOC119551817|XP_037717306.1|DSUP	LOC115759661|XP_030556521.1|DNOV
OG0001045	LOC119551240|XP_037716409.1|DSUP	LOC115758514|XP_030555069.1|DNOV
OG0001046	LOC119550093|XP_037714500.1|DSUP, LOC119550091|XP_037714499.1|DSUP	LOC115764786|XP_030563891.1|DNOV
OG0001047	LOC119549018|XP_037712590.1|DSUP	LOC115764540|XP_030563513.1|DNOV, LOC115760435|XP_030557608.1|DNOV, LOC115760469|XP_030557659.1|DNOV, LOC115760436|XP_030557609.1|DNOV
OG0001048	LOC119550268|XP_037714775.1|DSUP	LOC115762327|XP_030560356.1|DNOV
OG0001049	LOC119554088|XP_037720760.1|DSUP	LOC115766976|XP_030566931.1|DNOV
OG0001050	LOC119555681|XP_037723232.1|DSUP	LOC115765802|XP_030565366.1|DNOV
OG0001051	LOC119548578|XP_037711824.1|DSUP	LOC115759360|XP_030556142.1|DNOV
OG0001052	LOC119548448|XP_037711639.1|DSUP	LOC115758575|XP_030555150.1|DNOV
OG0001053	LOC119557250|XP_037725863.1|DSUP	LOC115768388|XP_030568818.1|DNOV
OG0001054	LOC119549047|XP_037712674.1|DSUP	LOC115761206|XP_030558750.1|DNOV
OG0001055	LOC119553797|XP_037720341.1|DSUP	LOC115766081|XP_030565744.1|DNOV, LOC115766080|XP_030565743.1|DNOV
OG0001056	LOC119547384|XP_037710148.1|DSUP, LOC119557142|XP_037725653.1|DSUP	LOC115767764|XP_030567946.1|DNOV
OG0001057	LOC119548755|XP_037712207.1|DSUP	LOC115762992|XP_030561238.1|DNOV
OG0001058	LOC119557790|XP_037726618.1|DSUP	LOC115769086|XP_030569658.1|DNOV
OG0001059	LOC119554607|XP_037721527.1|DSUP	LOC115769107|XP_030569680.1|DNOV
OG0001060	LOC119563004|XP_037732121.1|DSUP	LOC115765707|XP_030565228.1|DNOV
OG0001061	LOC119560300|XP_037729599.1|DSUP, LOC119561020|XP_037730771.1|DSUP	LOC115761695|XP_030559424.1|DNOV
OG0001062	LOC119560437|XP_037729807.1|DSUP	LOC115757693|XP_030553893.1|DNOV
OG0001063	LOC119556757|XP_037725106.1|DSUP	LOC115767378|XP_030567498.1|DNOV
OG0001064	LOC119558390|XP_037727846.1|DSUP	LOC115767336|XP_030567446.1|DNOV
OG0001064	LOC119558208|XP_037727434.1|DSUP	LOC115768815|XP_030569373.1|DNOV
OG0001065	LOC119559945|XP_037729103.1|DSUP	LOC115759430|XP_030556201.1|DNOV
OG0001066	LOC119550363|XP_037714929.1|DSUP, LOC119549510|XP_037713550.1|DSUP, LOC119547571|XP_037710399.1|DSUP, LOC119558077|XP_037727184.1|DSUP	LOC115768995|XP_030569563.1|DNOV
OG0001067	LOC119547814|XP_037710764.1|DSUP	LOC115769272|XP_030569843.1|DNOV
OG0001067	LOC119547816|XP_037710767.1|DSUP	LOC115769274|XP_030569846.1|DNOV
OG0001068	LOC119552549|XP_037718097.1|DSUP	LOC115769458|XP_030570131.1|DNOV
OG0001068	LOC119555379|XP_037722650.1|DSUP	LOC115766059|XP_030565708.1|DNOV
OG0001069	LOC119550778|XP_037715636.1|DSUP	LOC115757916|XP_030554235.1|DNOV, LOC115766548|XP_030566380.1|DNOV
OG0001072	LOC119553609|XP_037719995.1|DSUP	LOC115770131|XP_030571128.1|DNOV
OG0001073	LOC119549234|XP_037713058.1|DSUP	LOC115772095|XP_030573916.1|DNOV
OG0001074	LOC119549333|XP_037713241.1|DSUP	LOC115760974|XP_030558435.1|DNOV
OG0001075	LOC119555054|XP_037722176.1|DSUP	LOC115767123|XP_030567142.1|DNOV
OG0001077	LOC119561876|XP_037731279.1|DSUP	LOC115760378|XP_030557533.1|DNOV
OG0001078	LOC119556798|XP_037725164.1|DSUP	LOC115766335|XP_030566088.1|DNOV
OG0001079	LOC119554807|XP_037721786.1|DSUP	LOC115762600|XP_030560752.1|DNOV
OG0001080	LOC119555342|XP_037722606.1|DSUP	LOC115769697|XP_030570482.1|DNOV
OG0001081	LOC119561093|XP_037730914.1|DSUP	LOC115765474|XP_030564917.1|DNOV, LOC115760540|XP_030557784.1|DNOV
OG0001082	LOC119549994|XP_037714332.1|DSUP	LOC115762508|XP_030560609.1|DNOV
OG0001083	LOC119556924|XP_037725338.1|DSUP, LOC119552780|XP_037718525.1|DSUP	LOC115767161|XP_030567201.1|DNOV
OG0001084	LOC119551413|XP_037716680.1|DSUP	LOC115762073|XP_030560064.1|DNOV
OG0001085	LOC119562453|XP_037731568.1|DSUP	LOC115762175|XP_030560154.1|DNOV
OG0001086	LOC119560274|XP_037729569.1|DSUP, LOC119550273|XP_037714780.1|DSUP	LOC115765200|XP_030564500.1|DNOV
OG0001087	LOC119547288|XP_037710001.1|DSUP, LOC119546319|XP_037708445.1|DSUP	LOC115758845|XP_030555486.1|DNOV
OG0001088	LOC119553071|XP_037719125.1|DSUP	LOC115771025|XP_030572411.1|DNOV
OG0001089	LOC119555712|XP_037723318.1|DSUP, LOC119555713|XP_037723322.1|DSUP, LOC119555714|XP_037723324.1|DSUP, LOC119553088|XP_037719168.1|DSUP, LOC119553089|XP_037719170.1|DSUP	LOC115762595|XP_030560746.1|DNOV
OG0001090	LOC119553264|XP_037719481.1|DSUP	LOC115767120|XP_030567137.1|DNOV
OG0001092	LOC119548458|XP_037711653.1|DSUP	LOC115759208|XP_030555959.1|DNOV
OG0001093	LOC119548450|XP_037711640.1|DSUP	LOC115769250|XP_030569822.1|DNOV
OG0001094	LOC119546686|XP_037709090.1|DSUP	LOC115769183|XP_030569747.1|DNOV
OG0001095	LOC119550387|XP_037714966.1|DSUP	LOC115769710|XP_030570500.1|DNOV
OG0001096	LOC119557461|XP_037726154.1|DSUP, LOC119546004|XP_037707933.1|DSUP	LOC115758494|XP_030555036.1|DNOV
OG0001097	LOC119562554|XP_037731687.1|DSUP, LOC119562216|XP_037731346.1|DSUP	LOC115760143|XP_030557208.1|DNOV
OG0001098	LOC119553616|XP_037720009.1|DSUP	LOC115765939|XP_030565548.1|DNOV
OG0001099	LOC119554645|XP_037721573.1|DSUP	LOC115767074|XP_030567078.1|DNOV, LOC115770646|XP_030571871.1|DNOV
OG0001100	LOC119562334|XP_037731425.1|DSUP	LOC115772076|XP_030573887.1|DNOV
OG0001101	LOC119552181|XP_037717954.1|DSUP	LOC115758056|XP_030554430.1|DNOV
OG0001102	LOC119554024|XP_037720668.1|DSUP	LOC115768780|XP_030569338.1|DNOV
OG0001103	LOC119555175|XP_037722356.1|DSUP	LOC115771905|XP_030573655.1|DNOV
OG0001104	LOC119550030|XP_037714385.1|DSUP	LOC115757934|XP_030554263.1|DNOV, LOC115757947|XP_030554279.1|DNOV
OG0001106	LOC119547349|XP_037710130.1|DSUP	LOC115767955|XP_030568200.1|DNOV
OG0001108	LOC119563469|XP_037732809.1|DSUP, LOC119556971|XP_037725413.1|DSUP	LOC115770870|XP_030572166.1|DNOV
OG0001109	LOC119550302|XP_037714830.1|DSUP	LOC115763249|XP_030561589.1|DNOV
OG0001110	LOC119554083|XP_037720755.1|DSUP	LOC115771474|XP_030573056.1|DNOV
OG0001111	LOC119549681|XP_037713818.1|DSUP, LOC119549693|XP_037713844.1|DSUP, LOC119550702|XP_037715505.1|DSUP	LOC115760293|XP_030557439.1|DNOV
OG0001112	LOC119550545|XP_037715203.1|DSUP	LOC115766553|XP_030566389.1|DNOV
OG0001113	LOC119547813|XP_037710763.1|DSUP	LOC115769241|XP_030569815.1|DNOV
OG0001113	LOC119547815|XP_037710765.1|DSUP	LOC115769273|XP_030569844.1|DNOV
OG0001114	LOC119546265|XP_037708366.1|DSUP, LOC119546264|XP_037708365.1|DSUP	LOC115760170|XP_030557250.1|DNOV, LOC115759908|XP_030556893.1|DNOV, LOC115760242|XP_030557357.1|DNOV, LOC115760207|XP_030557301.1|DNOV
OG0001115	LOC119546832|XP_037709352.1|DSUP, LOC119548775|XP_037712248.1|DSUP, LOC119546831|XP_037709351.1|DSUP	LOC115765995|XP_030565622.1|DNOV
OG0001116	LOC119549670|XP_037713803.1|DSUP	LOC115763648|XP_030562173.1|DNOV
OG0001116	LOC119549668|XP_037713799.1|DSUP	LOC115763643|XP_030562142.1|DNOV
OG0001117	LOC119553844|XP_037720417.1|DSUP, LOC119554247|XP_037721012.1|DSUP	LOC115758941|XP_030555601.1|DNOV, LOC115758937|XP_030555598.1|DNOV, LOC115758897|XP_030555553.1|DNOV, LOC115759341|XP_030556120.1|DNOV
OG0001118	LOC119557973|XP_037726968.1|DSUP	LOC115768654|XP_030569191.1|DNOV
OG0001119	LOC119562596|XP_037731746.1|DSUP	LOC115761986|XP_030559893.1|DNOV
OG0001120	LOC119563183|XP_037732383.1|DSUP	LOC115768648|XP_030569179.1|DNOV
OG0001122	LOC119554914|XP_037721945.1|DSUP	LOC115762938|XP_030561178.1|DNOV
OG0001124	LOC119545845|XP_037707739.1|DSUP	LOC115764874|XP_030564013.1|DNOV
OG0001125	LOC119563244|XP_037732481.1|DSUP	LOC115772072|XP_030573883.1|DNOV
OG0001126	LOC119555572|XP_037722953.1|DSUP	LOC115769924|XP_030570809.1|DNOV
OG0001127	LOC119555374|XP_037722645.1|DSUP	LOC115768669|XP_030569214.1|DNOV
OG0001128	LOC119551736|XP_037717165.1|DSUP	LOC115759754|XP_030556661.1|DNOV
OG0001129	LOC119561763|XP_037731168.1|DSUP, LOC119561749|XP_037731156.1|DSUP, LOC119561750|XP_037731157.1|DSUP, LOC119561754|XP_037731162.1|DSUP, LOC119561752|XP_037731160.1|DSUP, LOC119561751|XP_037731159.1|DSUP, LOC119561753|XP_037731161.1|DSUP, LOC119561755|XP_037731163.1|DSUP, LOC119561742|XP_037731152.1|DSUP, LOC119561757|XP_037731165.1|DSUP, LOC119561756|XP_037731164.1|DSUP, LOC119561766|XP_037731174.1|DSUP	LOC115758425|XP_030554936.1|DNOV
OG0001130	LOC119548086|XP_037711100.1|DSUP	LOC115759812|XP_030556764.1|DNOV
OG0001131	LOC119563240|XP_037732477.1|DSUP	LOC115766715|XP_030566499.1|DNOV
OG0001133	LOC119548843|XP_037712389.1|DSUP	LOC115763282|XP_030561627.1|DNOV
OG0001134	LOC119550736|XP_037715579.1|DSUP	LOC115767453|XP_030567613.1|DNOV
OG0001135	LOC119560746|XP_037730291.1|DSUP	LOC115761215|XP_030558765.1|DNOV
OG0001136	LOC119559875|XP_037728937.1|DSUP	LOC115763872|XP_030562510.1|DNOV
OG0001137	LOC119560670|XP_037730171.1|DSUP	LOC115757765|XP_030554049.1|DNOV
OG0001138	LOC119555343|XP_037722607.1|DSUP	LOC115769698|XP_030570483.1|DNOV
OG0001139	LOC119553410|XP_037719712.1|DSUP	LOC115767561|XP_030567706.1|DNOV
OG0001141	LOC119557555|XP_037726269.1|DSUP, LOC119563522|XP_037732918.1|DSUP	LOC115771679|XP_030573354.1|DNOV, LOC115771680|XP_030573356.1|DNOV
OG0001142	LOC119545757|XP_037707532.1|DSUP	LOC115771684|XP_030573361.1|DNOV
OG0001143	LOC119548607|XP_037711893.1|DSUP	LOC115763324|XP_030561684.1|DNOV
OG0001144	LOC119560484|XP_037729874.1|DSUP, LOC119549429|XP_037713441.1|DSUP	LOC115766621|XP_030566472.1|DNOV
OG0001145	LOC119549885|XP_037714118.1|DSUP	LOC115758303|XP_030554731.1|DNOV
OG0001146	LOC119547059|XP_037709668.1|DSUP, LOC119556802|XP_037725168.1|DSUP	LOC115768161|XP_030568517.1|DNOV
OG0001147	LOC119553125|XP_037719242.1|DSUP, LOC119553790|XP_037720328.1|DSUP, LOC119554000|XP_037720635.1|DSUP, LOC119553725|XP_037720239.1|DSUP	LOC115761153|XP_030558684.1|DNOV
OG0001148	LOC119547254|XP_037709962.1|DSUP, LOC119547253|XP_037709961.1|DSUP, LOC119547252|XP_037709960.1|DSUP	LOC115760026|XP_030557048.1|DNOV
OG0001149	LOC119553320|XP_037719578.1|DSUP, LOC119553152|XP_037719300.1|DSUP	LOC115771038|XP_030572434.1|DNOV
OG0001150	LOC119550740|XP_037715584.1|DSUP, LOC119550817|XP_037715686.1|DSUP, LOC119551366|XP_037716616.1|DSUP, LOC119550310|XP_037714839.1|DSUP, LOC119551365|XP_037716614.1|DSUP, LOC119550344|XP_037714892.1|DSUP, LOC119551367|XP_037716617.1|DSUP, LOC119551368|XP_037716618.1|DSUP, LOC119549706|XP_037713861.1|DSUP, LOC119549703|XP_037713857.1|DSUP, LOC119550886|XP_037715803.1|DSUP	LOC115771522|XP_030573153.1|DNOV, LOC115771435|XP_030573042.1|DNOV
OG0001151	LOC119560238|XP_037729529.1|DSUP, LOC119560068|XP_037729303.1|DSUP, LOC119560962|XP_037730641.1|DSUP	LOC115759485|XP_030556281.1|DNOV
OG0001152	LOC119560963|XP_037730642.1|DSUP, LOC119550339|XP_037714887.1|DSUP, LOC119558551|XP_037727948.1|DSUP, LOC119560580|XP_037730031.1|DSUP	LOC115764054|XP_030562761.1|DNOV
OG0001153	LOC119549851|XP_037714075.1|DSUP	LOC115757884|XP_030554188.1|DNOV
OG0001154	LOC119547578|XP_037710409.1|DSUP	LOC115763401|XP_030561806.1|DNOV
OG0001155	LOC119557049|XP_037725523.1|DSUP	LOC115767609|XP_030567767.1|DNOV
OG0001157	LOC119563437|XP_037732751.1|DSUP	LOC115761253|XP_030558825.1|DNOV
OG0001158	LOC119547969|XP_037710948.1|DSUP	LOC115765967|XP_030565580.1|DNOV
OG0001159	LOC119545752|XP_037707514.1|DSUP	LOC115763992|XP_030562668.1|DNOV
OG0001160	LOC119559966|XP_037729130.1|DSUP	LOC115764120|XP_030562849.1|DNOV
OG0001161	LOC119558105|XP_037727248.1|DSUP, LOC119546106|XP_037708120.1|DSUP, LOC119546110|XP_037708124.1|DSUP	LOC115758485|XP_030555022.1|DNOV, LOC115758827|XP_030555466.1|DNOV, LOC115762616|XP_030560774.1|DNOV
OG0001161	LOC119560895|XP_037730516.1|DSUP	LOC115761214|XP_030558764.1|DNOV
OG0001162	LOC119556777|XP_037725137.1|DSUP	LOC115766070|XP_030565733.1|DNOV
OG0001163	LOC119560077|XP_037729313.1|DSUP	LOC115761761|XP_030559528.1|DNOV
OG0001164	LOC119560239|XP_037729530.1|DSUP	LOC115761792|XP_030559593.1|DNOV
OG0001165	LOC119550326|XP_037714860.1|DSUP, LOC119550795|XP_037715655.1|DSUP, LOC119550794|XP_037715654.1|DSUP	LOC115761062|XP_030558540.1|DNOV
OG0001166	LOC119554215|XP_037720948.1|DSUP	LOC115768082|XP_030568409.1|DNOV
OG0001167	LOC119550509|XP_037715142.1|DSUP	LOC115764150|XP_030562889.1|DNOV
OG0001168	LOC119550591|XP_037715323.1|DSUP	LOC115760830|XP_030558216.1|DNOV
OG0001169	LOC119556874|XP_037725278.1|DSUP	LOC115767315|XP_030567415.1|DNOV
OG0001170	LOC119556867|XP_037725272.1|DSUP	LOC115772058|XP_030573862.1|DNOV
OG0001171	LOC119555163|XP_037722319.1|DSUP	LOC115771272|XP_030572748.1|DNOV
OG0001172	LOC119551048|XP_037716092.1|DSUP	LOC115762387|XP_030560427.1|DNOV
OG0001173	LOC119547643|XP_037710514.1|DSUP	LOC115766061|XP_030565718.1|DNOV
OG0001174	LOC119554871|XP_037721882.1|DSUP, LOC119552970|XP_037718909.1|DSUP	LOC115769582|XP_030570318.1|DNOV
OG0001175	LOC119551880|XP_037717403.1|DSUP	LOC115757804|XP_030554086.1|DNOV
OG0001176	LOC119550673|XP_037715460.1|DSUP	LOC115760969|XP_030558430.1|DNOV
