Orthogroup	DSUP.longest_only	DELE.longest_only
OG0000386	LOC119563059|XP_037732202.1|DSUP	LOC108148634|XP_017131235.1|DELE
OG0000387	LOC119547345|XP_037710085.1|DSUP, LOC119546390|XP_037708558.1|DSUP, LOC119556840|XP_037725238.1|DSUP, LOC119547407|XP_037710184.1|DSUP	LOC108134577|XP_017110420.1|DELE, LOC108134914|XP_017110916.1|DELE, LOC108134929|XP_017110938.1|DELE, LOC108148439|XP_017130966.1|DELE
OG0000388	LOC119553474|XP_037719811.1|DSUP	LOC108146536|XP_017128065.1|DELE
OG0000388	LOC119553475|XP_037719812.1|DSUP, LOC119553476|XP_037719814.1|DSUP	LOC108146337|XP_017127792.1|DELE
OG0000388	LOC119553664|XP_037720103.1|DSUP	LOC108145744|XP_017126796.1|DELE
OG0000389	LOC119554027|XP_037720671.1|DSUP	LOC108142778|XP_017122310.1|DELE
OG0000390	LOC119546509|XP_037708759.1|DSUP, LOC119547695|XP_037710595.1|DSUP	LOC108134534|XP_017110369.1|DELE
OG0000391	LOC119551111|XP_037716219.1|DSUP	LOC108141599|XP_017120537.1|DELE
OG0000391	LOC119550814|XP_037715683.1|DSUP	LOC108150387|XP_017134018.1|DELE
OG0000392	LOC119548478|XP_037711677.1|DSUP	LOC108149548|XP_017132674.1|DELE
OG0000392	LOC119546875|XP_037709410.1|DSUP	LOC108149520|XP_017132637.1|DELE
OG0000393	LOC119547457|XP_037710248.1|DSUP	LOC108138735|XP_017116604.1|DELE
OG0000393	LOC119547459|XP_037710263.1|DSUP	LOC108149369|XP_017132360.1|DELE
OG0000394	LOC119556496|XP_037724684.1|DSUP	LOC108143974|XP_017124073.1|DELE
OG0000394	LOC119556495|XP_037724682.1|DSUP	LOC108143900|XP_017123967.1|DELE
OG0000395	LOC119555542|XP_037722903.1|DSUP	LOC108142711|XP_017122218.1|DELE
OG0000395	LOC119555384|XP_037722656.1|DSUP	LOC108142190|XP_017121363.1|DELE
OG0000396	LOC119548566|XP_037711810.1|DSUP, LOC119547422|XP_037710204.1|DSUP, LOC119548565|XP_037711808.1|DSUP, LOC119547421|XP_037710202.1|DSUP, LOC119546648|XP_037709023.1|DSUP, LOC119547424|XP_037710208.1|DSUP, LOC119546992|XP_037709581.1|DSUP, LOC119546550|XP_037708833.1|DSUP, LOC119546551|XP_037708837.1|DSUP, LOC119548444|XP_037711634.1|DSUP	LOC108138321|XP_017115969.1|DELE
OG0000397	LOC119549472|XP_037713501.1|DSUP	LOC108143280|XP_017123084.1|DELE
OG0000398	LOC119549391|XP_037713369.1|DSUP	LOC108137533|XP_017114743.1|DELE, LOC108146748|XP_017128370.1|DELE
OG0000399	LOC119563056|XP_037732197.1|DSUP	LOC108148879|XP_017131671.1|DELE
OG0000399	LOC119551789|XP_037717263.1|DSUP	LOC108149178|XP_017132079.1|DELE
OG0000400	LOC119556453|XP_037724621.1|DSUP	LOC108138517|XP_017116252.1|DELE
OG0000400	LOC119557100|XP_037725605.1|DSUP	LOC108138518|XP_017116253.1|DELE
OG0000401	LOC119553683|XP_037720161.1|DSUP	LOC108146805|XP_017128479.1|DELE
OG0000401	LOC119556330|XP_037724347.1|DSUP	LOC108134888|XP_017110879.1|DELE
OG0000402	LOC119557469|XP_037726163.1|DSUP	LOC108143810|XP_017123825.1|DELE
OG0000403	LOC119545637|XP_037707276.1|DSUP	LOC108148551|XP_017131087.1|DELE
OG0000403	LOC119549817|XP_037714023.1|DSUP	LOC108143522|XP_017123495.1|DELE
OG0000404	LOC119545650|XP_037707303.1|DSUP	LOC108148469|XP_017130990.1|DELE
OG0000404	LOC119545651|XP_037707304.1|DSUP	LOC108148984|XP_017131814.1|DELE
OG0000405	LOC119557502|XP_037726203.1|DSUP	LOC108136619|XP_017113425.1|DELE
OG0000405	LOC119559889|XP_037728955.1|DSUP	LOC108139326|XP_017117524.1|DELE, LOC108135040|XP_017111067.1|DELE
OG0000406	LOC119554505|XP_037721370.1|DSUP	LOC108146722|XP_017128303.1|DELE
OG0000406	LOC119549895|XP_037714132.1|DSUP	LOC108144890|XP_017125540.1|DELE
OG0000407	LOC119555101|XP_037722247.1|DSUP	LOC108142427|XP_017121776.1|DELE
OG0000407	LOC119555099|XP_037722244.1|DSUP	LOC108142426|XP_017121774.1|DELE
OG0000408	LOC119562080|XP_037731322.1|DSUP	LOC108150167|XP_017133629.1|DELE
OG0000408	LOC119548120|XP_037711144.1|DSUP	LOC108140131|XP_017118324.1|DELE
OG0000409	LOC119550517|XP_037715154.1|DSUP	LOC108149698|XP_017132952.1|DELE
OG0000409	LOC119551014|XP_037715996.1|DSUP	LOC108143436|XP_017123340.1|DELE
OG0000410	LOC119548863|XP_037712418.1|DSUP	LOC108138602|XP_017116381.1|DELE
OG0000410	LOC119546841|XP_037709363.1|DSUP	LOC108138671|XP_017116503.1|DELE
OG0000410	LOC119547080|XP_037709701.1|DSUP	LOC108138604|XP_017116383.1|DELE
OG0000411	LOC119545800|XP_037707611.1|DSUP	LOC108143903|XP_017123968.1|DELE
OG0000411	LOC119546640|XP_037709012.1|DSUP	LOC108141944|XP_017121076.1|DELE
OG0000412	LOC119549146|XP_037712853.1|DSUP	LOC108143608|XP_017123620.1|DELE
OG0000412	LOC119554858|XP_037721865.1|DSUP	LOC108143257|XP_017123057.1|DELE
OG0000413	LOC119560345|XP_037729669.1|DSUP	LOC108143739|XP_017123761.1|DELE
OG0000413	LOC119560335|XP_037729655.1|DSUP	LOC108137443|XP_017114596.1|DELE
OG0000414	LOC119556951|XP_037725378.1|DSUP	LOC108144201|XP_017124360.1|DELE
OG0000414	LOC119559427|XP_037728451.1|DSUP	LOC108134661|XP_017110545.1|DELE
OG0000415	LOC119549103|XP_037712766.1|DSUP	LOC108141912|XP_017121021.1|DELE
OG0000415	LOC119549104|XP_037712769.1|DSUP	LOC108141982|XP_017121126.1|DELE
OG0000416	LOC119556380|XP_037724480.1|DSUP	LOC108137152|XP_017114207.1|DELE
OG0000416	LOC119556401|XP_037724505.1|DSUP	LOC108142683|XP_017122178.1|DELE
OG0000417	LOC119563234|XP_037732467.1|DSUP	LOC108143037|XP_017122724.1|DELE
OG0000417	LOC119557738|XP_037726555.1|DSUP	LOC108148958|XP_017131782.1|DELE
OG0000418	LOC119556822|XP_037725201.1|DSUP	LOC108137168|XP_017114228.1|DELE
OG0000418	LOC119557471|XP_037726167.1|DSUP	LOC108136621|XP_017113429.1|DELE
OG0000419	LOC119552103|XP_037717816.1|DSUP	LOC108144441|XP_017124815.1|DELE
OG0000419	LOC119556660|XP_037724931.1|DSUP	LOC108136382|XP_017112984.1|DELE
OG0000421	LOC119546111|XP_037708126.1|DSUP	LOC108138879|XP_017116898.1|DELE
OG0000421	LOC119548325|XP_037711434.1|DSUP	LOC108138205|XP_017115813.1|DELE
OG0000422	LOC119562340|XP_037731434.1|DSUP, LOC119562330|XP_037731416.1|DSUP	LOC108140347|XP_017118527.1|DELE
OG0000423	LOC119549820|XP_037714026.1|DSUP	LOC108138811|XP_017116797.1|DELE
OG0000423	LOC119550725|XP_037715551.1|DSUP	LOC108138797|XP_017116770.1|DELE
OG0000424	LOC119549318|XP_037713221.1|DSUP	LOC108141399|XP_017120243.1|DELE
OG0000424	LOC119547017|XP_037709618.1|DSUP	LOC108143087|XP_017122793.1|DELE
OG0000424	LOC119551327|XP_037716549.1|DSUP	LOC108141600|XP_017120538.1|DELE
OG0000425	LOC119550604|XP_037715347.1|DSUP	LOC108144919|XP_017125572.1|DELE
OG0000425	LOC119550190|XP_037714659.1|DSUP	LOC108143599|XP_017123611.1|DELE
OG0000426	LOC119549662|XP_037713794.1|DSUP, LOC119549661|XP_037713793.1|DSUP	LOC108149687|XP_017132942.1|DELE
OG0000428	LOC119554368|XP_037721174.1|DSUP	LOC108142182|XP_017121356.1|DELE
OG0000428	LOC119554367|XP_037721171.1|DSUP	LOC108142333|XP_017121576.1|DELE
OG0000428	LOC119554366|XP_037721168.1|DSUP	LOC108142276|XP_017121493.1|DELE
OG0000429	LOC119549733|XP_037713903.1|DSUP	LOC108144320|XP_017124510.1|DELE
OG0000430	LOC119561094|XP_037730919.1|DSUP	LOC108148563|XP_017131098.1|DELE
OG0000430	LOC119563315|XP_037732578.1|DSUP	LOC108136720|XP_017113533.1|DELE
OG0000431	LOC119547593|XP_037710441.1|DSUP, LOC119547592|XP_037710440.1|DSUP	LOC108138603|XP_017116382.1|DELE
OG0000433	LOC119558311|XP_037727641.1|DSUP	LOC108142457|XP_017121822.1|DELE
OG0000433	LOC119555375|XP_037722646.1|DSUP	LOC108147528|XP_017129601.1|DELE
OG0000434	LOC119563256|XP_037732498.1|DSUP	LOC108147307|XP_017129220.1|DELE
OG0000434	LOC119551878|XP_037717401.1|DSUP	LOC108147020|XP_017128765.1|DELE
OG0000435	LOC119557652|XP_037726434.1|DSUP	LOC108137238|XP_017114306.1|DELE
OG0000437	LOC119547341|XP_037710081.1|DSUP	LOC108142104|XP_017121290.1|DELE
OG0000437	LOC119547982|XP_037710966.1|DSUP	LOC108135354|XP_017111535.1|DELE
OG0000438	LOC119555094|XP_037722239.1|DSUP, LOC119555085|XP_037722229.1|DSUP	LOC108145630|XP_017126655.1|DELE
OG0000438	LOC119554319|XP_037721112.1|DSUP	LOC108148912|XP_017131717.1|DELE
OG0000439	LOC119547797|XP_037710741.1|DSUP	LOC108142045|XP_017121213.1|DELE
OG0000439	LOC119553151|XP_037719299.1|DSUP	LOC108146621|XP_017128154.1|DELE
OG0000440	LOC119550131|XP_037714555.1|DSUP	LOC108134625|XP_017110498.1|DELE
OG0000440	LOC119549331|XP_037713239.1|DSUP	LOC108149098|XP_017131983.1|DELE
OG0000441	LOC119551999|XP_037717651.1|DSUP	LOC108145203|XP_017125934.1|DELE
OG0000441	LOC119550691|XP_037715484.1|DSUP	LOC108145211|XP_017125940.1|DELE
OG0000443	LOC119553469|XP_037719800.1|DSUP	LOC108146528|XP_017128054.1|DELE
OG0000443	LOC119553297|XP_037719542.1|DSUP	LOC108146514|XP_017128039.1|DELE
OG0000444	LOC119546225|XP_037708292.1|DSUP	LOC108141769|XP_017120756.1|DELE
OG0000444	LOC119548125|XP_037711150.1|DSUP	LOC108142049|XP_017121220.1|DELE
OG0000446	LOC119557516|XP_037726217.1|DSUP	LOC108134832|XP_017110781.1|DELE
OG0000446	LOC119556216|XP_037724128.1|DSUP	LOC108136598|XP_017113403.1|DELE
OG0000446	LOC119550543|XP_037715201.1|DSUP	LOC108141387|XP_017120224.1|DELE
OG0000447	LOC119555487|XP_037722825.1|DSUP	LOC108146056|XP_017127356.1|DELE
OG0000448	LOC119556193|XP_037724070.1|DSUP	LOC108143092|XP_017122799.1|DELE
OG0000448	LOC119563196|XP_037732411.1|DSUP	LOC108142909|XP_017122486.1|DELE
OG0000449	LOC119554650|XP_037721579.1|DSUP	LOC108135633|XP_017111941.1|DELE
OG0000449	LOC119546864|XP_037709396.1|DSUP	LOC108138963|XP_017117033.1|DELE
OG0000450	LOC119558415|XP_037727876.1|DSUP	LOC108140872|XP_017119379.1|DELE
OG0000450	LOC119556428|XP_037724576.1|DSUP	LOC108136239|XP_017112758.1|DELE
OG0000451	LOC119557243|XP_037725855.1|DSUP	LOC108137815|XP_017115222.1|DELE
OG0000451	LOC119557245|XP_037725859.1|DSUP	LOC108137816|XP_017115224.1|DELE
OG0000453	LOC119560069|XP_037729304.1|DSUP	LOC108139377|XP_017117593.1|DELE
OG0000453	LOC119560958|XP_037730634.1|DSUP	LOC108139361|XP_017117573.1|DELE
OG0000454	LOC119560282|XP_037729581.1|DSUP	LOC108148219|XP_017130620.1|DELE
OG0000454	LOC119555486|XP_037722824.1|DSUP	LOC108146055|XP_017127355.1|DELE
OG0000455	LOC119549086|XP_037712729.1|DSUP, LOC119551915|XP_037717464.1|DSUP	LOC108143534|XP_017123519.1|DELE, LOC108143304|XP_017123107.1|DELE
OG0000456	LOC119549981|XP_037714352.1|DSUP	LOC108134616|XP_017110488.1|DELE
OG0000456	LOC119546515|XP_037708769.1|DSUP	LOC108138799|XP_017116767.1|DELE
OG0000457	LOC119546756|XP_037709215.1|DSUP	LOC108142014|XP_017121173.1|DELE
OG0000457	LOC119559010|XP_037728078.1|DSUP	LOC108150075|XP_017133526.1|DELE
OG0000458	LOC119546566|XP_037708867.1|DSUP	LOC108138108|XP_017115593.1|DELE
OG0000460	LOC119546740|XP_037709167.1|DSUP	LOC108148076|XP_017130417.1|DELE
OG0000462	LOC119559835|XP_037728858.1|DSUP	LOC108135788|XP_017112141.1|DELE
OG0000462	LOC119559834|XP_037728857.1|DSUP	LOC108135787|XP_017112139.1|DELE
OG0000462	LOC119560153|XP_037729435.1|DSUP	LOC108135789|XP_017112142.1|DELE
OG0000463	LOC119545731|XP_037707479.1|DSUP	LOC108147072|XP_017128850.1|DELE
OG0000463	LOC119558194|XP_037727408.1|DSUP	LOC108140859|XP_017119334.1|DELE
OG0000463	LOC119545729|XP_037707477.1|DSUP	LOC108147150|XP_017128931.1|DELE
OG0000464	LOC119546568|XP_037708886.1|DSUP	LOC108138110|XP_017115615.1|DELE
OG0000464	LOC119547646|XP_037710515.1|DSUP	LOC108138202|XP_017115810.1|DELE
OG0000464	LOC119548375|XP_037711521.1|DSUP	LOC108147907|XP_017130157.1|DELE
OG0000465	LOC119553937|XP_037720558.1|DSUP	LOC108143112|XP_017122825.1|DELE
OG0000465	LOC119551019|XP_037716006.1|DSUP	LOC108143027|XP_017122712.1|DELE
OG0000466	LOC119556223|XP_037724135.1|DSUP	LOC108142708|XP_017122216.1|DELE
OG0000466	LOC119547429|XP_037710216.1|DSUP	LOC108145370|XP_017126257.1|DELE
OG0000467	LOC119549785|XP_037713975.1|DSUP	LOC108147344|XP_017129261.1|DELE
OG0000467	LOC119551145|XP_037716264.1|DSUP	LOC108147356|XP_017129275.1|DELE
OG0000468	LOC119546514|XP_037708773.1|DSUP	LOC108142927|XP_017122509.1|DELE
OG0000468	LOC119549197|XP_037712954.1|DSUP	LOC108144431|XP_017124802.1|DELE
OG0000469	LOC119548647|XP_037711978.1|DSUP	LOC108138129|XP_017115652.1|DELE
OG0000469	LOC119548833|XP_037712378.1|DSUP	LOC108138111|XP_017115618.1|DELE
OG0000470	LOC119553299|XP_037719544.1|DSUP	LOC108143150|XP_017122886.1|DELE
OG0000470	LOC119554542|XP_037721428.1|DSUP	LOC108142629|XP_017122109.1|DELE
OG0000471	LOC119553517|XP_037719868.1|DSUP, LOC119547807|XP_037710752.1|DSUP	LOC108146378|XP_017127858.1|DELE
OG0000471	LOC119547024|XP_037709623.1|DSUP	LOC108148079|XP_017130422.1|DELE
OG0000473	LOC119558127|XP_037727287.1|DSUP	LOC108137432|XP_017114584.1|DELE
OG0000473	LOC119556920|XP_037725334.1|DSUP	LOC108136263|XP_017112810.1|DELE
OG0000474	LOC119556157|XP_037723986.1|DSUP	LOC108150038|XP_017133490.1|DELE
OG0000474	LOC119553891|XP_037720485.1|DSUP	LOC108150139|XP_017133597.1|DELE
OG0000475	LOC119559750|XP_037728746.1|DSUP	LOC108148844|XP_017131613.1|DELE
OG0000475	LOC119560956|XP_037730632.1|DSUP	LOC108148475|XP_017130996.1|DELE
OG0000476	LOC119562906|XP_037731975.1|DSUP, LOC119562907|XP_037731976.1|DSUP	LOC108143020|XP_017122700.1|DELE
OG0000476	LOC119562908|XP_037731977.1|DSUP	LOC108143094|XP_017122803.1|DELE
OG0000477	LOC119560825|XP_037730399.1|DSUP	LOC108144056|XP_017124189.1|DELE
OG0000477	LOC119560902|XP_037730528.1|DSUP	LOC108144073|XP_017124210.1|DELE
OG0000478	LOC119558374|XP_037727818.1|DSUP	LOC108136387|XP_017112988.1|DELE
OG0000478	LOC119548777|XP_037712256.1|DSUP	LOC108147196|XP_017129039.1|DELE
OG0000479	LOC119563043|XP_037732176.1|DSUP	LOC108142957|XP_017122587.1|DELE
OG0000479	LOC119551584|XP_037716916.1|DSUP	LOC108142884|XP_017122449.1|DELE
OG0000480	LOC119547784|XP_037710722.1|DSUP	LOC108148005|XP_017130322.1|DELE
OG0000480	LOC119547155|XP_037709804.1|DSUP	LOC108147822|XP_017130064.1|DELE
OG0000482	LOC119563408|XP_037732703.1|DSUP	LOC108135160|XP_017111271.1|DELE
OG0000482	LOC119560879|XP_037730484.1|DSUP	LOC108137029|XP_017114018.1|DELE
OG0000483	LOC119563480|XP_037732832.1|DSUP	LOC108139102|XP_017117203.1|DELE
OG0000483	LOC119563478|XP_037732830.1|DSUP	LOC108139134|XP_017117236.1|DELE
OG0000484	LOC119559833|XP_037728856.1|DSUP	LOC108135782|XP_017112131.1|DELE
OG0000484	LOC119559831|XP_037728852.1|DSUP	LOC108135784|XP_017112134.1|DELE
OG0000485	LOC119555018|XP_037722089.1|DSUP	LOC108135530|XP_017111766.1|DELE
OG0000485	LOC119555017|XP_037722088.1|DSUP	LOC108135521|XP_017111756.1|DELE
OG0000486	LOC119550087|XP_037714492.1|DSUP, LOC119558810|XP_037728003.1|DSUP	LOC108143501|XP_017123447.1|DELE
OG0000486	LOC119558807|XP_037728000.1|DSUP, LOC119550085|XP_037714488.1|DSUP	LOC108143498|XP_017123444.1|DELE
OG0000487	LOC119550372|XP_037714946.1|DSUP	LOC108149702|XP_017132956.1|DELE
OG0000487	LOC119550950|XP_037715904.1|DSUP	LOC108149804|XP_017133159.1|DELE
OG0000488	LOC119547832|XP_037710789.1|DSUP	LOC108148875|XP_017131669.1|DELE
OG0000488	LOC119547833|XP_037710791.1|DSUP	LOC108148885|XP_017131681.1|DELE
OG0000488	LOC119547188|XP_037709850.1|DSUP	LOC108138625|XP_017116402.1|DELE
OG0000489	LOC119551509|XP_037716821.1|DSUP	LOC108142882|XP_017122447.1|DELE
OG0000489	LOC119555836|XP_037723392.1|DSUP	LOC108142169|XP_017121343.1|DELE
OG0000490	LOC119557601|XP_037726331.1|DSUP	LOC108135929|XP_017112363.1|DELE
OG0000490	LOC119557466|XP_037726156.1|DSUP	LOC108140906|XP_017119443.1|DELE
OG0000491	LOC119549546|XP_037713623.1|DSUP	LOC108144130|XP_017124263.1|DELE
OG0000491	LOC119549758|XP_037713930.1|DSUP	LOC108144614|XP_017125126.1|DELE
OG0000491	LOC119549545|XP_037713622.1|DSUP	LOC108144797|XP_017125406.1|DELE
OG0000492	LOC119550103|XP_037714511.1|DSUP	LOC108143553|XP_017123551.1|DELE
OG0000492	LOC119547796|XP_037710740.1|DSUP	LOC108138095|XP_017115570.1|DELE
OG0000493	LOC119557094|XP_037725588.1|DSUP	LOC108148464|XP_017130985.1|DELE
OG0000494	LOC119556132|XP_037723953.1|DSUP	LOC108143993|XP_017124101.1|DELE
OG0000494	LOC119546064|XP_037708061.1|DSUP	LOC108138175|XP_017115757.1|DELE
OG0000495	LOC119556486|XP_037724669.1|DSUP	LOC108137719|XP_017115093.1|DELE
OG0000495	LOC119551816|XP_037717304.1|DSUP	LOC108141267|XP_017120024.1|DELE
OG0000496	LOC119546888|XP_037709433.1|DSUP	LOC108137802|XP_017115197.1|DELE
OG0000496	LOC119547342|XP_037710082.1|DSUP	LOC108138033|XP_017115495.1|DELE
OG0000497	LOC119548544|XP_037711767.1|DSUP	LOC108150735|XP_017134525.1|DELE
OG0000497	LOC119547261|XP_037709967.1|DSUP	LOC108150707|XP_017134465.1|DELE
OG0000498	LOC119563177|XP_037732377.1|DSUP	LOC108139158|XP_017117265.1|DELE
OG0000499	LOC119550018|XP_037714370.1|DSUP	LOC108144687|XP_017125241.1|DELE
OG0000499	LOC119555971|XP_037723626.1|DSUP	LOC108137209|XP_017114288.1|DELE
OG0000500	LOC119553258|XP_037719474.1|DSUP	LOC108135704|XP_017112036.1|DELE
OG0000500	LOC119554832|XP_037721834.1|DSUP	LOC108135635|XP_017111944.1|DELE
OG0000501	LOC119551260|XP_037716445.1|DSUP	LOC108145366|XP_017126248.1|DELE
OG0000501	LOC119551758|XP_037717213.1|DSUP	LOC108145365|XP_017126247.1|DELE
OG0000501	LOC119546206|XP_037708270.1|DSUP	LOC108141652|XP_017120611.1|DELE
OG0000502	LOC119549426|XP_037713436.1|DSUP	LOC108145234|XP_017125989.1|DELE
OG0000503	LOC119551982|XP_037717628.1|DSUP	LOC108135359|XP_017111539.1|DELE
OG0000503	LOC119549899|XP_037714136.1|DSUP	LOC108135357|XP_017111538.1|DELE
OG0000504	LOC119552586|XP_037718148.1|DSUP	LOC108146883|XP_017128605.1|DELE
OG0000505	LOC119556844|XP_037725243.1|DSUP	LOC108136243|XP_017112772.1|DELE
OG0000505	LOC119557494|XP_037726193.1|DSUP	LOC108140986|XP_017119552.1|DELE
OG0000506	LOC119555341|XP_037722609.1|DSUP	LOC108144088|XP_017124229.1|DELE
OG0000506	LOC119552108|XP_037717825.1|DSUP	LOC108143879|XP_017123940.1|DELE
OG0000507	LOC119556852|XP_037725251.1|DSUP	LOC108138406|XP_017116080.1|DELE
OG0000507	LOC119556075|XP_037723826.1|DSUP	LOC108138407|XP_017116081.1|DELE
OG0000508	LOC119553979|XP_037720614.1|DSUP	LOC108145614|XP_017126639.1|DELE
OG0000508	LOC119555548|XP_037722914.1|DSUP	LOC108146038|XP_017127322.1|DELE
OG0000509	LOC119550700|XP_037715502.1|DSUP	LOC108137976|XP_017115434.1|DELE
OG0000509	LOC119550270|XP_037714777.1|DSUP	LOC108137932|XP_017115372.1|DELE
OG0000510	LOC119551511|XP_037716819.1|DSUP, LOC119551510|XP_037716818.1|DSUP	LOC108149810|XP_017133166.1|DELE
OG0000510	LOC119549746|XP_037713916.1|DSUP, LOC119551508|XP_037716817.1|DSUP	LOC108149811|XP_017133169.1|DELE
OG0000511	LOC119548081|XP_037711094.1|DSUP	LOC108150463|XP_017134141.1|DELE
OG0000511	LOC119548492|XP_037711695.1|DSUP	LOC108150531|XP_017134250.1|DELE
OG0000512	LOC119547590|XP_037710438.1|DSUP	LOC108134517|XP_017110343.1|DELE
OG0000512	LOC119554658|XP_037721587.1|DSUP	LOC108135612|XP_017111917.1|DELE
OG0000513	LOC119551414|XP_037716682.1|DSUP	LOC108145068|XP_017125736.1|DELE
OG0000513	LOC119548877|XP_037712436.1|DSUP	LOC108139021|XP_017117116.1|DELE
OG0000514	LOC119547752|XP_037710680.1|DSUP	LOC108138247|XP_017115875.1|DELE
OG0000514	LOC119548472|XP_037711668.1|DSUP	LOC108138245|XP_017115872.1|DELE
OG0000515	LOC119555701|XP_037723330.1|DSUP	LOC108145323|XP_017126190.1|DELE
OG0000515	LOC119553084|XP_037719161.1|DSUP	LOC108145677|XP_017126720.1|DELE
OG0000516	LOC119558233|XP_037727481.1|DSUP	LOC108148112|XP_017130445.1|DELE
OG0000516	LOC119558230|XP_037727477.1|DSUP	LOC108148106|XP_017130440.1|DELE
OG0000517	LOC119555469|XP_037722803.1|DSUP	LOC108142464|XP_017121833.1|DELE
OG0000517	LOC119555471|XP_037722805.1|DSUP	LOC108142465|XP_017121834.1|DELE
OG0000518	LOC119555110|XP_037722261.1|DSUP	LOC108142423|XP_017121771.1|DELE
OG0000518	LOC119552830|XP_037718613.1|DSUP	LOC108147520|XP_017129591.1|DELE
OG0000518	LOC119553193|XP_037719371.1|DSUP	LOC108142224|XP_017121431.1|DELE, LOC108137477|XP_017114676.1|DELE
OG0000519	LOC119555882|XP_037723468.1|DSUP	LOC108135917|XP_017112344.1|DELE
OG0000519	LOC119547567|XP_037710396.1|DSUP, LOC119555356|XP_037722622.1|DSUP, LOC119555216|XP_037722407.1|DSUP	LOC108149111|XP_017132003.1|DELE
OG0000520	LOC119553550|XP_037719918.1|DSUP	LOC108142793|XP_017122331.1|DELE
OG0000521	LOC119556751|XP_037725100.1|DSUP	LOC108136381|XP_017112983.1|DELE
OG0000521	LOC119558358|XP_037727791.1|DSUP	LOC108136370|XP_017112972.1|DELE
OG0000522	LOC119560425|XP_037729790.1|DSUP	LOC108140994|XP_017119558.1|DELE
OG0000522	LOC119557792|XP_037726623.1|DSUP	LOC108141612|XP_017120565.1|DELE
OG0000523	LOC119563249|XP_037732490.1|DSUP	LOC108143985|XP_017124088.1|DELE
OG0000523	LOC119557999|XP_037727029.1|DSUP	LOC108144296|XP_017124475.1|DELE
OG0000524	LOC119561854|XP_037731265.1|DSUP	LOC108137390|XP_017114537.1|DELE
OG0000524	LOC119560864|XP_037730465.1|DSUP	LOC108135868|XP_017112260.1|DELE
OG0000525	LOC119552131|XP_037717847.1|DSUP	LOC108143481|XP_017123417.1|DELE
OG0000525	LOC119552130|XP_037717846.1|DSUP	LOC108143480|XP_017123416.1|DELE
OG0000526	LOC119546880|XP_037709422.1|DSUP	LOC108138667|XP_017116498.1|DELE
OG0000526	LOC119550025|XP_037714376.1|DSUP	LOC108144981|XP_017125623.1|DELE
OG0000527	LOC119546043|XP_037707992.1|DSUP	LOC108134712|XP_017110596.1|DELE
OG0000527	LOC119548336|XP_037711466.1|DSUP	LOC108134724|XP_017110615.1|DELE
OG0000528	LOC119548148|XP_037711176.1|DSUP	LOC108138809|XP_017116790.1|DELE
OG0000529	LOC119547312|XP_037710037.1|DSUP	LOC108148035|XP_017130364.1|DELE
OG0000529	LOC119546038|XP_037707987.1|DSUP	LOC108149215|XP_017132134.1|DELE
OG0000530	LOC119554244|XP_037721007.1|DSUP	LOC108150107|XP_017133559.1|DELE
OG0000530	LOC119553729|XP_037720245.1|DSUP	LOC108145712|XP_017126762.1|DELE
OG0000531	LOC119559722|XP_037728712.1|DSUP	LOC108147319|XP_017129272.1|DELE
OG0000531	LOC119546234|XP_037708307.1|DSUP	LOC108149350|XP_017132330.1|DELE
OG0000532	LOC119560247|XP_037729539.1|DSUP, LOC119560248|XP_037729540.1|DSUP	LOC108136792|XP_017113656.1|DELE
OG0000532	LOC119563214|XP_037732439.1|DSUP	LOC108136827|XP_017113731.1|DELE
OG0000533	LOC119556958|XP_037725394.1|DSUP	LOC108145119|XP_017125822.1|DELE
OG0000533	LOC119560535|XP_037729950.1|DSUP	LOC108143864|XP_017123918.1|DELE
OG0000534	LOC119556759|XP_037725109.1|DSUP	LOC108138413|XP_017116096.1|DELE
OG0000534	LOC119547090|XP_037709717.1|DSUP	LOC108138822|XP_017116810.1|DELE
OG0000535	LOC119549463|XP_037713493.1|DSUP	LOC108149792|XP_017133145.1|DELE, LOC108147486|XP_017129572.1|DELE
OG0000535	LOC119550511|XP_037715145.1|DSUP	LOC108145541|XP_017126530.1|DELE
OG0000536	LOC119553534|XP_037719887.1|DSUP	LOC108147496|XP_017129543.1|DELE
OG0000537	LOC119551656|XP_037717021.1|DSUP	LOC108147366|XP_017129292.1|DELE
OG0000538	LOC119550241|XP_037714739.1|DSUP	LOC108144209|XP_017124371.1|DELE
OG0000538	LOC119549074|XP_037712710.1|DSUP	LOC108149817|XP_017133180.1|DELE
OG0000539	LOC119558272|XP_037727577.1|DSUP	LOC108147115|XP_017128894.1|DELE
OG0000539	LOC119563390|XP_037732674.1|DSUP	LOC108147305|XP_017129218.1|DELE
OG0000540	LOC119548197|XP_037711254.1|DSUP	LOC108142133|XP_017121317.1|DELE
OG0000540	LOC119548537|XP_037711758.1|DSUP	LOC108142092|XP_017121276.1|DELE
OG0000541	LOC119550901|XP_037715820.1|DSUP	LOC108138958|XP_017117030.1|DELE
OG0000541	LOC119550903|XP_037715822.1|DSUP	LOC108138967|XP_017117042.1|DELE
OG0000542	LOC119550102|XP_037714514.1|DSUP	LOC108143820|XP_017123847.1|DELE
OG0000542	LOC119558078|XP_037727227.1|DSUP	LOC108145326|XP_017126196.1|DELE
