Orthogroup	DSUP.longest_only	DBIA.longest_only
OG0001511	LOC119551616|XP_037716957.1|DSUP	LOC108022910|XP_016947606.1|DBIA
OG0001512	LOC119553430|XP_037719741.1|DSUP	LOC108028037|XP_016955163.1|DBIA
OG0001513	LOC119552963|XP_037718876.1|DSUP	LOC108030804|XP_016959377.1|DBIA
OG0001515	LOC119557919|XP_037726855.1|DSUP	LOC108024252|XP_016949624.1|DBIA
OG0001516	LOC119554029|XP_037720677.1|DSUP	LOC108025111|XP_016950865.1|DBIA
OG0001516	LOC119554915|XP_037721950.1|DSUP	LOC108025006|XP_016950751.1|DBIA
OG0001516	LOC119554037|XP_037720692.1|DSUP	LOC108025064|XP_016950811.1|DBIA
OG0001517	LOC119562901|XP_037731954.1|DSUP	LOC108024381|XP_016949774.1|DBIA
OG0001518	LOC119557552|XP_037726262.1|DSUP	LOC108024222|XP_016949579.1|DBIA
OG0001519	LOC119560180|XP_037729467.1|DSUP	LOC108027007|XP_016953694.1|DBIA
OG0001519	LOC119560894|XP_037730515.1|DSUP	LOC108027450|XP_016954390.1|DBIA
OG0001520	LOC119560563|XP_037730008.1|DSUP	LOC108027460|XP_016954404.1|DBIA
OG0001520	LOC119561041|XP_037730798.1|DSUP	LOC108027285|XP_016954163.1|DBIA
OG0001521	LOC119546214|XP_037708278.1|DSUP	LOC108032630|XP_016962060.1|DBIA
OG0001522	LOC119556569|XP_037724795.1|DSUP, LOC119556639|XP_037724896.1|DSUP, LOC119556638|XP_037724895.1|DSUP	LOC108035823|XP_016967060.1|DBIA
OG0001523	LOC119550388|XP_037714967.1|DSUP	LOC108026955|XP_016953657.1|DBIA
OG0001523	LOC119551682|XP_037717070.1|DSUP	LOC108026952|XP_016953655.1|DBIA
OG0001524	LOC119549756|XP_037713928.1|DSUP	LOC108030012|XP_016958015.1|DBIA
OG0001525	LOC119556966|XP_037725403.1|DSUP	LOC108036175|XP_016967658.1|DBIA
OG0001526	LOC119557948|XP_037726896.1|DSUP	LOC108025648|XP_016951676.1|DBIA
OG0001526	LOC119556780|XP_037725142.1|DSUP	LOC108025640|XP_016951665.1|DBIA
OG0001527	LOC119557043|XP_037725517.1|DSUP	LOC108027501|XP_016954434.1|DBIA, LOC108027500|XP_016954433.1|DBIA
OG0001528	LOC119562180|XP_037731330.1|DSUP	LOC108031032|XP_016959723.1|DBIA
OG0001529	LOC119557408|XP_037726084.1|DSUP	LOC108021883|XP_016946166.1|DBIA
OG0001530	LOC119548443|XP_037711630.1|DSUP	LOC108032522|XP_016961850.1|DBIA
OG0001531	LOC119550581|XP_037715303.1|DSUP	LOC108029948|XP_016957940.1|DBIA
OG0001533	LOC119547650|XP_037710520.1|DSUP	LOC108033477|XP_016963304.1|DBIA
OG0001534	LOC119558159|XP_037727349.1|DSUP	LOC108023337|XP_016948163.1|DBIA
OG0001535	LOC119556008|XP_037723701.1|DSUP	LOC108027519|XP_016954450.1|DBIA
OG0001536	LOC119557785|XP_037726612.1|DSUP	LOC108023761|XP_016948891.1|DBIA
OG0001537	LOC119548457|XP_037711651.1|DSUP	LOC108029289|XP_016956976.1|DBIA
OG0001538	LOC119556416|XP_037724539.1|DSUP	LOC108035807|XP_016967069.1|DBIA
OG0001539	LOC119550793|XP_037715653.1|DSUP	LOC108022454|XP_016946851.1|DBIA
OG0001540	LOC119546071|XP_037708070.1|DSUP	LOC108029118|XP_016956720.1|DBIA
OG0001541	LOC119554256|XP_037721022.1|DSUP	LOC108030761|XP_016959301.1|DBIA
OG0001542	LOC119559282|XP_037728279.1|DSUP, LOC119558402|XP_037727864.1|DSUP	LOC108031873|XP_016961121.1|DBIA
OG0001543	LOC119558171|XP_037727364.1|DSUP	LOC108023936|XP_016949112.1|DBIA
OG0001544	LOC119557293|XP_037725923.1|DSUP	LOC108024700|XP_016950270.1|DBIA
OG0001545	LOC119556683|XP_037724983.1|DSUP	LOC108033217|XP_016962968.1|DBIA
OG0001546	LOC119556827|XP_037725211.1|DSUP	LOC108033161|XP_016962880.1|DBIA
OG0001547	LOC119556407|XP_037724520.1|DSUP	LOC108025598|XP_016951623.1|DBIA
OG0001548	LOC119556739|XP_037725076.1|DSUP	LOC108033157|XP_016962874.1|DBIA
OG0001549	LOC119546049|XP_037708026.1|DSUP	LOC108033871|XP_016964169.1|DBIA
OG0001550	LOC119545815|XP_037707638.1|DSUP	LOC108025398|XP_016951362.1|DBIA
OG0001551	LOC119550944|XP_037715900.1|DSUP	LOC108031959|XP_016961237.1|DBIA
OG0001552	LOC119555610|XP_037723041.1|DSUP	LOC108032046|XP_016961348.1|DBIA
OG0001553	LOC119557826|XP_037726712.1|DSUP	LOC108025937|XP_016952125.1|DBIA
OG0001554	LOC119553707|XP_037720216.1|DSUP	LOC108031798|XP_016961005.1|DBIA
OG0001555	LOC119546186|XP_037708240.1|DSUP	LOC108034249|XP_016964590.1|DBIA
OG0001556	LOC119551171|XP_037716297.1|DSUP	LOC108030357|XP_016958713.1|DBIA
OG0001557	LOC119556652|XP_037724915.1|DSUP	LOC108032715|XP_016962223.1|DBIA
OG0001558	LOC119556758|XP_037725107.1|DSUP	LOC108025841|XP_016951992.1|DBIA
OG0001559	LOC119562489|XP_037731625.1|DSUP	LOC108026424|XP_016952845.1|DBIA
OG0001560	LOC119560312|XP_037729614.1|DSUP	LOC108027224|XP_016954042.1|DBIA
OG0001561	LOC119546430|XP_037708630.1|DSUP	LOC108024360|XP_016949753.1|DBIA
OG0001562	LOC119548055|XP_037711065.1|DSUP	LOC108033714|XP_016963736.1|DBIA
OG0001563	LOC119560136|XP_037729415.1|DSUP	LOC108028868|XP_016956348.1|DBIA
OG0001564	LOC119560709|XP_037730234.1|DSUP	LOC108031484|XP_016960449.1|DBIA
OG0001565	LOC119560023|XP_037729241.1|DSUP	LOC108031679|XP_016960810.1|DBIA
OG0001566	LOC119563053|XP_037732189.1|DSUP	LOC108024852|XP_016950483.1|DBIA
OG0001567	LOC119549912|XP_037714160.1|DSUP, LOC119552118|XP_037717832.1|DSUP	LOC108022081|XP_016946414.1|DBIA
OG0001568	LOC119545840|XP_037707730.1|DSUP	LOC108024520|XP_016949960.1|DBIA
OG0001569	LOC119560676|XP_037730176.1|DSUP	LOC108031134|XP_016959837.1|DBIA
OG0001570	LOC119551498|XP_037716795.1|DSUP	LOC108031039|XP_016959728.1|DBIA, LOC108031040|XP_016959729.1|DBIA, LOC108031041|XP_016959730.1|DBIA
OG0001570	LOC119554596|XP_037721511.1|DSUP	LOC108031239|XP_016959963.1|DBIA
OG0001571	LOC119546662|XP_037709048.1|DSUP	LOC108034302|XP_016964654.1|DBIA
OG0001572	LOC119557746|XP_037726561.1|DSUP	LOC108025885|XP_016952050.1|DBIA
OG0001573	LOC119552851|XP_037718653.1|DSUP	LOC108035189|XP_016966163.1|DBIA
OG0001574	LOC119557457|XP_037726150.1|DSUP	LOC108023662|XP_016948772.1|DBIA
OG0001575	LOC119562867|XP_037731909.1|DSUP	LOC108026167|XP_016952411.1|DBIA
OG0001576	LOC119563371|XP_037732650.1|DSUP	LOC108024871|XP_016950505.1|DBIA
OG0001577	LOC119548644|XP_037711980.1|DSUP	LOC108025283|XP_016951148.1|DBIA
OG0001578	LOC119550118|XP_037714528.1|DSUP	LOC108030405|XP_016958779.1|DBIA
OG0001579	LOC119558041|XP_037727116.1|DSUP	LOC108023977|XP_016949191.1|DBIA
OG0001580	LOC119549867|XP_037714091.1|DSUP	LOC108036501|XP_016968188.1|DBIA
OG0001581	LOC119558108|XP_037727261.1|DSUP	LOC108023429|XP_016948406.1|DBIA
OG0001582	LOC119551060|XP_037716109.1|DSUP, LOC119551255|XP_037716431.1|DSUP	LOC108023086|XP_016947828.1|DBIA
OG0001583	LOC119550251|XP_037714754.1|DSUP	LOC108036346|XP_016967907.1|DBIA
OG0001584	LOC119553345|XP_037719609.1|DSUP	LOC108028323|XP_016955549.1|DBIA
OG0001585	LOC119558363|XP_037727795.1|DSUP	LOC108035045|XP_016965951.1|DBIA
OG0001586	LOC119552878|XP_037718706.1|DSUP	LOC108028512|XP_016955883.1|DBIA
OG0001587	LOC119561865|XP_037731273.1|DSUP	LOC108023826|XP_016948964.1|DBIA
OG0001588	LOC119551562|XP_037716888.1|DSUP	LOC108030410|XP_016958785.1|DBIA
OG0001589	LOC119562466|XP_037731581.1|DSUP	LOC108035842|XP_016967075.1|DBIA
OG0001590	LOC119551897|XP_037717437.1|DSUP	LOC108026648|XP_016953175.1|DBIA
OG0001591	LOC119561055|XP_037730821.1|DSUP	LOC108026387|XP_016952796.1|DBIA
OG0001592	LOC119546495|XP_037708723.1|DSUP	LOC108033596|XP_016963427.1|DBIA
OG0001593	LOC119548476|XP_037711672.1|DSUP	LOC108034176|XP_016964477.1|DBIA
OG0001594	LOC119546348|XP_037708487.1|DSUP	LOC108027660|XP_016954665.1|DBIA
OG0001595	LOC119550621|XP_037715379.1|DSUP	LOC108030292|XP_016958614.1|DBIA
OG0001596	LOC119546956|XP_037709529.1|DSUP	LOC108032690|XP_016962154.1|DBIA
OG0001597	LOC119562367|XP_037731459.1|DSUP	LOC108022044|XP_016946377.1|DBIA
OG0001598	LOC119546396|XP_037708569.1|DSUP	LOC108032615|XP_016962040.1|DBIA
OG0001599	LOC119546301|XP_037708420.1|DSUP	LOC108034066|XP_016964310.1|DBIA
OG0001600	LOC119547092|XP_037709719.1|DSUP	LOC108029147|XP_016956765.1|DBIA
OG0001601	LOC119562630|XP_037731785.1|DSUP	LOC108021859|XP_016946137.1|DBIA
OG0001602	LOC119547523|XP_037710345.1|DSUP	LOC108032776|XP_016962267.1|DBIA
OG0001603	LOC119547916|XP_037710884.1|DSUP	LOC108032771|XP_016962261.1|DBIA
OG0001604	LOC119556047|XP_037723768.1|DSUP	LOC108023529|XP_016948582.1|DBIA
OG0001605	LOC119550882|XP_037715797.1|DSUP	LOC108029782|XP_016957780.1|DBIA
OG0001606	LOC119562732|XP_037731862.1|DSUP	LOC108036438|XP_016968111.1|DBIA
OG0001607	LOC119547350|XP_037710093.1|DSUP	LOC108035079|XP_016965979.1|DBIA
OG0001608	LOC119547001|XP_037709595.1|DSUP	LOC108034024|XP_016964252.1|DBIA
OG0001609	LOC119550665|XP_037715439.1|DSUP	LOC108026568|XP_016953009.1|DBIA
OG0001610	LOC119547635|XP_037710501.1|DSUP	LOC108032706|XP_016962174.1|DBIA, LOC108033011|XP_016962627.1|DBIA
OG0001611	LOC119547077|XP_037709697.1|DSUP	LOC108033999|XP_016964216.1|DBIA
OG0001612	LOC119547263|XP_037709972.1|DSUP	LOC108036074|XP_016967510.1|DBIA
OG0001613	LOC119547340|XP_037710079.1|DSUP	LOC108034234|XP_016964570.1|DBIA
OG0001614	LOC119550819|XP_037715689.1|DSUP	LOC108036613|XP_016968365.1|DBIA
OG0001616	LOC119546403|XP_037708589.1|DSUP	LOC108034133|XP_016964411.1|DBIA
OG0001617	LOC119546042|XP_037707990.1|DSUP	LOC108032584|XP_016961978.1|DBIA
OG0001618	LOC119547284|XP_037709996.1|DSUP	LOC108034349|XP_016964724.1|DBIA
OG0001619	LOC119548510|XP_037711725.1|DSUP	LOC108032694|XP_016962157.1|DBIA
OG0001620	LOC119551598|XP_037716928.1|DSUP	LOC108026913|XP_016953611.1|DBIA
OG0001621	LOC119550978|XP_037715941.1|DSUP	LOC108036301|XP_016967801.1|DBIA
OG0001622	LOC119556117|XP_037723920.1|DSUP	LOC108023193|XP_016947933.1|DBIA
OG0001623	LOC119546563|XP_037708861.1|DSUP	LOC108029132|XP_016956744.1|DBIA
OG0001624	LOC119546154|XP_037708191.1|DSUP	LOC108033837|XP_016963953.1|DBIA
OG0001625	LOC119546437|XP_037708635.1|DSUP	LOC108033916|XP_016964076.1|DBIA
OG0001626	LOC119548356|XP_037711499.1|DSUP	LOC108036806|XP_016968642.1|DBIA
OG0001627	LOC119551705|XP_037717109.1|DSUP	LOC108031695|XP_016960841.1|DBIA
OG0001628	LOC119553927|XP_037720547.1|DSUP	LOC108025174|XP_016950941.1|DBIA
OG0001629	LOC119553225|XP_037719413.1|DSUP	LOC108025564|XP_016951582.1|DBIA
OG0001630	LOC119563069|XP_037732212.1|DSUP	LOC108026314|XP_016952690.1|DBIA
OG0001631	LOC119559927|XP_037729059.1|DSUP	LOC108032927|XP_016962485.1|DBIA
OG0001632	LOC119547856|XP_037710815.1|DSUP	LOC108032620|XP_016962047.1|DBIA
OG0001633	LOC119548253|XP_037711328.1|DSUP	LOC108024627|XP_016950156.1|DBIA
OG0001634	LOC119559042|XP_037728097.1|DSUP	LOC108024891|XP_016950519.1|DBIA
OG0001635	LOC119553322|XP_037719583.1|DSUP	LOC108025053|XP_016950799.1|DBIA
OG0001636	LOC119559951|XP_037729109.1|DSUP	LOC108027058|XP_016953756.1|DBIA
OG0001637	LOC119548411|XP_037711582.1|DSUP	LOC108031606|XP_016960676.1|DBIA
OG0001638	LOC119556278|XP_037724256.1|DSUP	LOC108023518|XP_016948554.1|DBIA
OG0001639	LOC119559407|XP_037728404.1|DSUP	LOC108030943|XP_016959630.1|DBIA
OG0001640	LOC119560088|XP_037729334.1|DSUP	LOC108027324|XP_016954220.1|DBIA
OG0001641	LOC119555584|XP_037722990.1|DSUP	LOC108025068|XP_016950814.1|DBIA
OG0001642	LOC119558273|XP_037727574.1|DSUP	LOC108024045|XP_016949310.1|DBIA
OG0001643	LOC119548432|XP_037711606.1|DSUP	LOC108036767|XP_016968596.1|DBIA
OG0001644	LOC119555107|XP_037722259.1|DSUP	LOC108028766|XP_016956230.1|DBIA
OG0001645	LOC119550463|XP_037715076.1|DSUP	LOC108022746|XP_016947326.1|DBIA
OG0001646	LOC119552188|XP_037717963.1|DSUP	LOC108022856|XP_016947519.1|DBIA
OG0001647	LOC119550551|XP_037715210.1|DSUP	LOC108030033|XP_016958082.1|DBIA
OG0001648	LOC119554758|XP_037721713.1|DSUP	LOC108035064|XP_016965942.1|DBIA
OG0001649	LOC119549800|XP_037713994.1|DSUP	LOC108036527|XP_016968234.1|DBIA
OG0001650	LOC119550313|XP_037714845.1|DSUP	LOC108036522|XP_016968222.1|DBIA
OG0001651	LOC119550210|XP_037714690.1|DSUP	LOC108026813|XP_016953467.1|DBIA
OG0001652	LOC119555519|XP_037722872.1|DSUP	LOC108028564|XP_016955959.1|DBIA
OG0001653	LOC119552993|XP_037718939.1|DSUP	LOC108030847|XP_016959474.1|DBIA
OG0001654	LOC119550233|XP_037714729.1|DSUP	LOC108022511|XP_016946969.1|DBIA
OG0001655	LOC119551574|XP_037716902.1|DSUP	LOC108036320|XP_016967822.1|DBIA
OG0001656	LOC119548305|XP_037711405.1|DSUP	LOC108027688|XP_016954725.1|DBIA
OG0001657	LOC119554770|XP_037721739.1|DSUP	LOC108030683|XP_016959205.1|DBIA
OG0001658	LOC119554092|XP_037720768.1|DSUP	LOC108035338|XP_016966412.1|DBIA
OG0001659	LOC119553117|XP_037719227.1|DSUP	LOC108034392|XP_016964763.1|DBIA
OG0001660	LOC119555184|XP_037722364.1|DSUP	LOC108027851|XP_016954939.1|DBIA
OG0001661	LOC119563340|XP_037732616.1|DSUP, LOC119559287|XP_037728292.1|DSUP	LOC108032252|XP_016961606.1|DBIA
OG0001662	LOC119553240|XP_037719438.1|DSUP	LOC108035319|XP_016966383.1|DBIA
OG0001663	LOC119562987|XP_037732094.1|DSUP	LOC108025338|XP_016951262.1|DBIA
OG0001664	LOC119550567|XP_037715284.1|DSUP	LOC108026575|XP_016953016.1|DBIA
OG0001666	LOC119547432|XP_037710220.1|DSUP	LOC108034694|XP_016965127.1|DBIA
OG0001667	LOC119551676|XP_037717059.1|DSUP	LOC108022487|XP_016946929.1|DBIA
OG0001668	LOC119555626|XP_037723075.1|DSUP	LOC108028305|XP_016955516.1|DBIA
OG0001669	LOC119555256|XP_037722482.1|DSUP	LOC108034720|XP_016965150.1|DBIA
OG0001670	LOC119557073|XP_037725553.1|DSUP, LOC119557180|XP_037725722.1|DSUP	LOC108025659|XP_016951687.1|DBIA
OG0001670	LOC119559458|XP_037728492.1|DSUP	LOC108029517|XP_016957304.1|DBIA
OG0001671	LOC119558301|XP_037727627.1|DSUP, LOC119557507|XP_037726208.1|DSUP	LOC108028901|XP_016956408.1|DBIA
OG0001672	LOC119550084|XP_037714487.1|DSUP	LOC108029904|XP_016957883.1|DBIA
OG0001673	LOC119549347|XP_037713261.1|DSUP	LOC108022808|XP_016947431.1|DBIA
OG0001673	LOC119549348|XP_037713262.1|DSUP	LOC108022172|XP_016946506.1|DBIA
OG0001674	LOC119559838|XP_037728863.1|DSUP	LOC108031231|XP_016959956.1|DBIA
OG0001674	LOC119560928|XP_037730591.1|DSUP	LOC108032908|XP_016962458.1|DBIA
OG0001675	LOC119551974|XP_037717620.1|DSUP	LOC108026034|XP_016952215.1|DBIA
OG0001675	LOC119561602|XP_037731130.1|DSUP	LOC108026083|XP_016952271.1|DBIA
OG0001677	LOC119546900|XP_037709450.1|DSUP	LOC108036052|XP_016967484.1|DBIA
OG0001677	LOC119546389|XP_037708557.1|DSUP	LOC108036037|XP_016967468.1|DBIA
OG0001677	LOC119547093|XP_037709720.1|DSUP	LOC108036066|XP_016967499.1|DBIA
OG0001677	LOC119547966|XP_037710944.1|DSUP	LOC108036036|XP_016967467.1|DBIA
OG0001678	LOC119555920|XP_037723546.1|DSUP	LOC108023441|XP_016948419.1|DBIA
OG0001679	LOC119557428|XP_037726108.1|DSUP	LOC108036359|XP_016967930.1|DBIA
OG0001680	LOC119556628|XP_037724879.1|DSUP	LOC108022023|XP_016946357.1|DBIA
OG0001681	LOC119556546|XP_037724757.1|DSUP	LOC108023732|XP_016948858.1|DBIA
OG0001682	LOC119556526|XP_037724731.1|DSUP	LOC108023169|XP_016947900.1|DBIA
OG0001683	LOC119547693|XP_037710589.1|DSUP	LOC108036116|XP_016967584.1|DBIA
OG0001684	LOC119563147|XP_037732374.1|DSUP	LOC108036003|XP_016967386.1|DBIA
OG0001685	LOC119547107|XP_037709745.1|DSUP	LOC108034222|XP_016964553.1|DBIA
OG0001686	LOC119557139|XP_037725649.1|DSUP	LOC108035793|XP_016967021.1|DBIA
OG0001687	LOC119557302|XP_037725940.1|DSUP	LOC108023270|XP_016948044.1|DBIA
OG0001688	LOC119557396|XP_037726068.1|DSUP	LOC108036164|XP_016967647.1|DBIA
OG0001689	LOC119555866|XP_037723447.1|DSUP	LOC108036230|XP_016967732.1|DBIA
OG0001690	LOC119555090|XP_037722236.1|DSUP	LOC108028341|XP_016955581.1|DBIA
OG0001691	LOC119547299|XP_037710017.1|DSUP	LOC108036811|XP_016968649.1|DBIA
OG0001692	LOC119561065|XP_037730834.1|DSUP	LOC108031466|XP_016960394.1|DBIA
OG0001693	LOC119557591|XP_037726321.1|DSUP	LOC108036464|XP_016968125.1|DBIA
OG0001694	LOC119563294|XP_037732554.1|DSUP	LOC108024696|XP_016950267.1|DBIA
OG0001695	LOC119549491|XP_037713522.1|DSUP	LOC108030429|XP_016958805.1|DBIA
OG0001696	LOC119545814|XP_037707637.1|DSUP	LOC108025039|XP_016950784.1|DBIA
OG0001697	LOC119551256|XP_037716441.1|DSUP	LOC108026039|XP_016952221.1|DBIA
OG0001698	LOC119556003|XP_037723665.1|DSUP	LOC108025775|XP_016951863.1|DBIA
OG0001699	LOC119562407|XP_037731532.1|DSUP	LOC108031278|XP_016960008.1|DBIA
OG0001700	LOC119548716|XP_037712121.1|DSUP	LOC108024538|XP_016949995.1|DBIA
OG0001701	LOC119560486|XP_037729877.1|DSUP	LOC108027331|XP_016954232.1|DBIA
OG0001702	LOC119548141|XP_037711167.1|DSUP	LOC108034034|XP_016964272.1|DBIA
OG0001703	LOC119554970|XP_037722030.1|DSUP	LOC108032130|XP_016961452.1|DBIA
OG0001704	LOC119553572|XP_037719951.1|DSUP	LOC108031113|XP_016959814.1|DBIA
OG0001705	LOC119561105|XP_037730931.1|DSUP	LOC108025439|XP_016951419.1|DBIA
OG0001706	LOC119562209|XP_037731333.1|DSUP	LOC108026721|XP_016953324.1|DBIA
OG0001707	LOC119545771|XP_037707546.1|DSUP	LOC108024709|XP_016950289.1|DBIA
OG0001708	LOC119560679|XP_037730181.1|DSUP	LOC108031108|XP_016959807.1|DBIA
OG0001709	LOC119554541|XP_037721427.1|DSUP	LOC108035572|XP_016966732.1|DBIA
OG0001710	LOC119560683|XP_037730185.1|DSUP	LOC108032026|XP_016961325.1|DBIA
OG0001711	LOC119560973|XP_037730672.1|DSUP	LOC108031591|XP_016960651.1|DBIA
OG0001712	LOC119549228|XP_037713045.1|DSUP	LOC108026148|XP_016952371.1|DBIA
OG0001713	LOC119562032|XP_037731319.1|DSUP	LOC108024506|XP_016949941.1|DBIA
OG0001714	LOC119560966|XP_037730647.1|DSUP	LOC108032896|XP_016962423.1|DBIA
OG0001715	LOC119556064|XP_037723802.1|DSUP	LOC108033219|XP_016962971.1|DBIA
OG0001716	LOC119557777|XP_037726605.1|DSUP	LOC108024046|XP_016949311.1|DBIA
OG0001717	LOC119563428|XP_037732741.1|DSUP	LOC108025272|XP_016951122.1|DBIA
OG0001718	LOC119545836|XP_037707717.1|DSUP	LOC108031525|XP_016960538.1|DBIA
OG0001719	LOC119554866|XP_037721879.1|DSUP	LOC108024647|XP_016950188.1|DBIA
OG0001720	LOC119559272|XP_037728269.1|DSUP, LOC119549852|XP_037714079.1|DSUP	LOC108031036|XP_016959726.1|DBIA
OG0001721	LOC119560706|XP_037730227.1|DSUP	LOC108031250|XP_016959976.1|DBIA
OG0001722	LOC119552857|XP_037718661.1|DSUP	LOC108030587|XP_016959045.1|DBIA
OG0001723	LOC119550005|XP_037714355.1|DSUP, LOC119559155|XP_037728152.1|DSUP	LOC108030716|XP_016959246.1|DBIA
OG0001724	LOC119548992|XP_037712519.1|DSUP	LOC108026674|XP_016953237.1|DBIA
OG0001725	LOC119550401|XP_037714982.1|DSUP	LOC108022797|XP_016947420.1|DBIA
OG0001726	LOC119552584|XP_037718146.1|DSUP	LOC108028467|XP_016955815.1|DBIA
OG0001727	LOC119563111|XP_037732282.1|DSUP	LOC108031835|XP_016961073.1|DBIA
OG0001728	LOC119549196|XP_037712953.1|DSUP	LOC108030284|XP_016958603.1|DBIA
OG0001729	LOC119551450|XP_037716721.1|DSUP	LOC108022443|XP_016946833.1|DBIA
OG0001730	LOC119547038|XP_037709640.1|DSUP	LOC108034021|XP_016964245.1|DBIA
OG0001731	LOC119549334|XP_037713242.1|DSUP	LOC108030013|XP_016958016.1|DBIA
OG0001732	LOC119561855|XP_037731263.1|DSUP	LOC108021918|XP_016946234.1|DBIA
OG0001733	LOC119549988|XP_037714322.1|DSUP	LOC108026785|XP_016953433.1|DBIA
OG0001734	LOC119550634|XP_037715398.1|DSUP	LOC108036590|XP_016968338.1|DBIA
OG0001735	LOC119552904|XP_037718757.1|DSUP	LOC108028001|XP_016955118.1|DBIA
OG0001736	LOC119551747|XP_037717196.1|DSUP	LOC108030442|XP_016958823.1|DBIA
OG0001737	LOC119558805|XP_037727997.1|DSUP, LOC119549189|XP_037712945.1|DSUP	LOC108022601|XP_016947124.1|DBIA
OG0001738	LOC119554971|XP_037722027.1|DSUP	LOC108035608|XP_016966782.1|DBIA
OG0001739	LOC119561846|XP_037731254.1|DSUP	LOC108021984|XP_016946313.1|DBIA
OG0001740	LOC119552170|XP_037717922.1|DSUP	LOC108022477|XP_016946917.1|DBIA
OG0001741	LOC119563275|XP_037732525.1|DSUP	LOC108023872|XP_016949041.1|DBIA
OG0001742	LOC119550885|XP_037715801.1|DSUP	LOC108022205|XP_016946548.1|DBIA
OG0001743	LOC119555242|XP_037722453.1|DSUP	LOC108035565|XP_016966722.1|DBIA
OG0001743	LOC119553458|XP_037719788.1|DSUP, LOC119555523|XP_037722875.1|DSUP, LOC119557109|XP_037725616.1|DSUP	LOC108027515|XP_016954447.1|DBIA
OG0001744	LOC119551339|XP_037716569.1|DSUP	LOC108030081|XP_016958203.1|DBIA
OG0001745	LOC119549385|XP_037713353.1|DSUP	LOC108026609|XP_016953077.1|DBIA
OG0001746	LOC119553700|XP_037720188.1|DSUP	LOC108035663|XP_016966860.1|DBIA
OG0001747	LOC119549312|XP_037713215.1|DSUP	LOC108022572|XP_016947065.1|DBIA
OG0001748	LOC119553149|XP_037719292.1|DSUP	LOC108028159|XP_016955310.1|DBIA
OG0001749	LOC119548989|XP_037712517.1|DSUP	LOC108022933|XP_016947634.1|DBIA
OG0001750	LOC119548987|XP_037712515.1|DSUP	LOC108022930|XP_016947632.1|DBIA
OG0001751	LOC119555294|XP_037722538.1|DSUP	LOC108034998|XP_016965826.1|DBIA
OG0001752	LOC119553726|XP_037720240.1|DSUP	LOC108028148|XP_016955294.1|DBIA
OG0001753	LOC119552813|XP_037718583.1|DSUP	LOC108035175|XP_016966129.1|DBIA
OG0001754	LOC119549084|XP_037712728.1|DSUP	LOC108029721|XP_016957688.1|DBIA
OG0001755	LOC119554433|XP_037721255.1|DSUP	LOC108034793|XP_016965266.1|DBIA
OG0001756	LOC119552058|XP_037717747.1|DSUP	LOC108036472|XP_016968138.1|DBIA
OG0001757	LOC119551939|XP_037717527.1|DSUP	LOC108029900|XP_016957880.1|DBIA
OG0001758	LOC119553043|XP_037719036.1|DSUP	LOC108034817|XP_016965352.1|DBIA
OG0001759	LOC119552047|XP_037717718.1|DSUP	LOC108022486|XP_016946928.1|DBIA
OG0001760	LOC119550058|XP_037714445.1|DSUP	LOC108036442|XP_016968071.1|DBIA
OG0001761	LOC119549987|XP_037714318.1|DSUP	LOC108026786|XP_016953434.1|DBIA
OG0001762	LOC119547761|XP_037710695.1|DSUP	LOC108034139|XP_016964420.1|DBIA
OG0001763	LOC119546045|XP_037707997.1|DSUP	LOC108033781|XP_016963872.1|DBIA
OG0001764	LOC119555211|XP_037722403.1|DSUP	LOC108025469|XP_016951466.1|DBIA
OG0001765	LOC119550916|XP_037715858.1|DSUP	LOC108036328|XP_016967830.1|DBIA
OG0001766	LOC119546369|XP_037708525.1|DSUP	LOC108036725|XP_016968513.1|DBIA
OG0001767	LOC119548359|XP_037711502.1|DSUP	LOC108027934|XP_016955052.1|DBIA
OG0001768	LOC119548211|XP_037711273.1|DSUP	LOC108029278|XP_016956965.1|DBIA
OG0001769	LOC119547446|XP_037710234.1|DSUP	LOC108033372|XP_016963179.1|DBIA
OG0001770	LOC119547021|XP_037709619.1|DSUP	LOC108034105|XP_016964370.1|DBIA
OG0001771	LOC119548393|XP_037711547.1|DSUP	LOC108029290|XP_016956977.1|DBIA
OG0001772	LOC119547575|XP_037710404.1|DSUP	LOC108034077|XP_016964328.1|DBIA
OG0001773	LOC119547619|XP_037710473.1|DSUP	LOC108035040|XP_016965888.1|DBIA
OG0001774	LOC119550767|XP_037715621.1|DSUP	LOC108023018|XP_016947742.1|DBIA
OG0001775	LOC119558065|XP_037727162.1|DSUP	LOC108023443|XP_016948423.1|DBIA
OG0001776	LOC119548709|XP_037712102.1|DSUP	LOC108033887|XP_016964022.1|DBIA
OG0001777	LOC119548064|XP_037711078.1|DSUP	LOC108033766|XP_016963848.1|DBIA
OG0001778	LOC119548799|XP_037712305.1|DSUP	LOC108033660|XP_016963586.1|DBIA
OG0001779	LOC119548666|XP_037712023.1|DSUP	LOC108034613|XP_016965040.1|DBIA
OG0001780	LOC119559145|XP_037728141.1|DSUP	LOC108027536|XP_016954472.1|DBIA
OG0001781	LOC119547634|XP_037710499.1|DSUP	LOC108032705|XP_016962172.1|DBIA
OG0001782	LOC119546679|XP_037709071.1|DSUP	LOC108032514|XP_016961834.1|DBIA
OG0001783	LOC119548479|XP_037711678.1|DSUP	LOC108036807|XP_016968643.1|DBIA
