Orthogroup	DSUP.longest_only	DERE.longest_only
OG0001849	LOC119562886|XP_037731930.1|DSUP	LOC6555207|XP_001982075.1|DERE
OG0001850	LOC119549524|XP_037713612.1|DSUP	LOC6555841|XP_001982707.1|DERE
OG0001851	LOC119548726|XP_037712201.1|DSUP	LOC6555808|XP_026839214.1|DERE
OG0001852	LOC119552698|XP_037718362.1|DSUP	LOC6545159|XP_026833894.1|DERE
OG0001853	LOC119545835|XP_037707692.1|DSUP	LOC6554202|XP_026833795.1|DERE
OG0001854	LOC119555885|XP_037723475.1|DSUP	LOC6550716|XP_001978098.1|DERE
OG0001855	LOC119549686|XP_037713829.1|DSUP, LOC119551311|XP_037716534.1|DSUP	LOC6548496|XP_001975309.1|DERE
OG0001856	LOC119557162|XP_037725690.1|DSUP	LOC6549866|XP_001977396.1|DERE
OG0001857	LOC119556188|XP_037724059.1|DSUP	LOC6549751|XP_001978613.1|DERE
OG0001858	LOC119557658|XP_037726441.1|DSUP	LOC6550239|XP_001977690.1|DERE
OG0001859	LOC119557815|XP_037726681.1|DSUP	LOC6549660|XP_001978709.1|DERE
OG0001860	LOC119554752|XP_037721708.1|DSUP	LOC6546168|XP_001972865.1|DERE
OG0001861	LOC119562215|XP_037731347.1|DSUP	LOC6555253|XP_001981634.1|DERE
OG0001862	LOC119557696|XP_037726497.1|DSUP	LOC6549875|XP_001978656.1|DERE
OG0001863	LOC119553176|XP_037719344.1|DSUP, LOC119556297|XP_037724299.1|DSUP	LOC6550951|XP_026837666.1|DERE
OG0001864	LOC119560954|XP_037730625.1|DSUP	LOC6552814|XP_015009776.1|DERE
OG0001865	LOC119556160|XP_037723990.1|DSUP	LOC6550044|XP_001977510.1|DERE
OG0001866	LOC119563300|XP_037732557.1|DSUP	LOC6553633|XP_015010111.1|DERE
OG0001867	LOC119555648|XP_037723134.1|DSUP	LOC6546442|XP_001972928.1|DERE
OG0001868	LOC119547928|XP_037710901.1|DSUP	LOC6548794|XP_001974051.2|DERE
OG0001869	LOC119562962|XP_037732065.1|DSUP	LOC6553487|XP_015010366.1|DERE
OG0001870	LOC119556443|XP_037724605.1|DSUP	LOC6551196|XP_001977030.1|DERE
OG0001871	LOC119557400|XP_037726073.1|DSUP	LOC6551365|XP_001977110.3|DERE
OG0001872	LOC119555255|XP_037722485.1|DSUP	LOC6555285|XP_026835075.1|DERE
OG0001873	LOC119560474|XP_037729862.1|DSUP	LOC6552018|XP_001978783.1|DERE
OG0001874	LOC119546958|XP_037709533.1|DSUP	LOC6555444|XP_001981888.1|DERE
OG0001875	LOC119563503|XP_037732874.1|DSUP	LOC6555123|XP_026839514.1|DERE
OG0001876	LOC119556543|XP_037724754.1|DSUP	LOC6550652|XP_001978042.1|DERE
OG0001877	LOC119557052|XP_037725526.1|DSUP	LOC6551236|XP_001976738.1|DERE
OG0001878	LOC119557578|XP_037726308.1|DSUP	LOC6553582|XP_001980278.1|DERE
OG0001879	LOC119563248|XP_037732487.1|DSUP	LOC6555321|XP_001981882.2|DERE
OG0001880	LOC119560743|XP_037730285.1|DSUP	LOC6553901|XP_026834374.1|DERE
OG0001881	LOC119560628|XP_037730099.1|DSUP	LOC6553618|XP_001979276.1|DERE
OG0001882	LOC119549008|XP_037712578.1|DSUP	LOC6554902|XP_026839589.1|DERE
OG0001883	LOC119563018|XP_037732140.1|DSUP	LOC6554779|XP_015009332.1|DERE
OG0001884	LOC119563524|XP_037732922.1|DSUP, LOC119561850|XP_037731260.1|DSUP	LOC6553450|XP_001979377.1|DERE
OG0001885	LOC119548485|XP_037711686.1|DSUP	LOC6542763|XP_001969777.1|DERE
OG0001886	LOC119555843|XP_037723403.1|DSUP	LOC113563738|XP_026831723.1|DERE, LOC6552307|XP_001980832.1|DERE
OG0001887	LOC119551374|XP_037716623.1|DSUP	LOC6547282|XP_001976149.1|DERE
OG0001888	LOC119560090|XP_037729337.1|DSUP	LOC6552381|XP_001978899.2|DERE
OG0001889	LOC119557816|XP_037726682.1|DSUP	LOC6549901|XP_001977377.1|DERE
OG0001890	LOC119555264|XP_037722495.1|DSUP	LOC6545882|XP_026832634.1|DERE
OG0001891	LOC119545747|XP_037707507.1|DSUP	LOC6553768|XP_015009666.1|DERE
OG0001892	LOC119562488|XP_037731620.1|DSUP	LOC26527112|XP_026832226.1|DERE, LOC26526220|XP_015014243.1|DERE
OG0001893	LOC119554458|XP_037721301.1|DSUP	LOC6554639|XP_001981570.1|DERE
OG0001894	LOC119551330|XP_037716557.1|DSUP	LOC6542209|XP_026835480.1|DERE
OG0001895	LOC119548219|XP_037711320.1|DSUP	LOC6555839|XP_026839014.1|DERE
OG0001896	LOC119562860|XP_037731901.1|DSUP	LOC26526941|XP_026838632.1|DERE
OG0001897	LOC119559844|XP_037728869.1|DSUP	LOC6551948|XP_015009964.1|DERE
OG0001898	LOC119557454|XP_037726147.1|DSUP	LOC6550824|XP_001978082.1|DERE
OG0001899	LOC119561066|XP_037730836.1|DSUP	LOC6554090|XP_026831810.1|DERE
OG0001900	LOC119553436|XP_037719754.1|DSUP	LOC6545344|XP_001973359.2|DERE
OG0001901	LOC119548781|XP_037712269.1|DSUP	LOC6540888|XP_015014889.1|DERE
OG0001902	LOC119562437|XP_037731550.1|DSUP	LOC26526255|XP_026832535.1|DERE
OG0001903	LOC119560445|XP_037729819.1|DSUP	LOC6552113|XP_015009532.2|DERE
OG0001904	LOC119563172|XP_037732367.1|DSUP	LOC6554177|XP_001981487.1|DERE
OG0001905	LOC119557998|XP_037727028.1|DSUP	LOC6551436|XP_001977143.1|DERE
OG0001906	LOC119560886|XP_037730500.1|DSUP	LOC6553512|XP_026833130.1|DERE
OG0001907	LOC119556481|XP_037724662.1|DSUP	LOC6550503|XP_001977968.2|DERE
OG0001908	LOC119554202|XP_037720934.1|DSUP	LOC6554390|XP_001981513.1|DERE
OG0001909	LOC119558251|XP_037727505.1|DSUP	LOC6549717|XP_026838315.1|DERE
OG0001910	LOC119560590|XP_037730043.1|DSUP	LOC6552043|XP_001980719.1|DERE
OG0001911	LOC119555029|XP_037722231.1|DSUP	LOC6552660|XP_015010221.1|DERE
OG0001912	LOC119549487|XP_037713518.1|DSUP	LOC6549029|XP_001975538.1|DERE
OG0001913	LOC119546410|XP_037708597.1|DSUP	LOC6542323|XP_001969933.1|DERE
OG0001914	LOC119550213|XP_037714701.1|DSUP	LOC6554949|XP_026837208.1|DERE
OG0001915	LOC119553188|XP_037719363.1|DSUP	LOC6546483|XP_001971252.1|DERE
OG0001916	LOC119550002|XP_037714351.1|DSUP	LOC6547127|XP_026835743.1|DERE
OG0001917	LOC119555222|XP_037722422.1|DSUP	LOC6543837|XP_026833808.1|DERE
OG0001918	LOC119554250|XP_037721016.1|DSUP	LOC6543893|XP_001971888.2|DERE
OG0001919	LOC119551275|XP_037716469.1|DSUP	LOC6548815|XP_001975495.1|DERE
OG0001920	LOC119552598|XP_037718182.1|DSUP	LOC6545470|XP_026832564.1|DERE
OG0001921	LOC119549015|XP_037712586.1|DSUP	LOC6549640|XP_001975758.1|DERE
OG0001922	LOC119550189|XP_037714658.1|DSUP	LOC6547370|XP_015012632.1|DERE
OG0001923	LOC119555706|XP_037723290.1|DSUP	LOC6543875|XP_026832319.1|DERE
OG0001924	LOC119562590|XP_037731739.1|DSUP	LOC6541787|XP_001970931.1|DERE
OG0001925	LOC119555563|XP_037722940.1|DSUP	LOC6544046|XP_001971970.1|DERE
OG0001926	LOC119554946|XP_037721984.1|DSUP	LOC6545661|XP_001971665.1|DERE
OG0001927	LOC119549794|XP_037713987.1|DSUP	LOC6546545|XP_026835846.1|DERE
OG0001928	LOC119553205|XP_037719385.1|DSUP	LOC6543578|XP_015013915.1|DERE
OG0001929	LOC119553672|XP_037720113.1|DSUP	LOC6546340|XP_026833368.1|DERE
OG0001930	LOC119551099|XP_037716206.1|DSUP	LOC6547013|XP_001974700.2|DERE
OG0001931	LOC119553314|XP_037719568.1|DSUP	LOC6544037|XP_026832822.1|DERE
OG0001932	LOC119555482|XP_037722816.1|DSUP	LOC6544036|XP_026832819.1|DERE
OG0001933	LOC119551038|XP_037716075.1|DSUP	LOC6548089|XP_001975205.1|DERE, LOC6546706|XP_001974522.1|DERE
OG0001934	LOC119554380|XP_037721189.1|DSUP	LOC6546186|XP_001972279.1|DERE
OG0001935	LOC119552954|XP_037718864.1|DSUP	LOC6544839|XP_001973199.1|DERE
OG0001937	LOC119549958|XP_037714270.1|DSUP	LOC6548933|XP_026835890.1|DERE
OG0001938	LOC119551529|XP_037716843.1|DSUP	LOC6547277|XP_001976100.1|DERE
OG0001939	LOC119550858|XP_037715761.1|DSUP	LOC6547645|XP_001974979.1|DERE
OG0001940	LOC119551981|XP_037717624.1|DSUP	LOC6542951|XP_015014603.1|DERE
OG0001941	LOC119553561|XP_037719933.1|DSUP	LOC6545425|XP_026833440.1|DERE
OG0001942	LOC119552060|XP_037717750.1|DSUP	LOC6542426|XP_001970714.3|DERE
OG0001943	LOC119554584|XP_037721494.1|DSUP	LOC6544739|XP_001973201.1|DERE
OG0001944	LOC119555553|XP_037722926.1|DSUP	LOC6544643|XP_026833781.1|DERE
OG0001945	LOC119549209|XP_037712985.1|DSUP	LOC6540979|XP_026835476.1|DERE
OG0001946	LOC119550048|XP_037714430.1|DSUP	LOC6541267|XP_001970611.1|DERE
OG0001947	LOC119551116|XP_037716225.1|DSUP	LOC6546661|XP_026835875.1|DERE
OG0001948	LOC119556601|XP_037724841.1|DSUP	LOC6550118|XP_001977655.1|DERE
OG0001949	LOC119553826|XP_037720385.1|DSUP	LOC6546274|XP_026832991.1|DERE
OG0001950	LOC119560631|XP_037730102.1|DSUP	LOC6552808|XP_026839869.1|DERE
OG0001951	LOC119551001|XP_037715978.1|DSUP	LOC6547363|XP_001976285.3|DERE
OG0001952	LOC119561994|XP_037731313.1|DSUP	LOC6542670|XP_001970865.2|DERE
OG0001953	LOC119551039|XP_037716077.1|DSUP	LOC6548022|XP_026836709.1|DERE
OG0001954	LOC119551621|XP_037716972.1|DSUP	LOC6542182|XP_026835604.1|DERE
OG0001955	LOC119549280|XP_037713141.1|DSUP	LOC6547456|XP_001976205.1|DERE
OG0001956	LOC119552922|XP_037718789.1|DSUP	LOC6544158|XP_001971384.3|DERE
OG0001957	LOC119551304|XP_037716527.1|DSUP	LOC6547858|XP_026836524.1|DERE
OG0001958	LOC119549220|XP_037713021.1|DSUP	LOC6546931|XP_026836294.1|DERE
OG0001959	LOC119553699|XP_037720185.1|DSUP	LOC6544550|XP_001973472.1|DERE
OG0001960	LOC119553501|XP_037719849.1|DSUP	LOC6545669|XP_001971144.1|DERE
OG0001961	LOC119551354|XP_037716602.1|DSUP	LOC6548577|XP_015012699.1|DERE
OG0001962	LOC119551329|XP_037716556.1|DSUP	LOC6542604|XP_026835478.1|DERE
OG0001963	LOC119553807|XP_037720355.1|DSUP	LOC6543632|XP_001973012.1|DERE
OG0001964	LOC119554231|XP_037720989.1|DSUP	LOC6544577|XP_001971456.1|DERE
OG0001965	LOC119555065|XP_037722200.1|DSUP	LOC6545432|XP_001972121.2|DERE
OG0001966	LOC119562905|XP_037731973.1|DSUP	LOC6552242|XP_001979754.1|DERE
OG0001967	LOC119551892|XP_037717422.1|DSUP	LOC6547670|XP_026836670.1|DERE
OG0001968	LOC119553182|XP_037719352.1|DSUP	LOC6543549|XP_001972302.1|DERE
OG0001969	LOC119550171|XP_037714633.1|DSUP	LOC6543021|XP_001970613.1|DERE
OG0001970	LOC119550390|XP_037714969.1|DSUP	LOC6547340|XP_001976293.1|DERE
OG0001971	LOC119551239|XP_037716407.1|DSUP, LOC119562441|XP_037731553.1|DSUP, LOC119559125|XP_037728130.1|DSUP	LOC6547261|XP_001974868.2|DERE
OG0001972	LOC119549567|XP_037713646.1|DSUP	LOC6541127|XP_001970841.1|DERE
OG0001973	LOC119558711|XP_037727983.1|DSUP, LOC119558629|XP_037727961.1|DSUP, LOC119550335|XP_037714882.1|DSUP	LOC6547796|XP_015012645.1|DERE
OG0001974	LOC119552079|XP_037717783.1|DSUP	LOC6540756|XP_001970327.1|DERE
OG0001975	LOC119554369|XP_037721177.1|DSUP	LOC6546526|XP_001971261.1|DERE
OG0001976	LOC119549256|XP_037713090.1|DSUP	LOC6546898|XP_001975977.1|DERE
OG0001977	LOC119548050|XP_037711058.1|DSUP	LOC6542181|XP_026835450.1|DERE
OG0001978	LOC119548085|XP_037711099.1|DSUP	LOC6549192|XP_001974411.1|DERE
OG0001979	LOC119548070|XP_037711085.1|DSUP	LOC6541858|XP_001970202.1|DERE
OG0001980	LOC119545985|XP_037707894.1|DSUP	LOC6542153|XP_001968113.1|DERE
OG0001981	LOC119546716|XP_037709131.1|DSUP	LOC6540697|XP_026835125.1|DERE, LOC113563686|XP_026835614.1|DERE
OG0001982	LOC119561785|XP_037731195.1|DSUP	LOC26526885|XP_015012874.1|DERE
OG0001983	LOC119559655|XP_037728631.1|DSUP	LOC26526860|XP_026832205.1|DERE
OG0001984	LOC119562625|XP_037731783.1|DSUP, LOC119562629|XP_037731784.1|DSUP	LOC6543524|XP_026834820.1|DERE
OG0001985	LOC119547955|XP_037710933.1|DSUP	LOC6540854|XP_026834438.1|DERE
OG0001986	LOC119547268|XP_037709978.1|DSUP	LOC6541601|XP_001970064.1|DERE
OG0001987	LOC119558350|XP_037727776.1|DSUP	LOC6555801|XP_026838871.1|DERE
OG0001988	LOC119552044|XP_037717715.1|DSUP	LOC6548147|XP_026837112.1|DERE
OG0001989	LOC119547335|XP_037710073.1|DSUP	LOC6543488|XP_001968209.3|DERE
OG0001990	LOC119548194|XP_037711249.1|DSUP	LOC6542403|XP_026834918.1|DERE
OG0001991	LOC119559705|XP_037728694.1|DSUP	LOC26526371|XP_015012792.2|DERE
OG0001992	LOC119546518|XP_037708775.1|DSUP	LOC6541163|XP_001969755.2|DERE
OG0001993	LOC119547770|XP_037710710.1|DSUP	LOC6540948|XP_001970021.1|DERE
OG0001994	LOC119547802|XP_037710749.1|DSUP	LOC6553688|XP_026838400.1|DERE
OG0001995	LOC119546087|XP_037708095.1|DSUP	LOC6549285|XP_001974247.1|DERE
OG0001996	LOC119547327|XP_037710060.1|DSUP	LOC6540587|XP_026834961.1|DERE
OG0001997	LOC119550773|XP_037715630.1|DSUP	LOC6548446|XP_001976664.1|DERE
OG0001998	LOC119550768|XP_037715622.1|DSUP	LOC6548448|XP_001976666.2|DERE
OG0001999	LOC119549404|XP_037713386.1|DSUP	LOC6541288|XP_026834066.1|DERE
OG0002000	LOC119548392|XP_037711546.1|DSUP	LOC6543460|XP_001970281.1|DERE
OG0002001	LOC119548626|XP_037711932.1|DSUP	LOC6549431|XP_001974402.3|DERE
OG0002002	LOC119549796|XP_037713990.1|DSUP	LOC6546547|XP_001975912.1|DERE
OG0002003	LOC119548761|XP_037712228.1|DSUP	LOC6542328|XP_026835174.1|DERE
OG0002004	LOC119548864|XP_037712419.1|DSUP	LOC6549251|XP_015012082.1|DERE
OG0002005	LOC119546450|XP_037708652.1|DSUP	LOC6543308|XP_015015081.1|DERE
OG0002006	LOC119548719|XP_037712123.1|DSUP	LOC6541088|XP_026834720.1|DERE
OG0002007	LOC119547543|XP_037710369.1|DSUP	LOC6543494|XP_015014537.1|DERE
OG0002008	LOC119562929|XP_037732011.1|DSUP	LOC6555836|XP_015008684.1|DERE
OG0002009	LOC119550296|XP_037714818.1|DSUP	LOC6547402|XP_001976310.1|DERE
OG0002010	LOC119546081|XP_037708085.1|DSUP	LOC6542324|XP_001969250.1|DERE
OG0002011	LOC119547527|XP_037710348.1|DSUP	LOC6548911|XP_001974178.1|DERE
OG0002012	LOC119546039|XP_037707988.1|DSUP	LOC6540647|XP_001968782.3|DERE
OG0002014	LOC119551081|XP_037716172.1|DSUP	LOC6547746|XP_001975000.1|DERE
OG0002015	LOC119548287|XP_037711381.1|DSUP	LOC6541683|XP_001970192.1|DERE
OG0002016	LOC119549417|XP_037713416.1|DSUP	LOC6540765|XP_001970387.1|DERE
OG0002017	LOC119546895|XP_037709446.1|DSUP	LOC6542987|XP_001969913.1|DERE
OG0002018	LOC119546152|XP_037708189.1|DSUP	LOC6540936|XP_001970022.1|DERE
OG0002019	LOC119546402|XP_037708588.1|DSUP	LOC6543049|XP_026834642.1|DERE
OG0002020	LOC119546101|XP_037708112.1|DSUP	LOC6549649|XP_001974254.1|DERE
OG0002021	LOC119552020|XP_037717685.1|DSUP	LOC113564316|XP_026836669.1|DERE, LOC6547669|XP_001975024.2|DERE
OG0002022	LOC119546272|XP_037708372.1|DSUP	LOC6548951|XP_001974074.3|DERE
OG0002023	LOC119556335|XP_037724357.1|DSUP	LOC6553738|XP_001980324.1|DERE
OG0002024	LOC119546878|XP_037709414.1|DSUP	LOC6541718|XP_001969443.1|DERE
OG0002025	LOC119547298|XP_037710015.1|DSUP	LOC6542572|XP_001969837.1|DERE
OG0002026	LOC119553321|XP_037719579.1|DSUP	LOC6544287|XP_001973715.1|DERE
OG0002027	LOC119550996|XP_037715969.1|DSUP	LOC6546696|XP_026836760.1|DERE
OG0002028	LOC119549075|XP_037712712.1|DSUP	LOC6548011|XP_026836904.1|DERE
OG0002029	LOC119555574|XP_037722971.1|DSUP	LOC6544672|XP_001972009.1|DERE
OG0002030	LOC119550110|XP_037714519.1|DSUP	LOC6548563|XP_001976635.1|DERE
OG0002031	LOC119559403|XP_037728397.1|DSUP	LOC6549423|XP_015012399.1|DERE
OG0002032	LOC119559908|XP_037729013.1|DSUP	LOC6553543|XP_001979326.1|DERE
OG0002033	LOC119558037|XP_037727113.1|DSUP	LOC6551498|XP_001977193.1|DERE
OG0002034	LOC119558097|XP_037727236.1|DSUP	LOC6555570|XP_015008758.1|DERE
OG0002035	LOC119560532|XP_037729948.1|DSUP	LOC6552516|XP_001980941.2|DERE
OG0002036	LOC119559901|XP_037728994.1|DSUP	LOC6552210|XP_001980729.3|DERE
OG0002037	LOC119553628|XP_037720025.1|DSUP	LOC6543755|XP_001971873.1|DERE
OG0002038	LOC119560182|XP_037729469.1|DSUP	LOC6554000|XP_001979459.1|DERE
OG0002039	LOC119561800|XP_037731210.1|DSUP	LOC6544442|XP_001973812.1|DERE
OG0002040	LOC119562335|XP_037731430.1|DSUP	LOC26526448|XP_026839378.1|DERE
OG0002041	LOC119552164|XP_037717912.1|DSUP	LOC6542984|XP_026834008.1|DERE
OG0002042	LOC119560904|XP_037730531.1|DSUP	LOC6552662|XP_001979170.2|DERE
OG0002043	LOC119560739|XP_037730281.1|DSUP	LOC6552739|XP_001978983.1|DERE
OG0002044	LOC119563397|XP_037732688.1|DSUP	LOC6554890|XP_015009342.1|DERE
OG0002045	LOC119560823|XP_037730396.1|DSUP	LOC6552758|XP_001980947.3|DERE
OG0002046	LOC119557288|XP_037725907.1|DSUP, LOC119557960|XP_037726930.1|DSUP	LOC6555830|XP_001982696.2|DERE
OG0002047	LOC119556072|XP_037723817.1|DSUP	LOC6550349|XP_026837573.1|DERE
OG0002048	LOC119563334|XP_037732607.1|DSUP	LOC6553982|XP_026834875.1|DERE
OG0002049	LOC119562999|XP_037732108.1|DSUP	LOC6553856|XP_001980560.1|DERE
OG0002050	LOC119563186|XP_037732387.1|DSUP	LOC6553106|XP_026832093.1|DERE
OG0002051	LOC119552025|XP_037717691.1|DSUP	LOC26526356|XP_015012787.1|DERE
OG0002052	LOC119554710|XP_037721649.1|DSUP	LOC6545320|XP_001973246.1|DERE
OG0002053	LOC119552259|XP_037717994.1|DSUP	LOC6552677|XP_001980916.3|DERE
OG0002054	LOC119560769|XP_037730321.1|DSUP	LOC6552782|XP_001978968.1|DERE
OG0002055	LOC119551537|XP_037716858.1|DSUP	LOC6553786|XP_001980485.1|DERE
OG0002056	LOC119554889|XP_037721908.1|DSUP	LOC6545308|XP_001972550.1|DERE
OG0002057	LOC119547098|XP_037709729.1|DSUP	LOC6542802|XP_001969966.1|DERE
OG0002058	LOC119552674|XP_037718312.1|DSUP	LOC6544828|XP_001970986.3|DERE
OG0002059	LOC119549985|XP_037714321.1|DSUP	LOC6554729|XP_001981792.1|DERE
OG0002060	LOC119550291|XP_037714811.1|DSUP	LOC6549079|XP_026836677.1|DERE
OG0002061	LOC119550141|XP_037714576.1|DSUP	LOC6548115|XP_026836395.1|DERE
OG0002062	LOC119557842|XP_037726748.1|DSUP	LOC6549952|XP_026837541.1|DERE
OG0002063	LOC119556570|XP_037724796.1|DSUP	LOC6551594|XP_001978459.1|DERE
OG0002064	LOC119552747|XP_037718463.1|DSUP	LOC6543638|XP_001971842.1|DERE
OG0002065	LOC119552595|XP_037718178.1|DSUP	LOC6546286|XP_026832377.1|DERE
OG0002066	LOC119559273|XP_037728273.1|DSUP	LOC6553151|XP_026831565.1|DERE
OG0002067	LOC119549076|XP_037712714.1|DSUP	LOC6548010|XP_001976473.1|DERE
OG0002068	LOC119551103|XP_037716210.1|DSUP	LOC6546635|XP_001974707.1|DERE
OG0002069	LOC119559634|XP_037728605.1|DSUP	LOC26526230|XP_015015476.1|DERE
OG0002070	LOC119545769|XP_037707549.1|DSUP	LOC6551927|XP_001980625.1|DERE
OG0002071	LOC119546897|XP_037709451.1|DSUP	LOC6554142|XP_001981901.1|DERE
OG0002072	LOC119551842|XP_037717343.1|DSUP	LOC6548778|XP_001975433.1|DERE
OG0002073	LOC119553159|XP_037719310.1|DSUP	LOC6545900|XP_015013114.1|DERE
OG0002074	LOC119549401|XP_037713384.1|DSUP	LOC6549033|XP_001975542.1|DERE
OG0002075	LOC119548433|XP_037711608.1|DSUP	LOC26526052|XP_015015441.1|DERE
OG0002076	LOC119551784|XP_037717241.1|DSUP	LOC6547356|XP_015012638.1|DERE
OG0002077	LOC119555577|XP_037722974.1|DSUP	LOC6545496|XP_015013609.1|DERE
OG0002078	LOC119559452|XP_037728482.1|DSUP	LOC6549270|XP_001975712.2|DERE
OG0002079	LOC119555589|XP_037723001.1|DSUP	LOC6545790|XP_001973440.1|DERE
OG0002080	LOC119551215|XP_037716379.1|DSUP	LOC6548274|XP_026837004.1|DERE
OG0002081	LOC119551796|XP_037717271.1|DSUP	LOC6547775|XP_001976570.1|DERE
OG0002082	LOC119552136|XP_037717854.1|DSUP	LOC6548500|XP_026835633.1|DERE
OG0002083	LOC119555919|XP_037723544.1|DSUP	LOC6555599|XP_026838356.1|DERE
OG0002084	LOC119551524|XP_037716839.1|DSUP	LOC6547763|XP_001976385.1|DERE
OG0002085	LOC119549225|XP_037713035.1|DSUP	LOC6548244|XP_026835765.1|DERE
OG0002086	LOC119551655|XP_037717019.1|DSUP	LOC6548200|XP_026837108.1|DERE
OG0002087	LOC119554610|XP_037721530.1|DSUP	LOC26526062|XP_026833953.1|DERE
OG0002088	LOC119552491|XP_037718019.1|DSUP	LOC6546054|XP_015014114.2|DERE
OG0002089	LOC119549229|XP_037713041.1|DSUP	LOC6542321|XP_001970421.1|DERE
OG0002090	LOC119554062|XP_037720732.1|DSUP	LOC6545372|XP_001972621.1|DERE
OG0002091	LOC119551235|XP_037716402.1|DSUP	LOC6548291|XP_001976576.2|DERE
OG0002092	LOC119553003|XP_037718952.1|DSUP	LOC6545401|XP_001973264.1|DERE
OG0002093	LOC119551088|XP_037716190.1|DSUP	LOC6548174|XP_001975157.2|DERE
OG0002094	LOC119551186|XP_037716315.1|DSUP	LOC6548207|XP_001976486.1|DERE
OG0002095	LOC119556104|XP_037723901.1|DSUP	LOC6550416|XP_001977801.1|DERE
OG0002096	LOC119549141|XP_037712844.1|DSUP	LOC6549535|XP_026837081.1|DERE
OG0002097	LOC119551572|XP_037716900.1|DSUP	LOC6541760|XP_001969175.2|DERE
OG0002098	LOC119554939|XP_037721976.1|DSUP	LOC6543924|XP_026833489.1|DERE
OG0002099	LOC119560092|XP_037729339.1|DSUP, LOC119560497|XP_037729896.1|DSUP	LOC6552909|XP_001980972.1|DERE
OG0002100	LOC119554600|XP_037721512.1|DSUP	LOC6544345|XP_001973088.3|DERE
OG0002101	LOC119551803|XP_037717284.1|DSUP	LOC6542090|XP_026834055.1|DERE
OG0002102	LOC119549246|XP_037713073.1|DSUP	LOC6547599|XP_026836042.1|DERE
OG0002103	LOC119560510|XP_037729912.1|DSUP	LOC6552917|XP_001980980.1|DERE
OG0002105	LOC119546885|XP_037709429.1|DSUP	LOC6541001|XP_001968248.1|DERE
OG0002106	LOC119560024|XP_037729244.1|DSUP, LOC119562644|XP_037731797.1|DSUP	LOC6552965|XP_026838283.1|DERE
OG0002107	LOC119546668|XP_037709054.1|DSUP	LOC6542678|XP_001969925.1|DERE
OG0002108	LOC119546444|XP_037708653.1|DSUP	LOC6552347|XP_026831938.1|DERE
OG0002109	LOC119562560|XP_037731694.1|DSUP	LOC26526583|XP_015009388.1|DERE
OG0002109	LOC119561491|XP_037731073.1|DSUP	LOC26526382|XP_015009378.1|DERE
OG0002110	LOC119555158|XP_037722314.1|DSUP	LOC6545253|XP_001973310.1|DERE
OG0002110	LOC119546933|XP_037709498.1|DSUP	LOC6542923|XP_001969604.1|DERE
OG0002111	LOC119547659|XP_037710536.1|DSUP	LOC6542690|XP_001969242.1|DERE
OG0002111	LOC119547790|XP_037710732.1|DSUP	LOC6542605|XP_001969243.1|DERE
OG0002112	LOC119548028|XP_037711031.1|DSUP, LOC119548487|XP_037711689.1|DSUP	LOC6555987|XP_001982852.1|DERE
OG0002114	LOC119554937|XP_037721978.1|DSUP	LOC6554366|XP_001981256.1|DERE
OG0002114	LOC119562876|XP_037731919.1|DSUP	LOC6554367|XP_001981257.1|DERE
OG0002115	LOC119549942|XP_037714252.1|DSUP	LOC6547077|XP_015012350.1|DERE
OG0002115	LOC119549943|XP_037714253.1|DSUP	LOC6547079|XP_026836646.1|DERE
OG0002116	LOC119546910|XP_037709467.1|DSUP	LOC6549114|XP_001974186.3|DERE
OG0002116	LOC119555001|XP_037722071.1|DSUP	LOC6545908|XP_001971132.2|DERE
OG0002117	LOC119551482|XP_037716773.1|DSUP	LOC6547657|XP_001974814.1|DERE
OG0002118	LOC119561878|XP_037731281.1|DSUP	LOC26527012|XP_026833152.1|DERE
OG0002119	LOC119562777|XP_037731892.1|DSUP	LOC6555447|XP_001981891.1|DERE
OG0002120	LOC119554677|XP_037721644.1|DSUP	LOC6555887|XP_026839276.1|DERE
OG0002121	LOC119548048|XP_037711059.1|DSUP	LOC6554872|XP_001981368.1|DERE
OG0002123	LOC119548741|XP_037712183.1|DSUP	LOC6542814|XP_001970199.2|DERE
OG0002124	LOC119557846|XP_037726757.1|DSUP	LOC6550132|XP_015010773.1|DERE
OG0002125	LOC119549455|XP_037713480.1|DSUP	LOC6548973|XP_001975556.1|DERE
OG0002126	LOC119555064|XP_037722195.1|DSUP	LOC6546122|XP_026833527.1|DERE
OG0002127	LOC119556678|XP_037724971.1|DSUP	LOC6549841|XP_001977572.1|DERE
OG0002128	LOC119557010|XP_037725470.1|DSUP	LOC6550252|XP_026838072.1|DERE
OG0002129	LOC119561085|XP_037730884.1|DSUP	LOC6554092|XP_001979604.2|DERE
OG0002130	LOC119557247|XP_037725861.1|DSUP	LOC6555639|XP_001982522.1|DERE
OG0002131	LOC119563073|XP_037732216.1|DSUP	LOC6551861|XP_001979658.3|DERE
OG0002132	LOC119547131|XP_037709772.1|DSUP	LOC6542598|XP_001969408.1|DERE
OG0002133	LOC119555875|XP_037723457.1|DSUP	LOC6551233|XP_001978345.1|DERE
OG0002134	LOC119556582|XP_037724810.1|DSUP	LOC6549771|XP_001977591.1|DERE
OG0002135	LOC119558170|XP_037727363.1|DSUP	LOC6551734|XP_026837371.1|DERE
OG0002136	LOC119546610|XP_037708978.1|DSUP	LOC6554434|XP_001981285.2|DERE
