Orthogroup	DSUP.longest_only	DPER.longest_only
OG0001746	LOC119553700|XP_037720188.1|DSUP	LOC113566449|XP_026847846.1|DPER, LOC6601381|XP_002026517.1|DPER
OG0001747	LOC119549312|XP_037713215.1|DSUP	LOC6592241|XP_002017592.2|DPER
OG0001748	LOC119553149|XP_037719292.1|DSUP	LOC6602458|XP_026848839.1|DPER
OG0001749	LOC119548989|XP_037712517.1|DSUP	LOC113565192|XP_026842380.1|DPER
OG0001750	LOC119548987|XP_037712515.1|DSUP	LOC6600853|XP_002025990.1|DPER
OG0001751	LOC119555294|XP_037722538.1|DSUP	LOC113567151|XP_026850127.1|DPER, LOC6603790|XP_026850057.1|DPER, LOC113567056|XP_026850056.1|DPER, LOC6601392|XP_026847795.1|DPER
OG0001752	LOC119553726|XP_037720240.1|DSUP	LOC6602929|XP_026848797.1|DPER
OG0001753	LOC119552813|XP_037718583.1|DSUP	LOC6601706|XP_026849917.1|DPER
OG0001754	LOC119549084|XP_037712728.1|DSUP	LOC6602123|XP_026842029.1|DPER
OG0001755	LOC119554433|XP_037721255.1|DSUP	LOC6601946|XP_026849618.1|DPER
OG0001756	LOC119552058|XP_037717747.1|DSUP	LOC6601340|XP_026841944.1|DPER
OG0001757	LOC119551939|XP_037717527.1|DSUP	LOC6592325|XP_002018559.1|DPER
OG0001758	LOC119553043|XP_037719036.1|DSUP	LOC6601524|XP_026848018.1|DPER
OG0001759	LOC119552047|XP_037717718.1|DSUP	LOC6591087|XP_002016119.1|DPER
OG0001760	LOC119550058|XP_037714445.1|DSUP	LOC6592995|XP_002017978.2|DPER
OG0001761	LOC119549987|XP_037714318.1|DSUP	LOC6590665|XP_026841038.1|DPER
OG0001762	LOC119547761|XP_037710695.1|DSUP	LOC6593526|XP_026842962.1|DPER
OG0001763	LOC119546045|XP_037707997.1|DSUP	LOC6593730|XP_026843007.1|DPER
OG0001764	LOC119555211|XP_037722403.1|DSUP	LOC6591838|XP_002017206.2|DPER
OG0001765	LOC119550916|XP_037715858.1|DSUP	LOC6590645|XP_026841367.1|DPER
OG0001766	LOC119546369|XP_037708525.1|DSUP	LOC6593984|XP_026843789.1|DPER
OG0001767	LOC119548359|XP_037711502.1|DSUP	LOC6596333|XP_002021471.2|DPER
OG0001768	LOC119548211|XP_037711273.1|DSUP	LOC6589873|XP_002014586.1|DPER
OG0001769	LOC119547446|XP_037710234.1|DSUP	LOC6588828|XP_026844680.1|DPER
OG0001770	LOC119547021|XP_037709619.1|DSUP	LOC6589581|XP_002014290.1|DPER
OG0001771	LOC119548393|XP_037711547.1|DSUP	LOC6589744|XP_002014995.1|DPER
OG0001772	LOC119547575|XP_037710404.1|DSUP	LOC6588723|XP_002014365.1|DPER
OG0001773	LOC119547619|XP_037710473.1|DSUP	LOC6589020|XP_002014439.2|DPER
OG0001774	LOC119550767|XP_037715621.1|DSUP	LOC6592281|XP_002018422.2|DPER
OG0001775	LOC119558065|XP_037727162.1|DSUP	LOC6599989|XP_026849220.1|DPER
OG0001776	LOC119548709|XP_037712102.1|DSUP	LOC6593772|XP_026843186.1|DPER
OG0001777	LOC119548064|XP_037711078.1|DSUP	LOC6593642|XP_002018693.2|DPER
OG0001778	LOC119548799|XP_037712305.1|DSUP	LOC6595564|XP_002020912.1|DPER
OG0001779	LOC119548666|XP_037712023.1|DSUP	LOC6588968|XP_026844110.1|DPER
OG0001780	LOC119559145|XP_037728141.1|DSUP	LOC6593130|XP_026842150.1|DPER
OG0001781	LOC119547634|XP_037710499.1|DSUP	LOC6596561|XP_026843231.1|DPER
OG0001782	LOC119546679|XP_037709071.1|DSUP	LOC6593830|XP_002018909.2|DPER
OG0001783	LOC119548479|XP_037711678.1|DSUP	LOC6593490|XP_002019153.1|DPER
OG0001784	LOC119545999|XP_037707925.1|DSUP	LOC6595673|XP_002020733.1|DPER
OG0001785	LOC119549766|XP_037713950.1|DSUP	LOC6602050|XP_002027181.1|DPER
OG0001786	LOC119546511|XP_037708762.1|DSUP	LOC6595413|XP_026844268.1|DPER
OG0001787	LOC119546412|XP_037708599.1|DSUP	LOC113565627|XP_026843950.1|DPER, LOC6589637|XP_026845060.1|DPER
OG0001788	LOC119559449|XP_037728480.1|DSUP	LOC6592771|XP_026841221.1|DPER
OG0001789	LOC119550869|XP_037715777.1|DSUP	LOC6590261|XP_002015891.1|DPER
OG0001790	LOC119548481|XP_037711682.1|DSUP	LOC113565392|XP_026843024.1|DPER
OG0001791	LOC119552052|XP_037717723.1|DSUP	LOC6590779|XP_026842657.1|DPER
OG0001792	LOC119546001|XP_037707929.1|DSUP	LOC6589773|XP_026844070.1|DPER, LOC113565837|XP_026844968.1|DPER
OG0001793	LOC119549620|XP_037713721.1|DSUP	LOC6590001|XP_002016051.2|DPER
OG0001794	LOC119548801|XP_037712306.1|DSUP	LOC6595565|XP_002020913.1|DPER
OG0001795	LOC119546709|XP_037709118.1|DSUP	LOC6588877|XP_002015330.2|DPER, LOC6588880|XP_026844861.1|DPER
OG0001796	LOC119557056|XP_037725532.1|DSUP	LOC6597718|XP_002022869.2|DPER
OG0001797	LOC119558948|XP_037728075.1|DSUP	LOC6602010|XP_002027038.2|DPER
OG0001798	LOC119550358|XP_037714910.1|DSUP	LOC6591093|XP_002016125.1|DPER
OG0001799	LOC119556580|XP_037724807.1|DSUP	LOC6597851|XP_026847040.1|DPER
OG0001800	LOC119546379|XP_037708541.1|DSUP	LOC6593635|XP_002018688.2|DPER
OG0001801	LOC119553095|XP_037719179.1|DSUP	LOC6602780|XP_002027837.1|DPER
OG0001802	LOC119560821|XP_037730394.1|DSUP, LOC119563193|XP_037732408.1|DSUP	LOC6594168|XP_002019577.1|DPER
OG0001803	LOC119560001|XP_037729201.1|DSUP	LOC6591456|XP_002017477.1|DPER, LOC6591455|XP_026845223.1|DPER
OG0001804	LOC119560989|XP_037730695.1|DSUP	LOC6592045|XP_026847867.1|DPER, LOC6592048|XP_026851200.1|DPER
OG0001805	LOC119552829|XP_037718612.1|DSUP	LOC6599659|XP_002024581.2|DPER
OG0001806	LOC119545785|XP_037707585.1|DSUP	LOC6592136|XP_026840051.1|DPER
OG0001807	LOC119549840|XP_037714067.1|DSUP	LOC113567254|XP_026850282.1|DPER
OG0001808	LOC119563002|XP_037732117.1|DSUP	LOC6594588|XP_026850854.1|DPER
OG0001809	LOC119560601|XP_037730057.1|DSUP	LOC6591982|XP_002017026.1|DPER
OG0001810	LOC119554847|XP_037721856.1|DSUP	LOC6595148|XP_002020138.1|DPER
OG0001811	LOC119551713|XP_037717115.1|DSUP	LOC6590131|XP_002016242.2|DPER
OG0001812	LOC119557714|XP_037726524.1|DSUP	LOC6597684|XP_026848873.1|DPER
OG0001813	LOC119559918|XP_037729048.1|DSUP	LOC6594323|XP_026850424.1|DPER
OG0001814	LOC119561062|XP_037730826.1|DSUP	LOC6594160|XP_026840495.1|DPER
OG0001815	LOC119560618|XP_037730084.1|DSUP	LOC6588159|XP_002014126.1|DPER
OG0001816	LOC119551877|XP_037717400.1|DSUP	LOC6593101|XP_002017884.1|DPER
OG0001817	LOC119551152|XP_037716273.1|DSUP	LOC6600943|XP_002026014.1|DPER
OG0001818	LOC119556912|XP_037725327.1|DSUP	LOC6600734|XP_026848685.1|DPER
OG0001819	LOC119551135|XP_037716253.1|DSUP	LOC6601637|XP_026841610.1|DPER
OG0001820	LOC119556573|XP_037724800.1|DSUP	LOC6588871|XP_026844544.1|DPER, LOC6589366|XP_002015250.1|DPER, LOC6597648|XP_026849282.1|DPER
OG0001821	LOC119550267|XP_037714773.1|DSUP	LOC6600971|XP_002026009.1|DPER
OG0001822	LOC119550155|XP_037714594.1|DSUP	LOC6600876|XP_002025940.1|DPER
OG0001823	LOC119553527|XP_037719880.1|DSUP	LOC6599000|XP_002024068.1|DPER
OG0001824	LOC119548175|XP_037711216.1|DSUP	LOC6589638|XP_002015342.1|DPER
OG0001825	LOC119549532|XP_037713580.1|DSUP	LOC6590633|XP_026840998.1|DPER
OG0001826	LOC119551314|XP_037716537.1|DSUP	LOC113565059|XP_026841086.1|DPER
OG0001827	LOC119551400|XP_037716663.1|DSUP	LOC6592403|XP_002018148.1|DPER
OG0001828	LOC119555924|XP_037723551.1|DSUP	LOC6601763|XP_026846904.1|DPER
OG0001829	LOC119551793|XP_037717268.1|DSUP	LOC6592196|XP_026841396.1|DPER
OG0001830	LOC119551153|XP_037716275.1|DSUP	LOC6590194|XP_002015751.1|DPER
OG0001831	LOC119553523|XP_037719874.1|DSUP	LOC6598916|XP_026847928.1|DPER
OG0001832	LOC119556871|XP_037725273.1|DSUP	LOC6603084|XP_026847088.1|DPER
OG0001833	LOC119550194|XP_037714666.1|DSUP	LOC6589965|XP_002015640.2|DPER
OG0001834	LOC119560916|XP_037730546.1|DSUP	LOC6588344|XP_002012924.1|DPER
OG0001838	LOC119550985|XP_037715947.1|DSUP	LOC6590012|XP_002015465.1|DPER
OG0001839	LOC119547566|XP_037710395.1|DSUP, LOC119550968|XP_037715931.1|DSUP	LOC6592896|XP_026841860.1|DPER
OG0001840	LOC119548025|XP_037711027.1|DSUP, LOC119548018|XP_037711018.1|DSUP, LOC119548019|XP_037711019.1|DSUP	LOC6603540|XP_002028511.1|DPER
OG0001841	LOC119553974|XP_037720606.1|DSUP, LOC119553715|XP_037720223.1|DSUP	LOC6603283|XP_026849886.1|DPER
OG0001842	LOC119554217|XP_037720971.1|DSUP, LOC119546707|XP_037709115.1|DSUP, LOC119546920|XP_037709479.1|DSUP	LOC6601180|XP_002026246.1|DPER
OG0001843	LOC119555133|XP_037722287.1|DSUP, LOC119555135|XP_037722290.1|DSUP, LOC119555134|XP_037722288.1|DSUP, LOC119555137|XP_037722292.1|DSUP	LOC6602409|XP_002027414.1|DPER
OG0001844	LOC119554121|XP_037720819.1|DSUP, LOC119554398|XP_037721211.1|DSUP	LOC6597084|XP_002022259.1|DPER, LOC6597082|XP_002022257.1|DPER
OG0001845	LOC119550639|XP_037715405.1|DSUP	LOC6590317|XP_026841971.1|DPER
OG0001846	LOC119561869|XP_037731276.1|DSUP, LOC119561728|XP_037731141.1|DSUP	LOC6587585|XP_002013110.2|DPER
OG0001848	LOC119562301|XP_037731387.1|DSUP	LOC113567473|XP_026851283.1|DPER
OG0001849	LOC119562886|XP_037731930.1|DSUP	LOC6587337|XP_026839907.1|DPER
OG0001850	LOC119549524|XP_037713612.1|DSUP	LOC6603484|XP_026846785.1|DPER, LOC113566249|XP_026846835.1|DPER
OG0001851	LOC119548726|XP_037712201.1|DSUP	LOC6602005|XP_026846814.1|DPER
OG0001852	LOC119552698|XP_037718362.1|DSUP	LOC6599575|XP_026849580.1|DPER
OG0001853	LOC119545835|XP_037707692.1|DSUP	LOC6587460|XP_026840018.1|DPER
OG0001854	LOC119555885|XP_037723475.1|DSUP	LOC6597581|XP_026848880.1|DPER
OG0001855	LOC119549686|XP_037713829.1|DSUP, LOC119551311|XP_037716534.1|DSUP	LOC6601584|XP_002026605.1|DPER
OG0001856	LOC119557162|XP_037725690.1|DSUP	LOC6597296|XP_026846431.1|DPER
OG0001857	LOC119556188|XP_037724059.1|DSUP	LOC6599378|XP_002024552.1|DPER
OG0001858	LOC119557658|XP_037726441.1|DSUP	LOC6601732|XP_026846948.1|DPER
OG0001859	LOC119557815|XP_037726681.1|DSUP	LOC6600108|XP_026846664.1|DPER
OG0001860	LOC119554752|XP_037721708.1|DSUP	LOC6598932|XP_026848991.1|DPER
OG0001861	LOC119562215|XP_037731347.1|DSUP	LOC6598662|XP_026840424.1|DPER
OG0001862	LOC119557696|XP_037726497.1|DSUP	LOC6597892|XP_026846993.1|DPER
OG0001863	LOC119553176|XP_037719344.1|DSUP, LOC119556297|XP_037724299.1|DSUP	LOC6598518|XP_002023557.2|DPER
OG0001864	LOC119560954|XP_037730625.1|DSUP	LOC6588278|XP_026842314.1|DPER
OG0001865	LOC119556160|XP_037723990.1|DSUP	LOC6602693|XP_002027720.1|DPER
OG0001866	LOC119563300|XP_037732557.1|DSUP	LOC6587614|XP_026843046.1|DPER
OG0001867	LOC119555648|XP_037723134.1|DSUP	LOC6603357|XP_026848217.1|DPER
OG0001868	LOC119547928|XP_037710901.1|DSUP	LOC6596342|XP_002021698.2|DPER
OG0001869	LOC119562962|XP_037732065.1|DSUP	LOC6587932|XP_002013714.1|DPER
OG0001870	LOC119556443|XP_037724605.1|DSUP	LOC6599242|XP_026848264.1|DPER
OG0001871	LOC119557400|XP_037726073.1|DSUP	LOC6599987|XP_002025145.1|DPER
OG0001872	LOC119555255|XP_037722485.1|DSUP	LOC6594785|XP_026839931.1|DPER
OG0001873	LOC119560474|XP_037729862.1|DSUP	LOC6594682|XP_026850438.1|DPER
OG0001874	LOC119546958|XP_037709533.1|DSUP	LOC6591888|XP_002016782.2|DPER
OG0001875	LOC119563503|XP_037732874.1|DSUP	LOC6595066|XP_026851041.1|DPER
OG0001876	LOC119556543|XP_037724754.1|DSUP	LOC6603543|XP_002028521.1|DPER
OG0001877	LOC119557052|XP_037725526.1|DSUP	LOC6598572|XP_002023635.1|DPER
OG0001878	LOC119557578|XP_037726308.1|DSUP	LOC6587785|XP_002014049.1|DPER
OG0001879	LOC119563248|XP_037732487.1|DSUP	LOC6591683|XP_026840156.1|DPER
OG0001880	LOC119560743|XP_037730285.1|DSUP	LOC6594941|XP_002020310.1|DPER
OG0001881	LOC119560628|XP_037730099.1|DSUP	LOC6588499|XP_002013949.1|DPER
OG0001882	LOC119549008|XP_037712578.1|DSUP	LOC6587374|XP_026840072.1|DPER
OG0001883	LOC119563018|XP_037732140.1|DSUP	LOC6595152|XP_026840276.1|DPER
OG0001884	LOC119563524|XP_037732922.1|DSUP, LOC119561850|XP_037731260.1|DSUP	LOC6587693|XP_002013698.1|DPER
OG0001885	LOC119548485|XP_037711686.1|DSUP	LOC6595448|XP_026844142.1|DPER
OG0001886	LOC119555852|XP_037723417.1|DSUP, LOC119555843|XP_037723403.1|DSUP	LOC6594919|XP_002020127.1|DPER
OG0001887	LOC119551374|XP_037716623.1|DSUP	LOC6592264|XP_026842225.1|DPER
OG0001888	LOC119560090|XP_037729337.1|DSUP	LOC6591810|XP_002017231.1|DPER
OG0001889	LOC119557816|XP_037726682.1|DSUP	LOC6597372|XP_002022413.1|DPER
OG0001890	LOC119555264|XP_037722495.1|DSUP	LOC6598547|XP_026846271.1|DPER, LOC6603342|XP_002028326.2|DPER
OG0001891	LOC119545747|XP_037707507.1|DSUP	LOC6587658|XP_026846127.1|DPER
OG0001892	LOC119562488|XP_037731620.1|DSUP	LOC6594402|XP_002019348.1|DPER
OG0001893	LOC119554458|XP_037721301.1|DSUP	LOC6587733|XP_026850755.1|DPER
OG0001894	LOC119551330|XP_037716557.1|DSUP	LOC6592898|XP_002017940.1|DPER
OG0001895	LOC119548219|XP_037711320.1|DSUP	LOC6603485|XP_026846884.1|DPER
OG0001896	LOC119562860|XP_037731901.1|DSUP	LOC6588722|XP_002014364.2|DPER
OG0001897	LOC119559844|XP_037728869.1|DSUP	LOC6588372|XP_026840301.1|DPER
OG0001898	LOC119557454|XP_037726147.1|DSUP	LOC6600209|XP_002025309.1|DPER
OG0001899	LOC119561066|XP_037730836.1|DSUP	LOC6588187|XP_026841577.1|DPER
OG0001900	LOC119553436|XP_037719754.1|DSUP	LOC6602356|XP_002027435.1|DPER
OG0001901	LOC119548781|XP_037712269.1|DSUP	LOC6593503|XP_002019144.2|DPER, LOC113565386|XP_026842983.1|DPER
OG0001902	LOC119562437|XP_037731550.1|DSUP, LOC119559301|XP_037728308.1|DSUP, LOC119559291|XP_037728296.1|DSUP	LOC6591733|XP_026846694.1|DPER
OG0001903	LOC119560445|XP_037729819.1|DSUP	LOC6603472|XP_002028451.2|DPER, LOC6594583|XP_002019288.2|DPER, LOC6603828|XP_002028787.2|DPER
OG0001904	LOC119563172|XP_037732367.1|DSUP	LOC6588501|XP_026846266.1|DPER
OG0001905	LOC119557998|XP_037727028.1|DSUP	LOC6594823|XP_002020018.1|DPER
OG0001906	LOC119560886|XP_037730500.1|DSUP	LOC6587917|XP_026850896.1|DPER
OG0001907	LOC119556481|XP_037724662.1|DSUP	LOC6603109|XP_002028094.2|DPER
OG0001908	LOC119554202|XP_037720934.1|DSUP	LOC6596496|XP_002021570.1|DPER, LOC6595183|XP_002020039.1|DPER
OG0001909	LOC119558251|XP_037727505.1|DSUP	LOC6597244|XP_002022539.2|DPER, LOC6597260|XP_026846548.1|DPER
OG0001910	LOC119560590|XP_037730043.1|DSUP	LOC6598641|XP_002023822.1|DPER
OG0001911	LOC119555029|XP_037722231.1|DSUP	LOC6598604|XP_026850500.1|DPER
OG0001912	LOC119549487|XP_037713518.1|DSUP	LOC6590328|XP_002016217.1|DPER
OG0001913	LOC119546410|XP_037708597.1|DSUP	LOC6596645|XP_002021653.1|DPER
OG0001914	LOC119550213|XP_037714701.1|DSUP	LOC6588339|XP_026840521.1|DPER
OG0001915	LOC119553188|XP_037719363.1|DSUP	LOC6601250|XP_026849953.1|DPER
OG0001916	LOC119550002|XP_037714351.1|DSUP	LOC6590072|XP_026840608.1|DPER
OG0001917	LOC119555222|XP_037722422.1|DSUP	LOC6599856|XP_026847378.1|DPER
OG0001918	LOC119554250|XP_037721016.1|DSUP	LOC6602785|XP_026847793.1|DPER
OG0001919	LOC119551275|XP_037716469.1|DSUP	LOC6602115|XP_002027129.1|DPER
OG0001920	LOC119552598|XP_037718182.1|DSUP	LOC6601100|XP_026847429.1|DPER
OG0001921	LOC119549015|XP_037712586.1|DSUP	LOC6592646|XP_002017867.1|DPER
OG0001922	LOC119550189|XP_037714658.1|DSUP	LOC6600842|XP_002025936.1|DPER
OG0001923	LOC119555706|XP_037723290.1|DSUP	LOC6595956|XP_026845526.1|DPER
OG0001924	LOC119562590|XP_037731739.1|DSUP	LOC6597984|XP_002023080.1|DPER
OG0001925	LOC119555563|XP_037722940.1|DSUP	LOC6599495|XP_026849528.1|DPER
OG0001926	LOC119554946|XP_037721984.1|DSUP	LOC6601213|XP_026848118.1|DPER
OG0001927	LOC119549794|XP_037713987.1|DSUP	LOC6590388|XP_002015654.1|DPER
OG0001928	LOC119553205|XP_037719385.1|DSUP	LOC6587611|XP_002013901.1|DPER, LOC6601385|XP_026847755.1|DPER
OG0001929	LOC119553672|XP_037720113.1|DSUP	LOC6603926|XP_026847898.1|DPER
OG0001930	LOC119551099|XP_037716206.1|DSUP	LOC6592683|XP_026840840.1|DPER
OG0001931	LOC119553314|XP_037719568.1|DSUP	LOC6596048|XP_002021232.2|DPER
OG0001932	LOC119555482|XP_037722816.1|DSUP	LOC6596047|XP_002021231.2|DPER
OG0001933	LOC119551038|XP_037716075.1|DSUP	LOC6590636|XP_002016139.1|DPER
OG0001934	LOC119554380|XP_037721189.1|DSUP	LOC6601369|XP_002026539.1|DPER
OG0001935	LOC119552954|XP_037718864.1|DSUP	LOC6599706|XP_026847450.1|DPER
OG0001937	LOC119549958|XP_037714270.1|DSUP	LOC6591199|XP_026841865.1|DPER, LOC6591197|XP_002015446.1|DPER
OG0001938	LOC119551529|XP_037716843.1|DSUP	LOC6593214|XP_002018474.1|DPER
OG0001939	LOC119550858|XP_037715761.1|DSUP	LOC6592649|XP_002017985.1|DPER
OG0001940	LOC119551981|XP_037717624.1|DSUP	LOC6590972|XP_002015777.2|DPER
OG0001941	LOC119553561|XP_037719933.1|DSUP	LOC6601103|XP_026847431.1|DPER
OG0001942	LOC119552060|XP_037717750.1|DSUP	LOC6590790|XP_026841863.1|DPER
OG0001943	LOC119554584|XP_037721494.1|DSUP	LOC6599705|XP_026847451.1|DPER
OG0001944	LOC119555553|XP_037722926.1|DSUP	LOC6601056|XP_026849764.1|DPER
OG0001945	LOC119549209|XP_037712985.1|DSUP	LOC6591027|XP_026842602.1|DPER
OG0001946	LOC119550048|XP_037714430.1|DSUP	LOC6602070|XP_002027176.1|DPER
OG0001947	LOC119551116|XP_037716225.1|DSUP	LOC6593051|XP_026842271.1|DPER
OG0001948	LOC119556601|XP_037724841.1|DSUP	LOC6601753|XP_002026828.1|DPER
OG0001949	LOC119553826|XP_037720385.1|DSUP	LOC6601166|XP_026848178.1|DPER
OG0001950	LOC119560631|XP_037730102.1|DSUP	LOC6591340|XP_026842042.1|DPER
OG0001951	LOC119551001|XP_037715978.1|DSUP	LOC6591275|XP_026841879.1|DPER
OG0001952	LOC119561994|XP_037731313.1|DSUP	LOC6590634|XP_026842833.1|DPER
OG0001953	LOC119551039|XP_037716077.1|DSUP	LOC6593194|XP_002018117.1|DPER
OG0001955	LOC119549280|XP_037713141.1|DSUP	LOC6592738|XP_002017646.1|DPER
OG0001956	LOC119552922|XP_037718789.1|DSUP	LOC6599854|XP_026847302.1|DPER
OG0001957	LOC119551304|XP_037716527.1|DSUP	LOC6590557|XP_002015944.1|DPER
OG0001958	LOC119549220|XP_037713021.1|DSUP	LOC6592261|XP_026840862.1|DPER
OG0001959	LOC119553699|XP_037720185.1|DSUP	LOC6595987|XP_026845412.1|DPER
OG0001960	LOC119553501|XP_037719849.1|DSUP	LOC6599595|XP_026849571.1|DPER
OG0001961	LOC119551354|XP_037716602.1|DSUP	LOC6592290|XP_026841476.1|DPER
OG0001962	LOC119551329|XP_037716556.1|DSUP	LOC6592899|XP_002017941.1|DPER
OG0001963	LOC119553807|XP_037720355.1|DSUP	LOC6601006|XP_002026161.1|DPER
OG0001964	LOC119554231|XP_037720989.1|DSUP	LOC6597137|XP_026845758.1|DPER
OG0001965	LOC119555065|XP_037722200.1|DSUP	LOC6599542|XP_026849404.1|DPER
OG0001966	LOC119562905|XP_037731973.1|DSUP	LOC6587522|XP_002013074.2|DPER
OG0001967	LOC119551892|XP_037717422.1|DSUP	LOC6591134|XP_026841315.1|DPER
OG0001968	LOC119553182|XP_037719352.1|DSUP	LOC6600625|XP_002025619.1|DPER
OG0001969	LOC119550171|XP_037714633.1|DSUP	LOC6602048|XP_002027179.1|DPER
OG0001970	LOC119550390|XP_037714969.1|DSUP	LOC6590085|XP_002016039.1|DPER
OG0001971	LOC119551239|XP_037716407.1|DSUP, LOC119562441|XP_037731553.1|DSUP, LOC119559125|XP_037728130.1|DSUP	LOC6589951|XP_002016689.1|DPER
OG0001972	LOC119549567|XP_037713646.1|DSUP	LOC6590579|XP_002015384.1|DPER
OG0001973	LOC119558711|XP_037727983.1|DSUP, LOC119558629|XP_037727961.1|DSUP, LOC119550335|XP_037714882.1|DSUP	LOC6592608|XP_002018156.2|DPER
OG0001974	LOC119552079|XP_037717783.1|DSUP	LOC6592675|XP_002018200.2|DPER
OG0001975	LOC119554369|XP_037721177.1|DSUP	LOC6601187|XP_002026219.1|DPER
OG0001976	LOC119549256|XP_037713090.1|DSUP	LOC6591176|XP_002015436.1|DPER
OG0001977	LOC119548050|XP_037711058.1|DSUP	LOC6593423|XP_002019129.1|DPER
OG0001978	LOC119548085|XP_037711099.1|DSUP	LOC6595713|XP_002020749.1|DPER
OG0001979	LOC119548070|XP_037711085.1|DSUP	LOC6589527|XP_026843903.1|DPER
OG0001980	LOC119545985|XP_037707894.1|DSUP	LOC113565630|XP_026843960.1|DPER, LOC6595579|XP_002020956.1|DPER
OG0001981	LOC119546716|XP_037709131.1|DSUP	LOC6589178|XP_002015180.2|DPER
OG0001982	LOC119561785|XP_037731195.1|DSUP	LOC113565482|XP_026843430.1|DPER
OG0001983	LOC119559655|XP_037728631.1|DSUP	LOC6602649|XP_026843628.1|DPER
OG0001984	LOC119562625|XP_037731783.1|DSUP, LOC119562629|XP_037731784.1|DSUP	LOC113565714|XP_026844441.1|DPER
OG0001985	LOC119547955|XP_037710933.1|DSUP	LOC6589232|XP_002014494.2|DPER
OG0001986	LOC119547268|XP_037709978.1|DSUP	LOC6593344|XP_002018745.1|DPER
OG0001987	LOC119558350|XP_037727776.1|DSUP	LOC6599949|XP_002025139.1|DPER
OG0001988	LOC119552044|XP_037717715.1|DSUP	LOC6591090|XP_026842313.1|DPER
OG0001989	LOC119547335|XP_037710073.1|DSUP	LOC6595701|XP_002020584.1|DPER
OG0001990	LOC119548194|XP_037711249.1|DSUP	LOC6589011|XP_002014327.2|DPER
OG0001991	LOC119559705|XP_037728694.1|DSUP	LOC6598133|XP_026843348.1|DPER
OG0001992	LOC119546518|XP_037708775.1|DSUP	LOC6589297|XP_026844049.1|DPER
OG0001993	LOC119547770|XP_037710710.1|DSUP	LOC6593558|XP_002018973.1|DPER
OG0001994	LOC119547802|XP_037710749.1|DSUP	LOC6595069|XP_026843560.1|DPER
OG0001995	LOC119546087|XP_037708095.1|DSUP	LOC6597942|XP_002023177.1|DPER
OG0001996	LOC119547327|XP_037710060.1|DSUP	LOC6593961|XP_026842997.1|DPER
OG0001997	LOC119550773|XP_037715630.1|DSUP	LOC6592354|XP_026841878.1|DPER
OG0001998	LOC119550768|XP_037715622.1|DSUP	LOC6592352|XP_002018424.1|DPER
OG0001999	LOC119549404|XP_037713386.1|DSUP	LOC6590613|XP_026842571.1|DPER
OG0002000	LOC119548392|XP_037711546.1|DSUP	LOC6589121|XP_002015277.1|DPER
OG0002001	LOC119548626|XP_037711932.1|DSUP	LOC6595706|XP_026844830.1|DPER
OG0002002	LOC119549796|XP_037713990.1|DSUP	LOC6590386|XP_002015652.1|DPER
OG0002003	LOC119548761|XP_037712228.1|DSUP	LOC6593492|XP_026843184.1|DPER
OG0002004	LOC119548864|XP_037712419.1|DSUP	LOC6595384|XP_026844669.1|DPER
OG0002005	LOC119546450|XP_037708652.1|DSUP	LOC6593780|XP_026843087.1|DPER
OG0002006	LOC119548719|XP_037712123.1|DSUP	LOC6593916|XP_026843808.1|DPER
OG0002007	LOC119547543|XP_037710369.1|DSUP	LOC6589072|XP_026844954.1|DPER
OG0002008	LOC119562929|XP_037732011.1|DSUP	LOC6603486|XP_026846829.1|DPER
OG0002009	LOC119550296|XP_037714818.1|DSUP	LOC6600877|XP_002025941.1|DPER
OG0002010	LOC119546081|XP_037708085.1|DSUP	LOC6593511|XP_002019152.1|DPER
OG0002011	LOC119547527|XP_037710348.1|DSUP	LOC6596534|XP_002021731.1|DPER
OG0002012	LOC119546039|XP_037707988.1|DSUP	LOC6589863|XP_002015168.1|DPER
OG0002013	LOC119546540|XP_037708810.1|DSUP	LOC6597979|XP_026843595.1|DPER
OG0002014	LOC119551081|XP_037716172.1|DSUP	LOC6600869|XP_026840987.1|DPER
OG0002015	LOC119548287|XP_037711381.1|DSUP	LOC113565904|XP_026845073.1|DPER, LOC6589893|XP_002014630.1|DPER
OG0002016	LOC119549417|XP_037713416.1|DSUP	LOC113565034|XP_026840758.1|DPER, LOC6592605|XP_026840890.1|DPER
OG0002017	LOC119546895|XP_037709446.1|DSUP	LOC6596585|XP_002021672.2|DPER
OG0002018	LOC119546152|XP_037708189.1|DSUP	LOC6593557|XP_002018972.1|DPER
OG0002019	LOC119546402|XP_037708588.1|DSUP	LOC6589381|XP_002015053.1|DPER
OG0002020	LOC119546101|XP_037708112.1|DSUP	LOC6597965|XP_002023168.1|DPER
OG0002021	LOC119552020|XP_037717685.1|DSUP	LOC6591133|XP_026841742.1|DPER
OG0002022	LOC119546272|XP_037708372.1|DSUP	LOC6593460|XP_026843711.1|DPER
OG0002023	LOC119556335|XP_037724357.1|DSUP	LOC6587207|XP_002013888.1|DPER
OG0002024	LOC119546878|XP_037709414.1|DSUP	LOC6603554|XP_002028533.1|DPER
OG0002025	LOC119547298|XP_037710015.1|DSUP	LOC6589849|XP_026844766.1|DPER
OG0002026	LOC119553321|XP_037719579.1|DSUP	LOC6602182|XP_002027222.2|DPER, LOC113566941|XP_026849973.1|DPER
OG0002027	LOC119550996|XP_037715969.1|DSUP	LOC6590772|XP_002016460.2|DPER
