Orthogroup	DSUP.longest_only	DSER.longest_only
OG0001886	LOC119555843|XP_037723403.1|DSUP	LOC110189150|XP_020814779.1|DSER
OG0001887	LOC119551374|XP_037716623.1|DSUP	LOC110177313|XP_020799648.1|DSER
OG0001888	LOC119560090|XP_037729337.1|DSUP	LOC110177118|XP_020799323.1|DSER
OG0001889	LOC119557816|XP_037726682.1|DSUP	LOC110184407|XP_020808597.1|DSER
OG0001890	LOC119555264|XP_037722495.1|DSUP	LOC110184632|XP_020808887.1|DSER
OG0001891	LOC119545747|XP_037707507.1|DSUP	LOC110188198|XP_020813453.1|DSER
OG0001892	LOC119562488|XP_037731620.1|DSUP	LOC110180481|XP_020803824.1|DSER
OG0001893	LOC119554458|XP_037721301.1|DSUP	LOC110177380|XP_020799738.1|DSER
OG0001894	LOC119551330|XP_037716557.1|DSUP	LOC110191586|XP_020818130.1|DSER
OG0001895	LOC119548219|XP_037711320.1|DSUP	LOC110185393|XP_020809828.1|DSER
OG0001896	LOC119562860|XP_037731901.1|DSUP	LOC110185359|XP_020809798.1|DSER
OG0001897	LOC119559844|XP_037728869.1|DSUP	LOC110187728|XP_020812838.1|DSER
OG0001898	LOC119557454|XP_037726147.1|DSUP	LOC110184268|XP_020808392.1|DSER
OG0001899	LOC119561066|XP_037730836.1|DSUP	LOC110186821|XP_020811768.1|DSER
OG0001900	LOC119553436|XP_037719754.1|DSUP	LOC110190263|XP_020816288.1|DSER, LOC110190297|XP_020816341.1|DSER
OG0001901	LOC119548781|XP_037712269.1|DSUP	LOC110183006|XP_020806854.1|DSER
OG0001902	LOC119562437|XP_037731550.1|DSUP	LOC110187879|XP_020813025.1|DSER
OG0001902	LOC119559301|XP_037728308.1|DSUP, LOC119559291|XP_037728296.1|DSUP	LOC110185378|XP_020809819.1|DSER
OG0001903	LOC119560445|XP_037729819.1|DSUP	LOC110176458|XP_020798470.1|DSER
OG0001904	LOC119563172|XP_037732367.1|DSUP	LOC110188397|XP_020813780.1|DSER
OG0001905	LOC119557998|XP_037727028.1|DSUP	LOC110176032|XP_020797903.1|DSER
OG0001906	LOC119560886|XP_037730500.1|DSUP	LOC110177233|XP_020799523.1|DSER
OG0001907	LOC119556481|XP_037724662.1|DSUP	LOC110184255|XP_020808376.1|DSER
OG0001908	LOC119554202|XP_037720934.1|DSUP	LOC110177363|XP_020799715.1|DSER
OG0001909	LOC119558251|XP_037727505.1|DSUP	LOC110184343|XP_020808497.1|DSER
OG0001910	LOC119560590|XP_037730043.1|DSUP	LOC110188590|XP_020814012.1|DSER
OG0001911	LOC119555029|XP_037722231.1|DSUP	LOC110189210|XP_020814844.1|DSER
OG0001912	LOC119549487|XP_037713518.1|DSUP	LOC110177746|XP_020800263.1|DSER
OG0001913	LOC119546410|XP_037708597.1|DSUP	LOC110183438|XP_020807378.1|DSER
OG0001914	LOC119550213|XP_037714701.1|DSUP	LOC110187722|XP_020812826.1|DSER
OG0001915	LOC119553188|XP_037719363.1|DSUP	LOC110188816|XP_020814352.1|DSER
OG0001916	LOC119550002|XP_037714351.1|DSUP	LOC110184077|XP_020808121.1|DSER
OG0001917	LOC119555222|XP_037722422.1|DSUP	LOC110189127|XP_020814759.1|DSER
OG0001918	LOC119554250|XP_037721016.1|DSUP	LOC110183561|XP_020807521.1|DSER
OG0001919	LOC119551275|XP_037716469.1|DSUP	LOC110182449|XP_020806183.1|DSER
OG0001920	LOC119552598|XP_037718182.1|DSUP	LOC110178788|XP_020801698.1|DSER
OG0001921	LOC119549015|XP_037712586.1|DSUP	LOC110177794|XP_020800328.1|DSER
OG0001922	LOC119550189|XP_037714658.1|DSUP	LOC110176060|XP_020797942.1|DSER
OG0001923	LOC119555706|XP_037723290.1|DSUP	LOC110187701|XP_020812798.1|DSER
OG0001924	LOC119562590|XP_037731739.1|DSUP	LOC110188784|XP_020814290.1|DSER
OG0001925	LOC119555563|XP_037722940.1|DSUP	LOC110189052|XP_020814677.1|DSER
OG0001926	LOC119554946|XP_037721984.1|DSUP	LOC110190670|XP_020816934.1|DSER
OG0001927	LOC119549794|XP_037713987.1|DSUP	LOC110178358|XP_020801150.1|DSER
OG0001928	LOC119553205|XP_037719385.1|DSUP	LOC110185155|XP_020809517.1|DSER
OG0001929	LOC119553672|XP_037720113.1|DSUP	LOC110185149|XP_020809509.1|DSER
OG0001930	LOC119551099|XP_037716206.1|DSUP	LOC110189541|XP_020815331.1|DSER
OG0001931	LOC119553314|XP_037719568.1|DSUP	LOC110185196|XP_020809580.1|DSER
OG0001932	LOC119555482|XP_037722816.1|DSUP	LOC110183636|XP_020807614.1|DSER
OG0001933	LOC119551038|XP_037716075.1|DSUP	LOC110180069|XP_020803350.1|DSER
OG0001934	LOC119554380|XP_037721189.1|DSUP	LOC110184683|XP_020808955.1|DSER
OG0001935	LOC119552954|XP_037718864.1|DSUP	LOC110190654|XP_020816913.1|DSER, LOC110190653|XP_020816912.1|DSER
OG0001937	LOC119549958|XP_037714270.1|DSUP	LOC110177798|XP_020800346.1|DSER
OG0001938	LOC119551529|XP_037716843.1|DSUP	LOC110179308|XP_020802453.1|DSER
OG0001939	LOC119550858|XP_037715761.1|DSUP	LOC110179224|XP_020802320.1|DSER
OG0001940	LOC119551981|XP_037717624.1|DSUP	LOC110181946|XP_020805545.1|DSER
OG0001941	LOC119553561|XP_037719933.1|DSUP	LOC110178789|XP_020801701.1|DSER
OG0001942	LOC119552060|XP_037717750.1|DSUP	LOC110189393|XP_020815101.1|DSER
OG0001943	LOC119554584|XP_037721494.1|DSUP	LOC110190727|XP_020817008.1|DSER
OG0001944	LOC119555553|XP_037722926.1|DSUP	LOC110178825|XP_020801751.1|DSER
OG0001945	LOC119549209|XP_037712985.1|DSUP	LOC110182957|XP_020806806.1|DSER
OG0001946	LOC119550048|XP_037714430.1|DSUP	LOC110191540|XP_020818071.1|DSER
OG0001947	LOC119551116|XP_037716225.1|DSUP	LOC110191226|XP_020817651.1|DSER
OG0001948	LOC119556601|XP_037724841.1|DSUP	LOC110175992|XP_020797845.1|DSER
OG0001949	LOC119553826|XP_037720385.1|DSUP	LOC110189877|XP_020815779.1|DSER
OG0001950	LOC119560631|XP_037730102.1|DSUP	LOC110177231|XP_020799509.1|DSER
OG0001951	LOC119551001|XP_037715978.1|DSUP	LOC110177670|XP_020800155.1|DSER
OG0001952	LOC119561994|XP_037731313.1|DSUP	LOC110189230|XP_020814872.1|DSER
OG0001953	LOC119551039|XP_037716077.1|DSUP	LOC110182765|XP_020806545.1|DSER
OG0001954	LOC119551621|XP_037716972.1|DSUP	LOC110178349|XP_020801133.1|DSER
OG0001955	LOC119549280|XP_037713141.1|DSUP	LOC110189499|XP_020815262.1|DSER
OG0001956	LOC119552922|XP_037718789.1|DSUP	LOC110189098|XP_020814734.1|DSER
OG0001957	LOC119551304|XP_037716527.1|DSUP	LOC110179342|XP_020802504.1|DSER
OG0001958	LOC119549220|XP_037713021.1|DSUP	LOC110189304|XP_020814996.1|DSER
OG0001959	LOC119553699|XP_037720185.1|DSUP	LOC110184657|XP_020808918.1|DSER
OG0001960	LOC119553501|XP_037719849.1|DSUP	LOC110178727|XP_020801605.1|DSER
OG0001961	LOC119551354|XP_037716602.1|DSUP	LOC110184057|XP_020808093.1|DSER
OG0001962	LOC119551329|XP_037716556.1|DSUP	LOC110191581|XP_020818123.1|DSER
OG0001963	LOC119553807|XP_037720355.1|DSUP	LOC110183559|XP_020807519.1|DSER
OG0001964	LOC119554231|XP_037720989.1|DSUP	LOC110176702|XP_020798797.1|DSER
OG0001965	LOC119555065|XP_037722200.1|DSUP	LOC110178787|XP_020801696.1|DSER
OG0001966	LOC119562905|XP_037731973.1|DSUP	LOC110187851|XP_020812995.1|DSER
OG0001967	LOC119551892|XP_037717422.1|DSUP	LOC110181114|XP_020804444.1|DSER
OG0001968	LOC119553182|XP_037719352.1|DSUP	LOC110178648|XP_020801498.1|DSER
OG0001969	LOC119550171|XP_037714633.1|DSUP	LOC110191614|XP_020818162.1|DSER
OG0001970	LOC119550390|XP_037714969.1|DSUP	LOC110177059|XP_020799238.1|DSER
OG0001971	LOC119551239|XP_037716407.1|DSUP, LOC119562441|XP_037731553.1|DSUP, LOC119559125|XP_037728130.1|DSUP	LOC110181801|XP_020805346.1|DSER
OG0001972	LOC119549567|XP_037713646.1|DSUP	LOC110181190|XP_020804529.1|DSER
OG0001973	LOC119558711|XP_037727983.1|DSUP, LOC119558629|XP_037727961.1|DSUP, LOC119550335|XP_037714882.1|DSUP	LOC110178455|XP_020801249.1|DSER
OG0001974	LOC119552079|XP_037717783.1|DSUP	LOC110176999|XP_020799167.1|DSER
OG0001975	LOC119554369|XP_037721177.1|DSUP	LOC110188859|XP_020814425.1|DSER
OG0001976	LOC119549256|XP_037713090.1|DSUP	LOC110177838|XP_020800444.1|DSER
OG0001977	LOC119548050|XP_037711058.1|DSUP	LOC110186031|XP_020810727.1|DSER
OG0001978	LOC119548085|XP_037711099.1|DSUP	LOC110187470|XP_020812516.1|DSER
OG0001979	LOC119548070|XP_037711085.1|DSUP	LOC110177001|XP_020799169.1|DSER
OG0001980	LOC119545985|XP_037707894.1|DSUP	LOC110178207|XP_020800902.1|DSER
OG0001981	LOC119546716|XP_037709131.1|DSUP	LOC110187384|XP_020812432.1|DSER, LOC110177654|XP_020800124.1|DSER
OG0001982	LOC119561785|XP_037731195.1|DSUP	LOC110184511|XP_020808732.1|DSER
OG0001983	LOC119559655|XP_037728631.1|DSUP	LOC110188122|XP_020813360.1|DSER
OG0001984	LOC119562625|XP_037731783.1|DSUP, LOC119562629|XP_037731784.1|DSUP	LOC110185871|XP_020810540.1|DSER
OG0001985	LOC119547955|XP_037710933.1|DSUP	LOC110177884|XP_020800507.1|DSER
OG0001986	LOC119547268|XP_037709978.1|DSUP	LOC110186079|XP_020810773.1|DSER
OG0001987	LOC119558350|XP_037727776.1|DSUP	LOC110182580|XP_020806286.1|DSER
OG0001988	LOC119552044|XP_037717715.1|DSUP	LOC110189297|XP_020814987.1|DSER, LOC110176787|XP_020798884.1|DSER
OG0001989	LOC119547335|XP_037710073.1|DSUP	LOC110178185|XP_020800878.1|DSER
OG0001990	LOC119548194|XP_037711249.1|DSUP	LOC110183371|XP_020807292.1|DSER
OG0001991	LOC119559705|XP_037728694.1|DSUP	LOC110180592|XP_020803941.1|DSER
OG0001992	LOC119546518|XP_037708775.1|DSUP	LOC110187325|XP_020812371.1|DSER
OG0001993	LOC119547770|XP_037710710.1|DSUP	LOC110185078|XP_020809416.1|DSER
OG0001994	LOC119547802|XP_037710749.1|DSUP	LOC110188237|XP_020813556.1|DSER
OG0001995	LOC119546087|XP_037708095.1|DSUP	LOC110181357|XP_020804740.1|DSER, LOC110178694|XP_020801556.1|DSER
OG0001996	LOC119547327|XP_037710060.1|DSUP	LOC110187394|XP_020812444.1|DSER
OG0001997	LOC119550773|XP_037715630.1|DSUP	LOC110182069|XP_020805710.1|DSER, LOC110177802|XP_020800355.1|DSER
OG0001998	LOC119550768|XP_037715622.1|DSUP	LOC110191767|XP_020818372.1|DSER, LOC110182075|XP_020805721.1|DSER
OG0001999	LOC119549404|XP_037713386.1|DSUP	LOC110178274|XP_020801001.1|DSER
OG0002000	LOC119548392|XP_037711546.1|DSUP	LOC110176945|XP_020799105.1|DSER
OG0002001	LOC119548626|XP_037711932.1|DSUP	LOC110187468|XP_020812514.1|DSER
OG0002002	LOC119549796|XP_037713990.1|DSUP	LOC110178362|XP_020801156.1|DSER
OG0002003	LOC119548761|XP_037712228.1|DSUP	LOC110180601|XP_020803945.1|DSER, LOC110183012|XP_020806861.1|DSER, LOC110183033|XP_020806878.1|DSER
OG0002004	LOC119548864|XP_037712419.1|DSUP	LOC110187228|XP_020812284.1|DSER
OG0002005	LOC119546450|XP_037708652.1|DSUP	LOC110185706|XP_020810336.1|DSER
OG0002006	LOC119548719|XP_037712123.1|DSUP	LOC110182693|XP_020806446.1|DSER
OG0002007	LOC119547543|XP_037710369.1|DSUP	LOC110183821|XP_020807832.1|DSER, LOC110181628|XP_020805095.1|DSER, LOC110181397|XP_020804790.1|DSER
OG0002008	LOC119562929|XP_037732011.1|DSUP	LOC110185394|XP_020809831.1|DSER
OG0002009	LOC119550296|XP_037714818.1|DSUP	LOC110179862|XP_020803123.1|DSER
OG0002010	LOC119546081|XP_037708085.1|DSUP	LOC110180604|XP_020803948.1|DSER, LOC110183016|XP_020806863.1|DSER, LOC110183035|XP_020806880.1|DSER
OG0002011	LOC119547527|XP_037710348.1|DSUP	LOC110185601|XP_020810203.1|DSER
OG0002012	LOC119546039|XP_037707988.1|DSUP	LOC110187401|XP_020812450.1|DSER
OG0002013	LOC119546540|XP_037708810.1|DSUP	LOC110181451|XP_020804854.1|DSER
OG0002014	LOC119551081|XP_037716172.1|DSUP	LOC110179210|XP_020802302.1|DSER
OG0002015	LOC119548287|XP_037711381.1|DSUP	LOC110177005|XP_020799174.1|DSER
OG0002016	LOC119549417|XP_037713416.1|DSUP	LOC110188951|XP_020814550.1|DSER, LOC110176377|XP_020798368.1|DSER
OG0002017	LOC119546895|XP_037709446.1|DSUP	LOC110183462|XP_020807401.1|DSER
OG0002018	LOC119546152|XP_037708189.1|DSUP	LOC110180580|XP_020803930.1|DSER
OG0002019	LOC119546402|XP_037708588.1|DSUP	LOC110183995|XP_020808011.1|DSER
OG0002020	LOC119546101|XP_037708112.1|DSUP	LOC110181362|XP_020804744.1|DSER
OG0002021	LOC119552020|XP_037717685.1|DSUP	LOC110181102|XP_020804432.1|DSER
OG0002022	LOC119546272|XP_037708372.1|DSUP	LOC110179897|XP_020803152.1|DSER
OG0002023	LOC119556335|XP_037724357.1|DSUP	LOC110187649|XP_020812716.1|DSER
OG0002024	LOC119546878|XP_037709414.1|DSUP	LOC110183352|XP_020807266.1|DSER
OG0002025	LOC119547298|XP_037710015.1|DSUP	LOC110184012|XP_020808037.1|DSER
OG0002026	LOC119553321|XP_037719579.1|DSUP	LOC110179811|XP_020803074.1|DSER
OG0002027	LOC119550996|XP_037715969.1|DSUP	LOC110180808|XP_020804147.1|DSER
OG0002028	LOC119549075|XP_037712712.1|DSUP	LOC110191504|XP_020818029.1|DSER
OG0002029	LOC119555574|XP_037722971.1|DSUP	LOC110176236|XP_020798194.1|DSER
OG0002030	LOC119550110|XP_037714519.1|DSUP	LOC110176804|XP_020798905.1|DSER
OG0002031	LOC119559403|XP_037728397.1|DSUP	LOC110189284|XP_020814967.1|DSER
OG0002032	LOC119559908|XP_037729013.1|DSUP	LOC110187925|XP_020813095.1|DSER
OG0002033	LOC119558037|XP_037727113.1|DSUP	LOC110181604|XP_020805062.1|DSER
OG0002034	LOC119558097|XP_037727236.1|DSUP	LOC110181728|XP_020805245.1|DSER, LOC110179469|XP_020802698.1|DSER
OG0002035	LOC119560532|XP_037729948.1|DSUP	LOC110187929|XP_020813099.1|DSER
OG0002036	LOC119559901|XP_037728994.1|DSUP	LOC110188754|XP_020814255.1|DSER
OG0002037	LOC119553628|XP_037720025.1|DSUP	LOC110183557|XP_020807517.1|DSER
OG0002038	LOC119560182|XP_037729469.1|DSUP	LOC110188051|XP_020813260.1|DSER
OG0002039	LOC119561800|XP_037731210.1|DSUP	LOC110179905|XP_020803161.1|DSER
OG0002040	LOC119562335|XP_037731430.1|DSUP	LOC110187948|XP_020813122.1|DSER
OG0002041	LOC119552164|XP_037717912.1|DSUP	LOC110189738|XP_020815591.1|DSER
OG0002042	LOC119560904|XP_037730531.1|DSUP	LOC110188523|XP_020813924.1|DSER
OG0002043	LOC119560739|XP_037730281.1|DSUP	LOC110187687|XP_020812778.1|DSER
OG0002044	LOC119563397|XP_037732688.1|DSUP	LOC110188662|XP_020814107.1|DSER
OG0002045	LOC119560823|XP_037730396.1|DSUP	LOC110187820|XP_020812956.1|DSER
OG0002046	LOC119557288|XP_037725907.1|DSUP, LOC119557960|XP_037726930.1|DSUP	LOC110181701|XP_020805204.1|DSER
OG0002047	LOC119556072|XP_037723817.1|DSUP	LOC110180145|XP_020803450.1|DSER
OG0002048	LOC119563334|XP_037732607.1|DSUP	LOC110191771|XP_020818374.1|DSER
OG0002049	LOC119562999|XP_037732108.1|DSUP	LOC110186490|XP_020811336.1|DSER
OG0002050	LOC119563186|XP_037732387.1|DSUP	LOC110191844|XP_020818471.1|DSER
OG0002051	LOC119552025|XP_037717691.1|DSUP	LOC110179354|XP_020802525.1|DSER
OG0002052	LOC119554710|XP_037721649.1|DSUP	LOC110190750|XP_020817031.1|DSER
OG0002053	LOC119552259|XP_037717994.1|DSUP	LOC110188293|XP_020813654.1|DSER
OG0002054	LOC119560769|XP_037730321.1|DSUP	LOC110187970|XP_020813149.1|DSER
OG0002055	LOC119551537|XP_037716858.1|DSUP	LOC110176651|XP_020798741.1|DSER
OG0002056	LOC119554889|XP_037721908.1|DSUP	LOC110190754|XP_020817036.1|DSER
OG0002057	LOC119547098|XP_037709729.1|DSUP	LOC110183391|XP_020807317.1|DSER
OG0002058	LOC119552674|XP_037718312.1|DSUP	LOC110178815|XP_020801736.1|DSER
OG0002059	LOC119549985|XP_037714321.1|DSUP	LOC110186775|XP_020811704.1|DSER
OG0002060	LOC119550291|XP_037714811.1|DSUP	LOC110187156|XP_020812230.1|DSER, LOC110178597|XP_020801445.1|DSER
OG0002061	LOC119550141|XP_037714576.1|DSUP	LOC110191547|XP_020818079.1|DSER
OG0002062	LOC119557842|XP_037726748.1|DSUP	LOC110181697|XP_020805199.1|DSER
OG0002063	LOC119556570|XP_037724796.1|DSUP	LOC110187153|XP_020812229.1|DSER
OG0002064	LOC119552747|XP_037718463.1|DSUP	LOC110184412|XP_020808609.1|DSER, LOC110184377|XP_020808536.1|DSER
OG0002065	LOC119552595|XP_037718178.1|DSUP	LOC110185341|XP_020809779.1|DSER
OG0002066	LOC119559273|XP_037728273.1|DSUP	LOC110191929|XP_020818590.1|DSER
OG0002067	LOC119549076|XP_037712714.1|DSUP	LOC110191510|XP_020818037.1|DSER
OG0002068	LOC119551103|XP_037716210.1|DSUP	LOC110189567|XP_020815357.1|DSER
OG0002069	LOC119559634|XP_037728605.1|DSUP	LOC110188779|XP_020814283.1|DSER
OG0002070	LOC119545769|XP_037707549.1|DSUP	LOC110188084|XP_020813296.1|DSER
OG0002071	LOC119546897|XP_037709451.1|DSUP	LOC110191193|XP_020817620.1|DSER
OG0002072	LOC119551842|XP_037717343.1|DSUP	LOC110176379|XP_020798369.1|DSER, LOC110188953|XP_020814552.1|DSER, LOC110188932|XP_020814529.1|DSER
OG0002073	LOC119553159|XP_037719310.1|DSUP	LOC110176210|XP_020798135.1|DSER
OG0002074	LOC119549401|XP_037713384.1|DSUP	LOC110177740|XP_020800256.1|DSER
OG0002075	LOC119548433|XP_037711608.1|DSUP	LOC110176907|XP_020799055.1|DSER
OG0002076	LOC119551784|XP_037717241.1|DSUP	LOC110182887|XP_020806694.1|DSER
OG0002077	LOC119555577|XP_037722974.1|DSUP	LOC110178659|XP_020801512.1|DSER
OG0002078	LOC119559452|XP_037728482.1|DSUP	LOC110189789|XP_020815681.1|DSER
OG0002079	LOC119555589|XP_037723001.1|DSUP	LOC110178549|XP_020801373.1|DSER
OG0002080	LOC119551215|XP_037716379.1|DSUP	LOC110191440|XP_020817965.1|DSER
OG0002081	LOC119551796|XP_037717271.1|DSUP	LOC110177373|XP_020799733.1|DSER
OG0002082	LOC119552136|XP_037717854.1|DSUP	LOC110182085|XP_020805729.1|DSER
OG0002083	LOC119555919|XP_037723544.1|DSUP	LOC110179593|XP_020802852.1|DSER
OG0002084	LOC119551524|XP_037716839.1|DSUP	LOC110177939|XP_020800579.1|DSER
OG0002085	LOC119549225|XP_037713035.1|DSUP	LOC110176480|XP_020798507.1|DSER
OG0002086	LOC119551655|XP_037717019.1|DSUP	LOC110177943|XP_020800584.1|DSER
OG0002087	LOC119554610|XP_037721530.1|DSUP	LOC110178934|XP_020801886.1|DSER
OG0002088	LOC119552491|XP_037718019.1|DSUP	LOC110184635|XP_020808892.1|DSER
OG0002089	LOC119549229|XP_037713041.1|DSUP	LOC110189676|XP_020815493.1|DSER
OG0002090	LOC119554062|XP_037720732.1|DSUP	LOC110190964|XP_020817313.1|DSER
OG0002091	LOC119551235|XP_037716402.1|DSUP	LOC110181273|XP_020804647.1|DSER
OG0002092	LOC119553003|XP_037718952.1|DSUP	LOC110188358|XP_020813725.1|DSER
OG0002093	LOC119551088|XP_037716190.1|DSUP	LOC110177687|XP_020800168.1|DSER
OG0002094	LOC119551186|XP_037716315.1|DSUP	LOC110191517|XP_020818044.1|DSER
OG0002096	LOC119549141|XP_037712844.1|DSUP	LOC110191278|XP_020817738.1|DSER
OG0002097	LOC119551572|XP_037716900.1|DSUP	LOC110191871|XP_020818517.1|DSER
OG0002098	LOC119554939|XP_037721976.1|DSUP	LOC110189900|XP_020815820.1|DSER
OG0002099	LOC119560092|XP_037729339.1|DSUP, LOC119560497|XP_037729896.1|DSUP	LOC110186426|XP_020811267.1|DSER
OG0002100	LOC119554600|XP_037721512.1|DSUP	LOC110176207|XP_020798129.1|DSER
OG0002101	LOC119551803|XP_037717284.1|DSUP	LOC110177963|XP_020800617.1|DSER
OG0002102	LOC119549246|XP_037713073.1|DSUP	LOC110182878|XP_020806680.1|DSER
OG0002103	LOC119560510|XP_037729912.1|DSUP	LOC110186718|XP_020811649.1|DSER
OG0002105	LOC119546886|XP_037709430.1|DSUP, LOC119546885|XP_037709429.1|DSUP	LOC110185994|XP_020810680.1|DSER
OG0002106	LOC119560024|XP_037729244.1|DSUP, LOC119562644|XP_037731797.1|DSUP	LOC110186570|XP_020811438.1|DSER
OG0002107	LOC119546668|XP_037709054.1|DSUP	LOC110183408|XP_020807344.1|DSER
OG0002108	LOC119546444|XP_037708653.1|DSUP	LOC110187769|XP_020812891.1|DSER
OG0002109	LOC119562560|XP_037731694.1|DSUP, LOC119561491|XP_037731073.1|DSUP	LOC110191162|XP_020817580.1|DSER
OG0002110	LOC119555158|XP_037722314.1|DSUP, LOC119546933|XP_037709498.1|DSUP	LOC110185031|XP_020809342.1|DSER
OG0002111	LOC119547659|XP_037710536.1|DSUP	LOC110183039|XP_020806884.1|DSER
OG0002112	LOC119555883|XP_037723469.1|DSUP, LOC119557703|XP_037726505.1|DSUP, LOC119561531|XP_037731114.1|DSUP, LOC119551595|XP_037716927.1|DSUP, LOC119556361|XP_037724451.1|DSUP, LOC119556733|XP_037725065.1|DSUP, LOC119557655|XP_037726437.1|DSUP, LOC119548028|XP_037711031.1|DSUP, LOC119548487|XP_037711689.1|DSUP	LOC110184015|XP_020808040.1|DSER
OG0002113	LOC119551604|XP_037716939.1|DSUP	LOC110187991|XP_020813172.1|DSER
OG0002114	LOC119554937|XP_037721978.1|DSUP	LOC110186737|XP_020811661.1|DSER
OG0002114	LOC119562876|XP_037731919.1|DSUP	LOC110186735|XP_020811660.1|DSER
OG0002115	LOC119549942|XP_037714252.1|DSUP	LOC110176857|XP_020798991.1|DSER
OG0002115	LOC119549943|XP_037714253.1|DSUP	LOC110176856|XP_020798990.1|DSER
OG0002116	LOC119546910|XP_037709467.1|DSUP	LOC110185814|XP_020810479.1|DSER
OG0002117	LOC119551482|XP_037716773.1|DSUP	LOC110181741|XP_020805259.1|DSER
OG0002118	LOC119561878|XP_037731281.1|DSUP	LOC110187751|XP_020812869.1|DSER
OG0002119	LOC119562777|XP_037731892.1|DSUP	LOC110189484|XP_020815235.1|DSER
OG0002120	LOC119554677|XP_037721644.1|DSUP	LOC110185469|XP_020809981.1|DSER
OG0002121	LOC119548048|XP_037711059.1|DSUP	LOC110186855|XP_020811800.1|DSER
OG0002123	LOC119548741|XP_037712183.1|DSUP	LOC110176917|XP_020799068.1|DSER
OG0002124	LOC119557846|XP_037726757.1|DSUP	LOC110176017|XP_020797885.1|DSER
OG0002125	LOC119549455|XP_037713480.1|DSUP	LOC110177753|XP_020800273.1|DSER
OG0002126	LOC119555064|XP_037722195.1|DSUP	LOC110176706|XP_020798803.1|DSER
OG0002127	LOC119556678|XP_037724971.1|DSUP	LOC110187462|XP_020812509.1|DSER, LOC110177088|XP_020799275.1|DSER, LOC110184429|XP_020808624.1|DSER
OG0002128	LOC119557010|XP_037725470.1|DSUP	LOC110182636|XP_020806364.1|DSER
OG0002129	LOC119561085|XP_037730884.1|DSUP	LOC110186947|XP_020811941.1|DSER
OG0002130	LOC119557247|XP_037725861.1|DSUP	LOC110183549|XP_020807503.1|DSER, LOC110183491|XP_020807433.1|DSER
OG0002131	LOC119563073|XP_037732216.1|DSUP	LOC110188284|XP_020813640.1|DSER
OG0002132	LOC119547131|XP_037709772.1|DSUP	LOC110177641|XP_020800114.1|DSER, LOC110187302|XP_020812348.1|DSER
OG0002133	LOC119555875|XP_037723457.1|DSUP	LOC110180572|XP_020803925.1|DSER
OG0002134	LOC119556582|XP_037724810.1|DSUP	LOC110178203|XP_020800898.1|DSER
OG0002135	LOC119558170|XP_037727363.1|DSUP	LOC110182187|XP_020805851.1|DSER
OG0002136	LOC119546610|XP_037708978.1|DSUP	LOC110190092|XP_020816060.1|DSER
OG0002137	LOC119549206|XP_037712978.1|DSUP	LOC110191381|XP_020817894.1|DSER
OG0002138	LOC119557570|XP_037726293.1|DSUP	LOC110184289|XP_020808433.1|DSER
OG0002139	LOC119557061|XP_037725541.1|DSUP	LOC110184605|XP_020808857.1|DSER
OG0002140	LOC119557102|XP_037725607.1|DSUP	LOC110179088|XP_020802133.1|DSER
OG0002141	LOC119553480|XP_037719817.1|DSUP	LOC110179902|XP_020803158.1|DSER
OG0002142	LOC119560948|XP_037730614.1|DSUP	LOC110176470|XP_020798489.1|DSER
OG0002143	LOC119547356|XP_037710099.1|DSUP	LOC110186105|XP_020810809.1|DSER
OG0002144	LOC119556329|XP_037724388.1|DSUP	LOC110184524|XP_020808754.1|DSER
OG0002145	LOC119560453|XP_037729830.1|DSUP	LOC110187720|XP_020812823.1|DSER
OG0002146	LOC119559923|XP_037729054.1|DSUP	LOC110176430|XP_020798438.1|DSER
OG0002147	LOC119556245|XP_037724206.1|DSUP	LOC110181777|XP_020805314.1|DSER
OG0002148	LOC119553343|XP_037719607.1|DSUP	LOC110187571|XP_020812620.1|DSER
OG0002149	LOC119563071|XP_037732255.1|DSUP	LOC110185441|XP_020809923.1|DSER
OG0002150	LOC119556468|XP_037724644.1|DSUP	LOC110185534|XP_020810100.1|DSER
OG0002151	LOC119548195|XP_037711253.1|DSUP	LOC110183366|XP_020807287.1|DSER
OG0002152	LOC119549402|XP_037713388.1|DSUP	LOC110187633|XP_020812700.1|DSER, LOC110187630|XP_020812695.1|DSER
OG0002153	LOC119558160|XP_037727344.1|DSUP	LOC110186478|XP_020811324.1|DSER
OG0002154	LOC119557244|XP_037725857.1|DSUP	LOC110183529|XP_020807486.1|DSER, LOC110183490|XP_020807432.1|DSER
OG0002155	LOC119562885|XP_037731929.1|DSUP	LOC110186839|XP_020811788.1|DSER
OG0002156	LOC119555675|XP_037723222.1|DSUP	LOC110190241|XP_020816264.1|DSER
OG0002157	LOC119547514|XP_037710339.1|DSUP	LOC110186435|XP_020811280.1|DSER
OG0002158	LOC119551106|XP_037716212.1|DSUP	LOC110189568|XP_020815358.1|DSER
OG0002159	LOC119549039|XP_037712654.1|DSUP	LOC110178448|XP_020801242.1|DSER
OG0002160	LOC119560210|XP_037729496.1|DSUP	LOC110188610|XP_020814033.1|DSER
OG0002161	LOC119560242|XP_037729533.1|DSUP	LOC110186666|XP_020811590.1|DSER
