Orthogroup	DSUP.longest_only	DFIC.longest_only
OG0001445	LOC119560809|XP_037730370.1|DSUP	LOC108098565|XP_017057068.1|DFIC
OG0001446	LOC119557719|XP_037726532.1|DSUP	LOC108091654|XP_017046451.1|DFIC
OG0001447	LOC119555489|XP_037722830.1|DSUP	LOC108102063|XP_017062182.1|DFIC
OG0001448	LOC119549123|XP_037712818.1|DSUP	LOC108099487|XP_017058536.1|DFIC
OG0001449	LOC119548997|XP_037712531.1|DSUP	LOC108093746|XP_017049501.1|DFIC
OG0001450	LOC119561544|XP_037731121.1|DSUP	LOC108088131|XP_017041280.1|DFIC
OG0001451	LOC119551046|XP_037716084.1|DSUP	LOC108094230|XP_017050178.1|DFIC
OG0001452	LOC119549876|XP_037714105.1|DSUP	LOC108096751|XP_017054095.1|DFIC
OG0001453	LOC119554241|XP_037721004.1|DSUP	LOC108093211|XP_017048662.1|DFIC
OG0001454	LOC119559279|XP_037728274.1|DSUP, LOC119556014|XP_037723714.1|DSUP	LOC108097537|XP_017055376.1|DFIC
OG0001455	LOC119555325|XP_037722580.1|DSUP	LOC108100431|XP_017059830.1|DFIC
OG0001456	LOC119551941|XP_037717560.1|DSUP	LOC108096608|XP_017053804.1|DFIC
OG0001457	LOC119549335|XP_037713244.1|DSUP	LOC108096621|XP_017053855.1|DFIC
OG0001458	LOC119551741|XP_037717170.1|DSUP	LOC108101451|XP_017061278.1|DFIC
OG0001459	LOC119554998|XP_037722065.1|DSUP	LOC108093207|XP_017048659.1|DFIC
OG0001460	LOC119551473|XP_037716760.1|DSUP	LOC108093762|XP_017049520.1|DFIC
OG0001461	LOC119556094|XP_037723878.1|DSUP	LOC108097656|XP_017055578.1|DFIC
OG0001462	LOC119552693|XP_037718348.1|DSUP	LOC108099150|XP_017057984.1|DFIC
OG0001463	LOC119562355|XP_037731450.1|DSUP	LOC108095855|XP_017052642.1|DFIC
OG0001464	LOC119556024|XP_037723732.1|DSUP	LOC108097130|XP_017054715.1|DFIC
OG0001465	LOC119551797|XP_037717272.1|DSUP	LOC108096952|XP_017054408.1|DFIC
OG0001466	LOC119546850|XP_037709376.1|DSUP	LOC108092271|XP_017047294.1|DFIC
OG0001467	LOC119548553|XP_037711778.1|DSUP	LOC108095266|XP_017051783.1|DFIC, LOC108098705|XP_017057307.1|DFIC
OG0001468	LOC119552636|XP_037718253.1|DSUP	LOC108096427|XP_017053503.1|DFIC, LOC108096443|XP_017053530.1|DFIC, LOC108096444|XP_017053537.1|DFIC, LOC108096426|XP_017053500.1|DFIC
OG0001469	LOC119551513|XP_037716822.1|DSUP	LOC108093801|XP_017049594.1|DFIC
OG0001470	LOC119554630|XP_037721553.1|DSUP	LOC108100705|XP_017060222.1|DFIC
OG0001471	LOC119555410|XP_037722696.1|DSUP	LOC108100386|XP_017059730.1|DFIC
OG0001472	LOC119552932|XP_037718804.1|DSUP	LOC108089389|XP_017043061.1|DFIC
OG0001473	LOC119560640|XP_037730120.1|DSUP	LOC108098497|XP_017056905.1|DFIC
OG0001474	LOC119557077|XP_037725558.1|DSUP	LOC108097274|XP_017054961.1|DFIC
OG0001475	LOC119551606|XP_037716940.1|DSUP, LOC119562712|XP_037731828.1|DSUP	LOC108093895|XP_017049740.1|DFIC
OG0001476	LOC119556085|XP_037723864.1|DSUP	LOC108088662|XP_017042079.1|DFIC
OG0001477	LOC119545640|XP_037707280.1|DSUP	LOC108088515|XP_017041842.1|DFIC
OG0001478	LOC119548528|XP_037711749.1|DSUP	LOC108091462|XP_017046163.1|DFIC
OG0001479	LOC119556707|XP_037725031.1|DSUP	LOC108092952|XP_017048311.1|DFIC
OG0001480	LOC119546946|XP_037709514.1|DSUP	LOC108091525|XP_017046276.1|DFIC
OG0001481	LOC119548729|XP_037712161.1|DSUP	LOC108091264|XP_017045865.1|DFIC
OG0001482	LOC119551711|XP_037717113.1|DSUP	LOC108090307|XP_017044406.1|DFIC
OG0001483	LOC119559697|XP_037728683.1|DSUP	LOC108101605|XP_017061511.1|DFIC
OG0001484	LOC119547061|XP_037709671.1|DSUP	LOC108092335|XP_017047360.1|DFIC
OG0001485	LOC119554455|XP_037721295.1|DSUP	LOC108088306|XP_017041525.1|DFIC
OG0001486	LOC119547719|XP_037710621.1|DSUP	LOC108100897|XP_017060495.1|DFIC
OG0001487	LOC119562550|XP_037731680.1|DSUP	LOC108100495|XP_017059933.1|DFIC
OG0001488	LOC119550471|XP_037715088.1|DSUP	LOC108087873|XP_017040947.1|DFIC
OG0001489	LOC119547588|XP_037710424.1|DSUP	LOC108098314|XP_017056616.1|DFIC
OG0001490	LOC119546873|XP_037709407.1|DSUP	LOC108092376|XP_017047406.1|DFIC
OG0001491	LOC119548384|XP_037711533.1|DSUP	LOC108092513|XP_017047621.1|DFIC
OG0001492	LOC119547200|XP_037709872.1|DSUP	LOC108100022|XP_017059218.1|DFIC
OG0001493	LOC119550107|XP_037714516.1|DSUP, LOC119556109|XP_037723908.1|DSUP	LOC108097791|XP_017055811.1|DFIC
OG0001495	LOC119549245|XP_037713072.1|DSUP	LOC108101494|XP_017061341.1|DFIC
OG0001496	LOC119557683|XP_037726482.1|DSUP	LOC108095329|XP_017051899.1|DFIC
OG0001497	LOC119551570|XP_037716898.1|DSUP	LOC108090541|XP_017044764.1|DFIC
OG0001498	LOC119560430|XP_037729795.1|DSUP	LOC108093546|XP_017049131.1|DFIC
OG0001500	LOC119549409|XP_037713399.1|DSUP	LOC108095183|XP_017051658.1|DFIC
OG0001501	LOC119552623|XP_037718222.1|DSUP	LOC108087898|XP_017040965.1|DFIC
OG0001502	LOC119549856|XP_037714080.1|DSUP	LOC108093941|XP_017049815.1|DFIC
OG0001503	LOC119549552|XP_037713630.1|DSUP	LOC108093979|XP_017049876.1|DFIC
OG0001504	LOC119558184|XP_037727379.1|DSUP	LOC108092905|XP_017048249.1|DFIC
OG0001505	LOC119549356|XP_037713273.1|DSUP	LOC108093614|XP_017049230.1|DFIC
OG0001506	LOC119550212|XP_037714695.1|DSUP	LOC108096786|XP_017054150.1|DFIC
OG0001507	LOC119549000|XP_037712535.1|DSUP	LOC108090790|XP_017045126.1|DFIC
OG0001508	LOC119550713|XP_037715520.1|DSUP	LOC108094920|XP_017051259.1|DFIC
OG0001509	LOC119550199|XP_037714671.1|DSUP	LOC108096586|XP_017053774.1|DFIC
OG0001510	LOC119562476|XP_037731599.1|DSUP	LOC108088122|XP_017041265.1|DFIC
OG0001511	LOC119551616|XP_037716957.1|DSUP	LOC108095203|XP_017051700.1|DFIC
OG0001512	LOC119553430|XP_037719741.1|DSUP	LOC108086963|XP_017039565.1|DFIC
OG0001513	LOC119552963|XP_037718876.1|DSUP	LOC108101636|XP_017061538.1|DFIC
OG0001515	LOC119546397|XP_037708573.1|DSUP	LOC108090041|XP_017044031.1|DFIC
OG0001515	LOC119557919|XP_037726855.1|DSUP	LOC108097377|XP_017055114.1|DFIC
OG0001516	LOC119554029|XP_037720677.1|DSUP, LOC119554915|XP_037721950.1|DSUP, LOC119554037|XP_037720692.1|DSUP	LOC108099420|XP_017058438.1|DFIC, LOC108099229|XP_017058090.1|DFIC, LOC108099422|XP_017058441.1|DFIC
OG0001517	LOC119562901|XP_037731954.1|DSUP	LOC108095886|XP_017052686.1|DFIC
OG0001518	LOC119557552|XP_037726262.1|DSUP	LOC108089601|XP_017043447.1|DFIC, LOC108094255|XP_017050209.1|DFIC
OG0001519	LOC119560180|XP_037729467.1|DSUP, LOC119560894|XP_037730515.1|DSUP	LOC108098467|XP_017056864.1|DFIC
OG0001520	LOC119560563|XP_037730008.1|DSUP	LOC108091743|XP_017046576.1|DFIC
OG0001520	LOC119561041|XP_037730798.1|DSUP	LOC108091786|XP_017046633.1|DFIC
OG0001521	LOC119546214|XP_037708278.1|DSUP	LOC108094432|XP_017050492.1|DFIC, LOC108094421|XP_017050482.1|DFIC, LOC108100424|XP_017059819.1|DFIC
OG0001522	LOC119546158|XP_037708196.1|DSUP	LOC108096445|XP_017053538.1|DFIC
OG0001522	LOC119547084|XP_037709711.1|DSUP	LOC108096145|XP_017053015.1|DFIC
OG0001522	LOC119556569|XP_037724795.1|DSUP, LOC119556639|XP_037724896.1|DSUP, LOC119556638|XP_037724895.1|DSUP	LOC108092998|XP_017048383.1|DFIC
OG0001523	LOC119550388|XP_037714967.1|DSUP	LOC108096974|XP_017054441.1|DFIC, LOC108096973|XP_017054440.1|DFIC
OG0001523	LOC119551682|XP_037717070.1|DSUP	LOC108096957|XP_017054414.1|DFIC
OG0001524	LOC119549756|XP_037713928.1|DSUP	LOC108093602|XP_017049217.1|DFIC
OG0001525	LOC119556966|XP_037725403.1|DSUP	LOC108101651|XP_017061555.1|DFIC
OG0001526	LOC119557948|XP_037726896.1|DSUP	LOC108097532|XP_017055367.1|DFIC
OG0001526	LOC119556780|XP_037725142.1|DSUP	LOC108097533|XP_017055368.1|DFIC
OG0001527	LOC119557043|XP_037725517.1|DSUP	LOC108097769|XP_017055784.1|DFIC
OG0001528	LOC119562180|XP_037731330.1|DSUP	LOC108087070|XP_017039734.1|DFIC
OG0001529	LOC119557408|XP_037726084.1|DSUP	LOC108091291|XP_017045903.1|DFIC
OG0001530	LOC119548443|XP_037711630.1|DSUP	LOC108086359|XP_017038749.1|DFIC, LOC108091272|XP_017045876.1|DFIC, LOC108100226|XP_017059529.1|DFIC
OG0001531	LOC119550581|XP_037715303.1|DSUP	LOC108095251|XP_017051768.1|DFIC
OG0001533	LOC119547650|XP_037710520.1|DSUP	LOC108090597|XP_017044838.1|DFIC
OG0001534	LOC119558159|XP_037727349.1|DSUP	LOC108097114|XP_017054687.1|DFIC
OG0001535	LOC119556008|XP_037723701.1|DSUP	LOC108098118|XP_017056327.1|DFIC
OG0001536	LOC119557785|XP_037726612.1|DSUP	LOC108091098|XP_017045605.1|DFIC
OG0001537	LOC119548457|XP_037711651.1|DSUP	LOC108091566|XP_017046328.1|DFIC
OG0001538	LOC119556416|XP_037724539.1|DSUP	LOC108095547|XP_017052164.1|DFIC
OG0001539	LOC119550793|XP_037715653.1|DSUP	LOC108101408|XP_017061223.1|DFIC
OG0001540	LOC119546071|XP_037708070.1|DSUP	LOC108092442|XP_017047512.1|DFIC
OG0001541	LOC119554256|XP_037721022.1|DSUP	LOC108088762|XP_017042200.1|DFIC
OG0001542	LOC119559282|XP_037728279.1|DSUP, LOC119558402|XP_037727864.1|DSUP	LOC108097431|XP_017055193.1|DFIC
OG0001543	LOC119558171|XP_037727364.1|DSUP	LOC108097923|XP_017055960.1|DFIC
OG0001544	LOC119557293|XP_037725923.1|DSUP	LOC108091346|XP_017045983.1|DFIC
OG0001545	LOC119556683|XP_037724983.1|DSUP	LOC108092806|XP_017048067.1|DFIC
OG0001546	LOC119556827|XP_037725211.1|DSUP	LOC108092797|XP_017048057.1|DFIC
OG0001548	LOC119556739|XP_037725076.1|DSUP	LOC108098087|XP_017056280.1|DFIC
OG0001549	LOC119546049|XP_037708026.1|DSUP	LOC108098208|XP_017056455.1|DFIC
OG0001550	LOC119545815|XP_037707638.1|DSUP	LOC108087264|XP_017040060.1|DFIC
OG0001551	LOC119550944|XP_037715900.1|DSUP	LOC108091704|XP_017046531.1|DFIC
OG0001552	LOC119555610|XP_037723041.1|DSUP	LOC108099521|XP_017058576.1|DFIC
OG0001553	LOC119557826|XP_037726712.1|DSUP	LOC108097370|XP_017055104.1|DFIC
OG0001554	LOC119553707|XP_037720216.1|DSUP	LOC108098933|XP_017057627.1|DFIC
OG0001555	LOC119546186|XP_037708240.1|DSUP	LOC108101250|XP_017060995.1|DFIC
OG0001556	LOC119551171|XP_037716297.1|DSUP	LOC108090539|XP_017044762.1|DFIC
OG0001557	LOC119556652|XP_037724915.1|DSUP	LOC108101685|XP_017061603.1|DFIC
OG0001558	LOC119556758|XP_037725107.1|DSUP	LOC108094680|XP_017050889.1|DFIC
OG0001559	LOC119562489|XP_037731625.1|DSUP	LOC108092159|XP_017047168.1|DFIC
OG0001560	LOC119560312|XP_037729614.1|DSUP	LOC108098562|XP_017057058.1|DFIC
OG0001561	LOC119546430|XP_037708630.1|DSUP	LOC108092071|XP_017047028.1|DFIC
OG0001562	LOC119548055|XP_037711065.1|DSUP	LOC108088160|XP_017041313.1|DFIC
OG0001563	LOC119560136|XP_037729415.1|DSUP	LOC108101990|XP_017062074.1|DFIC
OG0001564	LOC119560709|XP_037730234.1|DSUP	LOC108099403|XP_017058398.1|DFIC
OG0001565	LOC119560023|XP_037729241.1|DSUP	LOC108099453|XP_017058483.1|DFIC
OG0001566	LOC119563053|XP_037732189.1|DSUP	LOC108092044|XP_017046975.1|DFIC
OG0001567	LOC119549912|XP_037714160.1|DSUP, LOC119552118|XP_037717832.1|DSUP	LOC108086421|XP_017038812.1|DFIC
OG0001568	LOC119545840|XP_037707730.1|DSUP	LOC108091947|XP_017046825.1|DFIC
OG0001569	LOC119560676|XP_037730176.1|DSUP	LOC108091915|XP_017046789.1|DFIC
OG0001570	LOC119551498|XP_037716795.1|DSUP, LOC119554596|XP_037721511.1|DSUP	LOC108087082|XP_017039751.1|DFIC
OG0001571	LOC119546662|XP_037709048.1|DSUP	LOC108089273|XP_017042935.1|DFIC
OG0001572	LOC119557746|XP_037726561.1|DSUP	LOC108102177|XP_017062370.1|DFIC
OG0001573	LOC119552851|XP_037718653.1|DSUP	LOC108096253|XP_017053197.1|DFIC
OG0001574	LOC119557457|XP_037726150.1|DSUP	LOC108092974|XP_017048352.1|DFIC
OG0001575	LOC119562867|XP_037731909.1|DSUP	LOC108092004|XP_017046922.1|DFIC
OG0001576	LOC119563371|XP_037732650.1|DSUP	LOC108087384|XP_017040216.1|DFIC
OG0001577	LOC119548644|XP_037711980.1|DSUP	LOC108088491|XP_017041799.1|DFIC
OG0001578	LOC119550118|XP_037714528.1|DSUP	LOC108096910|XP_017054349.1|DFIC
OG0001579	LOC119558041|XP_037727116.1|DSUP	LOC108097541|XP_017055380.1|DFIC
OG0001580	LOC119549867|XP_037714091.1|DSUP	LOC108096842|XP_017054242.1|DFIC
OG0001581	LOC119558108|XP_037727261.1|DSUP	LOC108097567|XP_017055443.1|DFIC
OG0001581	LOC119559340|XP_037728316.1|DSUP, LOC119546092|XP_037708100.1|DSUP	LOC108086322|XP_017038715.1|DFIC
OG0001582	LOC119551060|XP_037716109.1|DSUP, LOC119551255|XP_037716431.1|DSUP	LOC108086764|XP_017039291.1|DFIC
OG0001583	LOC119550251|XP_037714754.1|DSUP	LOC108101529|XP_017061390.1|DFIC
OG0001584	LOC119553345|XP_037719609.1|DSUP	LOC108100156|XP_017059402.1|DFIC
OG0001585	LOC119558363|XP_037727795.1|DSUP	LOC108101692|XP_017061612.1|DFIC, LOC108095584|XP_017052229.1|DFIC
OG0001586	LOC119552878|XP_037718706.1|DSUP	LOC108088249|XP_017041455.1|DFIC
OG0001587	LOC119561865|XP_037731273.1|DSUP	LOC108102088|XP_017062230.1|DFIC
OG0001588	LOC119551562|XP_037716888.1|DSUP	LOC108101547|XP_017061428.1|DFIC
OG0001589	LOC119562466|XP_037731581.1|DSUP	LOC108100411|XP_017059791.1|DFIC
OG0001590	LOC119551897|XP_037717437.1|DSUP	LOC108094746|XP_017050988.1|DFIC
OG0001591	LOC119561055|XP_037730821.1|DSUP	LOC108086584|XP_017039031.1|DFIC
OG0001592	LOC119546495|XP_037708723.1|DSUP	LOC108094493|XP_017050570.1|DFIC
OG0001593	LOC119548476|XP_037711672.1|DSUP	LOC108094515|XP_017050605.1|DFIC
OG0001594	LOC119546348|XP_037708487.1|DSUP	LOC108101266|XP_017061010.1|DFIC
OG0001595	LOC119550621|XP_037715379.1|DSUP	LOC108086463|XP_017038877.1|DFIC
OG0001596	LOC119546956|XP_037709529.1|DSUP	LOC108094433|XP_017050493.1|DFIC
OG0001597	LOC119562367|XP_037731459.1|DSUP	LOC108093208|XP_017048663.1|DFIC
OG0001598	LOC119546396|XP_037708569.1|DSUP	LOC108090040|XP_017044027.1|DFIC
OG0001599	LOC119546301|XP_037708420.1|DSUP	LOC108088174|XP_017041341.1|DFIC
OG0001600	LOC119547092|XP_037709719.1|DSUP	LOC108100907|XP_017060511.1|DFIC
OG0001601	LOC119562630|XP_037731785.1|DSUP	LOC108093431|XP_017048980.1|DFIC
OG0001602	LOC119547523|XP_037710345.1|DSUP	LOC108097859|XP_017055885.1|DFIC, LOC108097799|XP_017055850.1|DFIC
OG0001603	LOC119547916|XP_037710884.1|DSUP	LOC108097825|XP_017055835.1|DFIC
OG0001604	LOC119556047|XP_037723768.1|DSUP	LOC108097167|XP_017054790.1|DFIC
OG0001605	LOC119550882|XP_037715797.1|DSUP	LOC108090542|XP_017044765.1|DFIC
OG0001606	LOC119562732|XP_037731862.1|DSUP	LOC108102214|XP_017062425.1|DFIC
OG0001607	LOC119547350|XP_037710093.1|DSUP	LOC108098199|XP_017056426.1|DFIC
OG0001608	LOC119547001|XP_037709595.1|DSUP	LOC108095808|XP_017052571.1|DFIC
OG0001609	LOC119550665|XP_037715439.1|DSUP	LOC108101946|XP_017062021.1|DFIC
OG0001610	LOC119547635|XP_037710501.1|DSUP	LOC108098103|XP_017056308.1|DFIC, LOC108098353|XP_017056687.1|DFIC
OG0001611	LOC119547077|XP_037709697.1|DSUP	LOC108089940|XP_017043918.1|DFIC
OG0001612	LOC119547263|XP_037709972.1|DSUP	LOC108092762|XP_017047986.1|DFIC
OG0001613	LOC119547340|XP_037710079.1|DSUP	LOC108089192|XP_017042819.1|DFIC
OG0001614	LOC119550819|XP_037715689.1|DSUP	LOC108090535|XP_017044752.1|DFIC
OG0001616	LOC119546403|XP_037708589.1|DSUP	LOC108093499|XP_017049078.1|DFIC
OG0001617	LOC119546042|XP_037707990.1|DSUP	LOC108098328|XP_017056641.1|DFIC
OG0001618	LOC119547284|XP_037709996.1|DSUP	LOC108089126|XP_017042731.1|DFIC
OG0001619	LOC119548510|XP_037711725.1|DSUP	LOC108102157|XP_017062342.1|DFIC
OG0001620	LOC119551598|XP_037716928.1|DSUP	LOC108090953|XP_017045386.1|DFIC
OG0001621	LOC119550978|XP_037715941.1|DSUP	LOC108093674|XP_017049342.1|DFIC
OG0001622	LOC119556117|XP_037723920.1|DSUP	LOC108088603|XP_017041970.1|DFIC
OG0001623	LOC119546563|XP_037708861.1|DSUP	LOC108091520|XP_017046269.1|DFIC
OG0001624	LOC119546154|XP_037708191.1|DSUP	LOC108094371|XP_017050404.1|DFIC
OG0001625	LOC119546437|XP_037708635.1|DSUP	LOC108094381|XP_017050432.1|DFIC
OG0001626	LOC119548356|XP_037711499.1|DSUP	LOC108100849|XP_017060418.1|DFIC
OG0001627	LOC119551705|XP_037717109.1|DSUP	LOC108097524|XP_017055350.1|DFIC
OG0001628	LOC119553927|XP_037720547.1|DSUP	LOC108095651|XP_017052305.1|DFIC
OG0001629	LOC119553225|XP_037719413.1|DSUP	LOC108101968|XP_017062039.1|DFIC
OG0001630	LOC119563069|XP_037732212.1|DSUP	LOC108092203|XP_017047218.1|DFIC
OG0001631	LOC119559927|XP_037729059.1|DSUP	LOC108091388|XP_017046058.1|DFIC
OG0001632	LOC119547856|XP_037710815.1|DSUP	LOC108101232|XP_017060971.1|DFIC
OG0001633	LOC119548253|XP_037711328.1|DSUP	LOC108102055|XP_017062171.1|DFIC
OG0001634	LOC119559042|XP_037728097.1|DSUP	LOC108093265|XP_017048736.1|DFIC
OG0001635	LOC119553322|XP_037719583.1|DSUP	LOC108096022|XP_017052860.1|DFIC
OG0001636	LOC119559951|XP_037729109.1|DSUP	LOC108098595|XP_017057146.1|DFIC
OG0001637	LOC119548411|XP_037711582.1|DSUP	LOC108099346|XP_017058314.1|DFIC
OG0001638	LOC119556278|XP_037724256.1|DSUP	LOC108091342|XP_017045979.1|DFIC
OG0001639	LOC119559407|XP_037728404.1|DSUP	LOC108091137|XP_017045661.1|DFIC
OG0001640	LOC119560088|XP_037729334.1|DSUP	LOC108087401|XP_017040231.1|DFIC, LOC108089085|XP_017042684.1|DFIC
OG0001641	LOC119555584|XP_037722990.1|DSUP	LOC108102003|XP_017062090.1|DFIC
OG0001642	LOC119558273|XP_037727574.1|DSUP	LOC108097996|XP_017056122.1|DFIC
OG0001643	LOC119548432|XP_037711606.1|DSUP	LOC108100894|XP_017060492.1|DFIC
OG0001644	LOC119555107|XP_037722259.1|DSUP	LOC108095467|XP_017052071.1|DFIC
OG0001645	LOC119550463|XP_037715076.1|DSUP	LOC108090879|XP_017045267.1|DFIC
OG0001646	LOC119552188|XP_037717963.1|DSUP	LOC108093806|XP_017049606.1|DFIC, LOC108092035|XP_017047349.1|DFIC
OG0001647	LOC119550551|XP_037715210.1|DSUP	LOC108094287|XP_017050269.1|DFIC
OG0001648	LOC119554758|XP_037721713.1|DSUP	LOC108086897|XP_017039447.1|DFIC
OG0001649	LOC119549800|XP_037713994.1|DSUP	LOC108101527|XP_017061388.1|DFIC
OG0001650	LOC119550313|XP_037714845.1|DSUP	LOC108095208|XP_017051705.1|DFIC
OG0001651	LOC119550210|XP_037714690.1|DSUP	LOC108096832|XP_017054226.1|DFIC
OG0001652	LOC119555519|XP_037722872.1|DSUP	LOC108099905|XP_017059054.1|DFIC
OG0001653	LOC119552993|XP_037718939.1|DSUP	LOC108088878|XP_017042362.1|DFIC
OG0001654	LOC119550233|XP_037714729.1|DSUP	LOC108093946|XP_017049831.1|DFIC
OG0001655	LOC119551574|XP_037716902.1|DSUP	LOC108090755|XP_017045076.1|DFIC
OG0001656	LOC119548305|XP_037711405.1|DSUP	LOC108092362|XP_017047387.1|DFIC, LOC108092361|XP_017047386.1|DFIC, LOC108092481|XP_017047562.1|DFIC
OG0001657	LOC119554770|XP_037721739.1|DSUP	LOC108096327|XP_017053349.1|DFIC
OG0001658	LOC119554092|XP_037720768.1|DSUP	LOC108100165|XP_017059417.1|DFIC
OG0001659	LOC119553117|XP_037719227.1|DSUP	LOC108095456|XP_017052059.1|DFIC
OG0001660	LOC119555184|XP_037722364.1|DSUP	LOC108100264|XP_017059536.1|DFIC
OG0001661	LOC119563340|XP_037732616.1|DSUP, LOC119559287|XP_037728292.1|DSUP	LOC108096826|XP_017054221.1|DFIC
OG0001662	LOC119553240|XP_037719438.1|DSUP	LOC108089016|XP_017042585.1|DFIC
OG0001663	LOC119562987|XP_037732094.1|DSUP	LOC108087126|XP_017039810.1|DFIC
OG0001664	LOC119550567|XP_037715284.1|DSUP	LOC108094761|XP_017051006.1|DFIC
OG0001666	LOC119547432|XP_037710220.1|DSUP	LOC108092500|XP_017047602.1|DFIC
OG0001667	LOC119551676|XP_037717059.1|DSUP	LOC108094003|XP_017049917.1|DFIC
OG0001668	LOC119555626|XP_037723075.1|DSUP	LOC108093232|XP_017048692.1|DFIC
OG0001669	LOC119555256|XP_037722482.1|DSUP	LOC108100248|XP_017059515.1|DFIC
OG0001670	LOC119557073|XP_037725553.1|DSUP, LOC119557180|XP_037725722.1|DSUP	LOC108091149|XP_017045673.1|DFIC
OG0001670	LOC119559458|XP_037728492.1|DSUP	LOC108089655|XP_017043516.1|DFIC
OG0001671	LOC119558301|XP_037727627.1|DSUP, LOC119557507|XP_037726208.1|DSUP	LOC108100914|XP_017060517.1|DFIC, LOC108093371|XP_017048882.1|DFIC
OG0001672	LOC119550084|XP_037714487.1|DSUP	LOC108090573|XP_017044806.1|DFIC, LOC108090574|XP_017044807.1|DFIC
OG0001673	LOC119549348|XP_037713262.1|DSUP	LOC108096926|XP_017054367.1|DFIC
OG0001674	LOC119559838|XP_037728863.1|DSUP	LOC108087978|XP_017041069.1|DFIC
OG0001674	LOC119560928|XP_037730591.1|DSUP	LOC108090181|XP_017044255.1|DFIC
OG0001675	LOC119551974|XP_037717620.1|DSUP	LOC108096008|XP_017052847.1|DFIC
OG0001675	LOC119561602|XP_037731130.1|DSUP	LOC108096007|XP_017052846.1|DFIC
OG0001677	LOC119546900|XP_037709450.1|DSUP	LOC108092399|XP_017047451.1|DFIC
OG0001677	LOC119547966|XP_037710944.1|DSUP	LOC108092401|XP_017047453.1|DFIC, LOC108095738|XP_017052409.1|DFIC
OG0001678	LOC119555920|XP_037723546.1|DSUP	LOC108097967|XP_017056072.1|DFIC
OG0001679	LOC119557428|XP_037726108.1|DSUP	LOC108101644|XP_017061549.1|DFIC
OG0001680	LOC119556628|XP_037724879.1|DSUP	LOC108095338|XP_017051909.1|DFIC
OG0001681	LOC119556546|XP_037724757.1|DSUP	LOC108097759|XP_017055760.1|DFIC
OG0001682	LOC119556526|XP_037724731.1|DSUP	LOC108091120|XP_017045637.1|DFIC
OG0001683	LOC119547693|XP_037710589.1|DSUP	LOC108087131|XP_017040226.1|DFIC, LOC108100988|XP_017060639.1|DFIC
OG0001684	LOC119563147|XP_037732374.1|DSUP	LOC108095031|XP_017051392.1|DFIC
OG0001685	LOC119547107|XP_037709745.1|DSUP	LOC108098278|XP_017056569.1|DFIC
OG0001686	LOC119557139|XP_037725649.1|DSUP	LOC108088685|XP_017042115.1|DFIC
OG0001687	LOC119557302|XP_037725940.1|DSUP	LOC108092828|XP_017048121.1|DFIC
OG0001688	LOC119557396|XP_037726068.1|DSUP	LOC108092901|XP_017048238.1|DFIC
OG0001689	LOC119555866|XP_037723447.1|DSUP	LOC108101699|XP_017061625.1|DFIC
OG0001690	LOC119555090|XP_037722236.1|DSUP	LOC108093094|XP_017048520.1|DFIC
OG0001691	LOC119547299|XP_037710017.1|DSUP	LOC108101652|XP_017061559.1|DFIC, LOC108100818|XP_017060375.1|DFIC
OG0001692	LOC119561065|XP_037730834.1|DSUP	LOC108088015|XP_017041115.1|DFIC
OG0001693	LOC119557591|XP_037726321.1|DSUP	LOC108095612|XP_017052266.1|DFIC
OG0001694	LOC119563294|XP_037732554.1|DSUP	LOC108087163|XP_017039885.1|DFIC
OG0001695	LOC119549491|XP_037713522.1|DSUP	LOC108096949|XP_017054406.1|DFIC
OG0001696	LOC119545814|XP_037707637.1|DSUP	LOC108087183|XP_017039927.1|DFIC
OG0001697	LOC119551256|XP_037716441.1|DSUP	LOC108095792|XP_017052539.1|DFIC
OG0001698	LOC119556003|XP_037723665.1|DSUP	LOC108088619|XP_017042001.1|DFIC
OG0001699	LOC119562407|XP_037731532.1|DSUP	LOC108087072|XP_017039735.1|DFIC
OG0001700	LOC119548716|XP_037712121.1|DSUP	LOC108098801|XP_017057432.1|DFIC
OG0001701	LOC119560486|XP_037729877.1|DSUP	LOC108091806|XP_017046660.1|DFIC
OG0001702	LOC119548141|XP_037711167.1|DSUP	LOC108089150|XP_017042761.1|DFIC
OG0001703	LOC119554970|XP_037722030.1|DSUP	LOC108091598|XP_017046361.1|DFIC
OG0001704	LOC119553572|XP_037719951.1|DSUP	LOC108091713|XP_017046543.1|DFIC
OG0001705	LOC119561105|XP_037730931.1|DSUP	LOC108088398|XP_017041636.1|DFIC
OG0001706	LOC119562209|XP_037731333.1|DSUP	LOC108095546|XP_017052168.1|DFIC
OG0001707	LOC119545771|XP_037707546.1|DSUP	LOC108091649|XP_017046442.1|DFIC
OG0001708	LOC119560679|XP_037730181.1|DSUP	LOC108092169|XP_017047181.1|DFIC
OG0001709	LOC119554541|XP_037721427.1|DSUP	LOC108100598|XP_017060069.1|DFIC
OG0001710	LOC119560683|XP_037730185.1|DSUP	LOC108099440|XP_017058466.1|DFIC
OG0001711	LOC119560973|XP_037730672.1|DSUP	LOC108099406|XP_017058408.1|DFIC
OG0001712	LOC119549228|XP_037713045.1|DSUP	LOC108087135|XP_017039822.1|DFIC
OG0001713	LOC119562032|XP_037731319.1|DSUP	LOC108092104|XP_017047087.1|DFIC
OG0001714	LOC119560966|XP_037730647.1|DSUP	LOC108090146|XP_017044185.1|DFIC
