Orthogroup	DSUP.longest_only	DALB.longest_only
OG0000632	LOC119548395|XP_037711549.1|DSUP	LOC117565524|XP_034100553.1|DALB
OG0000632	LOC119546376|XP_037708536.1|DSUP	LOC117565870|XP_034101098.1|DALB
OG0000635	LOC119552173|XP_037717932.1|DSUP	LOC117567613|XP_034103593.1|DALB
OG0000635	LOC119557515|XP_037726216.1|DSUP	LOC117577669|XP_034118448.1|DALB
OG0000636	LOC119547478|XP_037710290.1|DSUP	LOC117564269|XP_034098862.1|DALB
OG0000636	LOC119547486|XP_037710303.1|DSUP	LOC117564177|XP_034098736.1|DALB
OG0000637	LOC119557510|XP_037726210.1|DSUP	LOC117567319|XP_034103113.1|DALB
OG0000637	LOC119557508|XP_037726209.1|DSUP	LOC117576420|XP_034117048.1|DALB
OG0000638	LOC119554816|XP_037721821.1|DSUP	LOC117569856|XP_034107080.1|DALB
OG0000638	LOC119557901|XP_037726835.1|DSUP	LOC117565791|XP_034100967.1|DALB
OG0000639	LOC119555690|XP_037723269.1|DSUP	LOC117572595|XP_034111394.1|DALB
OG0000641	LOC119546188|XP_037708242.1|DSUP, LOC119560174|XP_037729462.1|DSUP	LOC117574421|XP_034114149.1|DALB, LOC117576933|XP_034117967.1|DALB
OG0000642	LOC119549827|XP_037714032.1|DSUP	LOC117563538|XP_034097808.1|DALB
OG0000643	LOC119561046|XP_037730808.1|DSUP, LOC119549155|XP_037712873.1|DSUP, LOC119552694|XP_037718352.1|DSUP, LOC119552675|XP_037718316.1|DSUP	LOC117574455|XP_034114184.1|DALB
OG0000644	LOC119553941|XP_037720560.1|DSUP, LOC119553531|XP_037719885.1|DSUP, LOC119553532|XP_037719886.1|DSUP	LOC117567265|XP_034103015.1|DALB
OG0000645	LOC119545964|XP_037707857.1|DSUP	LOC117564942|XP_034099787.1|DALB
OG0000645	LOC119550765|XP_037715618.1|DSUP	LOC117563298|XP_034097433.1|DALB, LOC117563299|XP_034097434.1|DALB
OG0000646	LOC119556923|XP_037725341.1|DSUP	LOC117576972|XP_034118040.1|DALB
OG0000646	LOC119546358|XP_037708517.1|DSUP	LOC117573382|XP_034112460.1|DALB
OG0000647	LOC119560456|XP_037729831.1|DSUP	LOC117575946|XP_034116298.1|DALB
OG0000647	LOC119557890|XP_037726819.1|DSUP	LOC117569887|XP_034107121.1|DALB
OG0000648	LOC119556461|XP_037724636.1|DSUP	LOC117577850|XP_034118682.1|DALB
OG0000648	LOC119556488|XP_037724673.1|DSUP	LOC117577986|XP_034118972.1|DALB
OG0000649	LOC119556268|XP_037724246.1|DSUP	LOC117577572|XP_034118299.1|DALB
OG0000649	LOC119558303|XP_037727630.1|DSUP	LOC117577482|XP_034118253.1|DALB
OG0000650	LOC119558876|XP_037728028.1|DSUP	LOC117576519|XP_034117219.1|DALB
OG0000650	LOC119558700|XP_037727987.1|DSUP	LOC117573113|XP_034111930.1|DALB
OG0000651	LOC119554191|XP_037720915.1|DSUP	LOC117567804|XP_034103930.1|DALB
OG0000651	LOC119555631|XP_037723078.1|DSUP	LOC117568586|XP_034105209.1|DALB
OG0000652	LOC119549577|XP_037713662.1|DSUP	LOC117569337|XP_034106358.1|DALB
OG0000652	LOC119557194|XP_037725774.1|DSUP	LOC117577682|XP_034118468.1|DALB
OG0000653	LOC119561053|XP_037730814.1|DSUP, LOC119560391|XP_037729745.1|DSUP	LOC117576011|XP_034116409.1|DALB
OG0000654	LOC119552625|XP_037718221.1|DSUP	LOC117572400|XP_034111072.1|DALB
OG0000654	LOC119555106|XP_037722253.1|DSUP	LOC117566801|XP_034102235.1|DALB
OG0000655	LOC119551292|XP_037716498.1|DSUP	LOC117567327|XP_034103125.1|DALB
OG0000656	LOC119551546|XP_037716870.1|DSUP	LOC117574283|XP_034113925.1|DALB
OG0000657	LOC119552712|XP_037718389.1|DSUP	LOC117568889|XP_034105680.1|DALB
OG0000657	LOC119548214|XP_037711275.1|DSUP	LOC117564144|XP_034098698.1|DALB
OG0000658	LOC119557221|XP_037725818.1|DSUP	LOC117569426|XP_034106479.1|DALB
OG0000658	LOC119560634|XP_037730114.1|DSUP	LOC117573941|XP_034113359.1|DALB
OG0000659	LOC119546796|XP_037709298.1|DSUP	LOC117563557|XP_034097828.1|DALB
OG0000660	LOC119548113|XP_037711135.1|DSUP	LOC117564213|XP_034098789.1|DALB
OG0000661	LOC119553002|XP_037718950.1|DSUP	LOC117572351|XP_034111002.1|DALB
OG0000661	LOC119546097|XP_037708108.1|DSUP	LOC117565090|XP_034099931.1|DALB
OG0000662	LOC119554314|XP_037721103.1|DSUP	LOC117570924|XP_034108745.1|DALB
OG0000662	LOC119559921|XP_037729052.1|DSUP	LOC117577860|XP_034118700.1|DALB
OG0000663	LOC119549412|XP_037713412.1|DSUP	LOC117569390|XP_034106410.1|DALB
OG0000664	LOC119560198|XP_037729488.1|DSUP	LOC117564016|XP_034098505.1|DALB
OG0000664	LOC119556153|XP_037723982.1|DSUP	LOC117570880|XP_034108667.1|DALB
OG0000665	LOC119563213|XP_037732438.1|DSUP	LOC117575323|XP_034115370.1|DALB
OG0000666	LOC119551146|XP_037716265.1|DSUP	LOC117569897|XP_034107129.1|DALB
OG0000666	LOC119558244|XP_037727496.1|DSUP	LOC117578059|XP_034119086.1|DALB
OG0000667	LOC119556821|XP_037725200.1|DSUP	LOC117578274|XP_034119594.1|DALB
OG0000667	LOC119563051|XP_037732187.1|DSUP	LOC117573551|XP_034112722.1|DALB
OG0000668	LOC119554381|XP_037721190.1|DSUP	LOC117573147|XP_034111977.1|DALB
OG0000668	LOC119560546|XP_037729979.1|DSUP	LOC117576626|XP_034117441.1|DALB
OG0000669	LOC119558232|XP_037727480.1|DSUP	LOC117578037|XP_034119049.1|DALB
OG0000669	LOC119558235|XP_037727482.1|DSUP	LOC117578011|XP_034119005.1|DALB
OG0000670	LOC119557868|XP_037726796.1|DSUP	LOC117565760|XP_034100947.1|DALB
OG0000671	LOC119560551|XP_037729985.1|DSUP	LOC117575061|XP_034115033.1|DALB
OG0000671	LOC119561542|XP_037731123.1|DSUP	LOC117575017|XP_034114987.1|DALB
OG0000672	LOC119556868|XP_037725270.1|DSUP	LOC117567786|XP_034103901.1|DALB
OG0000672	LOC119556099|XP_037723890.1|DSUP	LOC117571431|XP_034109468.1|DALB
OG0000673	LOC119557650|XP_037726430.1|DSUP	LOC117576886|XP_034117903.1|DALB
OG0000673	LOC119553626|XP_037720024.1|DSUP	LOC117568027|XP_034104258.1|DALB
OG0000674	LOC119562310|XP_037731393.1|DSUP, LOC119559641|XP_037728617.1|DSUP, LOC119559632|XP_037728600.1|DSUP, LOC119548513|XP_037711729.1|DSUP	LOC117570553|XP_034108170.1|DALB
OG0000675	LOC119547910|XP_037710876.1|DSUP, LOC119547909|XP_037710875.1|DSUP	LOC117577641|XP_034118401.1|DALB, LOC117571689|XP_034109870.1|DALB, LOC117577754|XP_034118556.1|DALB
OG0000677	LOC119554842|XP_037721846.1|DSUP	LOC117571268|XP_034109222.1|DALB
OG0000677	LOC119557134|XP_037725645.1|DSUP	LOC117578262|XP_034119575.1|DALB
OG0000678	LOC119545843|XP_037707736.1|DSUP	LOC117574094|XP_034113622.1|DALB
OG0000678	LOC119547334|XP_037710072.1|DSUP	LOC117565020|XP_034099855.1|DALB
OG0000679	LOC119557776|XP_037726604.1|DSUP	LOC117577714|XP_034118508.1|DALB
OG0000680	LOC119556824|XP_037725205.1|DSUP	LOC117577640|XP_034118400.1|DALB
OG0000680	LOC119557055|XP_037725531.1|DSUP	LOC117568471|XP_034105051.1|DALB
OG0000681	LOC119560348|XP_037729674.1|DSUP	LOC117573364|XP_034112384.1|DALB
OG0000681	LOC119557347|XP_037726012.1|DSUP	LOC117566126|XP_034101500.1|DALB
OG0000683	LOC119563455|XP_037732790.1|DSUP	LOC117574071|XP_034113592.1|DALB
OG0000684	LOC119557284|XP_037725906.1|DSUP	LOC117575991|XP_034116379.1|DALB
OG0000684	LOC119563031|XP_037732159.1|DSUP	LOC117576609|XP_034117401.1|DALB
OG0000685	LOC119559803|XP_037728813.1|DSUP	LOC117574214|XP_034113812.1|DALB
OG0000686	LOC119551344|XP_037716588.1|DSUP	LOC117570004|XP_034107290.1|DALB
OG0000686	LOC119556738|XP_037725075.1|DSUP	LOC117578192|XP_034119401.1|DALB
OG0000687	LOC119550783|XP_037715643.1|DSUP	LOC117568559|XP_034105178.1|DALB
OG0000687	LOC119553129|XP_037719250.1|DSUP	LOC117572061|XP_034110530.1|DALB
OG0000688	LOC119551677|XP_037717060.1|DSUP	LOC117566937|XP_034102459.1|DALB
OG0000689	LOC119551614|XP_037716954.1|DSUP	LOC117570131|XP_034107487.1|DALB
OG0000689	LOC119551613|XP_037716951.1|DSUP	LOC117570130|XP_034107486.1|DALB
OG0000690	LOC119557520|XP_037726222.1|DSUP	LOC117577602|XP_034118339.1|DALB
OG0000691	LOC119548792|XP_037712296.1|DSUP	LOC117563341|XP_034097509.1|DALB
OG0000691	LOC119553581|XP_037719958.1|DSUP	LOC117572769|XP_034111749.1|DALB
OG0000692	LOC119555317|XP_037722569.1|DSUP	LOC117572055|XP_034110522.1|DALB
OG0000693	LOC119557022|XP_037725487.1|DSUP	LOC117578299|XP_034119635.1|DALB
OG0000693	LOC119560705|XP_037730224.1|DSUP	LOC117574730|XP_034114551.1|DALB
OG0000694	LOC119558396|XP_037727851.1|DSUP	LOC117573076|XP_034111850.1|DALB
OG0000694	LOC119553869|XP_037720449.1|DSUP	LOC117572591|XP_034111369.1|DALB
OG0000695	LOC119562399|XP_037731519.1|DSUP	LOC117563999|XP_034098480.1|DALB
OG0000696	LOC119545979|XP_037707884.1|DSUP	LOC117563384|XP_034097588.1|DALB
OG0000697	LOC119557436|XP_037726124.1|DSUP	LOC117577858|XP_034118698.1|DALB
OG0000697	LOC119562576|XP_037731719.1|DSUP	LOC117564401|XP_034099016.1|DALB
OG0000698	LOC119546872|XP_037709406.1|DSUP	LOC117564328|XP_034098925.1|DALB
OG0000698	LOC119546672|XP_037709059.1|DSUP	LOC117565639|XP_034100740.1|DALB
OG0000699	LOC119547751|XP_037710675.1|DSUP	LOC117564258|XP_034098852.1|DALB
OG0000699	LOC119559154|XP_037728154.1|DSUP	LOC117576161|XP_034116627.1|DALB
OG0000700	LOC119547709|XP_037710612.1|DSUP	LOC117565951|XP_034101231.1|DALB
OG0000700	LOC119547977|XP_037710957.1|DSUP	LOC117564896|XP_034099736.1|DALB
OG0000701	LOC119550067|XP_037714459.1|DSUP	LOC117568902|XP_034105696.1|DALB
OG0000701	LOC119556451|XP_037724617.1|DSUP	LOC117577732|XP_034118526.1|DALB
OG0000702	LOC119552826|XP_037718700.1|DSUP	LOC117574244|XP_034113862.1|DALB
OG0000702	LOC119552880|XP_037718803.1|DSUP	LOC117574242|XP_034113854.1|DALB
OG0000703	LOC119552097|XP_037717807.1|DSUP	LOC117571007|XP_034108853.1|DALB
OG0000704	LOC119555853|XP_037723412.1|DSUP	LOC117577622|XP_034118367.1|DALB
OG0000704	LOC119546404|XP_037708593.1|DSUP	LOC117574946|XP_034114891.1|DALB
OG0000705	LOC119553360|XP_037719633.1|DSUP	LOC117568186|XP_034104530.1|DALB
OG0000706	LOC119546976|XP_037709552.1|DSUP	LOC117565201|XP_034100096.1|DALB
OG0000706	LOC119557575|XP_037726299.1|DSUP	LOC117578084|XP_034119137.1|DALB
OG0000707	LOC119550688|XP_037715481.1|DSUP	LOC117571527|XP_034109597.1|DALB
OG0000707	LOC119556089|XP_037723870.1|DSUP	LOC117577825|XP_034118653.1|DALB
OG0000708	LOC119557318|XP_037725957.1|DSUP	LOC117566954|XP_034102489.1|DALB
OG0000708	LOC119558211|XP_037727442.1|DSUP	LOC117568465|XP_034105038.1|DALB
OG0000709	LOC119556093|XP_037723880.1|DSUP	LOC117576075|XP_034116503.1|DALB
OG0000709	LOC119556357|XP_037724446.1|DSUP	LOC117567689|XP_034103708.1|DALB
OG0000710	LOC119559795|XP_037728804.1|DSUP	LOC117576461|XP_034117123.1|DALB
OG0000710	LOC119550977|XP_037715940.1|DSUP	LOC117566942|XP_034102465.1|DALB
OG0000711	LOC119553656|XP_037720070.1|DSUP	LOC117571032|XP_034108886.1|DALB
OG0000711	LOC119556629|XP_037724880.1|DSUP	LOC117575987|XP_034116783.1|DALB
OG0000712	LOC119559971|XP_037729135.1|DSUP	LOC117575191|XP_034115194.1|DALB
OG0000712	LOC119560644|XP_037730126.1|DSUP	LOC117575190|XP_034115193.1|DALB
OG0000713	LOC119560831|XP_037730406.1|DSUP	LOC117575947|XP_034116299.1|DALB
OG0000713	LOC119549997|XP_037714338.1|DSUP	LOC117573086|XP_034111870.1|DALB
OG0000714	LOC119555888|XP_037723481.1|DSUP	LOC117577929|XP_034118823.1|DALB
OG0000714	LOC119555598|XP_037723022.1|DSUP	LOC117570895|XP_034108689.1|DALB
OG0000715	LOC119554209|XP_037720938.1|DSUP	LOC117570536|XP_034108134.1|DALB
OG0000715	LOC119554412|XP_037721230.1|DSUP	LOC117570535|XP_034108132.1|DALB
OG0000716	LOC119556945|XP_037725366.1|DSUP	LOC117569972|XP_034107243.1|DALB
OG0000716	LOC119553497|XP_037719837.1|DSUP	LOC117568974|XP_034105825.1|DALB
OG0000717	LOC119554879|XP_037721893.1|DSUP	LOC117566524|XP_034101955.1|DALB
OG0000718	LOC119550917|XP_037715884.1|DSUP	LOC117573107|XP_034111920.1|DALB
OG0000718	LOC119556025|XP_037723775.1|DSUP	LOC117573166|XP_034112022.1|DALB
OG0000719	LOC119554108|XP_037720802.1|DSUP	LOC117571875|XP_034110223.1|DALB, LOC117571876|XP_034110226.1|DALB, LOC117571771|XP_034110019.1|DALB, LOC117571877|XP_034110227.1|DALB, LOC117571878|XP_034110228.1|DALB, LOC117569348|XP_034106372.1|DALB
OG0000719	LOC119554476|XP_037721320.1|DSUP	LOC117568699|XP_034105404.1|DALB
OG0000720	LOC119557676|XP_037726476.1|DSUP, LOC119560839|XP_037730418.1|DSUP, LOC119560283|XP_037729582.1|DSUP, LOC119560285|XP_037729584.1|DSUP, LOC119554260|XP_037721034.1|DSUP	LOC117573621|XP_034112814.1|DALB, LOC117573623|XP_034112816.1|DALB, LOC117573351|XP_034112368.1|DALB, LOC117573622|XP_034112815.1|DALB, LOC117573353|XP_034112369.1|DALB
OG0000721	LOC119546993|XP_037709585.1|DSUP	LOC117565112|XP_034099962.1|DALB, LOC117565111|XP_034099961.1|DALB
OG0000723	LOC119551691|XP_037717088.1|DSUP	LOC117571371|XP_034109377.1|DALB, LOC117571179|XP_034109098.1|DALB
OG0000724	LOC119556956|XP_037725391.1|DSUP	LOC117569982|XP_034107254.1|DALB
OG0000724	LOC119562734|XP_037731865.1|DSUP	LOC117576001|XP_034116395.1|DALB
OG0000726	LOC119555093|XP_037722240.1|DSUP	LOC117575529|XP_034115668.1|DALB
OG0000726	LOC119555100|XP_037722250.1|DSUP	LOC117574905|XP_034114838.1|DALB
OG0000727	LOC119560649|XP_037730134.1|DSUP	LOC117576060|XP_034116485.1|DALB
OG0000727	LOC119560912|XP_037730541.1|DSUP	LOC117575357|XP_034115413.1|DALB
OG0000728	LOC119558141|XP_037727301.1|DSUP	LOC117578224|XP_034119488.1|DALB
OG0000729	LOC119562955|XP_037732056.1|DSUP	LOC117574265|XP_034113893.1|DALB
OG0000729	LOC119563441|XP_037732760.1|DSUP	LOC117574266|XP_034113894.1|DALB
OG0000730	LOC119556899|XP_037725311.1|DSUP	LOC117570590|XP_034108225.1|DALB
OG0000730	LOC119546491|XP_037708716.1|DSUP	LOC117565891|XP_034101124.1|DALB
OG0000731	LOC119554839|XP_037721841.1|DSUP	LOC117572709|XP_034111657.1|DALB
OG0000731	LOC119551725|XP_037717155.1|DSUP	LOC117568865|XP_034105643.1|DALB
OG0000732	LOC119554153|XP_037720869.1|DSUP	LOC117569565|XP_034106675.1|DALB
OG0000732	LOC119554152|XP_037720868.1|DSUP	LOC117569564|XP_034106673.1|DALB
OG0000733	LOC119557492|XP_037726194.1|DSUP	LOC117576057|XP_034116480.1|DALB
OG0000733	LOC119552874|XP_037718702.1|DSUP	LOC117568400|XP_034104923.1|DALB
OG0000734	LOC119552949|XP_037718853.1|DSUP	LOC117572665|XP_034111555.1|DALB
OG0000735	LOC119556841|XP_037725240.1|DSUP	LOC117565984|XP_034101289.1|DALB
OG0000735	LOC119548147|XP_037711175.1|DSUP	LOC117565101|XP_034099950.1|DALB
OG0000736	LOC119547917|XP_037710885.1|DSUP	LOC117564655|XP_034099405.1|DALB
OG0000736	LOC119548672|XP_037712039.1|DSUP	LOC117564656|XP_034099406.1|DALB
OG0000737	LOC119549271|XP_037713110.1|DSUP	LOC117566900|XP_034102408.1|DALB
OG0000738	LOC119547765|XP_037710701.1|DSUP	LOC117564734|XP_034099512.1|DALB
OG0000738	LOC119547185|XP_037709848.1|DSUP	LOC117564431|XP_034099058.1|DALB
OG0000739	LOC119560301|XP_037729600.1|DSUP	LOC117573942|XP_034113360.1|DALB
OG0000739	LOC119560781|XP_037730335.1|DSUP	LOC117573943|XP_034113361.1|DALB
OG0000740	LOC119560320|XP_037729629.1|DSUP	LOC117575420|XP_034115495.1|DALB
OG0000741	LOC119555838|XP_037723394.1|DSUP, LOC119559213|XP_037728215.1|DSUP	LOC117563427|XP_034097655.1|DALB
OG0000742	LOC119557057|XP_037725533.1|DSUP	LOC117573481|XP_034112604.1|DALB
OG0000742	LOC119557278|XP_037725891.1|DSUP	LOC117575324|XP_034115374.1|DALB
OG0000743	LOC119554683|XP_037721613.1|DSUP	LOC117569820|XP_034107033.1|DALB
OG0000743	LOC119551431|XP_037716701.1|DSUP, LOC119550561|XP_037715277.1|DSUP	LOC117571542|XP_034109626.1|DALB
OG0000744	LOC119550507|XP_037715139.1|DSUP	LOC117571109|XP_034108983.1|DALB, LOC117566807|XP_034102246.1|DALB
OG0000745	LOC119550952|XP_037715906.1|DSUP	LOC117569015|XP_034105894.1|DALB
OG0000745	LOC119550455|XP_037715063.1|DSUP	LOC117566607|XP_034102039.1|DALB
OG0000746	LOC119550651|XP_037715420.1|DSUP, LOC119549955|XP_037714266.1|DSUP	LOC117568399|XP_034104922.1|DALB
OG0000747	LOC119554430|XP_037721250.1|DSUP	LOC117569971|XP_034107239.1|DALB
OG0000747	LOC119554982|XP_037722043.1|DSUP	LOC117569548|XP_034106647.1|DALB
OG0000748	LOC119547354|XP_037710096.1|DSUP	LOC117565221|XP_034100120.1|DALB
OG0000750	LOC119549828|XP_037714035.1|DSUP, LOC119549829|XP_037714036.1|DSUP	LOC117566718|XP_034102154.1|DALB, LOC117569122|XP_034106034.1|DALB
OG0000751	LOC119551722|XP_037717151.1|DSUP	LOC117566618|XP_034102050.1|DALB, LOC117568406|XP_034104934.1|DALB
OG0000752	LOC119558397|XP_037727853.1|DSUP, LOC119563204|XP_037732423.1|DSUP, LOC119547222|XP_037709910.1|DSUP, LOC119547189|XP_037709851.1|DSUP, LOC119547141|XP_037709784.1|DSUP, LOC119547295|XP_037710011.1|DSUP, LOC119547427|XP_037710214.1|DSUP, LOC119546219|XP_037708287.1|DSUP, LOC119546213|XP_037708277.1|DSUP, LOC119546212|XP_037708276.1|DSUP	LOC117573324|XP_034112323.1|DALB
OG0000753	LOC119560347|XP_037729671.1|DSUP	LOC117576010|XP_034116408.1|DALB
OG0000753	LOC119553970|XP_037720602.1|DSUP	LOC117571892|XP_034110248.1|DALB
OG0000754	LOC119556179|XP_037724046.1|DSUP	LOC117573213|XP_034112120.1|DALB
OG0000754	LOC119557663|XP_037726450.1|DSUP	LOC117578190|XP_034119397.1|DALB
OG0000755	LOC119550523|XP_037715165.1|DSUP	LOC117575392|XP_034115459.1|DALB
OG0000755	LOC119551647|XP_037717014.1|DSUP	LOC117575391|XP_034115458.1|DALB
OG0000756	LOC119559442|XP_037728473.1|DSUP	LOC117574861|XP_034114767.1|DALB
OG0000756	LOC119558920|XP_037728051.1|DSUP	LOC117574986|XP_034114947.1|DALB
OG0000757	LOC119555074|XP_037722211.1|DSUP	LOC117572369|XP_034111027.1|DALB
OG0000758	LOC119553353|XP_037719623.1|DSUP	LOC117568793|XP_034105543.1|DALB
OG0000758	LOC119553352|XP_037719618.1|DSUP	LOC117568792|XP_034105540.1|DALB
OG0000759	LOC119554831|XP_037721833.1|DSUP	LOC117570747|XP_034108459.1|DALB
OG0000759	LOC119554508|XP_037721374.1|DSUP	LOC117569826|XP_034107041.1|DALB
OG0000760	LOC119551249|XP_037716421.1|DSUP	LOC117570110|XP_034107462.1|DALB
OG0000762	LOC119548193|XP_037711248.1|DSUP	LOC117564060|XP_034098574.1|DALB
OG0000762	LOC119547513|XP_037710334.1|DSUP	LOC117565606|XP_034100702.1|DALB
OG0000763	LOC119548184|XP_037711227.1|DSUP	LOC117564355|XP_034098961.1|DALB
OG0000763	LOC119548185|XP_037711228.1|DSUP	LOC117563779|XP_034098177.1|DALB
OG0000764	LOC119559812|XP_037728825.1|DSUP	LOC117574354|XP_034114069.1|DALB
OG0000764	LOC119558353|XP_037727780.1|DSUP	LOC117578381|XP_034119710.1|DALB
OG0000765	LOC119554622|XP_037721544.1|DSUP	LOC117569387|XP_034106408.1|DALB
OG0000765	LOC119557365|XP_037726034.1|DSUP	LOC117576457|XP_034117121.1|DALB
OG0000766	LOC119547617|XP_037710470.1|DSUP	LOC117565562|XP_034100621.1|DALB
OG0000766	LOC119557788|XP_037726616.1|DSUP	LOC117577628|XP_034118385.1|DALB, LOC117569631|XP_034106760.1|DALB
OG0000767	LOC119560339|XP_037729659.1|DSUP	LOC117577791|XP_034118607.1|DALB, LOC117575444|XP_034115543.1|DALB
OG0000767	LOC119553433|XP_037719750.1|DSUP	LOC117572334|XP_034110963.1|DALB
OG0000768	LOC119554688|XP_037721618.1|DSUP	LOC117571269|XP_034109223.1|DALB
OG0000769	LOC119556301|XP_037724309.1|DSUP	LOC117575653|XP_034115830.1|DALB
OG0000769	LOC119557315|XP_037725955.1|DSUP	LOC117569676|XP_034107211.1|DALB
OG0000771	LOC119554420|XP_037721237.1|DSUP	LOC117570925|XP_034108746.1|DALB
OG0000772	LOC119551455|XP_037716731.1|DSUP, LOC119552098|XP_037717810.1|DSUP	LOC117571008|XP_034108857.1|DALB
OG0000774	LOC119552087|XP_037717792.1|DSUP, LOC119552085|XP_037717790.1|DSUP, LOC119552086|XP_037717791.1|DSUP	LOC117570836|XP_034108602.1|DALB, LOC117570839|XP_034108606.1|DALB
OG0000775	LOC119549842|XP_037714062.1|DSUP	LOC117567754|XP_034103833.1|DALB
OG0000775	LOC119549108|XP_037712777.1|DSUP	LOC117568491|XP_034105071.1|DALB
OG0000776	LOC119560665|XP_037730167.1|DSUP, LOC119552945|XP_037718840.1|DSUP, LOC119552944|XP_037718833.1|DSUP	LOC117569411|XP_034106438.1|DALB
OG0000778	LOC119554281|XP_037721063.1|DSUP	LOC117574403|XP_034114132.1|DALB, LOC117573155|XP_034112004.1|DALB
OG0000779	LOC119556439|XP_037724600.1|DSUP	LOC117572674|XP_034111596.1|DALB
OG0000780	LOC119550420|XP_037715011.1|DSUP	LOC117569209|XP_034106172.1|DALB, LOC117569208|XP_034106170.1|DALB
OG0000781	LOC119558190|XP_037727397.1|DSUP	LOC117563918|XP_034098379.1|DALB
OG0000781	LOC119552605|XP_037718195.1|DSUP	LOC117567871|XP_034104030.1|DALB
OG0000782	LOC119552799|XP_037718559.1|DSUP	LOC117572470|XP_034111208.1|DALB
OG0000782	LOC119556575|XP_037724802.1|DSUP	LOC117577755|XP_034118560.1|DALB
OG0000783	LOC119557271|XP_037725886.1|DSUP	LOC117577545|XP_034118266.1|DALB
OG0000784	LOC119554322|XP_037721111.1|DSUP	LOC117568520|XP_034105113.1|DALB
OG0000784	LOC119556313|XP_037724326.1|DSUP	LOC117577783|XP_034118599.1|DALB
OG0000785	LOC119551175|XP_037716306.1|DSUP, LOC119551164|XP_037716293.1|DSUP, LOC119547124|XP_037709767.1|DSUP	LOC117573608|XP_034112796.1|DALB
OG0000786	LOC119559749|XP_037728742.1|DSUP	LOC117576152|XP_034116613.1|DALB
OG0000787	LOC119555711|XP_037723317.1|DSUP	LOC117571502|XP_034109561.1|DALB
OG0000788	LOC119547460|XP_037710267.1|DSUP, LOC119552879|XP_037718707.1|DSUP	LOC117571425|XP_034109455.1|DALB
OG0000789	LOC119546356|XP_037708512.1|DSUP	LOC117563724|XP_034098077.1|DALB
OG0000789	LOC119548569|XP_037711815.1|DSUP	LOC117564469|XP_034099157.1|DALB
OG0000790	LOC119548080|XP_037711093.1|DSUP	LOC117565021|XP_034099856.1|DALB
OG0000790	LOC119548078|XP_037711092.1|DSUP	LOC117565505|XP_034100527.1|DALB
OG0000791	LOC119563058|XP_037732201.1|DSUP	LOC117574096|XP_034113625.1|DALB
OG0000792	LOC119546677|XP_037709067.1|DSUP, LOC119546676|XP_037709066.1|DSUP	LOC117565572|XP_034100640.1|DALB
OG0000793	LOC119561096|XP_037730917.1|DSUP, LOC119558110|XP_037727263.1|DSUP	LOC117576167|XP_034116638.1|DALB
OG0000794	LOC119548660|XP_037712007.1|DSUP, LOC119558029|XP_037727091.1|DSUP	LOC117577528|XP_034118257.1|DALB
OG0000795	LOC119556113|XP_037723913.1|DSUP	LOC117565826|XP_034101029.1|DALB
OG0000795	LOC119557314|XP_037725956.1|DSUP	LOC117574662|XP_034114458.1|DALB
OG0000796	LOC119560254|XP_037729546.1|DSUP	LOC117574816|XP_034114675.1|DALB
OG0000796	LOC119557864|XP_037726790.1|DSUP	LOC117568855|XP_034105629.1|DALB
OG0000797	LOC119563396|XP_037732683.1|DSUP	LOC117576924|XP_034117958.1|DALB
OG0000798	LOC119551274|XP_037716465.1|DSUP	LOC117570303|XP_034107719.1|DALB
OG0000798	LOC119549207|XP_037712977.1|DSUP	LOC117568150|XP_034104449.1|DALB
OG0000799	LOC119557970|XP_037726951.1|DSUP	LOC117570043|XP_034107359.1|DALB
OG0000799	LOC119556044|XP_037723766.1|DSUP	LOC117564754|XP_034099539.1|DALB
OG0000800	LOC119554919|XP_037721951.1|DSUP	LOC117570358|XP_034107820.1|DALB, LOC117567864|XP_034104018.1|DALB, LOC117567863|XP_034104017.1|DALB
OG0000801	LOC119550907|XP_037715824.1|DSUP	LOC117569202|XP_034106161.1|DALB
OG0000801	LOC119551654|XP_037717018.1|DSUP	LOC117570288|XP_034107699.1|DALB
OG0000802	LOC119556672|XP_037724963.1|DSUP, LOC119557697|XP_037726498.1|DSUP	LOC117577880|XP_034118750.1|DALB
OG0000803	LOC119554271|XP_037721050.1|DSUP	LOC117568135|XP_034104434.1|DALB
OG0000804	LOC119550585|XP_037715307.1|DSUP	LOC117566768|XP_034102202.1|DALB
OG0000805	LOC119550492|XP_037715112.1|DSUP	LOC117565329|XP_034100266.1|DALB
OG0000806	LOC119548551|XP_037711775.1|DSUP	LOC117564430|XP_034099056.1|DALB
OG0000807	LOC119546013|XP_037707945.1|DSUP	LOC117564857|XP_034099685.1|DALB
OG0000808	LOC119554177|XP_037720898.1|DSUP, LOC119554166|XP_037720887.1|DSUP	LOC117574422|XP_034114151.1|DALB, LOC117573778|XP_034113069.1|DALB
OG0000810	LOC119551246|XP_037716417.1|DSUP	LOC117566663|XP_034102099.1|DALB
OG0000811	LOC119560021|XP_037729237.1|DSUP	LOC117574484|XP_034114213.1|DALB
OG0000811	LOC119550597|XP_037715335.1|DSUP	LOC117566860|XP_034102345.1|DALB
