Orthogroup	DSUP.longest_only	DSIM.longest_only
OG0002913	LOC119550776|XP_037715634.1|DSUP	LOC6735773|XP_016029143.1|DSIM
OG0002914	LOC119548413|XP_037711579.1|DSUP	LOC6730545|XP_002077724.1|DSIM
OG0002915	LOC119547948|XP_037710926.1|DSUP	LOC6733020|XP_002080099.1|DSIM
OG0002916	LOC119548712|XP_037712105.1|DSUP	LOC6731009|XP_016023481.1|DSIM
OG0002917	LOC119551706|XP_037717106.1|DSUP	LOC6734762|XP_002081765.1|DSIM
OG0002918	LOC119549052|XP_037712676.1|DSUP	LOC6734739|XP_002081742.1|DSIM
OG0002919	LOC119549489|XP_037713520.1|DSUP	LOC6735145|XP_002082122.1|DSIM
OG0002920	LOC119548803|XP_037712308.1|DSUP	LOC6732504|XP_016025161.1|DSIM
OG0002921	LOC119546706|XP_037709113.1|DSUP	LOC6739216|XP_016023565.1|DSIM
OG0002922	LOC119547932|XP_037710906.1|DSUP	LOC6732988|XP_002080067.1|DSIM
OG0002923	LOC119547930|XP_037710903.1|DSUP	LOC6739257|XP_016025668.1|DSIM
OG0002924	LOC119547931|XP_037710905.1|DSUP	LOC6732987|XP_016025666.1|DSIM
OG0002925	LOC119550770|XP_037715628.1|DSUP	LOC6736123|XP_016029512.1|DSIM
OG0002926	LOC119547330|XP_037710065.1|DSUP	LOC6739213|XP_002076125.1|DSIM
OG0002927	LOC119548770|XP_037712241.1|DSUP	LOC27208693|XP_016023532.1|DSIM
OG0002928	LOC119548718|XP_037712122.1|DSUP	LOC27209467|XP_016025169.1|DSIM
OG0002929	LOC119546965|XP_037709539.1|DSUP	LOC6730450|XP_016022914.1|DSIM
OG0002930	LOC119546812|XP_037709323.1|DSUP	LOC6731434|XP_002078585.1|DSIM
OG0002931	LOC119545933|XP_037707794.1|DSUP	LOC6731288|XP_016023856.1|DSIM
OG0002932	LOC119549106|XP_037712771.1|DSUP	LOC6733834|XP_016026842.1|DSIM
OG0002933	LOC119551489|XP_037716781.1|DSUP	LOC6733638|XP_016026598.1|DSIM
OG0002934	LOC119549932|XP_037714237.1|DSUP	LOC6733630|XP_016026591.1|DSIM
OG0002935	LOC119546893|XP_037709442.1|DSUP	LOC6732407|XP_016025073.1|DSIM
OG0002936	LOC119551180|XP_037716309.1|DSUP	LOC6739468|XP_002076368.1|DSIM
OG0002937	LOC119559603|XP_037728546.1|DSUP	LOC6733164|XP_016026039.1|DSIM
OG0002938	LOC119548167|XP_037711206.1|DSUP	LOC6732632|XP_002079749.2|DSIM
OG0002939	LOC119551284|XP_037716478.1|DSUP	LOC27206986|XP_016027001.1|DSIM
OG0002940	LOC119563026|XP_037732152.1|DSUP	LOC6727877|XP_016034479.1|DSIM
OG0002941	LOC119562268|XP_037731370.1|DSUP	LOC6733160|XP_002080236.1|DSIM
OG0002942	LOC119547103|XP_037709733.1|DSUP	LOC6732947|XP_002080032.1|DSIM
OG0002943	LOC119546592|XP_037708933.1|DSUP	LOC6732802|XP_016025512.1|DSIM
OG0002944	LOC119546594|XP_037708940.1|DSUP	LOC6732801|XP_016025506.1|DSIM
OG0002945	LOC119548687|XP_037712064.1|DSUP	LOC6732008|XP_039146995.1|DSIM
OG0002946	LOC119549445|XP_037713465.1|DSUP	LOC6734716|XP_016027923.1|DSIM
OG0002947	LOC119547383|XP_037710146.1|DSUP	LOC6732401|XP_016025058.1|DSIM
OG0002948	LOC119553885|XP_037720472.1|DSUP	LOC6737862|XP_002084690.1|DSIM
OG0002949	LOC119553968|XP_037720598.1|DSUP	LOC6739006|XP_016032833.1|DSIM
OG0002950	LOC119548782|XP_037712274.1|DSUP	LOC6731240|XP_002078399.1|DSIM
OG0002951	LOC119548495|XP_037711699.1|DSUP	LOC6731779|XP_016024473.1|DSIM
OG0002952	LOC119547359|XP_037710104.1|DSUP	LOC6731033|XP_016023515.1|DSIM
OG0002953	LOC119547319|XP_037710046.1|DSUP	LOC6732482|XP_016025126.1|DSIM
OG0002954	LOC119562313|XP_037731396.1|DSUP	LOC6733161|XP_016026033.1|DSIM
OG0002955	LOC119549366|XP_037713321.1|DSUP	LOC6734897|XP_016028172.1|DSIM
OG0002956	LOC119550599|XP_037715342.1|DSUP	LOC6734660|XP_002081667.1|DSIM
OG0002957	LOC119552178|XP_037717940.1|DSUP	LOC6735581|XP_002082501.2|DSIM
OG0002958	LOC119548730|XP_037712162.1|DSUP	LOC6732946|XP_016025648.1|DSIM
OG0002959	LOC119545944|XP_037707819.1|DSUP	LOC6732921|XP_016025642.1|DSIM
OG0002960	LOC119553879|XP_037720466.1|DSUP	LOC6736690|XP_016030307.1|DSIM
OG0002961	LOC119551484|XP_037716774.1|DSUP	LOC6734460|XP_016027582.1|DSIM
OG0002962	LOC119548297|XP_037711392.1|DSUP	LOC6732810|XP_002079923.2|DSIM
OG0002963	LOC119546126|XP_037708148.1|DSUP	LOC6731752|XP_016024425.1|DSIM
OG0002964	LOC119550159|XP_037714600.1|DSUP	LOC6733667|XP_016026637.1|DSIM
OG0002965	LOC119545949|XP_037707833.1|DSUP	LOC27206550|XP_039146916.1|DSIM
OG0002966	LOC119559666|XP_037728650.1|DSUP	LOC6731195|XP_016023739.1|DSIM
OG0002967	LOC119554659|XP_037721588.1|DSUP	LOC6736238|XP_002083132.1|DSIM
OG0002968	LOC119554660|XP_037721590.1|DSUP	LOC6736237|XP_002083131.1|DSIM
OG0002969	LOC119546030|XP_037707975.1|DSUP	LOC6731059|XP_016023578.1|DSIM
OG0002970	LOC119548758|XP_037712214.1|DSUP	LOC27208442|XP_016023932.1|DSIM
OG0002971	LOC119547159|XP_037709813.1|DSUP	LOC6731520|XP_002078668.1|DSIM
OG0002972	LOC119547912|XP_037710882.1|DSUP	LOC6728473|XP_002103818.1|DSIM
OG0002973	LOC119550381|XP_037714959.1|DSUP	LOC6733849|XP_016026863.1|DSIM
OG0002974	LOC119553405|XP_037719705.1|DSUP	LOC6739593|XP_002076489.2|DSIM
OG0002975	LOC119546600|XP_037708957.1|DSUP	LOC6730621|XP_002077799.3|DSIM
OG0002976	LOC119556612|XP_037724853.1|DSUP	LOC6740009|XP_016038407.1|DSIM
OG0002977	LOC119551952|XP_037717571.1|DSUP	LOC6734016|XP_039147375.1|DSIM
OG0002978	LOC119549383|XP_037713351.1|DSUP	LOC6735994|XP_002082903.3|DSIM
OG0002979	LOC119549935|XP_037714242.1|DSUP	LOC6733664|XP_002080711.3|DSIM
OG0002980	LOC119546011|XP_037707942.1|DSUP	LOC6730428|XP_016022898.1|DSIM
OG0002981	LOC119546210|XP_037708273.1|DSUP	LOC6731237|XP_002078396.1|DSIM
OG0002982	LOC119547338|XP_037710076.1|DSUP	LOC6732300|XP_016024959.1|DSIM
OG0002983	LOC119552701|XP_037718368.1|DSUP	LOC6736193|XP_039149706.1|DSIM
OG0002984	LOC119552696|XP_037718350.1|DSUP	LOC6734428|XP_016029722.1|DSIM
OG0002985	LOC119563161|XP_037732352.1|DSUP	LOC27208282|XP_016037301.1|DSIM
OG0002986	LOC119546704|XP_037709111.1|DSUP	LOC6731806|XP_016024492.1|DSIM
OG0002987	LOC119547870|XP_037710834.1|DSUP	LOC6732431|XP_002079552.1|DSIM
OG0002988	LOC119546080|XP_037708084.1|DSUP	LOC6730487|XP_039154428.1|DSIM
OG0002989	LOC119555313|XP_037722566.1|DSUP	LOC6737635|XP_002084467.1|DSIM
OG0002990	LOC119547493|XP_037710311.1|DSUP	LOC6730641|XP_002077812.2|DSIM
OG0002991	LOC119550430|XP_037715025.1|DSUP	LOC6734188|XP_016027198.1|DSIM
OG0002992	LOC119547585|XP_037710419.1|DSUP	LOC6732522|XP_016025176.1|DSIM
OG0002993	LOC119552802|XP_037718567.1|DSUP	LOC6736773|XP_002083629.1|DSIM
OG0002994	LOC119548489|XP_037711691.1|DSUP	LOC6739208|XP_016023388.1|DSIM
OG0002995	LOC119548748|XP_037712193.1|DSUP	LOC6730417|XP_002077598.1|DSIM
OG0002996	LOC119562988|XP_037732095.1|DSUP	LOC6727587|XP_002102966.1|DSIM
OG0002997	LOC119557088|XP_037725571.1|DSUP	LOC6724779|XP_016037536.2|DSIM
OG0002998	LOC119556238|XP_037724200.1|DSUP	LOC6725598|XP_016038793.2|DSIM
OG0002999	LOC119553323|XP_037719580.1|DSUP	LOC6739093|XP_016032933.1|DSIM
OG0003000	LOC119560583|XP_037730035.1|DSUP	LOC6740328|XP_016033519.1|DSIM
OG0003001	LOC119551381|XP_037716631.1|DSUP	LOC6735919|XP_016029274.1|DSIM
OG0003002	LOC119552975|XP_037718916.1|DSUP	LOC6737365|XP_016031103.1|DSIM
OG0003003	LOC119550368|XP_037714938.1|DSUP	LOC6735709|XP_016029082.1|DSIM
OG0003004	LOC119557721|XP_037726530.1|DSUP	LOC6724851|XP_016037634.1|DSIM
OG0003005	LOC119557165|XP_037725699.1|DSUP	LOC6725066|XP_016038043.1|DSIM
OG0003006	LOC119563090|XP_037732249.1|DSUP	LOC6727825|XP_002103186.1|DSIM
OG0003007	LOC119560859|XP_037730455.1|DSUP	LOC6726966|XP_002102368.1|DSIM
OG0003008	LOC119556904|XP_037725321.1|DSUP	LOC27209110|XP_016037148.2|DSIM
OG0003009	LOC119554571|XP_037721471.1|DSUP	LOC6739614|XP_002076506.1|DSIM
OG0003010	LOC119550671|XP_037715452.1|DSUP	LOC6734912|XP_039147483.1|DSIM
OG0003011	LOC119551221|XP_037716386.1|DSUP	LOC6735708|XP_016029078.1|DSIM
OG0003012	LOC119551056|XP_037716108.1|DSUP	LOC6728020|XP_016034610.1|DSIM
OG0003013	LOC119556054|XP_037723785.1|DSUP	LOC6740638|XP_039153700.1|DSIM
OG0003014	LOC119558130|XP_037727289.1|DSUP	LOC6725528|XP_016038664.1|DSIM
OG0003015	LOC119557656|XP_037726438.1|DSUP	LOC27208671|XP_016039595.1|DSIM
OG0003016	LOC119555403|XP_037722686.1|DSUP	LOC6737988|XP_016031786.1|DSIM
OG0003017	LOC119560071|XP_037729306.1|DSUP	LOC6726733|XP_002102144.1|DSIM
OG0003018	LOC119549275|XP_037713131.1|DSUP	LOC6739681|XP_016036567.1|DSIM
OG0003019	LOC119554036|XP_037720686.1|DSUP	LOC6737761|XP_016031538.1|DSIM
OG0003020	LOC119560169|XP_037729459.1|DSUP	LOC6728010|XP_016034606.1|DSIM
OG0003021	LOC119560664|XP_037730162.1|DSUP	LOC6727430|XP_002102811.1|DSIM
OG0003022	LOC119554572|XP_037721472.1|DSUP	LOC6738340|XP_016032186.1|DSIM
OG0003023	LOC119557737|XP_037726551.1|DSUP	LOC6726427|XP_016039989.1|DSIM
OG0003024	LOC119553153|XP_037719301.1|DSUP	LOC6737987|XP_016031784.1|DSIM
OG0003025	LOC119560867|XP_037730467.1|DSUP	LOC6726756|XP_002102165.1|DSIM
OG0003026	LOC119560064|XP_037729298.1|DSUP	LOC27207044|XP_039150949.1|DSIM
OG0003027	LOC119559977|XP_037729151.1|DSUP	LOC6727879|XP_002103234.1|DSIM
OG0003028	LOC119554538|XP_037721423.1|DSUP	LOC27206274|XP_016030126.1|DSIM
OG0003029	LOC119553394|XP_037719685.1|DSUP	LOC6734404|XP_002081424.1|DSIM
OG0003030	LOC119560994|XP_037730701.1|DSUP	LOC6726827|XP_002102234.1|DSIM
OG0003031	LOC119556783|XP_037725145.1|DSUP	LOC6726419|XP_016039984.2|DSIM, LOC120285397|XP_039154085.1|DSIM, LOC120285273|XP_039152665.1|DSIM
OG0003032	LOC119545956|XP_037707847.1|DSUP	LOC6730791|XP_002077959.1|DSIM
OG0003033	LOC119552875|XP_037718703.1|DSUP	LOC6736872|XP_002083725.1|DSIM
OG0003034	LOC119549624|XP_037713734.1|DSUP	LOC6727887|XP_016034489.1|DSIM
OG0003035	LOC119554947|XP_037721990.1|DSUP	LOC6730164|XP_002105455.2|DSIM
OG0003036	LOC119559391|XP_037728379.1|DSUP	LOC6733192|XP_002080268.1|DSIM
OG0003037	LOC119553033|XP_037719023.1|DSUP	LOC6738167|XP_002084980.1|DSIM
OG0003038	LOC119551158|XP_037716282.1|DSUP	LOC6735804|XP_002082717.1|DSIM
OG0003039	LOC119548654|XP_037711994.1|DSUP	LOC6731970|XP_002079104.1|DSIM
OG0003040	LOC119553105|XP_037719203.1|DSUP	LOC6737460|XP_016031229.1|DSIM
OG0003041	LOC119552484|XP_037718011.1|DSUP	LOC6736556|XP_016030134.1|DSIM
OG0003042	LOC119545848|XP_037707745.1|DSUP	LOC6729314|XP_016035945.1|DSIM
OG0003043	LOC119548493|XP_037711700.1|DSUP	LOC6728487|XP_002103832.1|DSIM
OG0003044	LOC119551935|XP_037717525.1|DSUP	LOC6733569|XP_039148563.1|DSIM
OG0003045	LOC119558014|XP_037727056.1|DSUP	LOC6729713|XP_002105019.1|DSIM
OG0003046	LOC119545706|XP_037707396.1|DSUP	LOC6727864|XP_016034438.1|DSIM
OG0003047	LOC119545710|XP_037707441.1|DSUP	LOC6727863|XP_002103218.1|DSIM
OG0003048	LOC119549028|XP_037712640.1|DSUP	LOC6734531|XP_016027646.1|DSIM
OG0003049	LOC119560053|XP_037729286.1|DSUP	LOC6728323|XP_002103672.1|DSIM
OG0003050	LOC119548768|XP_037712243.1|DSUP	LOC6729725|XP_016036380.1|DSIM
OG0003051	LOC119553310|XP_037719564.1|DSUP	LOC6736576|XP_002083438.1|DSIM
OG0003052	LOC119560970|XP_037730661.1|DSUP	LOC6726959|XP_039151810.1|DSIM
OG0003053	LOC119560059|XP_037729294.1|DSUP	LOC6727130|XP_016033602.1|DSIM
OG0003054	LOC119560099|XP_037729350.1|DSUP	LOC6727134|XP_039151845.1|DSIM
OG0003055	LOC119545853|XP_037707753.1|DSUP	LOC6729253|XP_016035906.2|DSIM
OG0003056	LOC119556633|XP_037724886.1|DSUP	LOC6725442|XP_016038537.1|DSIM
OG0003057	LOC119550669|XP_037715442.1|DSUP	LOC6739430|XP_016027532.1|DSIM
OG0003058	LOC119549644|XP_037713757.1|DSUP	LOC6734841|XP_016028082.1|DSIM
OG0003059	LOC119555824|XP_037723370.1|DSUP	LOC27207018|XP_016040015.1|DSIM
OG0003060	LOC119549702|XP_037713854.1|DSUP	LOC6735953|XP_002082862.1|DSIM
OG0003061	LOC119557629|XP_037726386.1|DSUP	LOC6725025|XP_002106056.2|DSIM
OG0003062	LOC119559538|XP_037728519.1|DSUP	LOC6727290|XP_002102677.1|DSIM
OG0003063	LOC119552976|XP_037718917.1|DSUP	LOC6739007|XP_016032836.1|DSIM
OG0003064	LOC119555223|XP_037722430.1|DSUP	LOC6727802|XP_002103163.2|DSIM
OG0003065	LOC119562776|XP_037731889.1|DSUP	LOC27209144|XP_039148712.1|DSIM
OG0003066	LOC119563074|XP_037732217.1|DSUP	LOC27206448|XP_016034173.1|DSIM
OG0003067	LOC119563000|XP_037732114.1|DSUP	LOC27207266|XP_016035156.1|DSIM
OG0003068	LOC119562998|XP_037732107.1|DSUP	LOC6728482|XP_002103827.1|DSIM
OG0003069	LOC119549353|XP_037713266.1|DSUP	LOC6734954|XP_039148316.1|DSIM
OG0003070	LOC119548753|XP_037712199.1|DSUP	LOC6731626|XP_016024308.1|DSIM
OG0003071	LOC119554550|XP_037721443.1|DSUP	LOC6738487|XP_016032330.1|DSIM
OG0003072	LOC119559773|XP_037728777.1|DSUP	LOC6727478|XP_002102858.1|DSIM
OG0003073	LOC119559774|XP_037728778.1|DSUP	LOC6727477|XP_016034065.1|DSIM
OG0003074	LOC119547328|XP_037710062.1|DSUP	LOC6731064|XP_002078223.1|DSIM
OG0003075	LOC119559050|XP_037728106.1|DSUP, LOC119559046|XP_037728102.1|DSUP	LOC27207219|XP_016033089.1|DSIM
OG0003076	LOC119552884|XP_037718715.1|DSUP	LOC6738048|XP_016031878.1|DSIM
OG0003077	LOC119558043|XP_037727137.1|DSUP	LOC6727632|XP_039151875.1|DSIM
OG0003078	LOC119563516|XP_037732892.1|DSUP	LOC6727962|XP_039150750.1|DSIM
OG0003079	LOC119556098|XP_037723893.1|DSUP	LOC6729424|XP_016036065.1|DSIM
OG0003080	LOC119562991|XP_037732099.1|DSUP	LOC6727895|XP_016034501.1|DSIM
OG0003081	LOC119545776|XP_037707563.1|DSUP	LOC6728588|XP_002103929.1|DSIM
OG0003082	LOC119559929|XP_037729063.1|DSUP	LOC6727231|XP_002102623.1|DSIM
OG0003083	LOC119562924|XP_037732002.1|DSUP	LOC6729693|XP_016036358.1|DSIM
OG0003084	LOC119559942|XP_037729082.1|DSUP	LOC6727041|XP_039150500.1|DSIM
OG0003085	LOC119559953|XP_037729111.1|DSUP	LOC6727049|XP_016033536.1|DSIM
OG0003086	LOC119559906|XP_037729003.1|DSUP	LOC6727226|XP_016033724.1|DSIM
OG0003087	LOC119554034|XP_037720680.1|DSUP	LOC6737762|XP_039149908.1|DSIM
OG0003088	LOC119560516|XP_037729920.1|DSUP	LOC6726754|XP_002102163.1|DSIM
OG0003089	LOC119560814|XP_037730384.1|DSUP	LOC27209253|XP_039150650.1|DSIM
OG0003090	LOC119559998|XP_037729199.1|DSUP	LOC6730031|XP_002105324.1|DSIM
OG0003091	LOC119550345|XP_037714896.1|DSUP	LOC6728550|XP_002103895.1|DSIM
OG0003092	LOC119560808|XP_037730369.1|DSUP	LOC6727225|XP_039151673.1|DSIM
OG0003093	LOC119549096|XP_037712758.1|DSUP	LOC6734449|XP_016027572.1|DSIM
OG0003094	LOC119556939|XP_037725359.1|DSUP	LOC6726057|XP_016039444.1|DSIM
OG0003095	LOC119556158|XP_037723987.1|DSUP	LOC6726197|XP_002107172.1|DSIM
OG0003096	LOC119549754|XP_037713925.1|DSUP, LOC119559711|XP_037728700.1|DSUP	LOC6734794|XP_002081797.1|DSIM
OG0003097	LOC119563128|XP_037732305.1|DSUP	LOC27207594|XP_016036983.1|DSIM
OG0003098	LOC119556030|XP_037723739.1|DSUP	LOC6724890|XP_002105928.1|DSIM
OG0003099	LOC119545768|XP_037707544.1|DSUP	LOC6727838|XP_002103197.1|DSIM
OG0003100	LOC119556932|XP_037725350.1|DSUP	LOC6724901|XP_002105939.1|DSIM
OG0003101	LOC119545675|XP_037707329.1|DSUP	LOC6727875|XP_016034475.1|DSIM
OG0003102	LOC119555573|XP_037722957.1|DSUP	LOC6728462|XP_016035080.1|DSIM
OG0003103	LOC119548020|XP_037711023.1|DSUP	LOC6728525|XP_002103870.1|DSIM
OG0003104	LOC119554406|XP_037721224.1|DSUP	LOC6738646|XP_002085448.1|DSIM
OG0003105	LOC119557923|XP_037726858.1|DSUP	LOC6724964|XP_002106000.1|DSIM
OG0003106	LOC119550925|XP_037715870.1|DSUP, LOC119549629|XP_037713743.1|DSUP	LOC6736005|XP_039147587.1|DSIM
OG0003107	LOC119558218|XP_037727456.1|DSUP	LOC6725726|XP_002105707.2|DSIM
OG0003108	LOC119556876|XP_037725280.1|DSUP	LOC6726135|XP_039153388.1|DSIM
OG0003109	LOC119555844|XP_037723400.1|DSUP	LOC6725427|XP_002106443.1|DSIM
OG0003110	LOC119551859|XP_037717366.1|DSUP	LOC6735593|XP_016028950.2|DSIM
OG0003111	LOC119558151|XP_037727318.1|DSUP	LOC6725691|XP_016038954.2|DSIM
OG0003112	LOC119545766|XP_037707540.1|DSUP	LOC27208007|XP_016034429.1|DSIM
OG0003114	LOC119559371|XP_037728337.1|DSUP	LOC6734346|XP_039148789.1|DSIM
OG0003115	LOC119551846|XP_037717347.1|DSUP	LOC6734958|XP_016028261.1|DSIM
OG0003116	LOC119550682|XP_037715472.1|DSUP	LOC6735651|XP_016029007.2|DSIM
OG0003117	LOC119554837|XP_037721840.1|DSUP	LOC6738767|XP_002085567.1|DSIM
OG0003118	LOC119552958|XP_037718869.1|DSUP	LOC6737693|XP_016031461.1|DSIM
OG0003119	LOC119552846|XP_037718642.1|DSUP	LOC6737691|XP_016031460.1|DSIM
OG0003120	LOC119551300|XP_037716509.1|DSUP	LOC6735531|XP_016028872.1|DSIM
OG0003121	LOC119556911|XP_037725326.1|DSUP	LOC6725640|XP_002106647.2|DSIM
OG0003122	LOC119549778|XP_037713967.1|DSUP	LOC6735369|XP_002082316.3|DSIM
OG0003123	LOC119554190|XP_037720914.1|DSUP	LOC6737997|XP_002084812.1|DSIM
OG0003124	LOC119549351|XP_037713265.1|DSUP	LOC6735601|XP_039148275.1|DSIM
OG0003125	LOC119555249|XP_037722462.1|DSUP	LOC6738024|XP_016031836.1|DSIM
OG0003126	LOC119549496|XP_037713528.1|DSUP	LOC6735932|XP_039147296.1|DSIM
OG0003127	LOC119549498|XP_037713537.1|DSUP	LOC6735931|XP_002082841.2|DSIM
OG0003128	LOC119552968|XP_037718904.1|DSUP	LOC6738329|XP_016032175.1|DSIM
OG0003129	LOC119549260|XP_037713097.1|DSUP	LOC6734722|XP_016027931.1|DSIM
OG0003130	LOC119549322|XP_037713226.1|DSUP	LOC6734639|XP_016027808.1|DSIM
OG0003131	LOC119551872|XP_037717394.1|DSUP	LOC6734761|XP_016027973.1|DSIM
OG0003132	LOC119563402|XP_037732695.1|DSUP	LOC6729111|XP_002104432.1|DSIM
OG0003133	LOC119550531|XP_037715179.1|DSUP	LOC6739512|XP_016029405.1|DSIM
OG0003134	LOC119551312|XP_037716535.1|DSUP	LOC6734672|XP_002081679.1|DSIM
OG0003135	LOC119554117|XP_037720814.1|DSUP	LOC6738841|XP_002085641.1|DSIM
OG0003136	LOC119553335|XP_037719595.1|DSUP	LOC6738723|XP_039149220.1|DSIM
OG0003137	LOC119552117|XP_037717831.1|DSUP	LOC6739383|XP_016027022.1|DSIM
OG0003138	LOC119550153|XP_037714592.1|DSUP	LOC6736014|XP_016029399.1|DSIM
OG0003139	LOC119553419|XP_037719724.1|DSUP	LOC6739072|XP_002085866.1|DSIM
OG0003140	LOC119550128|XP_037714552.1|DSUP	LOC6735319|XP_002082270.1|DSIM
OG0003141	LOC119549053|XP_037712678.1|DSUP	LOC6734118|XP_016027134.1|DSIM
OG0003142	LOC119551505|XP_037716799.1|DSUP	LOC6734443|XP_016027566.1|DSIM
OG0003143	LOC119553311|XP_037719565.1|DSUP	LOC27206259|XP_016030173.1|DSIM
OG0003144	LOC119549019|XP_037712592.1|DSUP	LOC27206181|XP_039147650.1|DSIM
OG0003145	LOC119549913|XP_037714163.1|DSUP	LOC6733356|XP_016026271.1|DSIM
OG0003146	LOC119549596|XP_037713683.1|DSUP	LOC6734066|XP_016027069.1|DSIM
OG0003147	LOC119555428|XP_037722725.1|DSUP	LOC6738076|XP_016031901.1|DSIM
OG0003148	LOC119553146|XP_037719289.1|DSUP	LOC6738832|XP_002085632.1|DSIM
OG0003149	LOC119558012|XP_037727049.1|DSUP	LOC27206956|XP_016037744.1|DSIM
OG0003150	LOC119548993|XP_037712528.1|DSUP	LOC6736049|XP_016029446.1|DSIM
OG0003151	LOC119548702|XP_037712094.1|DSUP	LOC6733047|XP_002080125.1|DSIM
OG0003152	LOC119549940|XP_037714250.1|DSUP	LOC6734949|XP_002081946.1|DSIM
OG0003153	LOC119549993|XP_037714331.1|DSUP	LOC6734585|XP_002081593.1|DSIM
OG0003154	LOC119545743|XP_037707494.1|DSUP	LOC6727906|XP_016034524.1|DSIM
OG0003155	LOC119550918|XP_037715859.1|DSUP	LOC6735360|XP_016028691.1|DSIM
OG0003156	LOC119549989|XP_037714323.1|DSUP	LOC6735808|XP_016029190.1|DSIM
OG0003157	LOC119548233|XP_037711302.1|DSUP	LOC6730828|XP_002077995.1|DSIM
OG0003158	LOC119552174|XP_037717933.1|DSUP	LOC6735348|XP_016028680.1|DSIM
OG0003159	LOC119550699|XP_037715496.1|DSUP	LOC6735240|XP_016028563.1|DSIM
OG0003160	LOC119549679|XP_037713811.1|DSUP	LOC6739486|XP_016029043.1|DSIM
OG0003161	LOC119551315|XP_037716538.1|DSUP	LOC6733914|XP_002080958.1|DSIM
OG0003162	LOC119550469|XP_037715085.1|DSUP	LOC6733570|XP_002080625.1|DSIM
OG0003163	LOC119553848|XP_037720422.1|DSUP	LOC6736321|XP_016029802.1|DSIM
OG0003164	LOC119559464|XP_037728499.1|DSUP	LOC6733191|XP_002080267.1|DSIM
OG0003165	LOC119549024|XP_037712625.1|DSUP	LOC6734851|XP_016028095.1|DSIM
OG0003166	LOC119551216|XP_037716381.1|DSUP	LOC6735646|XP_002082564.2|DSIM
OG0003167	LOC119550362|XP_037714918.1|DSUP	LOC6735219|XP_016028514.1|DSIM
OG0003168	LOC119563483|XP_037732836.1|DSUP	LOC6728841|XP_016035525.1|DSIM
OG0003169	LOC119548164|XP_037711202.1|DSUP	LOC27206567|XP_016025656.1|DSIM
OG0003170	LOC119551398|XP_037716655.1|DSUP	LOC6734854|XP_016028109.1|DSIM
OG0003171	LOC119549298|XP_037713182.1|DSUP	LOC6735657|XP_002082575.1|DSIM
OG0003172	LOC119551044|XP_037716087.1|DSUP	LOC6728021|XP_016034613.1|DSIM
OG0003173	LOC119560712|XP_037730251.1|DSUP	LOC6726795|XP_002102203.1|DSIM
OG0003174	LOC119558579|XP_037727953.1|DSUP	LOC6728773|XP_002104108.1|DSIM
OG0003175	LOC119550369|XP_037714939.1|DSUP	LOC6734728|XP_002081735.1|DSIM
OG0003176	LOC119546794|XP_037709285.1|DSUP	LOC6730663|XP_002077833.1|DSIM
OG0003177	LOC119551198|XP_037716328.1|DSUP	LOC120284192|XP_002082529.1|DSIM
OG0003178	LOC119549343|XP_037713256.1|DSUP	LOC6735602|XP_002082522.1|DSIM
OG0003179	LOC119551267|XP_037716455.1|DSUP	LOC6735606|XP_002082526.1|DSIM
OG0003180	LOC119551357|XP_037716606.1|DSUP	LOC6734045|XP_016027054.1|DSIM
OG0003181	LOC119551185|XP_037716314.1|DSUP	LOC6734435|XP_002081455.2|DSIM
OG0003182	LOC119551827|XP_037717323.1|DSUP	LOC6735368|XP_016028696.1|DSIM
OG0003183	LOC119549258|XP_037713093.1|DSUP	LOC6734328|XP_016027399.1|DSIM
OG0003184	LOC119555026|XP_037722100.1|DSUP	LOC6737705|XP_002084537.1|DSIM
OG0003185	LOC119549808|XP_037714007.1|DSUP	LOC6734283|XP_016027349.1|DSIM
OG0003186	LOC119549699|XP_037713851.1|DSUP	LOC6735748|XP_002082661.1|DSIM
OG0003187	LOC119547434|XP_037710222.1|DSUP	LOC6730974|XP_002078135.1|DSIM
OG0003188	LOC119563203|XP_037732422.1|DSUP	LOC6727606|XP_002102985.3|DSIM
OG0003189	LOC119554811|XP_037721789.1|DSUP	LOC6738873|XP_016032692.1|DSIM
OG0003190	LOC119550235|XP_037714732.1|DSUP	LOC6734939|XP_002081936.1|DSIM
OG0003191	LOC119552941|XP_037718823.1|DSUP	LOC6737844|XP_002084672.2|DSIM
OG0003192	LOC119555209|XP_037722393.1|DSUP	LOC6738007|XP_016031800.1|DSIM
OG0003193	LOC119547674|XP_037710561.1|DSUP	LOC27208636|XP_016023612.1|DSIM
OG0003194	LOC119554167|XP_037720884.1|DSUP	LOC6738071|XP_016031898.1|DSIM
OG0003195	LOC119545737|XP_037707487.1|DSUP	LOC6728846|XP_002104180.1|DSIM
OG0003196	LOC119553381|XP_037719662.1|DSUP	LOC6738757|XP_002085557.1|DSIM
OG0003197	LOC119553854|XP_037720429.1|DSUP	LOC6738062|XP_016031881.1|DSIM
OG0003198	LOC119548051|XP_037711061.1|DSUP	LOC6731251|XP_002078410.1|DSIM
OG0003199	LOC119552867|XP_037718687.1|DSUP	LOC6734399|XP_016029662.1|DSIM
OG0003200	LOC119559437|XP_037728464.1|DSUP	LOC6739276|XP_039147487.1|DSIM
OG0003201	LOC119549367|XP_037713322.1|DSUP	LOC6734397|XP_039147827.1|DSIM
